DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5455677;1;1;1;60; ;1;18;1;1; ; ;1; ; ;1;2;2;2;22; ;1; ;2;500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;42; ;.;42; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;150;5; ;2; ; ; ; ; ; ; ;2;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;2;2; ;40;47;1;05;1;4723;500000;18;838,429623950081; 
5455678;1;1;1;60; ;1;18;1;1; ; ;1; ; ;1;2;2;2;48; ;1; ;2;150000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;20;2; ;20; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;4; ;2; ; ; ; ; ; ; ;3;3;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;45;47;1;05;1;4711;150000;18;576,043561628223; 
5455679;1;1;1;60; ;1;18;1;2;2;2;1; ; ;2;2;2;2;26; ;5; ;1;3500000;2; ; ;2; ;2; ;1;80000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;5; ; ; ; ; ; ; ; ;43; ;.;43; ; ;9;7; ;1; ;1;1;2;2;1;1; ; ; ; ; ; ; ; ;1;2;1;6;48;1; ;2; ; ; ; ; ; ; ;2;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;21;99;1;05;1;9900;3500000;18;351,36152672975; 
5455679;1;2;1;60; ;1;86;1;2;2;24;1; ; ;1;1;1;1;24; ;5; ;2;4800000;2; ; ;2; ;2; ;1;300000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2400000;1;2600000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;43; ;.;43; ; ;9;8; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;1;18;6;4; ;1200000;1;7;3;11;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;06;99;1;05;1;9900;6000000;18;351,36152672975; 
5455680;1;1;1;60; ;1;86;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;500000;1; ;3; ;12;1;1;1;0;0;1;8;1;25;2; ;25; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;1;0;150;4; ;2; ; ; ; ; ; ; ;10;9;2; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;61;01;1;05;5;0113;500000;18;493,417759034407; 
5455680;1;2;1;60; ;1;18;1;1; ; ;1; ; ;1;2;2;2;3; ;1; ;2;150000;2; ; ;1;50000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;24;2; ;24; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;8;5;3; ;2; ; ; ; ; ; ; ;7;3;10; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;1;1;1;1;1;2;2;1;9; ;54;97;1;05;3;9700;200000;18;493,417759034407; 
5455680;1;3;1;60; ;1;86;1;1; ; ;1; ; ;1;2;2;2;72; ;1; ;2;320000;2; ; ;1;100000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;8; ;2; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;9;2; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;5; ;62;01;1;05;1;0113;420000;18;493,417759034407; 
5455681;1;1;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;28;2; ;28; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;9;1;4; ;2; ; ; ; ; ; ; ;12;11;5; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;1;1;1;2;1;2;2;2;3; ;57;96;1;05;7;9602; ;18;938,056782219893; 
5455682;1;1;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;3;3;2;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;180;4; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;07;86;1;05;4;8699;400000;18;351,36152672975; 
5455684;1;1;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;800000;1; ;3; ;12;2; ; ; ; ;2;1;1;45; ;.;45; ; ;1;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;95;41;1;05;4;4111;800000;18;838,429623950081; 
5455685;1;1;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;700000;1; ;3; ;12;2; ; ; ; ;3;1;1;48; ;.;48; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;192;4; ;2; ; ; ; ; ; ; ;3;11;6; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;9; ;84;33;1;05;4;3312;700000;18;791,51652933384; 
5455686;1;2;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;750000;1; ;3; ;12;2; ; ; ; ;2;1;1;45; ;.;45; ; ;1;8; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;8; ;2; ; ; ; ; ; ; ;3;11;60; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;1;1;1;2;1;2;2;1;8; ;62;01;1;05;4;0161;750000;18;1361,7280964629; 
5455687;1;1;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;300000;1; ;3; ;10;2; ; ; ; ;3;1;2;60; ;.;60; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;36;1; ;2; ; ; ; ; ; ; ;5;14; ; ;2; ; ; ;1;1;2;1;1;2;2;1;1;2;2; ;2;1;2;2;2;2;2;1;8; ;41;47;1;05;4;4711;300000;18;351,36152672975; 
5455689;1;1;1;60; ;1;18;1;1; ; ;1; ; ;1;2;2;2;8; ;2; ;2;510000;2; ; ;1;150000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;49; ;.;49; ; ;4;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;24;3; ;2; ; ; ; ; ; ; ;1;3;15; ;2; ; ; ;1;1;2;1;1;2;2;1;1;1;2; ;2;1;2;2;2;2;2;1;3; ;53;56;1;05;1;5611;660000;18;1298,96305492386; 
5455689;1;2;1;60; ;1;18;2; ; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;2;1;1;48; ;.;48; ; ;1;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;4; ;2; ; ; ; ; ; ; ;13;12;15; ;2; ; ; ;1;1;2;1;2;2;2;2;1;1;2; ;2;1;2;2;1;2;1;1;8; ;62;01;1;05;4;0161;900000;18;1298,96305492386; 
5455690;1;1;1;60; ;1;18;1;2;2;48;1; ; ;1;1;1;1;48; ;7;ELECCION POPULAR;2;2385000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;4; ;2; ; ; ; ; ; ; ;8;15;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;20;84;1;05;2;8412;2385000;18;1063,62932616346; 
5455693;1;2;1;60; ;1;18;1;2;2;4;2;4;INCIHUILA;1;1;1;1;4; ;2; ;2;300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;48000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;10;1; ;10; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;6;2;1; ;2; ; ; ; ; ; ; ;5;3;10; ;1;30;1;1;1;1;2;1;2;2;2;1;2;2;2; ;1;1;2;2;2;2;2;1;3; ;55;84;1;05;1;8424;300000;18;1405,446106919;7820
5455696;1;1;1;60; ;1;18;1;1; ; ;1; ; ;1;2;2;2;3; ;1; ;2;300000;2; ; ;1;80000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;49; ;.;49; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;9;24;3; ;2; ; ; ; ; ; ; ;5;3;15; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;2;2;1;2;2;1;8; ;54;97;1;05;3;9700;380000;18;357,711188543826; 
5455696;1;2;1;60; ;1;18;1;1; ; ;1; ; ;2;2;2;2;1; ;2; ;2;720000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;2;4; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;1;1;2;2;1;2;2;1;8; ;95;41;1;05;1;4111;720000;18;357,711188543826; 
5455698;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;72; ;1; ;2;908526;2; ; ;1;120000;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;4;7; ;1; ;1;1;1;17;1;1; ; ; ; ; ; ; ; ;1;1;1;0;120;1; ;2; ; ; ; ; ; ; ;11;4;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;53;56;1;05;1;5613;1028526;05;1141,61093515577; 
5455698;1;2;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;60; ;1; ;2;1188000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1188000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;40;2; ;9;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;1;4;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;33;10;1;05;1;1040;1188000;05;1141,61093515577; 
5455699;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;96; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;1;32000;2;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;7; ;1; ;1;2;1;7;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;15; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;8; ;84;95;1;05;1;9522;908526;05;1435,13633424019; 
5455700;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;58; ;1; ;2;6300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;6000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;9;1; ;1; ;1;1;1;15;1; ;1; ; ; ; ; ; ; ;1;1;1;0;18;1; ;2; ; ; ; ; ; ; ;8;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;08;62;1;05;1;6201;6300000;05;1166,0912136008; 
5455701;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;24; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;1;1;24;1;1; ; ; ; ; ; ; ; ;1;1;1;0;18;1; ;2; ; ; ; ; ; ; ;3;13;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;97;22;1;05;1;2229;908526;05;1183,08640393813; 
5455701;1;3;1;60;05;1;5;1;2;2;12;1; ; ;1;1;2;1;7; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;7; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;7;1;1; ; ; ; ; ; ; ; ;1;1;1;12;36;1; ;2; ; ; ; ; ; ; ;7;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;97;22;1;05;1;2229;908526;05;1183,08640393813; 
5455702;1;1;1;60;05;1;5;1;2;2;6;1; ; ;1;1;2;1;1; ;1; ;2;908526;1;200000;2;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;48; ;.;72; ; ;4;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;1;1;1;6;24;1; ;2; ; ; ; ; ; ; ;3;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;90;22;1;05;1;2229;908526;05;1663,15826883527; 
5455702;1;2;1;60;05;1;5;1;1; ; ;1; ; ;2;2;2;2;3; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;28;1; ;28; ; ;2;7; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;36;1; ;2; ; ; ; ; ; ; ;13;13;10; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;45;47;1;05;1;4711;400000;05;1663,15826883527; 
5455703;1;3;1;60;05;1;5;2; ; ; ; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1; ;3; ;12;2; ; ; ; ;3;3;2;70; ;.;70; ; ;1;4; ;1; ;1;2;2;13;1;1; ; ; ; ; ; ; ; ;1;2;1;0;60;1; ;2; ; ; ; ; ; ; ;8;3;3; ;1;6;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;98;49;1;05;4;4921; ;05;1326,59024469262; 
5455703;1;4;1;60;05;1;5;1;2;1; ;2;4;ADECCO;1;1;2;1;3; ;2; ;1;1037000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;1;18; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;48; ;.;66; ; ;6;7; ;1; ;1;1;1;15;1;1; ; ; ; ; ; ; ; ;1;1;1;13;18;1; ;2; ; ; ; ; ; ; ;8;11;30; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;1;1;1;1;2;2;2;2;8; ;38;64;1;05;1;6499;1037000;05;1326,59024469262;7810
5455704;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;144; ;1; ;2;3000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;1;2500000;1;1;3000000;2; ;2; ;2; ;2; ;1;12; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;48; ;.;60; ; ;9;7; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;1;1;1;0;60;1; ;2; ; ; ; ; ; ; ;2;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;DE SU PENSION;44;86;1;05;1;8621;3000000;05;836,070658397944; 
5455706;1;3;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;240; ;5; ;2;4000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;4000000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;60; ; ;9;7; ;1; ;1;1;1;25;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;8;8;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;11;86;1;05;1;8621;4000000;05;943,065347171738; 
5455706;1;4;1;60;05;1;5;1;2;2;12;1; ; ;1;1;1;1;24; ;1; ;2;2300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;54; ;.;54; ; ;9;7; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;24;180;1; ;2; ; ; ; ; ; ; ;3;6;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;8; ;21;68;1;05;1;6820;2300000;05;943,065347171738; 
5455706;1;5;1;60;05;1;5;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;500000;1; ;1; ;8;2; ; ; ; ;3;1;2;30;2; ;30; ; ;1;2; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;6;1; ;2; ; ; ; ; ; ; ;12;13;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;02;62;1;05;4;6209;500000;05;943,065347171738; 
5455707;1;3;1;60;05;1;5;2; ; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1; ;1; ;12;2; ; ; ; ;3;1;2;30;2; ;30; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;96;140;4; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;2;3; ;95;41;1;05;4;4112; ;05;732,103666186309; 
5455707;1;6;1;60;05;1;5;1;2;2;3;1; ; ;1;1;2;2;12; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;450000;2; ;1;400000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;2;1; ; ; ; ; ; ; ; ;1;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;30; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;1;1;1;1;2;1;1;3; ;97;47;1;05;1;4771;908000;05;732,103666186309; 
5455707;1;7;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;14; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;1;400000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;77;47;1;05;1;4711;908000;05;732,103666186309; 
5455708;1;2;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;2; ;2; ;1;2800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;0;10;1; ;2; ; ; ; ; ; ; ;1;14; ; ;1;15;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;02;82;1;05;1;8220;2800000;05;1612,33729135278; 
5455710;1;1;1;60;05;1;5;1;2;1; ;1; ; ;1;1;2;1;7; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;1;37000;2;2; ; ;2; ; ;2; ; ;1;877803;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;0;60;1; ;2; ; ; ; ; ; ; ;8;11;10; ;1;12;2;1;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;5; ;58;80;1;05;1;8010;908526;05;1019,78933308597; 
