DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,CLASE,ESC,MES,DPTO,fex_c_2011
5361273,1,1,1,10,1,1,11,1985,35,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,63,1183.0660589
5361273,1,2,1,10,2,2,4,1991,29,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,2,3,,2,13,01,63,1183.0660589
5361274,1,1,1,10,1,2,9,1958,62,1,6,,5,3,,3,,,,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,63,926.06260888
5361274,1,2,1,10,2,2,7,1990,30,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,63,926.06260888
5361274,1,3,1,10,1,2,12,2017,3,4,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,63,926.06260888
5361274,1,4,1,10,4,1,1,1957,64,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,63,926.06260888
5361275,1,1,1,10,1,1,1,1959,62,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,63,1322.7996941
5361276,1,1,1,10,1,2,8,1955,65,1,6,,3,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,2,76000,2,1,2,,4,7,,,2,7,01,63,1000.7570052
5361276,1,2,1,10,2,1,5,1961,59,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,2,,,2,2,01,63,1000.7570052
5361277,1,1,1,10,1,1,2,1979,41,1,6,,3,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36000,2,1,2,,4,7,,,2,7,01,63,799.22873857
5361277,1,2,1,10,2,2,11,1984,36,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,63,799.22873857
5361277,1,3,1,10,3,2,4,2005,15,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,5,10,1,,2,10,01,63,799.22873857
5361277,1,4,1,10,4,2,12,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,01,63,799.22873857
5361278,1,1,1,10,1,1,6,1987,33,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,4,9,,,2,9,01,63,1469.1399002
5361279,1,1,1,10,1,1,10,1942,78,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,5,,2,1,2,,3,3,,,2,3,01,63,1000.7570052
5361279,1,2,1,10,1,2,9,1942,78,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,2,,,2,2,01,63,1000.7570052
5361280,1,1,1,10,1,1,4,1961,59,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36000,2,1,2,,3,5,,,2,5,01,63,1248.1052978
5361280,1,2,1,10,2,2,5,1980,40,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,2,,,2,2,01,63,1248.1052978
5361280,1,3,1,10,2,2,5,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,2,2,01,63,1248.1052978
5361308,1,1,1,10,1,1,7,1948,72,1,6,,5,3,,3,,,,,,,1,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,884.11551209
5361308,1,2,1,10,2,2,3,1969,51,3,6,,6,1,1,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,884.11551209
5361309,1,1,1,10,2,1,8,1963,57,1,6,,3,2,,2,,1,2,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361309,1,2,1,10,2,2,3,1963,57,2,6,,3,2,,2,,1,1,1,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361311,1,1,1,10,1,2,1,1949,72,1,6,,2,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,1834.1776723
5361311,1,2,1,10,2,1,6,1929,91,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,1834.1776723
5361311,1,3,1,10,1,1,7,1971,49,3,6,,6,3,,1,1,,,,1,1,1,,,,,1,,,,,1,,,3,,,2,1,1,2,3,5,,,2,5,01,76,1834.1776723
5361312,1,1,1,10,1,1,1,1970,51,1,6,,3,3,,2,,2,,,,1,1,,,,,,,,,1,2,2,,,,,2,1,2,,3,5,,,2,5,01,76,2761.5785271
5361313,1,1,1,10,1,1,4,1974,46,1,6,,6,3,,1,2,,,,,,1,1,1,,1,1,,,,1,1,,,1,3,80000,2,1,2,,6,6,3,,2,17,01,76,1924.8900057
5361313,1,2,1,10,1,2,6,1929,91,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,2,5,01,76,1924.8900057
5361314,1,1,1,10,1,1,5,1990,30,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,4,6,,,2,6,01,76,1777.1890407
5361314,1,2,1,10,2,2,1,1993,28,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,1777.1890407
5361314,1,3,1,10,2,1,12,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,76,1777.1890407
5361315,1,1,1,10,1,1,6,1978,42,1,6,,3,3,,2,,1,2,,,1,1,1,,,,1,,,,1,1,,,1,5,,2,1,2,,5,11,2,,2,11,01,76,2651.1889339
5361315,1,2,1,10,2,2,8,1986,34,2,6,,3,2,,2,,1,1,,,1,1,,,,,,,,,,1,,,1,1,35112,2,1,2,,6,2,3,,2,13,01,76,2651.1889339
5361315,1,3,1,10,2,1,2,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,3,,,2,3,01,76,2651.1889339
5361315,1,4,1,10,2,1,9,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,3,0,,,2,0,01,76,2651.1889339
5361316,1,1,1,10,1,2,7,1966,54,1,5,,4,3,,3,,,,,,1,,1,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361316,1,2,1,10,1,2,2,1993,27,3,6,,1,2,,1,1,1,3,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,2,3,,2,13,01,76,884.11551209
5361316,1,3,1,10,3,1,10,1995,25,5,6,,1,2,,2,,1,2,,,,,,,,,,,1,,,1,,,1,1,98,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361316,1,4,1,10,2,1,7,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,2,3,01,76,884.11551209
5361317,1,1,1,10,1,1,4,1972,48,1,6,,3,3,,2,,1,2,,,1,1,,,,,,,,,2,1,,,1,5,,1,1,2,,5,11,2,,2,11,01,76,1696.2037913
5361317,1,2,1,10,2,2,2,1969,51,2,6,,3,2,,2,,1,1,,,1,1,1,,,,,,,,,1,,,1,3,113000,2,1,2,,5,11,2,,2,11,01,76,1696.2037913
5361317,1,3,1,10,2,2,4,2006,14,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,9,,,2,9,01,76,1696.2037913
5361317,1,4,1,10,2,1,1,2008,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,7,,,2,7,01,76,1696.2037913
5361320,1,1,1,10,1,2,5,1969,51,1,6,,3,3,,3,,1,2,,,1,1,1,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,1696.2037913
5361320,1,2,1,10,2,1,6,1974,46,2,6,,3,3,,3,,1,1,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,1696.2037913
5361320,1,3,1,10,1,1,10,1998,22,3,6,,4,2,,1,1,,,,,,1,,1,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,1696.2037913
5361320,1,4,1,10,1,2,12,2003,17,5,6,,6,2,,3,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,76,1696.2037913
5361376,1,1,1,10,2,1,4,1968,52,1,6,,2,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,76,903.18914741
5361376,1,2,1,10,2,2,7,1972,48,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,76,903.18914741
5361379,1,1,1,10,1,1,4,2000,20,1,6,,1,3,,2,,1,2,,,,,1,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,1207.6818228
5361379,1,2,1,10,2,2,9,1993,27,2,6,,1,2,,2,,1,1,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,1207.6818228
5361379,1,3,1,10,2,1,12,2009,11,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,76,1207.6818228
5361380,1,1,1,10,2,1,12,1956,64,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,76,1858.9246174
5361380,1,2,1,10,2,2,11,1963,57,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,76,1858.9246174
5361380,1,3,1,10,3,2,6,1997,23,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,1858.9246174
5361380,1,4,1,10,3,1,6,2013,7,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,76,1858.9246174
5361382,1,1,1,10,1,1,1,1952,69,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,1677.5186908
5361383,1,1,1,10,1,2,12,1993,27,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,40000,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361383,1,2,1,10,1,1,2,2010,10,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,01,76,884.11551209
5361384,1,1,1,10,1,1,8,1962,58,1,1,500_03,4,2,,2,,,,,1,,,,,1,,,,,,1,2,1,120,,,,2,1,2,,4,7,,,2,7,01,76,884.11551209
5361384,1,2,1,10,2,1,11,1990,30,5,6,,1,2,,2,,1,3,,1,1,1,,,,,,,,,,2,1,15,,,,2,1,2,,6,2,3,,2,13,01,76,884.11551209
5361384,1,3,1,10,3,2,6,1995,25,9,6,,1,1,4,1,5,1,2,,,,,,,,,1,,,,,2,1,15,,,,2,1,2,,6,2,3,,2,13,01,76,884.11551209
5361384,1,4,1,10,4,1,2,1973,47,9,6,,3,3,,2,,1,5,,1,1,,,,1,,1,,,,,2,1,12,,,,2,1,2,,5,11,2,,2,11,01,76,884.11551209
5361384,1,5,1,10,5,2,2,1973,47,9,6,,3,2,,2,,1,4,,1,,,,,,,,,,,,2,1,13,,,,1,1,2,,4,9,,,2,9,01,76,884.11551209
5361384,1,6,1,10,6,2,10,1993,27,9,6,,6,1,4,1,5,,,,,,,1,,,,,,,,,2,1,18,,,,2,1,2,,6,2,3,,2,13,01,76,884.11551209
5361385,1,1,1,10,1,1,12,1964,56,1,6,,3,3,,2,,2,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,76,1677.5186908
5361388,1,1,1,10,2,1,10,1970,50,1,6,,2,3,,2,,1,2,,,,,,,1,,,,,,1,2,1,12,,,,2,1,2,,3,2,,,2,2,01,76,3447.1983359
5361388,1,2,1,10,2,2,11,1997,23,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,2,1,12,,,,2,1,2,,5,11,2,,2,11,01,76,3447.1983359
5361388,1,3,1,10,2,2,4,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,1,12,,,,2,,,,,,,,2,,01,76,3447.1983359
5361389,1,1,1,10,1,1,10,1987,33,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,2093.6344906
5361389,1,2,1,10,2,2,9,1992,28,2,1,500_02,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,2093.6344906
5361389,1,3,1,10,1,2,6,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,76,2093.6344906
5361389,1,4,1,10,4,1,1,1997,24,8,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,76,2093.6344906
5361391,1,1,1,10,1,1,1,1988,33,1,1,999_01,2,3,,2,,1,2,1,,,,,,,,,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,2318.7142947
5361391,1,2,1,10,2,2,8,1991,29,2,1,999_01,2,2,,2,,1,1,1,,,,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,2318.7142947
5361391,1,3,1,10,2,1,12,2011,9,3,1,999_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,76,2318.7142947
5361391,1,4,1,10,2,2,8,2018,2,3,1,999_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,76,2318.7142947
5361393,1,1,1,10,2,1,2,1996,24,1,6,,2,3,,2,,1,2,,1,1,,,,1,,1,,,,1,1,,,3,,,2,1,2,,4,9,,,2,9,01,76,3102.7709221
5361393,1,2,1,10,2,2,4,1996,24,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,3102.7709221
5361393,1,3,1,10,2,2,11,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,76,3102.7709221
5361394,1,1,1,10,1,1,4,1967,53,1,6,,4,3,,3,,,,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,2761.5785271
5361395,1,1,1,10,2,1,1,1961,60,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,984.92472412
5361395,1,2,1,10,2,2,8,1961,59,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,984.92472412
5361395,1,3,1,10,3,2,2,2002,18,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,984.92472412
5361397,1,1,1,10,2,1,4,1990,30,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,76,3536.4620484
5361397,1,2,1,10,2,2,6,1997,23,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,76,3536.4620484
5361397,1,3,1,10,2,2,12,2015,5,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,2,0,,,2,0,01,76,3536.4620484
5361397,1,4,1,10,2,2,12,2019,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,76,3536.4620484
5361398,1,1,1,10,1,2,10,1944,76,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,1,,,2,1,01,76,2918.2375087
5361398,1,2,1,10,2,1,11,1973,47,3,6,,4,3,,1,1,,,,,,,,,,,,,1,,,1,,,1,2,100000,2,1,2,,3,5,,,2,5,01,76,2918.2375087
5361398,1,3,1,10,1,1,11,1995,25,4,5,,2,2,,2,,2,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,6,3,3,,2,14,01,76,2918.2375087
5361402,1,1,1,10,1,2,11,1970,50,1,1,999_01,2,3,,2,,1,2,,1,1,1,1,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,3246.5374689
5361402,1,2,1,10,1,1,11,1970,50,2,6,,2,3,,2,,1,1,,,1,1,1,,1,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,3246.5374689
5361402,1,3,1,10,3,1,12,2005,15,3,1,999_01,6,3,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,76,3246.5374689
5361402,1,4,1,10,3,2,3,1993,27,3,1,999_01,4,3,,1,1,,,,1,1,1,,,1,,,,,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,76,3246.5374689
5361402,1,5,1,10,4,2,11,2012,8,4,1,999_01,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,76,3246.5374689
5361402,1,6,1,10,4,2,3,2016,4,4,1,999_01,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,76,3246.5374689
5361403,1,1,1,10,1,1,8,1984,36,1,1,999_01,2,2,,3,,1,2,,,,,,,,,,,1,,1,2,1,48,,,,1,2,2,,1,0,,,2,0,01,76,7068.3382901
5361403,1,2,1,10,2,2,11,1948,72,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,76,7068.3382901
5361404,1,1,1,10,1,2,1,1975,46,1,5,,2,2,,2,,1,2,,1,1,,,,1,,,,,,1,1,,,3,,,2,1,2,,4,6,,,2,6,01,76,3316.5772667
5361404,1,2,1,10,1,1,7,1991,29,2,6,,2,2,,2,,1,1,,1,1,1,1,,,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,3316.5772667
5361405,1,1,1,10,1,1,11,1995,25,1,5,,2,2,,2,,1,2,,1,1,,1,,,,1,,,,1,2,2,,,,,2,1,2,,4,6,,,2,6,01,76,3316.5772667
5361405,1,2,1,10,2,2,7,1994,26,2,5,,2,2,,2,,1,1,,,,,,,,,,,1,,,2,1,36,,,,2,1,2,,5,11,2,,2,11,01,76,3316.5772667
5361406,1,1,1,10,1,1,10,1989,31,1,6,,3,3,,3,,1,2,,,1,1,,,,,,,,,1,1,,,1,1,36341,2,1,2,,4,9,,,2,9,01,76,8514.4901705
5361406,1,2,1,10,2,2,11,1995,25,2,6,,3,2,,2,,1,1,,1,1,,,,,,,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,01,76,8514.4901705
5361406,1,3,1,10,2,2,7,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,76,8514.4901705
5361406,1,4,1,10,2,1,1,2019,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,76,8514.4901705
5361407,1,1,1,10,2,1,3,1964,56,1,1,999_01,2,3,,3,,1,2,,1,1,1,1,,1,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,76,3246.5374689
5361407,1,2,1,10,2,2,12,1974,46,2,1,999_01,2,2,,3,,1,1,1,1,1,,,,1,1,1,,,,,1,,,3,,,1,1,2,,4,9,,,2,9,01,76,3246.5374689
5361408,1,1,1,10,1,1,12,1996,24,1,6,,3,2,,2,,1,2,,,1,1,,1,,,,,,,1,1,,,1,1,36341,2,1,2,,3,5,,,2,5,01,76,6423.2175976
5361408,1,2,1,10,2,2,10,1992,28,2,6,,3,2,,2,,1,1,,1,1,,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,6423.2175976
5361408,1,3,1,10,2,1,4,2008,12,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,76,6423.2175976
5361408,1,4,1,10,2,2,5,2012,8,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,76,6423.2175976
5361409,1,1,1,10,1,2,1,1955,66,1,6,,4,3,,3,,,,,,,,,,,,1,,,,1,2,1,60,,,,2,1,2,,3,4,,,2,4,01,76,3420.692882
5361412,1,1,1,10,1,1,3,1956,64,1,6,,6,3,,3,,,,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,76,5826.8701596
5361412,1,2,1,10,2,1,3,1960,60,5,6,,6,3,,3,,,,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,5826.8701596
5361415,1,1,1,10,3,1,,,68,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,3,98,2,1,2,,9,99,,,2,,01,76,3246.5374689
5361415,1,2,1,10,3,2,12,1954,66,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,2,5,01,76,3246.5374689
5361415,1,3,1,10,3,1,12,1950,70,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,70224,2,2,2,,1,0,,,2,0,01,76,3246.5374689
5361417,1,1,1,10,1,1,8,1939,81,1,6,,4,3,,3,,,,,,,,,,,,1,,,,1,1,,,1,5,,2,1,2,,5,12,2,,2,12,01,76,9807.6179568
5361417,1,2,1,10,2,1,9,1973,47,3,6,,4,1,1,2,,,,,,,1,1,,,,1,,,,,1,,,1,3,113566,2,1,2,,4,7,,,2,7,01,76,9807.6179568
5361418,1,1,1,10,1,1,5,1953,67,1,6,,2,3,,3,,1,2,,1,1,,1,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,3246.5374689
5361418,1,2,1,10,2,2,4,1949,71,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,76,3246.5374689
5361419,1,1,1,10,1,1,1,1967,54,1,1,999_01,2,3,,3,,1,2,,,1,1,,1,1,,,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,76,3316.5772667
5361419,1,2,1,10,2,2,5,1978,42,2,6,,2,2,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,76,3316.5772667
5361420,1,1,1,10,1,1,6,1997,23,1,6,,2,2,,2,,1,2,,1,1,1,,,1,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,9405.0832892
5361420,1,2,1,10,2,2,8,1998,22,2,6,,2,2,,2,,1,1,,,,,,,,1,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,76,9405.0832892
5361421,1,1,1,10,1,1,9,1961,59,1,6,,2,3,,3,,1,2,,1,1,,,,,,1,,,,1,2,1,72,,,,1,1,2,,3,2,,,2,2,01,76,3246.5374689
5361421,1,2,1,10,2,2,1,1981,40,2,6,,2,3,,2,,1,1,,,,,1,,,,1,,,,,2,1,36,,,,2,1,2,,3,4,,,2,4,01,76,3246.5374689
5361422,1,1,1,10,1,2,8,1965,55,1,6,,6,3,,3,,,,,,1,,1,,1,,,,,,1,2,1,18,,,,1,1,2,,4,6,,,2,6,01,76,3420.692882
5361423,1,1,1,10,1,2,1,1967,54,1,6,,4,2,,2,,,,,,1,,,,,,1,,,,1,1,,,1,2,72682,2,2,2,,1,0,,,2,0,01,17,1792.8171301
5361423,1,2,1,10,2,1,4,1984,36,3,6,,4,2,,1,1,,,,,,,,,,,1,,,,,2,1,72,,,,2,1,2,,3,5,,,2,5,01,17,1792.8171301
5361423,1,3,1,10,1,1,8,2016,4,5,6,,,1,4,2,,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,2,0,01,17,1792.8171301
5361423,1,4,1,10,4,1,3,1970,50,9,6,,4,2,,3,,,,,,,,,,,,1,,,,,1,,,1,3,113566,2,1,2,,3,5,,,2,5,01,17,1792.8171301
5361424,1,1,1,10,1,1,5,1967,53,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,3,,,2,3,01,17,1257.3655198
5361424,1,2,1,10,2,2,5,1968,52,2,6,,3,3,,2,,1,1,1,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,17,1257.3655198
5361424,1,3,1,10,3,2,9,1990,30,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,2,5,01,17,1257.3655198
5361424,1,4,1,10,2,2,3,2009,11,4,6,,6,2,,1,3,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,01,17,1257.3655198
5361424,1,5,1,10,2,2,5,2011,9,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,2,3,01,17,1257.3655198
5361424,1,6,1,10,2,1,5,2017,3,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,2,0,01,17,1257.3655198
5361425,1,1,1,10,1,1,10,1980,40,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,2,1,12,,,,2,1,2,,3,5,,,2,5,01,17,1606.5040361
5361425,1,2,1,10,2,2,9,1995,25,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,17,1606.5040361
5361425,1,3,1,10,2,1,7,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,2,3,01,17,1606.5040361
5361425,1,4,1,10,2,2,6,2004,16,9,6,,6,3,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,01,17,1606.5040361
5361425,1,5,1,10,2,2,12,2020,0,9,6,,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,17,1606.5040361
5361426,1,1,1,10,1,2,3,1988,32,1,6,,4,2,,2,,,,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,17,1396.440048
5361426,1,2,1,10,1,2,11,2006,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,17,1396.440048
5361426,1,3,1,10,1,2,3,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,17,1396.440048
5361426,1,4,1,10,1,1,12,2016,4,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,17,1396.440048
