DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5351544,1,2,1,70,08,4,48,1,,2,4,4,,1,2,1,,,,,,,,1,,,,1,300000,906000,2,,56,45,41,1,1,5619,01,08,631.89444832
5351549,1,3,1,70,54,3,48,4,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,95,,1,1,.,01,54,354.03052957
5351551,2,3,2,70,54,3,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,210000,480000,2,,81,41,54,1,1,8121,01,54,190.18467107
5351553,1,1,1,70,54,12,48,4,,2,54,4,,9,2,1,,,,,1,,,,,,,2,,2100000,3,,84,39,39,1,1,8412,01,54,291.88400549
5351553,1,2,1,70,54,4,48,1,,2,3,4,,1,2,2,,,,,,,,,,,1,1,100000,908000,2,,47,45,41,1,1,4791,01,54,291.88400549
5351553,1,4,1,70,54,2,48,1,,2,3,1,,9,2,1,,,1,,,,,,,,,1,1000000,908000,1,1,88,13,13,1,1,8890,01,54,291.88400549
5351553,1,6,1,70,54,3,48,4,,2,3,4,,9,2,1,,,1,,,,,,,,,1,1050000,1100000,1,2,86,39,39,1,1,8621,01,54,291.88400549
5351558,1,2,1,70,54,4,48,4,,2,5,4,,1,2,8,,,,,,,,,,,1,1,200000,600000,2,,41,95,95,1,1,4112,01,54,613.05663982
5351558,1,3,1,70,54,3,48,4,,2,4,4,,1,2,8,,,,,,,,,,,1,1,150000,600000,2,,41,95,95,1,1,4112,01,54,613.05663982
5351559,1,1,1,70,05,16,48,1,,2,16,1,,9,2,2,,,,,,,,,,,1,2,,878000,2,,68,55,55,1,2,6820,01,05,1115.771303
5351559,1,3,1,70,05,4,48,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,300000,878000,2,,41,95,95,1,1,4111,01,05,1115.771303
5351559,1,5,1,70,05,52,24,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,500000,2,,14,55,79,1,2,1410,01,05,1115.771303
5351560,1,1,1,70,05,2,48,3,,2,2,3,,1,2,1,,,,,,,,,,,1,1,384000,384000,2,,97,54,54,1,1,9700,01,05,1050.3101297
5351560,1,2,1,70,05,52,48,1,,2,78,1,,9,2,2,,,,,,,,,,,1,2,,878000,2,,47,45,97,1,2,4771,01,05,1050.3101297
5351560,2,2,2,70,05,4,48,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,300000,878000,2,,45,84,84,1,1,4520,01,05,1050.3101297
5351567,1,2,1,70,05,16,48,1,,2,16,1,,9,2,2,,,,,,,,,,,1,2,,878000,2,,56,53,53,1,2,5613,01,05,1308.7759591
5351568,1,1,1,70,05,48,48,3,,2,48,3,,1,2,1,,,,,,,,,,,1,2,,878000,2,,97,55,55,1,2,9700,01,05,1244.9826884
5351572,1,3,1,70,05,2,48,1,,2,2,1,,3,2,1,,,,,,,,,,,1,1,750000,878000,2,,41,95,95,1,1,4111,01,05,1325.6449853
5351573,1,2,1,70,05,16,48,1,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,878000,2,,47,45,41,1,2,4774,01,05,1308.0078037
5351580,1,2,1,70,05,52,48,1,,2,28,1,,9,2,1,,,,,,,,,,,1,2,,1800000,2,,93,18,18,1,2,9312,01,05,1268.8283798
5351642,1,1,1,70,17,1,48,1,,2,1,1,,5,2,2,,,,,,,,,,,1,2,,877802,2,,56,55,53,1,1,5611,01,17,193.91535167
5351643,1,4,1,70,17,6,48,1,,2,6,1,,8,2,1,,,,,,,,,,,1,2,,877802,2,,41,95,95,1,1,4111,01,17,211.47256176
5351645,1,2,1,70,76,3,48,1,,2,3,1,,7,2,1,,,,,,,,,,,1,1,500000,908826,2,,56,53,53,1,1,5611,01,76,1335.400363
5351652,1,1,1,70,76,2,54,1,,2,2,1,,4,2,8,,,,,,,,,,,1,1,800000,908526,2,,56,45,53,1,1,5611,01,76,1471.9191982
5351656,1,2,1,70,76,4,40,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,500000,900000,2,,96,19,19,1,1,9609,01,76,937.20761005
5351658,1,2,1,70,76,16,48,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,877807,908526,2,,14,45,45,1,2,1410,01,76,1225.8673176
5351664,1,5,1,70,76,6,48,1,,2,156,1,,8,2,4,,,,,,,,,,,1,2,,908800,2,,82,39,38,1,1,8291,01,76,918.92047543
5351666,1,1,1,70,76,3,50,1,,2,3,1,,3,2,3,,,,,,,,,,,1,1,1200000,1000000,2,,41,95,95,1,1,4111,01,76,1008.9944742
5351666,1,2,1,70,76,12,40,1,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,908000,2,,97,55,54,1,1,9700,01,76,1008.9944742
5351666,2,1,2,70,76,52,48,1,,2,54,1,,2,2,2,,,,,,,,,,,1,2,,980000,2,,47,55,45,1,2,4741,01,76,1008.9944742
5351666,2,2,2,70,76,50,60,1,,2,58,1,,9,2,4,,,,,,,,,,,1,2,,1300000,2,,17,97,97,1,2,1709,01,76,1008.9944742
5351667,1,1,1,70,76,7,48,3,,2,7,1,,2,2,1,,,,,,,,,,,1,1,80000,960000,2,,56,55,53,1,1,5619,01,76,1078.1260727
5351677,1,2,1,70,76,1,15,4,,2,42,3,,1,2,2,,,,,,,,,,,1,2,,360000,2,,97,55,54,1,1,9700,01,76,1289.8577505
5351698,1,2,1,70,76,40,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,13,79,79,1,2,1313,01,76,919.74557592
5351710,1,1,1,70,76,4,40,3,,2,1,1,,2,2,1,,,,,,,,,,,1,1,300000,950000,2,,56,54,53,1,1,5619,01,76,914.75988488
5351726,1,1,1,70,76,40,48,1,,2,68,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,2,5611,01,76,1302.2461112
5351726,1,4,1,70,76,45,48,1,,2,76,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,81,45,54,1,2,8121,01,76,1302.2461112
5351732,1,1,1,70,17,3,48,1,,2,3,1,,6,2,2,,,1,,,,,,,,,2,,877802,2,,64,33,33,1,1,6424,01,17,238.74576499
5351745,1,2,1,70,76,2,48,1,,2,22,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,47,32,45,1,1,4754,01,76,1449.7169036
5351745,1,3,1,70,76,2,60,1,,2,2,1,,2,2,8,,,,,,,,,,,1,1,500000,900000,2,,47,45,45,1,1,4772,01,76,1449.7169036
5351751,1,1,1,70,76,3,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,4772,01,76,1262.9565048
5351758,1,2,1,70,17,52,48,1,,2,52,1,,4,2,9,COTIZA COMO INDEPENDIENTE,,,,,,,,,,1,2,,877802,2,,71,39,39,1,2,7110,01,17,197.56471585
5351763,1,3,1,70,17,36,48,1,,2,36,1,,9,2,1,,,1,,,,,,,,,2,,877802,2,,80,58,58,1,2,8010,01,17,201.3415591
5351784,1,3,1,70,73,4,48,1,,2,4,1,,3,2,2,,,,,,,,,,,1,2,,1000000,2,,58,13,19,1,1,5811,01,73,240.68600343
5351785,1,2,1,70,73,36,48,1,,2,36,1,,2,2,1,,,,,,,,,,,1,2,,877803,2,,56,55,53,1,2,5611,01,73,445.7436123
5351787,1,3,1,70,73,49,36,1,,2,50,1,,2,2,1,,,,,1,,,,,,,2,,600000,2,,14,79,79,1,2,1410,01,73,276.81474538
5351788,1,3,1,70,73,4,48,1,,2,20,1,,3,2,1,,,,,,,,,,,1,2,,877803,2,,56,53,53,1,1,5611,01,73,231.65291494
5351793,1,3,1,70,73,40,48,1,,2,40,4,,9,2,1,,,,,,,,,,,1,2,,2500000,2,,84,39,39,1,2,8412,01,73,228.63851307
5351799,1,2,1,70,73,48,48,1,,2,48,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,10,45,45,1,2,1081,01,73,338.59552954
5351800,1,2,1,70,73,12,48,1,,2,12,2,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,84,39,39,1,1,8412,01,73,237.39588131
5351804,1,2,1,70,73,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,85,55,55,1,2,8551,01,73,416.15554386
5351809,1,5,1,70,73,12,48,1,,2,12,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,4111,01,73,187.07467051
5351819,1,2,1,70,73,40,48,1,,2,40,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,41,02,02,1,2,4111,01,73,465.48833628
5351826,1,3,1,70,73,30,48,1,,2,40,1,,9,1,1,,,,,,,,,,,1,2,,877803,2,,23,83,83,1,2,2394,01,73,320.27200124
5351826,1,4,1,70,73,4,48,1,,2,6,1,,3,2,1,,,,,,,,,,,1,2,,877803,2,,25,58,83,1,1,2511,01,73,320.27200124
5351826,1,5,1,70,73,4,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,877803,2,,86,59,59,1,1,8622,01,73,320.27200124
5351829,1,1,1,70,73,40,48,1,,2,40,4,,1,2,4,,,,,,,,,,,1,2,,877803,2,,49,98,98,1,2,4921,01,73,322.71008857
5351839,1,2,1,70,73,4,48,1,,2,4,1,,4,2,1,,,,,,,,,,,1,2,,877803,2,,47,45,40,1,1,4771,01,73,385.91709539
5352238,1,2,1,70,13,20,48,1,,2,30,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,55,53,53,1,2,5511,01,13,395.85097883
5352239,1,3,1,70,13,16,48,2,,1,,,,,,,,.,,,,,,,,.,,,,877803,,,,58,,1,2,.,01,13,443.52427293
5352268,1,1,1,70,13,32,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,85,97,97,1,2,8530,01,13,832.62275145
5352277,1,2,1,70,13,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,97,,1,2,.,01,13,404.25769552
5352281,1,4,1,70,13,36,48,1,,2,36,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,55,55,1,2,8621,01,13,274.89912784
5352285,1,3,1,70,13,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,53,,1,1,.,01,13,404.40920968
5352336,1,2,1,70,13,72,48,5,,2,96,4,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,94,21,21,1,2,9499,01,13,400.90678857
5352352,1,4,1,70,76,2,40,2,,2,4,4,,1,2,8,,,,,,,,,,,1,1,900000,1500000,2,,56,39,53,1,1,5621,01,76,631.06806649
5352352,1,6,1,70,76,30,48,1,,2,260,8,,3,2,4,,,,,,,,,,,1,2,,908526,2,,01,62,62,1,2,0124,01,76,631.06806649
5352353,1,1,1,70,76,3,48,1,,2,10,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,47,57,45,1,1,4771,01,76,1076.5485582
5352356,1,2,1,70,76,2,48,2,,2,2,1,,4,2,3,,,,,,,,,,,1,1,1150000,1500000,2,,86,32,32,1,1,8621,01,76,1312.6290567
5352357,1,1,1,70,13,24,48,1,,2,72,4,,1,2,2,,,,,,,,,,,1,2,,877803,2,,49,39,98,1,2,4921,01,13,373.47525454
5352360,1,1,1,70,76,2,36,3,,2,2,4,,1,2,2,,,,,,,,,,,1,1,600000,900000,2,,47,59,45,1,1,4791,01,76,1257.9708138
5352363,1,3,1,70,13,10,48,1,,2,150,1,,5,2,1,,,,,,,,,,,1,2,,877803,2,,56,53,53,1,1,5619,01,13,487.04613182
5352364,1,2,1,70,13,24,40,1,,2,50,1,,4,2,2,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,2,8513,01,13,441.97436192
5352372,1,2,1,70,13,24,40,1,,2,36,1,,7,2,2,,,,,,,,,,,1,2,,1200000,2,,55,39,39,1,2,5511,01,13,434.59833284
5352390,1,1,1,70,13,30,48,1,,2,30,1,,9,2,1,,,,,,,,,,,1,2,,950000,2,,47,33,33,1,2,4711,01,13,372.85132525
5352390,1,2,1,70,13,25,48,1,,2,25,1,,9,2,1,,,,,,,,,,,1,2,,950000,2,,47,45,45,1,2,4711,01,13,372.85132525
5352392,1,2,1,70,13,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,22,97,97,1,1,2229,01,13,400.90678857
5352548,1,3,1,70,05,24,50,4,,2,104,1,,3,2,2,,,,,,,,,,,1,2,,908500,2,,13,17,03,1,2,1313,01,05,1149.2421978
5352563,1,1,1,70,05,32,48,1,,2,32,1,,4,2,4,,,,,,,,,,,1,2,,877803,2,,56,53,97,1,2,5619,01,05,1549.7544864
5352568,1,5,1,70,05,3,60,1,,2,3,1,,9,2,9,COTIZANTE POR COBERTURA,,,,,,,,,,1,1,450000,700000,2,,15,97,97,1,1,1512,01,05,1642.5589382
5352577,1,1,1,70,05,27,48,1,,2,39,1,,1,2,1,,,,,,,,,,,1,2,,877803,2,,97,54,54,1,2,9700,01,05,1025.696283
5352586,1,2,1,70,05,23,48,1,,2,23,1,,8,2,2,,,,,,,,,,,1,2,,877803,2,,78,33,33,1,2,7810,01,05,1040.9869569
5352602,1,2,1,70,17,2,48,1,,2,2,1,,1,2,1,,,,,,,,,,,1,2,,877802,2,,81,55,55,1,1,8121,01,17,174.99439982
5352619,1,1,1,70,68,104,48,1,,2,40,4,,4,2,3,,,,,,,,,,,1,2,,2000000,2,,41,02,02,1,2,4111,01,68,530.44823908
5352621,1,2,1,70,68,20,48,1,,2,18,1,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,47,55,40,1,2,4771,01,68,680.05272557
5352649,1,1,1,70,50,51,48,1,,2,78,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,45,45,45,1,2,4541,01,50,283.82059581
5352650,1,1,1,70,50,40,48,4,,2,40,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,56,55,53,1,2,5611,01,50,208.0722409
5352652,1,5,1,70,50,20,48,1,,2,52,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,10,39,53,1,2,1081,01,50,276.10612257
5352675,1,1,1,70,17,4,48,1,,2,6,1,,9,2,8,,,,,,,,,,,1,1,877802,877802,2,,92,33,45,1,1,9200,01,17,231.6798073
5352792,1,3,1,70,17,52,40,1,,2,52,4,,9,2,4,,,,,,,,,,,1,2,,2500000,2,,84,01,01,1,2,8412,01,17,193.87702367
5352794,1,4,1,70,52,10,40,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,910000,2,,64,45,44,1,1,6412,01,52,118.85895124
5352795,1,3,1,70,52,8,40,1,,2,8,1,,2,2,4,,,,,,,,,,,1,1,175000,900000,2,,73,16,16,1,1,7310,01,52,151.81799223
5352815,1,2,1,70,73,16,48,1,,2,80,1,,6,2,4,,,,,,,,,,,1,2,,877803,2,,41,32,32,1,2,4111,01,73,211.2452621
5352815,1,3,1,70,73,40,48,1,,2,98,4,,9,2,1,,,,,,,,,,,1,2,,877803,2,,84,45,39,1,2,8413,01,73,211.2452621
5352816,1,3,1,70,73,40,48,1,,2,49,1,,5,2,4,,,,,,,,,,,1,2,,877803,2,,56,33,53,1,2,5611,01,73,228.63851307
5352822,1,1,1,70,50,18,48,1,,2,18,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,56,45,53,1,2,5611,01,50,318.60057006
5352824,1,1,1,70,50,30,48,3,,2,30,1,,6,2,1,,,,,,,,,,,1,2,,900000,2,,55,54,55,1,2,5511,01,50,339.56482082
5352826,1,2,1,70,50,28,48,1,,2,30,1,,4,2,2,,,,,,,,,,,1,2,,970000,2,,56,53,53,1,2,5611,01,50,248.25892465
5352833,1,2,1,70,17,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,877802,2,,70,32,32,1,2,7010,01,17,197.46686355
5352837,1,2,1,70,50,2,48,1,,2,2,1,,3,2,1,,,,,,,,,,,1,1,700000,900000,2,,56,53,53,1,1,5611,01,50,361.65112618
5352837,1,3,1,70,50,12,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,10,53,53,1,1,1081,01,50,361.65112618
5352843,1,2,1,70,05,4,48,4,,2,5,4,,9,2,1,,,1,,,,,,,,,1,1473000,1400000,1,1,93,18,18,1,1,9312,01,05,1536.9194126
5352846,1,2,1,70,05,2,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,800000,908500,2,,01,95,61,1,1,0123,01,05,1368.5286033
5352849,1,1,1,70,50,8,48,1,,2,8,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,85,13,13,1,1,8530,01,50,304.98527716
5352852,1,1,1,70,50,30,48,1,,2,120,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,2,5611,01,50,208.0722409
5352853,1,1,1,70,50,24,48,1,,2,20,1,,6,2,1,,,,,,,,,,,1,2,,900000,2,,49,97,97,1,2,4923,01,50,394.74959716
5352854,1,1,1,70,50,8,48,1,,2,24,1,,2,2,2,,,,,,,,,,,1,2,,900000,2,,41,93,93,1,1,4111,01,50,285.53022288
5352854,1,3,1,70,50,6,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,47,11,11,1,1,4723,01,50,285.53022288
5352861,1,2,1,70,73,26,48,1,,2,40,1,,6,2,4,,,,,,,,,,,1,2,,1600000,2,,56,21,21,1,2,5611,01,73,217.22819119
5352862,1,2,1,70,73,52,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,32,32,1,2,4752,01,73,211.48522482
5352863,1,1,1,70,73,26,50,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,49,83,98,1,2,4921,01,73,259.02428865
5352863,1,2,1,70,73,40,48,1,,2,40,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,14,79,79,1,2,1410,01,73,259.02428865
5352872,1,2,1,70,54,44,48,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,2,5611,01,54,573.04017538
5352872,1,4,1,70,54,3,48,1,,2,3,4,,1,2,1,,,,,,,,,,,1,1,200000,800000,2,,56,58,39,1,1,5611,01,54,573.04017538
5352874,1,2,1,70,54,24,48,1,,2,7,4,,1,2,2,,,,,,,,,,,1,2,,935000,2,,86,19,19,1,2,8692,01,54,541.64995936
5352878,1,1,1,70,17,40,48,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,53,1,2,5611,01,17,349.26298438
5352878,1,2,1,70,17,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,46,38,45,1,1,4649,01,17,349.26298438
5352878,1,5,1,70,17,3,48,1,,2,3,1,,7,2,1,,,,,,,,,,,1,1,1200000,908000,2,,42,95,95,1,1,4210,01,17,349.26298438
5352880,1,1,1,70,17,4,48,1,,2,4,1,,9,2,5,,,,,,,,,,,1,1,877802,908000,2,,94,13,13,1,1,9499,01,17,128.98668611
5352887,1,4,1,70,17,96,48,1,,2,96,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,64,32,39,1,2,6412,01,17,293.69666707
5352889,1,1,1,70,17,4,48,1,,2,4,1,,6,2,1,,,,,,,,,,,1,1,400000,900000,2,,41,95,95,1,1,4111,01,17,265.62699533
5352989,1,1,1,70,66,2,48,1,,2,172,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,82,59,38,1,1,8220,01,66,416.634466
5353089,1,4,1,70,08,16,48,1,,2,16,1,,3,2,1,,,,,,,,,,,1,1,150000,1000000,2,,10,45,45,1,2,1081,01,08,595.6626716
5353098,1,2,1,70,11,48,48,1,,2,16,1,,8,2,1,,,,,,,,,,,1,2,,1000000,2,,82,03,38,1,2,8220,01,11,3617.5727188
5353101,1,3,1,70,11,40,20,1,,2,40,1,,3,2,4,,,,,,,,,,,1,2,,98,2,,93,45,58,1,2,9311,01,11,3072.6298686
5353107,1,3,1,70,11,44,48,1,,2,44,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,56,33,33,1,2,5619,01,11,3439.1847514
5353108,1,2,1,70,11,3,48,2,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,14,39,79,1,1,1410,01,11,4547.2098681
5353111,1,2,1,70,11,40,40,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,98,2,,85,13,13,1,2,8530,01,11,3047.0934268
5353114,1,1,1,70,11,44,48,1,,2,44,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,47,97,45,1,2,4724,01,11,3156.5240478
5353118,1,2,1,70,11,36,60,1,,2,9,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,15,79,79,1,2,1512,01,11,2651.2707214
5353118,1,3,1,70,11,240,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4772,01,11,2651.2707214
5353120,1,1,1,70,11,36,48,1,,2,36,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,41,95,97,1,2,4111,01,11,3778.6050207
5353120,1,4,1,70,11,96,48,1,,2,96,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,63,16,16,1,2,6391,01,11,3778.6050207
5353122,1,2,1,70,11,4,48,1,,2,5,1,,9,2,8,,,,,,,,,,,1,2,,1000000,2,,85,32,32,1,1,8530,01,11,2665.6656218
5353124,1,1,1,70,11,32,48,1,,2,32,1,,4,2,4,,,,,,,,,,,1,2,,877000,2,,10,97,97,1,2,1030,01,11,4683.8036104
5353125,1,1,1,70,11,44,48,1,,2,44,1,,9,2,7,,,,,,,,,,,1,2,,908526,2,,47,39,39,1,2,4773,01,11,3072.6298686
5353125,1,2,1,70,11,48,48,1,,2,48,1,,8,2,7,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,2,4921,01,11,3072.6298686
5353125,1,4,1,70,11,1,48,1,,2,1,1,,9,2,1,,,1,,,,,,,,,1,877803,800000,1,1,47,39,39,1,1,4729,01,11,3072.6298686
5353126,1,1,1,70,11,8,48,3,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,81,54,55,1,1,8121,01,11,1841.7846501
5353126,1,2,1,70,11,41,48,1,,2,41,4,,1,2,6,,,,,,,,,,,1,2,,1800000,2,,49,98,98,1,2,4921,01,11,1841.7846501
5353127,1,1,1,70,11,24,48,1,,2,36,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,85,39,11,1,2,8544,01,11,3426.7571506
5353130,1,2,1,70,11,8,48,1,,2,8,1,,9,2,2,,,,,,,,,,,1,2,,877856,2,,82,39,39,1,1,8291,01,11,3917.6155766
5353132,1,1,1,70,11,40,48,1,,2,40,1,,9,2,1,,,1,,,,,,,,,2,,3000000,1,2,42,02,02,1,2,4290,01,11,2923.2679054
5353136,1,2,1,70,11,25,48,3,,2,25,3,,1,2,4,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,2,9700,01,11,1523.5467134
5353140,1,1,1,70,11,24,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,82,38,38,1,2,8220,01,11,3426.7571506
5353146,1,3,1,70,11,2,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,840000,908000,2,,56,95,53,1,1,5611,01,11,2419.2048795
5353146,1,4,1,70,11,8,48,1,,2,4,1,,4,2,2,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,1,4111,01,11,2419.2048795
5353146,1,5,1,70,11,4,48,1,,2,4,1,,3,2,2,,,,,,,,,,,1,1,877000,908000,2,,41,95,95,1,1,4111,01,11,2419.2048795
5353161,1,1,1,70,11,40,48,1,,2,40,4,,2,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,45,1,2,5619,01,11,3439.1847514
5353161,1,2,1,70,11,40,48,1,,2,40,4,,2,2,1,,,,,,,,,,,1,2,,908000,2,,56,53,45,1,2,5619,01,11,3439.1847514
5353171,1,2,1,70,11,8,48,4,,2,24,4,,1,2,7,,,,,,,,,,,1,2,,4000000,2,,81,11,21,1,1,8110,01,11,3002.0327076
5353172,1,3,1,70,11,28,48,1,,2,5,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,85,18,18,1,2,8553,01,11,3514.6830595
5353179,1,3,1,70,11,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,3000000,,,,19,,1,1,.,01,11,3191.0841946
5353180,1,2,1,70,11,41,48,4,,2,41,1,,2,2,2,,,,,,,,,,,1,2,,1000000,2,,45,79,79,1,2,4520,01,11,3683.5693001
5353184,1,1,1,70,11,32,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,01,11,6404.4079733
5353184,1,2,1,70,11,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5630,01,11,6404.4079733
5353184,1,3,1,70,11,4,48,1,,2,4,4,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,4111,01,11,6404.4079733
5353189,1,1,1,70,11,54,48,1,,2,3,1,,2,2,1,,,,,,,,,,,1,1,580000,900000,2,,47,53,45,1,2,4719,01,11,3047.0934268
5353190,1,1,1,70,11,24,48,1,,2,41,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,87,45,1,2,4789,01,11,4971.1441771
5353190,1,2,1,70,11,16,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,45,53,1,2,5611,01,11,4971.1441771
5353200,1,3,1,70,11,20,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,877703,2,,47,45,45,1,2,4772,01,11,3032.6985264
5353204,1,2,1,70,11,8,50,1,,2,28,5,,2,2,2,,,,,,,,,,,1,2,,908000,2,,56,50,50,1,1,5630,01,11,3156.5240478
5353205,1,1,1,70,11,32,48,1,,2,32,1,,8,2,8,,,,,,,,,,,1,2,,877803,2,,41,95,95,1,2,4112,01,11,3728.6300194
5353206,1,2,1,70,11,28,48,1,,2,28,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,52,03,03,1,2,5229,01,11,2809.5904598
5353206,1,3,1,70,11,20,48,3,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,59,59,1,2,9700,01,11,2809.5904598
5353212,1,1,1,70,11,30,48,1,,2,30,1,,9,2,8,,,,,1,,,,,,,2,,1000000,2,,61,85,85,1,2,6120,01,11,3947.4912613
5353214,1,1,1,70,11,4,40,1,,2,4,1,,9,2,3,,,,,,,,,,,1,1,900000,900000,2,,31,32,32,1,1,3120,01,11,4561.6047686
5353215,1,1,1,70,11,8,48,4,,2,20,4,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,1,4719,01,11,2541.8401004
5353218,1,2,1,70,11,2,50,1,,2,12,4,,3,2,4,,,,,,,,,,,1,2,,877000,2,,85,13,13,1,1,8511,01,11,3002.0327076
5353219,1,2,1,70,11,40,48,1,,2,40,5,,4,2,2,,,,,,,,,,,1,2,,98,2,,82,38,21,1,2,8220,01,11,3059.8616477
5353223,1,2,1,70,11,12,48,1,,2,12,4,,9,2,4,,,,,,,,,,,1,2,,2200000,2,,85,13,13,1,1,8530,01,11,4671.0353896
5353226,1,1,1,70,11,4,48,1,,2,8,1,,7,2,8,,,,,,,,,,,1,1,1000000,1000000,2,,14,45,45,1,1,1410,01,11,3880.068176
5353229,1,1,1,70,11,16,48,1,,2,16,1,,3,2,8,,,,,,,,,,,1,2,,877803,2,,47,33,33,1,2,4773,01,11,2738.8624954
