DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P7480S1,P7480S1A1,P7480S3,P7480S3A1,P7480S4,P7480S4A1,P7480S5,P7480S5A1,P7480S6,P7480S6A1,P7480S7,P7480S7A1,P7480S8,P7480S8A1,P7480S9,P7480S9A1,P7480S10,P7480S10A1,P7480S11,P7480S11A1,P7481,CLASE,MES,DPTO,fex_c_2011
5355009,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1871.0300848
5355009,1,4,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,27,1871.0300848
5355074,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355074,1,2,1,90,1,7,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355074,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355074,1,4,1,90,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355075,1,1,1,90,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355075,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355075,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355075,1,4,1,90,1,6,1,25,2,,1,25,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355076,1,1,1,90,1,10,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5219.1282397
5355076,1,2,1,90,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5219.1282397
5355076,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5219.1282397
5355076,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5219.1282397
5355077,1,1,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355077,1,2,1,90,2,,1,21,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355077,1,3,1,90,1,4,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355077,1,4,1,90,1,2,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355078,1,1,1,90,1,7,1,40,2,,2,,1,7,2,,2,,2,,2,,2,,,2,01,52,4375.128225
5355078,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4375.128225
5355078,1,3,1,90,2,,1,4,2,,2,,1,7,2,,2,,2,,2,,2,,,2,01,52,4375.128225
5355078,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4375.128225
5355079,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355079,1,2,1,90,1,10,1,60,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355079,1,3,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355079,1,4,1,90,1,10,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355080,1,1,1,90,1,14,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5943.0670511
5355080,1,2,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5943.0670511
5355080,1,3,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5943.0670511
5355080,1,4,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5943.0670511
5355081,1,1,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355081,1,2,1,90,1,7,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355081,1,3,1,90,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355081,1,4,1,90,2,,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3565.185892
5355082,1,1,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355082,1,2,1,90,1,12,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355083,1,1,1,90,1,7,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355083,1,2,1,90,1,2,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355084,1,1,1,90,2,,1,14,2,,1,21,2,,2,,2,,2,,2,,2,,,2,01,52,5572.4326479
5355084,1,2,1,90,2,,1,35,2,,1,65,2,,2,,2,,2,,2,,2,,,2,01,52,5572.4326479
5355085,1,1,1,90,2,,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4045.8527019
5355085,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4045.8527019
5355086,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1898.3787341
5355086,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1898.3787341
5355087,1,1,1,90,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2121.9863631
5355087,1,2,1,90,2,,1,24,2,,2,,2,,2,,1,1,2,,2,,2,,,2,01,52,2121.9863631
5355087,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2121.9863631
5355088,1,1,1,90,1,14,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1957.9735676
5355089,1,1,1,90,1,6,1,25,2,,1,30,2,,2,,2,,2,,2,,2,,,2,01,52,3314.3337146
5355089,1,2,1,90,1,6,2,,1,10,2,,2,,2,,2,,2,,2,,2,,,2,01,52,3314.3337146
5355089,1,3,1,90,2,,1,7,2,,1,4,2,,2,,2,,2,,2,,2,,,2,01,52,3314.3337146
5355090,1,1,1,90,2,,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,52,5804.456313
5355091,1,1,1,90,1,8,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355091,1,2,1,90,1,10,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355091,1,3,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355091,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355091,1,5,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355091,1,6,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5462.4002412
5355092,1,1,1,90,2,,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4435.5945949
5355092,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4435.5945949
5355092,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4435.5945949
5355092,2,1,2,90,1,20,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4435.5945949
5355092,2,2,2,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4435.5945949
5355093,1,1,1,90,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355093,1,2,1,90,2,,1,37,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355094,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355094,1,2,1,90,1,10,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355094,1,3,1,90,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355094,1,4,1,90,1,10,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355095,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355095,1,2,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355096,1,1,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355096,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355096,1,3,1,90,2,,1,25,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355096,1,4,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355097,1,1,1,90,1,14,1,14,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,52,4873.6169163
5355097,1,2,1,90,2,,1,28,2,,1,35,2,,2,,2,,2,,2,,2,,,2,01,52,4873.6169163
5355098,1,1,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355098,1,2,1,90,1,14,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355098,1,3,1,90,1,10,1,30,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355098,1,4,1,90,1,10,1,40,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355098,1,5,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355098,1,6,1,90,2,,1,30,2,,1,20,1,16,2,,2,,2,,2,,2,,,2,01,52,5263.0798319
5355099,1,1,1,90,1,12,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355099,1,2,1,90,2,,1,24,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355099,1,3,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355100,1,1,1,90,2,,1,12,2,,1,12,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355100,1,2,1,90,2,,1,30,2,,1,12,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355100,1,3,1,90,2,,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355100,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,4626.25938
5355101,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355101,1,2,1,90,2,,2,,2,,2,,1,10,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355101,1,3,1,90,1,10,1,30,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355101,1,4,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355102,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2036.9894722
5355102,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2036.9894722
5355102,1,3,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2036.9894722
5355102,1,4,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2036.9894722
5355102,1,5,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,2036.9894722
5355103,1,1,1,90,2,,2,,2,,1,6,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355103,1,2,1,90,2,,1,20,2,,1,6,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355103,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355103,1,4,1,90,1,2,1,30,2,,1,25,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355104,1,1,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355104,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355104,1,3,1,90,2,,1,30,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355104,1,4,1,90,1,10,1,20,2,,2,,1,10,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355104,1,5,1,90,1,10,1,25,2,,2,,1,20,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355105,1,1,1,90,2,,1,7,2,,1,4,2,,2,,2,,2,,2,,2,,,2,01,52,7433.1543573
5355105,1,2,1,90,1,14,1,28,2,,1,45,2,,2,,2,,2,,2,,2,,,2,01,52,7433.1543573
5355106,1,1,1,90,1,4,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355106,1,2,1,90,1,7,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,52,1858.2885893
5355198,1,1,1,90,1,18,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,2190.8307823
5355198,1,2,1,90,1,5,1,45,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,2190.8307823
5355198,1,3,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,2190.8307823
5355198,1,4,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,2190.8307823
5355199,1,1,1,90,1,3,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1914.9152705
5355200,1,1,1,90,1,2,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1638.8129559
5355200,1,2,1,90,1,5,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1638.8129559
5355201,1,1,1,90,2,,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1914.9152705
5355202,1,1,1,90,1,3,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1469.9514252
5355202,1,2,1,90,1,5,1,46,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1469.9514252
5355202,1,3,1,90,1,7,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1469.9514252
5355202,1,4,1,90,1,5,1,42,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1469.9514252
5355203,1,1,1,90,1,5,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1661.4464319
5355203,1,2,1,90,2,,1,42,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1661.4464319
5355204,1,1,1,90,1,3,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,70,2391.2248912
5355204,1,2,1,90,1,2,1,9,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,2391.2248912
5355205,1,1,1,90,2,,1,10,2,,1,16,2,,2,,2,,2,,2,,2,,,2,01,70,2074.8631746
5355205,1,2,1,90,1,3,1,35,2,,1,46,2,,2,,2,,2,,2,,2,,,2,01,70,2074.8631746
5355206,1,1,1,90,1,2,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1284.1742582
5355206,1,2,1,90,1,4,1,44,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1284.1742582
5355207,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1537.6430968
5355208,1,1,1,90,1,2,1,10,2,,1,15,2,,2,,2,,2,,2,,2,,,2,01,70,2224.8329783
5355208,1,2,1,90,1,3,1,36,2,,1,44,2,,2,,2,,2,,2,,2,,,2,01,70,2224.8329783
5355209,1,1,1,90,1,2,1,18,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1537.6430968
5355210,1,1,1,90,1,3,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1912.5860948
5355210,1,2,1,90,1,4,1,45,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,70,1912.5860948
5355210,1,3,1,90,1,3,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1912.5860948
5355211,1,1,1,90,1,3,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,2,1,90,1,5,1,36,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,3,1,90,1,5,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,4,1,90,2,,1,40,2,,1,35,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,6,1,90,1,3,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355211,1,7,1,90,2,,1,5,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1921.2983942
5355212,1,1,1,90,1,2,1,16,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1914.9152705
5355214,1,1,1,90,2,,1,21,2,,1,14,2,,2,,2,,2,,2,,2,,,2,01,70,1773.9850111
5355215,1,1,1,90,1,2,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1560.2765728
5355216,1,1,1,90,1,2,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1095.0084272
5355216,1,2,1,90,1,3,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1095.0084272
5355218,1,1,1,90,2,,1,10,2,,1,18,2,,2,,2,,2,,2,,2,,,2,01,70,2046.5642939
5355218,1,2,1,90,1,2,1,35,2,,1,35,2,,2,,2,,2,,2,,2,,,2,01,70,2046.5642939
5355218,1,3,1,90,2,,1,7,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,70,2046.5642939
5355219,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1585.0524217
5355219,1,2,1,90,1,3,1,36,1,10,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1585.0524217
5355219,1,3,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1585.0524217
5355220,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1661.4464319
5355220,1,2,1,90,1,3,1,42,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,1661.4464319
5355221,1,1,1,90,2,,1,12,2,,2,,1,7,2,,2,,2,,2,,2,,,2,01,70,906.87270569
5355221,1,2,1,90,2,,1,40,2,,2,,1,14,2,,2,,2,,2,,2,,,2,01,70,906.87270569
5355221,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,906.87270569
5355222,1,1,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,920.0759717
5355222,1,2,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,920.0759717
5355222,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,920.0759717
5355222,1,4,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,70,920.0759717
5355232,1,1,1,90,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6735.2359011
5355232,1,2,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6735.2359011
5355232,1,3,1,90,2,,1,1,2,,1,8,2,,2,,2,,2,,2,,2,,,2,01,76,6735.2359011
5355233,1,1,1,90,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6525.969436
5355233,1,2,1,90,2,,1,35,2,,1,30,2,,2,,2,,2,,2,,2,,,2,01,76,6525.969436
5355235,1,1,1,90,2,,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,5305.0980012
5355235,1,2,1,90,2,,1,24,2,,1,35,2,,2,,2,,2,,2,,2,,,2,01,76,5305.0980012
5355241,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6159.9725487
5355242,1,1,1,90,2,,1,35,2,,2,,1,12,2,,2,,2,,2,,2,,,2,01,76,5470.4729952
5355242,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,5470.4729952
5355242,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,5470.4729952
5355244,1,1,1,90,2,,1,7,2,,2,,2,,2,,2,,1,8,2,,2,,,2,01,76,6228.5856181
5355244,1,2,1,90,2,,1,42,2,,2,,2,,2,,2,,1,8,2,,2,,,2,01,76,6228.5856181
5355244,1,3,1,90,2,,1,8,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6228.5856181
5355244,1,4,1,90,2,,1,6,2,,2,,2,,2,,2,,1,8,2,,2,,,2,01,76,6228.5856181
5355246,1,1,1,90,2,,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355246,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355246,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355249,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355249,1,2,1,90,1,1,1,12,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355250,1,1,1,90,2,,1,1,2,,1,4,2,,2,,2,,2,,2,,2,,,2,01,76,8217.1063526
5355250,1,2,1,90,2,,1,35,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,76,8217.1063526
5355250,1,3,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,8217.1063526
5355250,1,4,1,90,2,,1,14,2,,1,91,2,,2,,2,,2,,2,,2,,,2,01,76,8217.1063526
5355251,1,1,1,90,2,,1,28,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355251,1,2,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,3246.5374689
5355252,1,1,1,90,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,76,6159.9725487
5356804,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,,2,01,41,1078.5903223
5356804,1,2,1,90,1,1,1,15,2,,1,12,2,,2,,2,,2,,2,,2,,,2,01,41,1078.5903223
5356804,1,3,1,90,1,1,1,7,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,41,1078.5903223
5356805,1,1,1,90,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1219.470858
5356806,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,817.53188809
5356806,1,2,1,90,2,,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,817.53188809
5356806,1,3,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,817.53188809
5356806,1,4,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,817.53188809
5356809,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1354.3798828
5356810,1,1,1,90,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1009.2386323
5356810,1,2,1,90,1,1,1,15,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1009.2386323
5356810,1,3,1,90,1,1,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,,2,01,41,1009.2386323
5356810,1,4,1,90,1,2,1,7,2,,1,12,2,,2,,2,,2,,2,,2,,,2,01,41,1009.2386323
5356811,1,1,1,90,1,7,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,946.35040591
5356811,1,2,1,90,1,7,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,946.35040591
5356811,1,3,1,90,2,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,946.35040591
5356812,1,1,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,2,1,90,1,1,1,20,2,,1,7,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,3,1,90,1,2,1,1,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,4,1,90,1,1,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,6,1,90,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356812,1,7,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356823,1,1,1,90,1,1,1,1,2,,1,1,2,,2,,2,,2,,2,,2,,,2,01,41,1285.5201454
5356823,1,2,1,90,1,1,1,15,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,41,1285.5201454
5356824,1,1,1,90,1,1,1,7,2,,2,,2,,2,,2,,2,,2,,1,1,,2,01,41,1219.470858
5356825,1,1,1,90,1,30,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1081.2594307
5356825,1,2,1,90,1,20,1,40,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1081.2594307
5356825,1,3,1,90,1,7,1,4,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1081.2594307
5356827,1,1,1,90,2,,1,2,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,41,1471.8089728
5356827,1,2,1,90,1,5,1,20,2,,1,20,2,,2,,2,,2,,2,,2,,,2,01,41,1471.8089728
5356827,1,3,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1471.8089728
5356829,1,1,1,90,2,,1,14,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1057.4931538
5356829,1,2,1,90,1,2,1,7,2,,2,,1,1,2,,2,,2,,2,,2,,,2,01,41,1057.4931538
5356830,1,1,1,90,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,913.72516503
5356830,1,2,1,90,2,,1,20,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,913.72516503
5356830,1,3,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,913.72516503
5356832,1,1,1,90,1,20,2,,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1264.8836722
5356832,1,2,1,90,1,14,1,35,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1264.8836722
5356832,1,3,1,90,1,14,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1264.8836722
5356832,1,5,1,90,2,,1,7,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,1264.8836722
5356833,1,1,1,90,1,1,2,,1,7,2,,1,25,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356833,1,2,1,90,1,7,2,,1,7,2,,1,7,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356833,1,3,1,90,1,1,1,14,2,,1,2,2,,2,,2,,2,,2,,2,,,2,01,41,597.85229061
5356834,1,1,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,41,683.02906514
5356834,1,2,1,90,2,,1,10,2,,2,,2,,2,,2,,2,,2,,2,,,2,01,41,683.02906514
5356834,1,3,1,90,2,,1,20,2,,1,10,2,,2,,2,,2,,2,,2,,,2,01,41,683.02906514
