DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5350750,1,1,1,60,11,11,1,2,2,6,1,,,1,1,2,1,2,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,880000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,1,5,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,55,78,1,1,7820,877803,01,11,4289.6075845,
5350750,1,2,1,60,11,11,1,2,1,,2,1,,1,1,2,1,24,,1,,2,1100000,1,100000,2,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,1100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,3,13,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,58,85,1,1,8530,1100000,01,11,4289.6075845,8010
5350752,1,2,1,60,11,11,1,2,1,,1,,,1,1,2,1,1,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,48,,.,48,,,9,7,,1,,2,,,,1,,,,,,,,,1,1,1,1,10,1,1,,2,,,,,,,,1,5,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,38,82,1,1,8220,900000,01,11,3754.1664611,
5350753,1,2,1,60,11,11,1,2,2,12,1,,,1,1,2,1,1,,1,,2,1500000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,1500000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,4,7,,1,,1,2,1,5,1,1,,,,,,,,,1,1,1,1,12,1,,2,,,,,,,,1,5,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,11,69,1,1,6920,1500000,01,11,2211.0654941,
5350754,1,1,1,60,11,11,1,2,1,,1,,,1,1,2,1,240,,1,,2,1800000,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,35000,2,2,,,2,,,2,,,1,2700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,21,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,8,5,90,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,59,86,1,1,8610,1800000,01,11,3059.8616477,
5350754,1,2,1,60,11,11,2,,,,,,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,,3,,12,2,,,,,2,3,2,40,,.,20,6,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,2,30,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,95,43,1,4,4330,0,01,11,3059.8616477,
5350756,1,1,1,60,11,11,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,2,1,2,40,,.,30,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,14,,1,1,10,2,1,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,4,4791,300000,01,11,3808.1849556,
5350757,1,1,1,60,11,11,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,2,3,2,56,,.,0,6,,1,5,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,1,5,60,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,4,4799,700000,01,11,3559.7437787,
5350758,1,1,1,60,11,11,2,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,300000,1,,3,,12,2,,,,,3,1,2,66,,.,66,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,276,1,,2,,,,,,,,9,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,2,2,2,1,2,1,1,8,,41,47,1,4,4761,300000,01,11,3559.7437787,
5350761,1,1,1,60,11,11,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,2,3,2,48,,.,48,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,3,11,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,4,4781,700000,01,11,3169.2922687,
5350761,1,4,1,60,11,11,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,12,2,,,,,2,1,2,40,,.,10,6,,1,2,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,3,2,30,1,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,1,2,1,2,8,,87,43,1,4,4322,200000,01,11,3169.2922687,
5350762,1,1,1,60,11,11,1,2,1,,1,,,1,1,2,1,180,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,70000,2,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,22,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,8,5,50,,1,24,2,1,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,58,68,1,1,6820,877803,01,11,3728.6300194,
5350763,1,1,1,60,11,11,1,1,,,1,,,1,2,2,2,48,,1,,2,800000,2,,,1,300000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,70,,.,50,6,,3,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,9,3,15,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,50,56,1,1,5611,1100000,01,11,3604.8044979,
5350764,1,1,1,60,11,11,1,2,1,,1,,,1,1,2,1,24,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102954,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,71,,.,71,,,2,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,3,2,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,1,4773,900000,01,11,2365.5568343,
5350764,1,2,1,60,11,11,1,1,,,1,,,1,1,2,1,48,,1,,2,877803,2,,,1,300000,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,850000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,1,2,,1,,1,1,1,5,1,1,,,,,,,,,1,2,1,0,12,1,,2,,,,,,,,3,2,30,,2,,,,1,1,1,1,2,2,2,1,2,2,2,,1,2,1,2,1,2,1,1,8,,54,97,1,3,9700,1177803,01,11,2365.5568343,
5350764,1,3,1,60,11,11,1,2,1,,1,,,1,1,2,1,24,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,880000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,90,20,1,1,2030,877803,01,11,2365.5568343,
5350766,1,2,1,60,50,50,1,2,2,12,2,4,SEGURIDAD ESTELAR,1,1,2,1,72,,2,,2,877000,2,,,2,,2,,2,,2,,2,,,1,103000,2,2,,,2,,,2,,,2,,,1,877000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,1,13,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,58,35,1,1,3511,877000,01,50,313.33710354,8010
5350768,1,1,1,60,50,50,2,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,10,2,,,,,2,9,1,55,,.,48,6,,1,2,,7,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,85,43,1,4,4321,200000,01,50,325.47132375,
5350769,1,1,1,60,50,50,1,2,1,,1,,,1,1,2,1,6,,2,,2,877000,2,,,2,,2,,2,,2,,2,,,1,103000,2,2,,,2,,,2,,,2,,,1,877000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,39,46,1,1,4645,877000,01,50,304.98527716,
5350780,1,1,1,60,52,52,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,3000000,1,,3,,12,1,4,4,0,0,2,6,2,16,2,,16,,,3,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,240,5,,2,,,,,,,,2,8,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,5,0141,3000000,01,52,134.88307644,
5350784,1,1,1,60,73,73,1,1,,,1,,,1,2,2,2,240,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,2,13,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,1,4111,900000,01,73,296.98243549,
5350784,1,2,1,60,73,73,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,,3,,12,2,,,,,2,3,2,30,2,,30,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,9,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,81,1,4,8121,450000,01,73,296.98243549,
5350786,1,1,1,60,73,73,1,2,1,,1,,,1,1,1,1,24,,1,,2,1400000,2,,,2,,2,,2,,2,,2,,,1,102853,2,1,96000,2,2,,,2,,,2,,,1,1400000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,4,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,20,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,98,53,1,1,5320,1400000,01,73,556.54550991,
5350787,1,1,1,60,73,73,1,1,,,1,,,1,2,2,2,18,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,1,,30,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,8,1,,2,,,,,,,,1,2,40,,1,18,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,2,1,3,,45,47,1,1,4771,600000,01,73,314.77289222,
5350789,1,1,1,60,73,73,1,1,,,1,,,1,2,2,2,18,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,5,1,,2,,,,,,,,1,2,45,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,45,47,1,1,4771,877803,01,73,489.02175938,
5350791,1,3,1,60,52,52,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,,1,,12,2,,,,,2,3,2,22,2,,22,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,3,,2,,,,,,,,5,3,20,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,5,,55,81,1,4,8121,150000,01,52,209.93543359,
5350791,1,4,1,60,52,52,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,,3,,12,1,5,4,1,0,3,3,2,10,2,,10,,,4,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,1,52,5,4,,200000,4,7,1,11,10,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,21,85,1,5,8551,500000,01,52,209.93543359,
5350791,1,7,1,60,52,52,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,,3,,12,1,1,0,1,0,3,6,2,60,,.,50,7,TOQUE DE QUEDA,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,12,4,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,41,47,1,4,4771,600000,01,52,209.93543359,
5350792,1,5,1,60,52,52,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,60000,1,,1,,1,2,,,,,2,3,2,6,1,,6,,,1,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,12,1,1,,2,,,,,,,,1,2,20,,1,25,2,1,1,1,1,1,2,1,1,1,2,2,2,,2,1,2,2,2,2,2,1,3,,53,56,1,4,5611,60000,01,52,121.50539435,
5350793,1,1,1,60,52,52,1,2,1,,1,,,1,1,1,1,96,,5,,1,5000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2500000,1,5000000,1,25000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,10,1,1,,,,,,,,,1,1,1,24,12,1,,2,,,,,,,,1,8,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,12,84,1,2,8424,5000000,01,52,371.70568073,
5350793,1,2,1,60,52,52,1,1,,,1,,,1,2,2,2,4,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,250000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,40,,.,40,,,6,7,,3,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,03,42,1,1,4210,1000000,01,52,371.70568073,
5350794,1,1,1,60,52,52,1,2,1,,1,,,1,1,2,1,142,,2,,2,3000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,72,1,,2,,,,,,,,8,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,42,47,1,1,4752,3000000,01,52,339.65743033,
5350794,1,3,1,60,52,52,1,2,1,,1,,,1,1,2,1,36,,2,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,1,300000,2,1,2400000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,3,8,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,40,47,1,1,4752,2500000,01,52,339.65743033,
5350794,1,4,1,60,52,52,1,2,2,12,1,,,1,1,2,1,144,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,109800,1,2,,,2,,,2,,,1,200000,2,1,960000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,44,,.,44,,,9,7,,1,,1,2,1,12,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,1,4752,980000,01,52,339.65743033,
5350796,1,1,1,60,54,54,2,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,1,,1,2,2,14,1,1,,,,,,,,,2,2,1,1,84,4,,2,,,,,,,,3,8,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,79,14,1,6,1410,,01,54,362.04543251,
5350796,1,2,1,60,54,54,2,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,1000000,1,,3,,12,1,2,0,0,2,3,3,2,48,,.,48,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,1,120,4,,2,,,,,,,,3,8,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,21,14,1,4,1410,1000000,01,54,362.04543251,
5350796,1,3,1,60,54,54,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,8,15,,2,,,,1,1,1,2,2,2,2,2,2,2,2,,2,1,1,2,2,2,1,1,3,,32,14,1,6,1410,,01,54,362.04543251,
5350798,1,1,1,60,54,54,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1,1000000,1,,3,,4,2,,,,,2,3,2,30,2,,30,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,8,60,4,,2,,,,,,,,13,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,21,14,1,4,1410,1000000,01,54,293.01102481,
5350798,1,2,1,60,54,54,1,2,1,,1,,,2,1,1,1,8,,6,,1,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,1,700000,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,42,2,,9,9,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,2,12,1,,2,,,,,,,,5,7,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,1,,02,42,1,1,4210,2000000,01,54,293.01102481,
5350801,1,1,1,60,54,54,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,600000,1,,3,,7,2,,,,,2,1,2,48,,.,48,,,1,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,5,36,4,,2,,,,,,,,13,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,87,25,1,4,2592,600000,01,54,545.02634162,
5350801,1,5,1,60,54,54,1,1,,,1,,,1,2,2,2,0,,1,,2,500000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,56,,.,56,,,1,2,,11,,2,,,,1,,,,,,,,,1,2,2,1,12,6,4,,2,,,,,,,,1,3,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,54,97,1,3,9700,600000,01,54,545.02634162,
5350803,1,1,1,60,54,54,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,300000,1,,3,,12,2,,,,,3,1,2,48,,.,12,6,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,12,4,,2,,,,,,,,3,3,5,1,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,45,47,1,4,4781,300000,01,54,419.96569042,
5350804,1,2,1,60,54,54,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,200000,1,,3,,8,2,,,,,2,1,1,24,1,,24,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,2,4,,2,,,,,,,,3,2,45,,1,30,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,8,,61,01,1,4,0111,200000,01,54,351.87535521,
5350804,1,3,1,60,54,54,1,2,2,2,2,1,,2,2,2,2,0,,2,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,0,1,,,,,,,,,1,1,2,2,,,,,2,,,,,,,,,2,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,07,86,1,1,8610,,01,54,351.87535521,7820
5350807,1,2,1,60,73,73,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,900000,1,,3,,12,2,,,,,3,4,2,56,,.,40,6,,1,1,,1,,1,1,2,98,1,1,,1,,,,,,,1,2,1,0,9,1,,2,,,,,,,,3,14,,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,4,1410,900000,01,73,461.86788365,
5350876,1,1,1,60,50,50,1,1,,,1,,,2,2,2,2,96,,1,,2,300000,2,,,1,250000,1,400000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,24,3,,2,,,,,,,,9,3,3,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,1,2,1,2,1,1,8,,54,97,1,3,9700,950000,01,50,249.94449484,
5350951,1,2,1,60,17,17,1,2,1,,1,,,1,1,2,1,3,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,55,,.,55,,,5,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,2,1,,2,,,,,,,,8,11,18,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,53,55,1,1,5511,877803,01,17,194.27560141,
5350957,1,2,1,60,17,17,1,2,1,,1,,,1,1,2,1,12,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,33100,2,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,78,1,,2,,,,,,,,8,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,68,1,1,6820,877803,01,17,194.27560141,
5350961,1,1,1,60,17,17,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,,3,,12,2,,,,,3,1,1,30,1,,30,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,7,3,5,,1,30,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,1,1,3,,58,96,1,4,9609,800000,01,17,190.40090587,
5350961,1,2,1,60,17,17,1,1,,,1,,,2,2,2,2,3,,1,,2,150000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,40,,.,40,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,13,1,1,,2,,,,,,,,7,3,10,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,80,95,1,1,9523,150000,01,17,190.40090587,
5350965,1,1,1,60,50,50,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,1100000,1,,3,,12,1,2,2,0,0,3,1,2,60,,.,60,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,18,1,,2,,,,,,,,10,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,81,31,1,5,3110,1100000,01,50,223.82467471,
5350966,1,1,1,60,17,17,2,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,600000,1,,3,,12,1,1,0,1,0,3,3,2,22,2,,22,,,2,7,,1,,3,,,,,.,,,,,,,,,2,2,1,0,420,1,,2,,,,,,,,4,8,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,10,DE LA PENSION,41,47,1,4,4711,600000,01,17,186.81106599,
