DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5357744,1,1,1,80,08,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,08,433.57024737
5357744,1,2,1,80,08,1,5,,2,,,9,,3,,2,,,,,3,1,01,4,08,433.57024737
5357744,1,3,1,80,08,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,08,433.57024737
5357745,1,3,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,619.10977144
5357745,1,5,1,80,08,1,9,Edad,2,,,8,,2,,2,,,,,2,1,01,4,08,619.10977144
5357745,1,6,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,619.10977144
5357746,1,1,1,80,08,1,3,,2,,,9,,2,,2,,2,,1800000,2,1,01,3,08,456.21828106
5357746,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,456.21828106
5357746,1,4,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,456.21828106
5357747,1,1,1,80,08,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,08,598.44610818
5357747,1,2,1,80,08,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,08,598.44610818
5357748,1,2,1,80,08,1,6,,2,,,3,,2,,2,,2,,906000,2,1,01,1.4,08,672.2311778
5357748,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,672.2311778
5357748,1,7,1,80,08,1,2,,2,,,1,,2,,2,,,,906000,2,1,01,1.4,08,672.2311778
5357750,1,3,1,80,08,2,,,,2,,,.,2,,2,,2,,877803,2,1,01,,08,658.94148871
5357752,1,3,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,829.96353681
5357753,1,1,1,80,08,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,08,513.61263171
5357753,1,2,1,80,08,1,7,,2,,,1,,2,,2,,,,,2,1,01,4,08,513.61263171
5357754,1,1,1,80,08,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,08,389.96449648
5357754,1,3,1,80,08,1,6,,2,,,4,,2,,2,,2,,800000,2,1,01,3,08,389.96449648
5357754,1,4,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,389.96449648
5357757,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,642.26352601
5357758,1,1,1,80,08,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,08,566.18912145
5357758,1,3,1,80,08,1,6,,2,,,12,COVD,2,,2,,1,20,900000,2,1,01,3,08,566.18912145
5357758,1,5,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,566.18912145
5357759,1,4,1,80,08,2,,,,2,,,.,2,,2,,2,,800000,2,1,01,,08,537.45181697
5357760,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,652.73853006
5357760,1,5,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,652.73853006
5357760,1,8,1,80,08,1,6,,2,,,9,,2,,2,,,,,2,1,01,2,08,652.73853006
5357762,1,2,1,80,08,1,3,,2,,,9,,1,,2,,,,,2,1,01,4,08,667.41180048
5357764,1,2,1,80,08,1,3,,2,,,9,,2,,2,,1,24,400000,2,1,01,3,08,734.0465581
5357764,1,3,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,734.0465581
5357765,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,511.02974967
5357767,1,2,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,784.24735307
5357768,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,537.45181697
5357768,1,4,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,537.45181697
5357769,1,2,1,80,08,1,3,,2,,,9,,2,,2,,1,48,800000,2,1,01,4,08,1179.0916012
5357770,1,1,1,80,08,1,6,,2,,,12,COVD,2,,1,50000,2,,400000,2,1,01,1.1,08,688.23462037
5357770,1,2,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,688.23462037
5357771,1,2,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,674.26560212
5357774,1,1,1,80,08,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,08,466.58735875
5357774,1,2,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,466.58735875
5357774,1,3,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,466.58735875
5357776,1,2,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,591.2525525
5357776,1,3,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,591.2525525
5357779,1,2,1,80,08,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,08,530.54570687
5357779,1,3,1,80,08,2,,,,2,,,.,2,,2,,2,,906000,2,1,01,,08,530.54570687
5357779,1,4,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,530.54570687
5357780,1,3,1,80,08,1,9,POR  LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,1,45,900000,2,1,01,1.4,08,637.77891478
5357780,1,5,1,80,08,2,,,,1,1,2,,2,,2,,,,,2,1,01,,08,637.77891478
5357781,1,5,1,80,08,1,2,,2,,,2,,2,,1,330000,2,,906000,2,1,01,1.2,08,810.29047058
5357782,1,2,1,80,08,1,3,,2,,,9,,2,,2,,2,,906000,2,1,01,4,08,788.65747216
5357782,1,6,1,80,08,1,8,,2,,,2,,2,,1,900000,2,,906000,2,1,01,1.1,08,788.65747216
5357787,1,1,1,80,08,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,08,513.61263171
5357787,1,2,1,80,08,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,08,513.61263171
5357788,1,1,1,80,08,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,08,533.72783725
5357791,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,446.05781483
5357791,1,4,1,80,13,1,9,POR EMBARAZO,2,,,9,,2,,2,,,,,2,1,01,1.2,13,446.05781483
5357792,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,13,384.31080724
5357795,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,442.03617033
5357795,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,442.03617033
5357795,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,442.03617033
5357796,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,13,389.00462253
5357797,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,418.71795403
5357798,1,1,1,80,13,1,8,,2,,,12,PANDEMIA,1,,2,,,,,2,1,01,2,13,457.20855374
5357798,1,2,1,80,13,2,,,,2,,,.,2,,2,,1,48,877802,2,1,01,,13,457.20855374
5357798,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,457.20855374
5357799,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,459.84733579
5357799,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,459.84733579
5357799,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,459.84733579
5357800,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,443.52427293
5357801,1,5,1,80,13,1,8,,2,,,11,,2,,2,,,,,2,1,01,1.3,13,422.2828133
5357802,1,2,1,80,13,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,01,1.4,13,402.62709492
5357803,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,370.81192192
5357803,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,370.81192192
5357807,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,203.40789399
5357808,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,13,203.40789399
5357808,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,203.40789399
5357809,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,203.40789399
5357810,1,1,1,80,13,1,4,,2,,,4,,2,,2,,2,,877803,2,1,01,3,13,213.02527569
5357810,1,2,1,80,13,1,6,,2,,,1,,2,,2,,1,40,877803,2,1,01,4,13,213.02527569
5357810,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,213.02527569
5357811,1,1,1,80,13,1,4,,2,,,4,,2,,2,,2,,877803,2,1,01,2,13,197.99011764
5357811,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,197.99011764
5357812,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,404.15245537
5357812,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,404.15245537
5357812,1,5,1,80,13,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,13,404.15245537
5357813,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,348.29012298
5357813,1,2,1,80,13,1,4,,2,,,4,,2,,2,,2,,877803,2,1,01,4,13,348.29012298
5357814,1,2,1,80,13,1,9,POR CUARENTENA COVID 19,2,,,12,POR CUARENTENA COVID 19,2,,2,,1,48,300000,2,1,01,1.4,13,388.79076569
5357814,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,388.79076569
5357815,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,374.09918382
5357817,1,1,1,80,13,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,13,380.12069953
5357817,1,3,1,80,13,1,8,,2,,,9,,1,,2,,1,48,1200000,2,1,01,3,13,380.12069953
5357817,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,380.12069953
5357817,1,6,1,80,13,1,6,,2,,,8,,2,,2,,,,,2,1,01,3,13,380.12069953
5357817,1,8,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,380.12069953
5357818,1,2,1,80,13,1,9,POR PANDEMIA COVID 19,2,,,12,ESTA ESTUDIANDO,2,,2,,,,,2,1,01,1.4,13,409.45457004
5357818,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,409.45457004
5357819,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,376.96928924
5357819,1,4,1,80,13,2,,,,2,,,.,2,,2,,2,,1000000,2,1,01,,13,376.96928924
5357819,1,6,1,80,13,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,13,376.96928924
5357820,1,2,1,80,13,1,1,,2,,,9,,2,,2,,,,,2,1,01,3,13,426.05055137
5357820,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,426.05055137
5357821,1,1,1,80,13,1,8,,2,,,8,,1,,2,,,,,2,1,01,3,13,387.05482945
5357822,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,359.87166332
5357823,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,434.59833284
5357824,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,409.45457004
5357824,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,409.45457004
5357825,1,1,1,80,13,1,9,POR PANDEMIA COVID 19,2,,,12,POR PANDEMIA COVID 19,2,,2,,,,,2,1,01,1.4,13,368.17313987
5357825,1,2,1,80,13,1,9,POR PANDEMIA COVID 19,2,,,12,POR PANDEMIA COVID 19,2,,2,,,,,2,1,01,1.4,13,368.17313987
5357825,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,368.17313987
5357827,1,1,1,80,13,1,8,,2,,,9,,2,,2,,,,,2,1,01,4,13,393.10695662
5357827,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,393.10695662
5357828,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,431.95955079
5357829,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,395.98023528
5357829,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,395.98023528
5357829,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,395.98023528
5357832,1,2,1,80,13,1,7,,2,,,1,,2,,2,,1,40,877803,2,1,01,3,13,431.95955079
5357832,1,3,1,80,13,1,8,,2,,,11,,2,,2,,,,,2,1,01,3,13,431.95955079
5357833,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,13,391.74864474
5357834,1,2,1,80,13,1,3,,2,,,9,,1,,2,,,,,2,1,01,3,13,416.89240754
5357834,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,416.89240754
5357835,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,13,368.40587788
5357836,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,373.45123824
5357839,1,2,1,80,13,1,3,,2,,,9,,2,,2,,2,,800000,2,1,01,3,13,391.74864474
5357840,1,1,1,80,13,1,7,,2,,,8,,2,,2,,1,40,700000,2,1,01,1.4,13,359.87166332
5357840,1,2,1,80,13,1,3,,2,,,11,,2,,2,,,,,2,1,01,4,13,359.87166332
5357843,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,13,818.90914009
5357843,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,818.90914009
5357846,1,2,1,80,13,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,13,431.09591173
5357847,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,359.87166332
5357847,1,2,1,80,13,1,8,,2,,,9,,2,,2,,,,,2,1,01,4,13,359.87166332
5357853,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,193.87702367
5357854,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,228.75025564
5357854,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,228.75025564
5357856,1,1,1,80,17,1,1,,2,,,9,,2,,2,,2,,1200000,2,1,01,1.2,17,267.67324221
5357857,1,2,1,80,17,1,7,,2,,,9,,2,,2,,,,,2,1,01,1.4,17,323.07054333
5357858,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,208.18344733
5357858,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,208.18344733
5357859,1,2,1,80,17,1,3,,2,,,7,,2,,2,,1,24,454263,2,1,01,1.4,17,160.98870161
5357859,1,4,1,80,17,1,8,,2,,,7,,2,,2,,,,1100000,2,1,01,1.3,17,160.98870161
5357871,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,265.62699533
5357872,1,1,1,80,17,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,17,216.22327025
5357874,1,2,1,80,17,1,1,,2,,,5,,2,,2,,,,,2,1,01,2,17,190.10018042
5357875,1,1,1,80,17,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,17,194.27560141
5357875,1,2,1,80,17,1,8,,1,,1,4,,1,,2,,,,908526,2,1,01,1.4,17,194.27560141
5357876,1,2,1,80,17,1,8,,2,,,8,,1,,2,,,,,2,1,01,2,17,193.91535167
5357876,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,193.91535167
5357877,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,190.40090587
5357878,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,216.22327025
5357879,1,1,1,80,17,1,8,,2,,,8,,2,,2,,,,,2,1,01,3,17,186.81106599
5357879,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,186.81106599
5357880,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,157.79743947
5357880,1,2,1,80,17,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,17,157.79743947
5357881,1,1,1,80,17,1,7,,2,,,10,,3,,2,,,,,3,1,01,4,17,187.20964373
5357884,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,199.99902657
5357885,1,1,1,80,17,1,7,,2,,,1,,1,,2,,1,48,908526,2,1,01,1.4,17,246.03846341
5357887,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,186.81106599
5357888,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,193.87702367
5357889,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,17,186.81106599
5357889,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,17,186.81106599
5357890,1,1,1,80,17,1,6,,2,,,8,,2,,2,,,,,2,1,01,4,17,216.22327025
5357891,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,221.94669541
5357891,1,2,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,221.94669541
5357891,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,221.94669541
5357892,1,1,1,80,17,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,17,186.81106599
5357892,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,186.81106599
5357894,1,1,1,80,17,1,3,,2,,,9,,3,,2,,,,,3,1,01,4,17,187.20964373
5357895,1,1,1,80,17,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,17,193.91535167
5357895,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,193.91535167
5357896,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,197.8654413
5357898,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,197.56471585
5357899,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,244.71384172
5357899,1,6,1,80,17,1,9,POR LA EDAD,2,,,8,,1,,2,,,,,2,1,01,2,17,244.71384172
5357900,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,131.97507509
5357900,1,2,1,80,17,1,8,,2,,,8,,2,,2,,,,,2,1,01,2,17,131.97507509
5357900,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,131.97507509
5357925,1,2,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,23,187.62584441
5357926,3,1,3,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,23,179.15679171
5357926,3,3,3,80,23,2,,,,2,,,.,,,2,,,,,,1,01,,23,179.15679171
5357927,1,2,1,80,23,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,23,188.49520941
5357927,1,3,1,80,23,2,,,,2,,,.,,,2,,,,,,1,01,,23,188.49520941
5357928,1,1,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,23,135.40587369
5357928,1,2,1,80,23,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,23,135.40587369
5357929,1,5,1,80,23,1,8,,2,,,9,,2,,2,,,,,2,1,01,4,23,169.84669409
5357930,1,1,1,80,23,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,23,157.99451879
5357931,1,2,1,80,23,1,9,SE LE DAÑO LA NEVERA,2,,,12,FALTA DE RECURSOS ECONOMICOS,2,,2,,,,,2,1,01,1.4,23,135.40587369
5357932,1,1,1,80,23,2,,,,2,,,.,2,,2,,,,,2,1,01,,23,155.97786008
5357932,1,2,1,80,23,2,,,,2,,,.,2,,2,,2,,3000000,2,1,01,,23,155.97786008
5358111,1,2,1,80,50,1,6,,2,,,1,,2,,2,,,,,2,1,01,4,50,436.85040548
5358114,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,50,284.75259289
5358116,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,262.88446884
5358117,1,2,1,80,50,1,3,,1,,3,9,,2,,2,,1,20,600000,2,1,01,4,50,367.37170148
5358118,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,292.17242218
5358118,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,292.17242218
5358123,1,1,1,80,50,1,8,,2,,,4,,2,,2,,1,40,900000,2,1,01,3,50,202.58021999
5358131,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,436.39329671
5358131,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,436.39329671
5358132,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,50,339.76525142
5358137,1,6,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,227.52819972
5358137,1,7,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,227.52819972
5358138,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,347.19213793
5358139,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,254.72325991
5358139,1,6,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,254.72325991
5358140,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,206.18068288
5358140,1,2,1,80,50,1,4,,2,,,4,,2,,2,,1,48,800000,2,1,01,4,50,206.18068288
5358140,1,6,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,206.18068288
5358141,1,1,1,80,50,1,6,,2,,,8,,2,,2,,,,,2,1,01,3,50,242.85221516
5358142,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,257.39244793
5358142,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,257.39244793
5358145,1,2,1,80,50,1,3,,2,,,9,,2,,2,,2,,900000,2,1,01,1.2,50,339.76525142
5358147,1,1,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,208.0722409
5358148,1,2,1,80,50,1,7,,2,,,1,,2,,2,,,,,2,1,01,1.4,50,353.60909871
5358151,1,1,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,50,145.34567475
5358151,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,145.34567475
5358158,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,388.30782845
5358160,1,3,1,80,50,1,6,,2,,,1,,2,,2,,,,,2,1,01,2,50,298.3856365
5358160,1,4,1,80,50,1,2,,2,,,1,,2,,2,,,,,2,1,01,2,50,298.3856365
5358161,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,263.58791153
5358163,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,297.66444309
5358164,1,2,1,80,50,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,50,270.98999012
5358164,1,3,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,50,270.98999012
5358164,1,4,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,50,270.98999012
5358165,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,382.58725315
5358165,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,382.58725315
5358166,1,1,1,80,50,1,3,,2,,,4,,2,,2,,2,,900000,2,1,01,4,50,190.17712813
5358167,1,2,1,80,50,1,6,,1,,1,1,,2,,2,,1,48,2300000,2,1,01,2,50,186.90755955
5358168,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,50,266.15403742
5358168,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,266.15403742
5358169,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,257.39244793
5358177,1,2,1,80,50,1,4,,2,,,4,,2,,2,,1,40,900000,2,1,01,4,50,266.15403742
5358180,1,2,1,80,50,2,,,,2,,,.,2,,2,,1,48,800000,2,1,01,,50,145.34567475
5358180,1,3,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,145.34567475
5358183,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,313.33710354
5358185,1,4,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,298.51519566
5358186,1,4,1,80,50,2,,,,2,,,.,,,2,,1,20,150000,,1,01,,50,216.19551289
5358187,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,208.0722409
5358188,1,2,1,80,50,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,01,1.4,50,266.15403742
5358190,1,1,1,80,50,1,7,,2,,,11,,3,,2,,,,,3,1,01,1.4,50,292.17242218
5358190,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,292.17242218
5358190,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,292.17242218
5358191,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,256.24226954
5358193,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,272.79623672
5358194,1,1,1,80,50,1,4,,2,,,4,,3,,2,,1,40,900000,3,1,01,4,50,242.85221516
5358194,1,2,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,242.85221516
5358199,1,2,1,80,50,2,,,,2,,,.,2,,2,,2,,900000,2,1,01,,50,314.48728193
5358199,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,314.48728193
5358200,1,1,1,80,50,1,7,,2,,,7,,2,,2,,1,48,1200000,2,1,01,1.3,50,221.70528451
5358209,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,224.95710239
5358210,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,50,318.82912445
5358212,1,2,1,80,50,1,7,,2,,,9,,2,,2,,,,,2,1,01,2,50,271.00774083
5358219,1,3,1,80,50,1,4,,2,,,1,,2,,2,,1,40,980000,2,1,01,2,50,224.95710239
5358221,1,2,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,292.17242218
5358221,1,4,1,80,50,2,,,,2,,,.,2,,2,,2,,800000,2,1,01,,50,292.17242218
5358222,1,1,1,80,50,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,50,201.00105662
5358222,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,201.00105662
5358222,1,5,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,201.00105662
5358223,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,313.33710354
5358224,1,1,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,1.3,50,263.58791153
5358226,1,2,1,80,50,1,9,POR VIAJE A OTRO PAIS,2,,,9,,2,,2,,1,48,900000,2,1,01,3,50,242.85221516
5358227,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,50,272.79623672
5358228,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,50,190.17712813
5358229,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,50,237.36019425
5358230,1,1,1,80,50,1,4,,2,,,4,,2,,2,,2,,900000,2,1,01,4,50,239.25103006
5358230,1,2,1,80,50,2,,,,1,4,7,,2,,2,,1,40,1000000,2,1,01,,50,239.25103006
5358232,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,313.33710354
