DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5350160,1,2,1,60,54,1,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,2,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,5,,94,47,1,01,4,4774,400000,54,505.67445266,
5350160,1,4,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,84,,1,,2,877802,2,,,2,,2,,2,,2,,2,,,1,102802,2,2,,,2,,,2,,,2,,,1,435800,1,435800,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,2,7,,1,,1,1,1,7,1,1,,,,,,,,,1,2,1,2,24,1,,2,,,,,,,,2,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,01,1,4771,877802,54,505.67445266,
5350161,1,3,1,60,54,1,54,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,560000,1,,3,,8,2,,,,,2,1,2,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,2,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,45,47,1,01,4,4781,560000,54,338.46478123,
5350161,1,4,1,60,54,1,54,1,1,,,1,,,1,2,2,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,620000,1,,3,,12,2,,,,,2,1,2,48,,.,48,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,18,4,,2,,,,,,,,3,13,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,61,01,1,01,4,0162,620000,54,338.46478123,
5350162,1,2,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,72,,2,,2,1755600,2,,,2,,2,,2,,2,,2,,,2,,,1,98,2,2,,,2,,,2,,,1,877802,1,877802,1,877802,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,3,2,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,07,86,1,01,1,8621,1755600,54,705.68425727,
5350163,1,1,1,60,54,1,54,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,240000,1,,3,,12,2,,,,,2,1,2,12,1,,12,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,55,81,1,01,4,8121,240000,54,264.92554497,
5350163,1,2,1,60,54,1,54,1,2,1,,1,,,2,1,1,1,2,,2,,2,1150000,2,,,2,,2,,2,,2,,2,,,1,102802,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,0,5,4,,2,,,,,,,,3,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,11,1,01,1,1103,1150000,54,264.92554497,
5350163,1,4,1,60,54,1,54,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,768000,1,,1,,12,2,,,,,2,1,2,54,,.,54,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,12,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,41,47,1,01,4,4772,768000,54,264.92554497,
5350164,1,1,1,60,54,1,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,0,1,,3,,8,2,,,,,2,1,2,60,,.,60,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,8,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,3,,80,15,1,01,4,1522,0,54,331.84448443,
5350164,1,2,1,60,54,1,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,0,1,,3,,9,2,,,,,2,1,2,66,,.,66,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,9,4,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,92,15,1,01,4,1522,0,54,331.84448443,
5350164,1,4,1,60,54,1,54,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,0,1,,3,,1,2,,,,,2,1,2,50,,.,50,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,3,,80,15,1,01,4,1522,0,54,331.84448443,
5350165,1,1,1,60,54,1,54,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,2000000,1,,3,,12,2,,,,,2,1,2,40,,.,40,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,3,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,4,4799,2000000,54,323.52077719,
5350165,1,2,1,60,54,1,54,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,3000000,1,,3,,12,2,,,,,2,1,2,45,,.,45,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,108,4,,2,,,,,,,,3,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,45,47,1,01,4,4799,3000000,54,323.52077719,
5350165,1,3,1,60,54,1,54,1,1,,,1,,,2,2,2,2,36,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,21,15,1,01,1,1522,800000,54,323.52077719,
5350167,1,1,1,60,54,1,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,3,1,2,70,,.,70,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,99,144,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,400000,54,216.62911906,
5350170,1,2,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,288,,5,,2,3000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1500000,1,1500000,1,1500000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,3,ES LA JORNADA ESTIPULADA POR EL MAGISTERIO,30,,,9,7,,1,,1,3,1,25,1,1,,,,,,,,,1,1,1,0,72,1,,2,,,,,,,,3,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,13,85,1,01,2,8530,3000000,54,385.41470217,
5350170,1,3,1,60,54,1,54,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,3,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,9,,16,74,1,01,4,7410,300000,54,385.41470217,
5350170,1,5,1,60,54,1,54,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1100000,1,,3,,6,2,,,,,2,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,42,48,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,45,47,1,01,4,4791,1100000,54,385.41470217,
5350171,1,1,1,60,54,1,54,1,2,1,,1,,,1,1,1,1,180,,2,,2,2100000,2,,,2,,2,,2,,2,,2,,,2,,,1,30000,2,2,,,2,,,2,,,1,1050000,1,1050000,1,1050000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,9,7,,1,,1,1,1,18,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,3,,39,80,1,01,1,8010,2100000,54,336.1802472,
5350199,1,2,1,60,50,1,50,1,1,,,1,,,1,2,2,2,9,,1,,2,750000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,56,,.,56,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,12,1,,2,,,,,,,,2,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,81,31,1,01,1,3110,750000,50,256.71715784,
5350199,1,3,1,60,50,1,50,1,1,,,1,,,2,2,2,2,1,,1,,2,650000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,54,,.,54,,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,11,6,3,,2,,,,,,,,3,2,25,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,55,27,1,01,1,2750,650000,50,256.71715784,
5350199,1,6,1,60,50,1,50,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,12,2,,,,,2,10,2,38,1,,38,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,4,3,,2,,,,,,,,9,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,55,81,1,01,4,8121,600000,50,256.71715784,
5350211,1,1,1,60,05,1,5,1,1,,,1,,,1,2,2,2,48,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,2,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,3,24,1,,2,,,,,,,,9,11,15,,1,28,1,1,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,1,4754,1000000,05,3099.5089728,
5350211,1,2,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,5,,2,,1,3500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3500000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,36,2,,8,7,,1,,1,1,1,14,1,1,,,,,,,,,1,1,1,0,8,1,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,08,62,1,01,1,6201,3500000,05,3099.5089728,
5350212,1,1,1,60,05,1,5,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,3,2,56,,.,56,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,84,45,1,01,4,4542,1000000,05,2132.9081182,
5350213,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,1,1,343,,5,,2,4800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,4800000,1,2400000,1,2400000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,55,,.,55,,,9,7,,1,,1,1,1,35,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,8,,11,84,1,01,2,8412,4800000,05,2357.5067196,
5350216,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,228,,2,,2,2000000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,40,2,,9,7,,1,,1,2,1,19,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,1,4,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,05,10,1,01,1,1011,2200000,05,1136.6378971,
5350217,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,1,1,398,,1,,2,3000000,2,,,1,180000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3000000,1,3000000,1,1500000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,33,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,02,10,1,01,1,1081,3180000,05,1336.9017068,
5350217,1,3,1,60,05,1,5,1,2,1,,2,4,TELEPERFORMANCE,1,1,2,1,14,,2,,1,877803,2,,,2,,2,,2,,2,,2,,,1,102800,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,9,18,1,,2,,,,,,,,7,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,38,47,1,01,1,4791,877803,05,1336.9017068,8220
5350217,1,4,1,60,05,1,5,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,50000,1,,1,,3,1,1,0,1,0,3,3,2,30,2,,4,6,,2,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,9,7,4,,2,,,,,,,,13,14,,1,1,35,2,1,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,41,47,1,01,4,4774,50000,05,1336.9017068,
5350221,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,5,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102800,2,1,34000,2,2,,,2,,,2,,,1,100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,48,,.,48,,,9,9,,1,,1,2,1,14,1,1,,,,,,,,,1,1,1,8,24,1,,2,,,,,,,,1,2,75,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,95,41,1,01,1,4112,877803,05,1268.8714383,
5350222,1,1,1,60,05,1,5,1,1,,,1,,,2,2,2,2,8,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,5,2,,1,,1,1,3,98,1,1,,,,,,,,,1,2,1,2,36,1,,2,,,,,,,,13,2,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,55,81,1,01,1,8121,500000,05,1188.3785632,
5350230,1,1,1,60,08,1,8,1,1,,,1,,,2,2,2,2,8,,1,,2,120000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,30,2,,30,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,2,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,1,4724,270000,08,481.6105556,
5350230,1,2,1,60,08,1,8,1,1,,,1,,,1,2,2,2,72,,1,,2,300000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,01,3,9700,500000,08,481.6105556,
5350230,1,3,1,60,08,1,8,1,2,2,12,2,1,,2,1,2,1,4,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,102854,1,1,31000,2,2,,,2,,,2,,,1,983000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,1,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,7,5,30,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,1,,02,25,1,01,1,2599,1200000,08,481.6105556,7810
5350231,1,2,1,60,08,1,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,,1,,3,,12,1,1,1,0,0,3,6,2,60,,.,60,,,2,7,,1,,1,1,2,10,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,10,5,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,41,47,1,01,5,4752,,08,486.94656435,
5350234,1,1,1,60,08,1,8,1,2,1,,1,,,1,1,1,1,168,,2,,2,4400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,4400000,1,4400000,1,2200000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,3,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,5,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,19,94,1,01,2,9499,4400000,08,571.39906778,
5350234,1,3,1,60,08,1,8,1,2,1,,1,,,1,1,2,1,24,,1,,2,1500000,2,,,2,,2,,2,,2,,2,,,1,109854,1,2,,,2,,,2,,,2,,,1,1500000,2,,1,750000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,3,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,8,5,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,39,22,1,01,1,2229,1500000,08,571.39906778,
5350237,1,1,1,60,08,1,47,1,2,2,12,1,,,2,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,4000000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,9,7,,1,,1,2,1,23,1,,1,,,,,,,,1,2,1,0,48,4,,2,,,,,,,,3,8,50,,2,,,,1,1,1,1,2,2,2,1,1,1,2,,2,1,2,2,1,2,1,1,2,,06,86,1,01,4,8610,4000000,08,416.63056384,
5350237,1,3,1,60,08,1,8,1,2,2,12,1,,,1,1,2,1,30,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,108000,1,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,8,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,44,41,1,01,1,4111,1200000,08,416.63056384,
5350238,1,1,1,60,08,1,8,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1000000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,37,53,1,01,4,5320,1000000,08,676.71578902,
5350238,1,2,1,60,08,1,8,1,1,,,1,,,1,2,2,2,2,,1,,2,1200000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,10,1,01,1,1081,1350000,08,676.71578902,
5350238,1,4,1,60,08,1,8,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,,3,,8,2,,,,,2,1,2,20,1,,20,,,1,1,,11,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,3,14,,,1,20,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,1,8,,13,85,1,01,4,8559,150000,08,676.71578902,
5350238,1,5,1,60,08,1,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,,3,,12,2,,,,,3,3,1,40,,.,48,,,1,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,57,96,1,01,4,9602,700000,08,676.71578902,
5350239,1,1,1,60,08,1,8,1,1,,,1,,,1,2,2,2,96,,1,,2,1000000,2,,,2,,1,300000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,21,52,1,01,1,5221,1300000,08,637.85340691,
5350239,1,2,1,60,08,1,8,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,9,2,,,,,3,3,1,40,,.,40,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,51,56,1,01,4,5611,600000,08,637.85340691,
5350241,1,1,1,60,08,1,8,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,12,2,,,,,3,1,2,48,,.,48,,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,3,3,5,,2,,,,1,1,1,1,2,1,2,1,1,1,2,,2,1,2,2,2,2,2,1,8,,45,47,1,01,4,4721,500000,08,759.90925713,
5350241,1,4,1,60,08,1,8,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,350000,1,,3,,9,2,,,,,3,1,2,40,,.,40,,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,4,13,4,,2,,,,,,,,3,3,10,,2,,,,1,1,1,1,2,1,2,2,1,1,2,,2,1,2,2,1,2,2,1,8,,45,47,1,01,4,4781,350000,08,759.90925713,
5350242,1,1,1,60,08,1,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,,3,,9,2,,,,,3,1,2,30,1,,25,6,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,3,3,25,2,1,25,2,1,1,1,1,1,2,1,2,1,2,2,2,,2,1,2,2,1,2,2,1,5,,45,56,1,01,4,5619,200000,08,566.98894869,
5350243,1,1,1,60,08,1,8,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,1,1,1,0,0,1,3,1,2,48,,.,48,,,2,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,10,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,41,47,1,01,4,4759,,08,587.65261194,
5350243,1,2,1,60,08,1,8,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,48,3,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,01,6,4759,,08,587.65261194,
5350244,1,1,1,60,08,1,8,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,12,1,1,0,1,0,3,1,2,84,,.,0,3,,2,7,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,41,47,1,01,4,4711,,08,698.34878744,
5350244,1,3,1,60,08,1,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,12,2,,,,,3,1,2,48,,.,48,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,3,,16,73,1,01,4,7310,,08,698.34878744,
