DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5350520,1,2,1,70,54,1,2,48,4,,2,2,4,,1,2,8,,,,,,,,,,,1,2,,800000,2,,47,41,45,1,1,01,4781,54,899.23523542
5350521,1,3,1,70,54,1,52,48,4,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,64,41,55,1,2,01,6412,54,620.41492017
5350522,1,3,1,70,54,1,52,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,14,79,79,1,2,01,1410,54,338.46478123
5350522,1,4,1,70,54,1,48,48,4,,2,48,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,2,01,4921,54,338.46478123
5350523,1,3,1,70,17,1,40,40,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,1500000,2,,33,03,03,1,2,01,3313,17,212.92340061
5350539,1,2,1,70,11,1,35,48,4,,2,35,4,,1,2,8,,,,,,,,,,,1,2,,877803,2,,52,97,98,1,2,01,5224,11,3072.6298686
5350539,1,3,1,70,11,1,24,47,4,,2,24,1,,2,2,8,,,,,,,,,,,1,2,,877803,2,,52,97,97,1,2,01,5224,11,3072.6298686
5350539,1,4,1,70,11,1,24,48,1,,2,24,1,,1,2,8,,,,,,,,,,,1,2,,877803,2,,52,97,97,1,2,01,5224,11,3072.6298686
5350545,1,2,1,70,11,1,31,48,1,,2,31,1,,8,2,8,,,,,,,,,,,1,2,,787703,2,,49,98,98,1,2,01,4922,11,2284.2378168
5350545,1,3,1,70,11,1,36,48,1,,2,35,4,,3,2,8,,,,,,,,,,,1,2,,787703,2,,59,45,17,1,2,01,5912,11,2284.2378168
5350549,1,1,1,70,11,1,45,48,1,,2,45,1,,4,2,8,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,2,01,4921,11,3917.6155766
5350551,1,1,1,70,11,1,20,48,1,,2,20,1,,5,2,4,,,,,,,,,,,1,2,,1200000,2,,73,39,44,1,2,01,7310,11,4561.6047686
5350552,1,2,1,70,11,1,28,48,1,,2,28,3,,1,2,8,,,,,,,,,,,1,2,,877803,2,,97,54,54,1,2,01,9700,11,2923.2679054
5350561,1,2,1,70,11,1,8,48,4,,2,8,4,,9,2,3,,,1,,,,,,,,,2,,2500000,1,1,84,02,02,1,1,01,8412,11,4671.0353896
5350568,1,2,1,70,17,1,6,48,1,,2,6,1,,9,2,7,,,,,,,,,,,1,1,1500000,1500000,2,,60,15,15,1,1,01,6020,17,201.11748965
5350572,1,2,1,70,17,1,32,48,4,,2,40,4,,1,2,2,,,,,,,,,,,1,2,,1500000,2,,68,44,44,1,2,01,6820,17,186.81106599
5350574,1,2,1,70,17,1,2,48,1,,2,2,1,,4,2,1,,,,,,,,,,,1,1,300000,950000,2,,56,45,53,1,1,01,5611,17,226.71452266
5350575,1,1,1,70,11,1,4,48,4,,2,4,4,,4,2,8,,,,,,,,,,,1,2,,877000,2,,56,53,53,1,1,01,5611,11,3654.0473705
5350576,2,2,2,70,11,1,4,48,1,,2,4,1,,3,2,2,,,,,,,,,,,1,2,,877000,2,,56,38,53,1,1,01,5611,11,2606.2100021
5350577,1,2,1,70,11,1,20,48,4,,2,48,4,,2,2,8,,,,,,,,,,,1,2,,877000,2,,56,54,53,1,2,01,5611,11,5269.5603553
5350580,1,2,1,70,11,1,4,48,1,,2,4,1,,9,2,4,,,,,,,,,,,1,1,1200000,1200000,2,,85,59,59,1,1,01,8511,11,3806.558276
5350580,1,4,1,70,11,1,48,48,1,,2,48,1,,2,2,2,,,,,,,,,,,1,2,,950000,2,,15,03,80,1,2,01,1521,11,3806.558276
5350586,1,2,1,70,11,1,12,48,4,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,53,,1,1,01,.,11,3047.0934268
5350588,1,3,1,70,11,1,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,2,,1250000,2,,47,59,45,1,1,01,4772,11,5293.1163624
5350589,1,2,1,70,11,1,4,48,4,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,79,,1,1,01,.,11,2950.4310267
5350592,1,1,1,70,50,1,18,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,2,01,4711,50,313.10854915
5350596,1,2,1,70,23,1,30,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,1200000,2,,85,19,13,1,2,01,8530,23,167.68547022
5350602,1,2,1,70,11,1,4,40,1,,2,108,1,,2,2,2,,,,,,,,,,,1,2,,877000,2,,47,45,45,1,1,01,4771,11,2541.8401004
5350605,1,5,1,70,11,1,28,48,1,,2,28,1,,9,2,4,,,,,,,,,,,1,2,,1200000,2,,52,35,35,1,2,01,5229,11,3858.1599569
5350606,1,1,1,70,11,1,52,48,4,,2,52,4,,1,2,1,,,1,,,,,,,,,2,,1500000,1,2,49,98,98,1,2,01,4921,11,2936.0361263
5350610,1,1,1,70,11,1,4,48,4,,2,4,4,,6,2,4,,,,,,,,,,,1,1,1000000,1000000,2,,15,80,80,1,1,01,1521,11,5541.5575393
5350613,1,2,1,70,11,1,12,48,1,,2,12,1,,2,2,8,,,,,,,,,,,1,2,,878000,2,,47,45,45,1,1,01,4741,11,3250.5398142
5350618,1,1,1,70,11,1,40,48,1,,2,40,1,,6,2,8,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,2,01,4111,11,4956.7492766
5350618,1,2,1,70,11,1,104,48,1,,2,104,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,47,95,45,1,2,01,4769,11,4956.7492766
5350620,1,2,1,70,11,1,8,48,1,,2,8,4,,5,2,8,,,,,,,,,,,1,2,,877803,2,,14,79,79,1,1,01,1410,11,2569.0032217
5350620,1,3,1,70,11,1,3,48,1,,2,3,4,,5,2,2,,,,,,,,,,,1,1,877803,900000,2,,14,59,79,1,1,01,1410,11,2569.0032217
5350621,1,2,1,70,11,1,52,40,3,,2,55,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,54,33,1,2,01,4711,11,2665.6656218
5350621,1,3,1,70,11,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,850000,,,,45,,1,1,01,.,11,2665.6656218
5350628,1,2,1,70,11,1,24,48,1,,2,36,1,,2,2,2,,,,,,,,,,,1,2,,980000,2,,14,55,79,1,2,01,1410,11,5541.5575393
5350632,1,2,1,70,11,1,4,48,1,,2,20,1,,2,2,2,,,,,,,,,,,1,2,,908000,2,,10,33,33,1,1,01,1081,11,4971.1441771
5350634,1,2,1,70,11,1,28,48,1,,2,28,1,,5,2,2,,,,,,,,,,,1,2,,970000,2,,86,55,55,1,2,01,8621,11,3943.1520183
5350634,1,3,1,70,11,1,48,48,1,,2,24,1,,9,2,8,,,,,,,,,,,1,2,,908526,2,,10,45,45,1,2,01,1081,11,3943.1520183
5350634,1,4,1,70,11,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,18,,1,1,01,.,11,3943.1520183
5350639,1,2,1,70,11,1,48,48,1,,2,20,3,,2,2,1,,,,,,,,,,,1,2,,900000,2,,97,33,54,1,2,01,9700,11,3250.5398142
5350640,1,1,1,70,11,1,4,20,4,,2,6,1,,2,2,1,,,,,,,,,,,1,2,,500000,2,,41,95,95,1,1,01,4111,11,2923.2679054
5350641,1,1,1,70,11,1,3,40,1,,2,3,1,,9,2,1,,,,,,,,,,,1,1,807803,900000,2,,68,55,55,1,1,01,6820,11,3125.0216835
5350641,1,4,1,70,11,1,2,48,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,780000,900000,2,,47,39,39,1,1,01,4711,11,3125.0216835
5350642,1,2,1,70,11,1,28,40,1,,2,28,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,55,54,1,2,01,9700,11,4778.7019293
5350647,1,2,1,70,11,1,52,48,1,,2,156,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,01,33,62,1,2,01,0125,11,4669.2713084
5350648,1,2,1,70,11,1,40,48,1,,2,40,4,,2,2,1,,,,,,,,,,,1,2,,500000,2,,88,55,54,1,2,01,8890,11,4671.0353896
5350652,1,3,1,70,11,1,75,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,33,45,1,2,01,4761,11,2284.2378168
5350652,1,4,1,70,11,1,24,48,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,43,45,39,1,2,01,4321,11,2284.2378168
5350654,1,3,1,70,11,1,104,48,1,,2,208,1,,3,2,2,,,,,,,,,,,1,2,,1800000,2,,95,39,32,1,2,01,9511,11,3345.509605
5350655,1,1,1,70,11,1,4,48,1,,2,3,1,,9,2,1,,,,,,,,,,,1,1,230000,908526,2,,68,58,58,1,1,01,6820,11,3754.1664611
5350660,1,1,1,70,11,1,52,24,1,,2,54,1,,2,2,1,,,,,,,,,,,1,2,,500000,2,,56,53,53,1,2,01,5611,11,4800.9059473
5350662,1,1,1,70,11,1,36,48,1,,2,40,1,,8,2,7,,,,,,,,,,,1,2,,908526,2,,81,95,95,1,2,01,8130,11,6235.8623528
5350673,1,3,1,70,73,1,147,48,1,,2,147,1,,9,2,1,,,,,,,,,,,1,2,,877803,2,,35,03,03,1,2,01,3511,73,228.63851307
5350676,1,2,1,70,15,1,24,48,1,,2,24,4,,2,2,2,,,,,,,,,,,1,2,,877803,2,,45,39,87,1,2,01,4520,15,202.95654946
5350687,1,1,1,70,,1,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,900000,900000,2,,56,45,53,1,1,01,5611,68,536.11694724
5350687,1,2,1,70,,1,8,50,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,56,55,53,1,1,01,5611,68,536.11694724
5350729,1,1,1,70,76,1,250,40,3,,2,350,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,2,01,9700,76,1112.2804744
5350730,1,1,1,70,76,1,4,48,1,,2,4,1,,2,2,2,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,01,4724,76,1292.9139213
5350738,1,1,1,70,76,1,8,48,1,,2,100,4,,1,2,8,,,,,,,,,,,1,2,,1500000,2,,47,45,41,1,1,01,4771,76,1152.8314349
5350738,1,3,1,70,76,1,11,48,1,,2,75,1,,4,2,7,,,,,,,,,,,1,2,,1000000,2,,56,54,53,1,1,01,5611,76,1152.8314349
5350738,1,4,1,70,76,1,12,48,1,,2,36,1,,4,2,8,,,,,,,,,,,1,2,,1000000,2,,47,45,97,1,1,01,4711,76,1152.8314349
5350742,1,2,1,70,76,1,24,48,1,,2,208,1,,6,2,2,,,,,,,,,,,1,2,,900000,2,,85,59,59,1,2,01,8511,76,1240.1851986
5350743,1,2,1,70,76,1,4,48,1,,2,132,1,,6,2,4,,,,,,,,,,,1,2,,907256,2,,86,59,59,1,1,01,8621,76,1104.8016632
5350749,1,1,1,70,11,1,1,48,1,,2,24,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,47,39,45,1,1,01,4792,11,2187.5754167
5350759,1,1,1,70,11,1,8,48,1,,2,8,1,,8,2,8,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,1,01,8530,11,3347.2022143
5350759,1,2,1,70,11,1,36,48,1,,2,36,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,56,39,39,1,2,01,5629,11,3347.2022143
5350760,1,1,1,70,11,1,2,48,1,,2,2,4,,1,2,2,,,,,,,,,,,1,1,900000,1000000,2,,56,53,45,1,1,01,5619,11,2950.4310267
5350760,1,2,1,70,11,1,8,48,1,,2,8,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,93,53,53,1,1,01,9329,11,2950.4310267
5350761,1,3,1,70,11,1,28,48,2,,2,28,4,,1,2,8,,,,,,,,,,,1,2,,1200000,2,,80,87,03,1,2,01,8020,11,3169.2922687
5350766,1,1,1,70,50,1,20,48,3,,2,30,3,,1,2,2,,,,,,,,,,,1,2,,960000,2,,97,54,54,1,2,01,9700,50,313.33710354
5350773,1,2,1,70,44,1,2,10,3,,2,98,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,01,9700,44,93.284460085
5350774,1,9,1,70,44,1,52,40,1,,2,4,4,,1,2,8,,,,,,,,,,,1,1,100000,600000,2,,43,02,85,1,2,01,4321,44,66.968231389
5350776,1,1,1,70,44,1,12,40,1,,2,12,4,,6,2,1,,,,,,,,,,,1,2,,908526,2,,87,39,21,1,1,01,8730,44,75.135993365
5350776,1,2,1,70,44,1,16,40,1,,2,16,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,02,13,1,2,01,8530,44,75.135993365
5350783,1,1,1,70,44,1,2,45,1,,2,6,1,,7,2,7,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,1,01,8530,44,102.39977422
5350791,1,5,1,70,52,1,12,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,1500000,2,,56,45,53,1,1,01,5619,52,209.93543359
5350792,1,3,1,70,52,1,52,40,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,2,01,.,52,121.50539435
5350792,1,4,1,70,52,1,8,48,1,,2,5,1,,5,2,1,,,,,,,,,,,1,2,,2000000,2,,47,45,32,1,1,01,4771,52,121.50539435
5350804,1,4,1,70,54,1,8,48,3,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,54,,1,1,01,.,54,351.87535521
5350807,1,1,1,70,73,1,60,48,1,,2,60,4,,9,2,2,,,,,,,,,,,1,2,,2500000,2,,84,12,12,1,2,01,8424,73,461.86788365
5350808,1,2,1,70,27,1,36,48,1,,2,36,4,,8,2,1,,,,,,,,,,,1,2,,1600000,2,,86,59,59,1,2,01,8621,27,58.050879854
5350809,1,1,1,70,27,1,4,48,1,,2,4,1,,8,2,1,,,,,,,,,,,1,1,877803,877803,2,,49,98,98,1,1,01,4923,27,87.03754733
5350810,1,4,1,70,27,1,52,48,4,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,2,01,8551,27,34.603350063
5350812,1,2,1,70,27,1,52,48,2,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,85,13,13,1,2,01,8551,27,34.603350063
5350826,1,6,1,70,15,1,40,40,1,,2,40,4,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,56,16,53,1,2,01,5619,15,103.69187148
5350857,1,3,1,70,27,1,48,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,13,,1,2,01,.,27,34.603350063
5350873,1,2,1,70,15,1,16,40,1,,2,156,1,,4,2,1,,,,,,,,,,,1,2,,877803,2,,56,77,53,1,2,01,5611,15,70.240733028
5350873,1,3,1,70,15,1,156,40,1,,2,156,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,12,12,1,2,01,8412,15,70.240733028
5350883,1,1,1,70,19,1,38,40,1,,2,48,1,,5,2,1,,,,,,,,,,,1,2,,800000,2,,56,45,53,1,2,01,5611,19,103.94568825
5350898,1,3,1,70,19,1,52,45,1,,2,52,1,,9,2,6,,,,,,,,,,,1,2,,1500000,2,,88,19,19,1,2,01,8890,19,114.03377197
5350915,1,2,1,70,19,1,52,45,1,,1,,,,,,,,.,,,,,,,,.,,,,700000,,,,45,,1,2,01,.,19,112.63586508
5350923,2,3,2,70,19,1,4,50,4,,2,6,4,,3,2,1,,,,,,,,,,,1,2,,400000,2,,96,57,57,1,1,01,9602,19,189.56186442
5350924,1,2,1,70,19,1,8,48,4,,2,24,4,,3,2,1,,,,,,,,,,,1,2,,98,2,,41,95,95,1,1,01,4111,19,132.70373172
5350924,1,3,1,70,19,1,8,48,4,,2,40,4,,3,2,1,,,,,,,,,,,1,2,,800000,2,,47,58,41,1,1,01,4771,19,132.70373172
5350955,1,2,1,70,17,1,2,48,2,,2,7,1,,3,2,2,,,,,,,,,,,1,2,,1200000,2,,87,59,59,1,1,01,8730,17,194.31392942
5350965,1,2,1,70,50,1,18,48,1,,2,28,1,,5,2,1,,,,,,,,,,,1,2,,870000,2,,56,53,53,1,2,01,5611,50,223.82467471
5350965,1,3,1,70,50,1,15,50,1,,1,,,,,,,,.,,,,,,,,.,,,,700000,,,,95,,1,2,01,.,50,223.82467471
5350977,1,3,1,70,17,1,9,48,1,,2,2,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,45,45,39,1,1,01,4542,17,164.90172515
5351025,1,2,1,70,41,1,40,48,4,,2,40,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,90,17,17,1,2,01,9007,41,200.41870034
5351028,1,1,1,70,41,1,4,48,4,,2,4,4,,4,2,1,,,,,,,,,,,1,2,,877803,2,,41,95,95,1,1,01,4111,41,176.92750514
5351033,2,1,2,70,41,1,104,48,1,,2,104,1,,4,2,8,,,,,,,,,,,1,2,,877803,2,,96,17,32,1,2,01,9603,41,232.49280433
5351035,1,1,1,70,41,1,28,48,1,,2,28,1,,9,2,2,,,,,,,,,,,1,2,,877803,2,,06,97,97,1,2,01,0610,41,168.91416942
5351037,1,1,1,70,41,1,24,48,1,,2,24,1,,2,2,8,,,,,,,,,,,1,2,,877803,2,,47,33,40,1,2,01,4761,41,200.41870034
5351038,1,1,1,70,70,1,9,48,1,,2,10,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,03,54,1,1,01,9700,70,119.2378285
5351041,1,1,1,70,70,1,6,48,1,,2,6,3,,1,2,1,,,,,,,,,,,1,1,250000,908526,2,,97,39,54,1,1,01,9700,70,124.53951486
5351043,1,4,1,70,70,1,8,48,1,,2,24,4,,4,2,1,,,,,,,,,,,1,2,,908526,2,,93,32,17,1,1,01,9329,70,73.458914382
5351048,1,2,1,70,41,1,52,48,4,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,877803,2,,41,95,95,1,2,01,4111,41,175.11251004
5351051,1,1,1,70,41,1,4,48,1,,2,4,1,,5,2,4,,,,,,,,,,,1,2,,877803,2,,84,17,17,1,1,01,8413,41,209.70950692
5351074,1,1,1,70,41,1,10,45,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,95,85,85,1,1,01,9522,41,230.10823615
5351074,1,2,1,70,41,1,20,45,1,,2,25,1,,4,2,3,,,,,1,,,,,,,2,,1200000,2,,56,53,53,1,2,01,5611,41,230.10823615
5351077,1,2,1,70,41,1,20,45,1,,2,25,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,47,58,58,1,2,01,4711,41,158.01978741
5351083,1,2,1,70,70,1,4,40,4,,2,1,4,,9,2,1,,,,,,,,,,,1,1,3500000,3500000,2,,84,39,39,1,1,01,8412,70,105.51265534
5351087,1,6,1,70,70,1,6,48,1,,2,44,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,59,1,1,01,8622,70,103.17705151
5351088,1,1,1,70,70,1,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,1700000,908526,2,,47,45,45,1,1,01,4773,70,109.78487898
5351107,1,3,1,70,52,1,36,48,4,,2,36,4,,1,2,1,,,,,,,,,,,1,2,,877803,2,,43,85,85,1,2,01,4321,52,189.73483206
5351107,1,5,1,70,52,1,250,48,4,,2,9,4,,1,2,1,,,,,,,,,,,1,2,,1800000,2,,93,05,18,1,2,01,9312,52,189.73483206
5351110,1,3,1,70,52,1,16,40,1,,2,104,4,,6,2,3,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,2,01,8513,52,153.76895828
5351113,1,3,1,70,52,1,26,40,4,,2,26,4,,1,2,8,,,,,,,,,,,1,2,,800000,2,,47,98,41,1,2,01,4771,52,153.16699498
5351118,1,3,1,70,52,1,60,48,1,,2,60,1,,6,2,4,,,,,,,,,,,1,2,,2000000,2,,94,15,13,1,2,01,9499,52,118.85895124
5351118,1,4,1,70,52,1,6,48,1,,2,6,1,,6,2,4,,,,,,,,,,,1,2,,2000000,2,,88,13,13,1,1,01,8890,52,118.85895124
5351136,1,2,1,70,70,1,38,48,1,,2,50,1,,5,2,7,,,,,,,,,,,1,2,,908526,2,,79,33,39,1,2,01,7911,70,115.46999697
5351179,1,5,1,70,27,1,52,48,1,,2,60,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,47,45,58,1,2,01,4775,27,190.31842535
5351180,1,2,1,70,52,1,4,48,1,,2,32,1,,2,2,7,,,,,,,,,,,1,2,,900000,2,,95,32,21,1,1,01,9524,52,146.8825837
5351182,1,4,1,70,27,1,16,40,4,,2,16,4,,2,2,1,,,,,,,,,,,1,2,,300000,2,,96,16,16,1,2,01,9609,27,34.603350063
5351185,1,6,1,70,27,1,7,48,4,,2,7,4,,3,2,1,,,,,,,,,,,1,1,600000,1000000,2,,41,95,95,1,1,01,4111,27,34.603350063
5351193,1,2,1,70,27,1,12,48,4,,2,12,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,88,59,59,1,1,01,8890,27,34.603350063
5351202,1,2,1,70,27,1,8,55,4,,2,8,4,,2,2,1,,,,,,,,,,,1,2,,1114000,2,,41,95,95,1,1,01,4111,27,156.13371308
5351202,1,3,1,70,27,1,53,48,4,,2,53,4,,3,2,1,,,,,,,,,,,1,2,,1114000,2,,41,95,95,1,2,01,4111,27,156.13371308
5351207,1,1,1,70,27,1,12,40,2,,1,,,,,,,,.,,,,,,,,.,,,,1600000,,,,13,,1,1,01,.,27,34.603350063
5351207,1,2,1,70,27,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1114000,,,,45,,1,2,01,.,27,34.603350063
5351212,1,2,1,70,08,1,32,48,1,,2,34,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,41,37,95,1,2,01,4111,08,504.19070553
5351212,1,3,1,70,08,1,24,24,1,,2,52,4,,6,2,1,,,,,,,,,,,1,2,,400000,2,,86,45,45,1,2,01,8699,08,504.19070553
5351221,1,1,1,70,27,1,8,48,1,,2,8,1,,9,2,8,,,,,,,,,,,1,2,,1114000,2,,86,55,55,1,1,01,8621,27,34.603350063
5351233,1,1,1,70,27,1,36,48,1,,2,36,1,,9,2,1,,,,,,,,,,,1,2,,1114000,2,,84,55,55,1,2,01,8412,27,34.603350063
5351233,1,2,1,70,27,1,4,48,1,,2,4,1,,7,2,1,,,,,,,,,,,1,2,,1114000,2,,47,97,97,1,1,01,4711,27,34.603350063
5351251,1,2,1,70,27,1,104,48,2,,2,104,2,,9,2,2,,,,,,,,,,,1,2,,1700000,2,,86,59,59,1,2,01,8621,27,34.603350063
5351254,1,2,1,70,19,1,3,45,1,,2,3,1,,3,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,1,01,4772,19,116.22595912
5351255,1,5,1,70,19,1,8,40,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,1,01,4729,19,106.14055425
5351268,1,2,1,70,19,1,8,40,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,980000,2,,86,59,59,1,1,01,8621,19,85.72030604
5351269,1,1,1,70,19,1,5,40,1,,2,5,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,13,21,1,1,01,8413,19,143.3103524
5351269,1,2,1,70,19,1,3,30,1,,2,3,3,,1,2,1,,,,,,,,,,,1,1,500000,980000,2,,97,03,55,1,1,01,9700,19,143.3103524
5351270,1,6,1,70,19,1,4,40,3,,2,4,3,,1,2,1,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,1,01,9700,19,179.85061043
5351278,1,3,1,70,19,1,24,45,1,,2,32,1,,8,2,4,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,01,4921,19,161.64403542
5351300,1,1,1,70,19,1,40,50,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,2,01,4111,19,123.03933894
5351301,1,3,1,70,19,1,3,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,03,,1,1,01,.,19,186.31087098
5351311,1,1,1,70,76,1,48,48,3,,2,48,3,,1,2,1,,,,,,,,,,,1,2,,907256,2,,97,54,54,1,2,01,9700,76,796.82654276
5351311,1,3,1,70,76,1,24,48,1,,2,36,1,,3,2,1,,,,,,,,,,,1,2,,907256,2,,56,45,53,1,2,01,5619,76,796.82654276
5351320,1,1,1,70,19,1,52,40,1,,2,52,1,,6,2,1,,,,,,,,,,,1,2,,980000,2,,61,44,44,1,2,01,6120,19,82.2767679
5351322,1,5,1,70,19,1,12,40,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,61,44,44,1,1,01,6120,19,68.999739765
5351322,1,9,1,70,19,1,28,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,61,44,44,1,2,01,6120,19,68.999739765
5351323,1,2,1,70,19,1,24,45,1,,2,24,1,,2,2,1,,,,,,,,1,,,,2,,860000,2,,56,45,53,1,2,01,5611,19,106.92271688
5351325,1,1,1,70,19,1,36,45,4,,2,36,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,56,55,45,1,2,01,5619,19,78.70404237
5351333,1,3,1,70,19,1,105,48,1,,2,110,1,,4,2,1,,,1,,,,,,,,,2,,1500000,2,,85,13,13,1,2,01,8512,19,88.066554383
5351335,1,2,1,70,19,1,52,45,1,,2,52,1,,9,2,7,,,,,,,,,,,1,2,,870000,2,,85,32,32,1,2,01,8522,19,122.4864606
5351339,1,1,1,70,19,1,200,56,1,,2,104,1,,2,2,7,,,,,,,,,,,1,2,,877000,2,,56,57,45,1,2,01,5619,19,127.93992565
5351349,1,1,1,70,19,1,12,50,1,,2,12,1,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,36,33,33,1,1,01,3600,19,149.41552903
5351360,1,2,1,70,76,1,48,48,1,,2,12,1,,2,2,2,,,,,,,,,,,1,2,,1000000,2,,10,77,77,1,2,01,1081,76,1176.1947657
5351361,1,5,1,70,76,1,16,48,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,877807,2,,14,53,97,1,2,01,1410,76,1155.414511
5351362,1,4,1,70,76,1,4,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,877807,2,,47,45,45,1,1,01,4771,76,1369.3688564
5351363,1,2,1,70,76,1,8,48,3,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,800000,2,,47,54,97,1,1,01,4721,76,796.82654276
5351412,1,1,1,70,08,1,6,40,4,,2,25,1,,4,2,1,,,,,,,,,,,1,2,,650000,2,,85,45,59,1,1,01,8530,08,698.60369806
5351419,1,6,1,70,20,1,3,48,1,,2,20,1,,2,2,8,,,,,,,,,,,1,2,,600000,2,,47,44,45,1,1,01,4771,20,222.77696526
5351423,1,3,1,70,20,1,12,48,4,,2,14,3,,2,2,1,,,,,,,,,,,1,2,,877000,2,,97,54,54,1,1,01,9700,20,130.165455
5351426,1,1,1,70,20,1,3,48,4,,2,8,4,,2,2,8,,,,,,,,,,,1,2,,600000,2,,41,95,95,1,1,01,4111,20,124.23398365
5351426,1,2,1,70,20,1,15,48,4,,2,15,4,,2,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,2,01,4111,20,124.23398365
5351432,1,2,1,70,20,1,20,48,1,,2,20,1,,8,2,1,,,,,,,,,,,1,2,,877000,2,,86,59,59,1,2,01,8610,20,98.556952505
5351432,1,6,1,70,20,1,20,48,1,,2,30,1,,5,2,1,,,,,,,,,,,1,2,,877000,2,,86,39,39,1,2,01,8691,20,98.556952505
