DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5354865,1,1,1,80,2,2,,,,1,4,1,,2,,2,,,,,2,1,01,,27,1264.0210897
5354866,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,27,666.18670727
5354867,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,27,701.92324884
5354868,1,1,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,3,27,666.18670727
5354868,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,3,27,666.18670727
5354868,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,666.18670727
5354869,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,27,701.92324884
5354870,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,27,1041.6136751
5354870,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1041.6136751
5354871,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,27,1249.1941482
5354872,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1324.180548
5354873,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,01,2,27,1324.180548
5354873,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,3,27,1324.180548
5354873,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,27,1324.180548
5354873,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1324.180548
5354873,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1324.180548
5354873,1,7,1,80,2,2,,,,2,,,.,3,,2,,,,,3,1,01,,27,1324.180548
5354874,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,27,2877.5949856
5354874,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,2877.5949856
5354875,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,3688.6623154
5354876,1,1,1,80,2,1,8,,2,,,4,,2,,2,,,,,2,1,01,4,27,2562.9785279
5354876,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2562.9785279
5354877,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,50,980657,2,1,01,4,27,1324.180548
5354877,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1324.180548
5354878,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2483.0255148
5354879,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2367.1316615
5354879,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2367.1316615
5354880,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2155.2088397
5354881,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,40,900000,2,1,01,1.4,27,1929.9150335
5354881,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1929.9150335
5354882,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2153.8172983
5354882,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,40,970000,2,1,01,,27,2153.8172983
5354882,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2153.8172983
5354882,1,5,1,80,2,2,,,,2,,,.,9,,2,,,,,2,1,01,,27,2153.8172983
5354882,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,2153.8172983
5354883,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,680.55881379
5354884,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,40,450000,2,1,01,1.4,27,2664.7468291
5354884,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2664.7468291
5354885,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2664.7468291
5354885,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,2664.7468291
5354885,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,2664.7468291
5354885,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2664.7468291
5354886,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1088.6015649
5354887,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,2155.2088397
5354888,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,27,2080.106592
5354889,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1190.8886969
5354889,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1190.8886969
5354890,1,1,1,80,2,1,4,,2,,,4,,2,,2,,1,30,500000,2,1,01,4,27,2080.8671273
5354891,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,666.18670727
5354891,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,666.18670727
5354891,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,666.18670727
5354892,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,27,666.18670727
5354892,1,2,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,27,666.18670727
5354893,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,4,27,701.92324884
5354896,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,27,1450.4169616
5354897,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,27,2405.7306122
5354898,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,01,,27,680.55881379
5354900,1,1,1,80,2,1,8,,2,,,7,,2,,2,,1,40,300000,2,1,01,2,27,748.15060327
5354901,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,400000,2,1,01,,27,1278.1004328
5354901,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1278.1004328
5354901,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1278.1004328
5354902,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,27,701.92324884
5354904,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,666.18670727
5354906,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,700000,2,1,01,,27,1197.1777359
5354906,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1197.1777359
5354907,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,27,2236.1315366
5354907,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,2236.1315366
5354908,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,27,1747.1660885
5354909,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1339.1233374
5354910,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,680.55881379
5354994,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,01,4,27,701.92324884
5354995,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,27,666.18670727
5354995,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,666.18670727
5354995,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,666.18670727
5354996,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,27,666.18670727
5354996,1,2,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,27,666.18670727
5355001,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,788.83533322
5355001,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,27,788.83533322
5355002,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,789.13498473
5355003,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,40,500000,2,1,01,2,27,1558.9931326
5355003,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1558.9931326
5355005,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1469.0639434
5355005,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,1469.0639434
5355007,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,27,701.92324884
5355008,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,27,789.13498473
5355009,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,27,1871.0300848
5355009,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,1871.0300848
5355009,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,40,900000,2,1,01,,27,1871.0300848
5355074,1,2,1,80,2,1,8,,2,,,4,,2,,2,,,,,2,1,01,1.4,52,4626.25938
5355074,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,4626.25938
5355076,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,52,5219.1282397
5355078,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,52,4375.128225
5355078,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,4375.128225
5355079,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,52,3565.185892
5355080,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.4,52,5943.0670511
5355081,1,3,1,80,2,1,2,,2,,,2,,2,,2,,1,20,300000,2,1,01,1.4,52,3565.185892
5355081,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,3565.185892
5355082,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,1858.2885893
5355083,1,2,1,80,2,1,2,,2,,,2,,,,2,,,,,,1,01,2,52,1858.2885893
5355084,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,52,5572.4326479
5355085,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,2,52,4045.8527019
5355087,1,3,1,80,2,1,8,,2,,,1,,2,,1,100000,,,,2,1,01,1.2,52,2121.9863631
5355089,1,2,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,52,3314.3337146
5355089,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,3314.3337146
5355091,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,5462.4002412
5355091,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,5462.4002412
5355092,2,1,2,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,52,4435.5945949
5355093,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,1858.2885893
5355094,1,3,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.4,52,4626.25938
5355094,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,4626.25938
5355095,1,1,1,80,2,1,4,,2,,,4,,1,,2,,2,,3500000,2,1,01,3,52,1858.2885893
5355095,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,1858.2885893
5355096,1,3,1,80,2,1,8,,2,,,12,ESTA ESPERANDO TEMPORADA ALTA,2,,2,,1,40,800000,2,1,01,1.4,52,1858.2885893
5355097,1,2,1,80,2,1,9,LA PANDEMIA COVID 19,2,,,9,,2,,1,50000,1,24,350000,2,1,01,1.4,52,4873.6169163
5355098,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,52,5263.0798319
5355098,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,52,5263.0798319
5355098,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,52,5263.0798319
5355100,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,4626.25938
5355100,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,52,4626.25938
5355101,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,52,1858.2885893
5355102,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,1.4,52,2036.9894722
5355102,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,2036.9894722
5355103,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,52,1858.2885893
5355103,1,3,1,80,2,1,8,,2,,,1,,2,,2,,1,40,907000,2,1,01,1.4,52,1858.2885893
5355103,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,1858.2885893
5355104,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,52,1858.2885893
5355105,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,52,7433.1543573
5355106,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,52,1858.2885893
5355198,1,2,1,80,2,1,6,,2,,,1,,2,,2,,1,40,400000,2,1,01,3,70,2190.8307823
5355200,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,01,,70,1638.8129559
5355202,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,30,400000,2,1,01,3,70,1469.9514252
5355202,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,70,1469.9514252
5355202,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,1469.9514252
5355204,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,70,2391.2248912
5355205,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,28,400000,2,1,01,,70,2074.8631746
5355206,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,2,70,1284.1742582
5355208,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,400000,2,1,01,,70,2224.8329783
5355210,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,1912.5860948
5355211,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,70,1921.2983942
5355211,1,4,1,80,2,1,8,,2,,,1,,2,,2,,1,40,500000,2,1,01,1.3,70,1921.2983942
5355211,1,6,1,80,2,1,2,,2,,,2,,2,,2,,2,,500000,2,1,01,1.3,70,1921.2983942
5355211,1,7,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,70,1921.2983942
5355215,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,01,2,70,1560.2765728
5355218,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,70,2046.5642939
5355219,1,2,1,80,2,1,3,,2,,,1,,2,,2,,2,,500000,2,1,01,4,70,1585.0524217
5355219,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,1585.0524217
5355220,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,70,1661.4464319
5355221,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,500000,2,1,01,4,70,906.87270569
5355221,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,70,906.87270569
5355222,1,1,1,80,2,1,8,,2,,,8,,2,,2,,1,24,300000,2,1,01,2,70,920.0759717
5355222,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,70,920.0759717
5355222,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,70,920.0759717
5355222,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,70,920.0759717
5355232,1,2,1,80,2,1,6,,2,,,11,,2,,2,,,,,2,1,01,4,76,6735.2359011
5355233,1,2,1,80,2,1,3,,2,,,7,,2,,2,,,,,2,1,01,4,76,6525.969436
5355235,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,800000,2,1,01,3,76,5305.0980012
5355242,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,76,5470.4729952
5355242,1,3,1,80,2,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,76,5470.4729952
5355244,1,1,1,80,2,1,7,,2,,,12,NO TIENE RECURSOS PARA INSTALAR NEGOCIO,3,,2,,1,40,908526,3,1,01,1.2,76,6228.5856181
5355244,1,2,1,80,2,1,7,,2,,,12,POR QUE PAGAN MUY MAL EL DIA DE TRABAJO,2,,2,,1,40,908526,2,1,01,1.2,76,6228.5856181
5355244,1,3,1,80,2,1,7,,2,,,2,,2,,2,,,,,2,1,01,1.2,76,6228.5856181
5355244,1,4,1,80,2,1,7,,2,,,8,,,,2,,1,30,700000,,1,01,1.2,76,6228.5856181
5355249,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,76,3246.5374689
5355250,1,2,1,80,2,1,7,,2,,,12,NO TIENE RECURSOS PARA INSTALAR NEGOCIO,2,,2,,2,,98,2,1,01,1.4,76,8217.1063526
5355250,1,3,1,80,2,1,8,,2,,,12,POR TEMOR A CONTAGIARSE DE COVID 19,2,,2,,2,,908526,2,1,01,1.3,76,8217.1063526
5355250,1,4,1,80,2,1,3,,2,,,9,,1,,1,400000,2,,908526,2,1,01,1.2,76,8217.1063526
5355251,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,76,3246.5374689
5356804,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,300000,2,1,01,4,41,1078.5903223
5356804,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1078.5903223
5356806,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,817.53188809
5356810,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,40,150000,2,1,01,1.2,41,1009.2386323
5356811,1,1,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,01,,41,946.35040591
5356812,1,5,1,80,2,1,7,,2,,,8,,,,2,,1,40,400000,,1,01,1.4,41,597.85229061
5356812,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,597.85229061
5356812,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,597.85229061
5356823,1,2,1,80,2,1,8,,1,,3,1,,2,,2,,1,40,800000,2,1,01,3,41,1285.5201454
5356825,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1081.2594307
5356829,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,1057.4931538
5356832,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,41,1264.8836722
5356832,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1264.8836722
5356832,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1264.8836722
5356833,1,2,1,80,2,1,4,,2,,,4,,,,2,,,,,,1,01,1.4,41,597.85229061
5356833,1,3,1,80,2,1,3,,2,,,9,,2,,2,,2,,906000,2,1,01,1.2,41,597.85229061
5356835,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1674.8602895
5356835,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1674.8602895
5356836,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1018.6315419
5356837,1,2,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,01,2,41,1561.7704012
5356837,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1561.7704012
5356839,1,3,1,80,2,1,7,,1,,1,12,POR EL EMBARAZO DE ALTO RIESGO,1,,2,,2,,450000,2,1,01,1.4,41,736.79798985
5356839,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.2,41,736.79798985
5356845,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,01,1.4,41,1453.5570992
5356847,1,3,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,4,41,1252.2150949
5356850,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,98,2,1,01,1.1,41,878.13922084
5356850,1,4,1,80,2,1,3,,2,,,8,,,,2,,,,,,1,01,1.2,41,878.13922084
5356850,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,878.13922084
5356851,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,1.3,41,895.47329142
5356851,1,4,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,01,1.3,41,895.47329142
5356851,1,5,1,80,2,1,8,,2,,,2,,,,2,,,,,,1,01,1.3,41,895.47329142
5356853,1,2,1,80,2,1,1,,1,,1,1,,2,,2,,,,,2,1,01,1.4,41,1285.5201454
5356854,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1398.6100338
5356855,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,20,887000,2,1,01,1.2,41,1300.4650939
5356856,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1156.8162344
5356856,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,1156.8162344
5356857,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,601.8889651
5356857,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,601.8889651
5356857,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,601.8889651
5356858,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1298.1574654
5356858,1,4,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,41,1298.1574654
5356859,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,1.4,41,1771.5831549
5356859,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1771.5831549
5356860,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,1955.2843675
5356860,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1955.2843675
5356860,1,7,1,80,2,1,3,,2,,,9,,2,,2,,1,40,200000,2,1,01,3,41,1955.2843675
5356861,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,98,2,1,01,2,41,1108.5929702
5356861,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1108.5929702
5356862,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,20,98,2,1,01,1.3,41,1415.3065692
5356862,1,3,1,80,2,1,4,,2,,,9,,2,,2,,1,48,887000,2,1,01,2,41,1415.3065692
5356862,1,5,1,80,2,2,,,,2,,,.,,,2,,2,,500000,,1,01,,41,1415.3065692
5356864,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,658.85658653
5356866,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.1,41,1189.9754208
5356866,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1189.9754208
5356870,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,41,1575.3616357
5356870,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1575.3616357
5356871,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,2445.6767471
5356873,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,1000000,2,1,01,3,41,1816.761128
5356874,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1558.7833085
5356876,1,4,1,80,2,1,3,,2,,,9,,2,,2,,1,24,98,2,1,01,3,41,1809.8776192
5356876,1,6,1,80,2,1,4,,2,,,4,,2,,2,,1,5,200000,2,1,01,1.4,41,1809.8776192
5356878,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,1941.0784792
5356878,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,41,1941.0784792
5356882,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1558.7833085
5356883,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,05,1647.2453006
5356884,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,2175.3054046
5356884,1,4,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,01,2,05,2175.3054046
5356885,1,2,1,80,2,1,1,,2,,,9,,2,,2,,,,,2,1,01,3,05,2219.0344318
5356886,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,05,1189.9095874
5356887,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,1904.1598003
5356887,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1904.1598003
5356887,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1904.1598003
5356888,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,791.47312289
5356888,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,791.47312289
5356888,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,791.47312289
5356889,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,1965.2414165
5356890,1,2,1,80,2,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,05,1221.3728261
5356891,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,05,1582.753142
5356892,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,1221.3728261
5356892,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1221.3728261
5356893,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,1575.3616357
5356893,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,1575.3616357
5356894,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,1606.5040361
5356895,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,05,1840.7309615
5356896,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,01,1.4,05,2111.2954079
5356897,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,975.4178668
5356897,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,975.4178668
5356898,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1209.6447922
5356901,1,2,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.2,05,1840.7309615
5356902,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1475.3349563
5356903,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1106.9077849
5356903,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1106.9077849
5356903,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,1106.9077849
5356903,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,1106.9077849
5356924,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,05,4482.8613758
5356925,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,05,4242.8745907
5356925,1,3,1,80,2,1,4,,2,,,1,,2,,2,,1,48,800000,2,1,01,1.4,05,4242.8745907
5356926,1,2,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,01,1.4,05,4152.3903413
5356927,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,3422.027745
