DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5347791,1,3,1,10,1,1,7,2008,12,3,6,,6,1,2,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,7,,,68,7,01,68,630.73875535
5347792,1,1,1,10,1,2,1,1945,76,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,70224,2,1,2,,3,2,,,68,2,01,68,733.30722239
5347792,1,2,1,10,2,1,7,1932,88,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,2,98,2,1,2,,3,3,,,68,3,01,68,733.30722239
5347792,1,3,1,10,3,1,3,1968,52,3,6,,6,1,2,1,1,,,1,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,68,5,01,68,733.30722239
5347792,1,4,1,10,4,1,9,1975,45,3,6,,6,1,2,1,1,,,,,,,,1,,,,,,,,1,,,1,1,40000,2,1,2,,5,11,2,,68,11,01,68,733.30722239
5347793,1,1,1,10,2,1,7,1972,48,1,6,,3,3,,2,,1,2,,1,1,1,,,1,,1,,,,2,1,,,3,,,2,1,1,2,5,11,2,,68,11,01,68,697.0554213
5347793,1,2,1,10,2,2,10,1976,44,2,6,,3,3,,2,,1,1,,,1,,1,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,68,11,01,68,697.0554213
5347793,1,3,1,10,1,1,3,1992,28,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,2,1,9,,,,1,1,2,,6,2,2,2,68,13,01,68,697.0554213
5347793,1,4,1,10,4,2,11,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,35200,2,1,2,,5,11,2,,68,11,01,68,697.0554213
5347793,1,5,1,10,2,1,7,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,2,1,10,,,,2,1,2,,5,11,2,,68,11,01,68,697.0554213
5347794,1,1,1,10,1,2,,,67,1,6,,3,3,,3,,1,2,,,1,,,,1,,1,,,,2,1,,,1,2,210000,2,1,2,,3,5,,,68,5,01,68,541.73858004
5347794,1,2,1,10,2,1,,,60,2,6,,3,3,,2,,1,1,,,,1,1,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,68,11,01,68,541.73858004
5347795,1,1,1,10,1,1,1,1959,61,1,6,,3,2,,3,,1,2,,,1,1,1,,1,,1,,,,2,1,,,1,3,109800,2,1,2,,5,11,2,,68,11,01,68,541.73858004
5347795,1,2,1,10,2,2,7,1959,61,2,6,,3,3,,3,,1,1,,,1,,1,,,,,,,,,1,,,1,3,109800,2,1,2,,4,8,,,68,8,01,68,541.73858004
5347796,1,1,1,10,1,2,5,1957,63,1,6,,5,3,,1,2,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,68,2,01,68,468.29742446
5347796,1,2,1,10,1,2,1,1925,95,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,68,0,01,68,468.29742446
5347797,1,1,1,10,1,1,12,1963,57,1,6,,3,3,,3,,1,2,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,1,,,68,1,01,68,561.60669247
5347797,1,2,1,10,2,2,9,1973,47,2,6,,3,3,,2,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,3,4,,,68,4,01,68,561.60669247
5347797,1,3,1,10,3,1,9,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,68,11,01,68,561.60669247
5347797,1,4,1,10,4,1,3,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,0,,,68,5,01,68,561.60669247
5347798,1,1,1,10,1,2,8,1962,58,1,6,,4,3,,3,,,,,,,1,,1,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,68,5,01,68,599.58030196
5347798,1,2,1,10,2,1,3,1991,29,3,6,,1,2,,1,1,1,3,,,,,,,,,,,1,,,1,,,1,1,40000,2,1,2,,3,5,,,68,5,01,68,599.58030196
5347798,1,3,1,10,3,2,5,1998,22,5,6,,1,2,,2,,1,2,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,68,5,01,68,599.58030196
5347799,1,1,1,10,1,2,6,1938,82,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,144000,2,1,2,,3,2,,,68,2,01,68,541.73858004
5347799,1,2,1,10,2,1,11,1957,63,3,6,,6,3,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,68,6,01,68,541.73858004
5347800,1,1,1,10,1,1,8,1939,81,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,70224,2,1,2,,3,4,,,68,4,01,68,541.73858004
5347800,1,2,1,10,2,2,7,1945,75,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,68,5,01,68,541.73858004
5347801,1,1,1,10,1,2,3,1972,48,1,6,,6,2,,1,4,,,,,1,,,,,,1,,,,2,1,,,3,,,2,1,2,,6,5,4,,68,16,01,68,555.76607159
5347801,1,2,1,10,2,1,9,1990,30,3,6,,6,2,,1,1,,,,,,1,,1,,,1,,,,,1,,,1,1,60000,2,1,2,,5,11,2,,68,11,01,68,555.76607159
5347801,1,3,1,10,1,1,9,2015,5,4,6,,,1,2,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,68,0,01,68,555.76607159
5347801,1,4,1,10,1,2,1,1946,75,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,68,0,01,68,555.76607159
5347802,1,1,1,10,1,1,12,1974,46,1,6,,2,2,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,4,8,,,68,8,01,68,823.48201626
5347802,1,2,1,10,2,2,11,1971,49,2,6,,2,3,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,7,,,68,7,01,68,823.48201626
5347802,1,3,1,10,3,1,1,1994,26,3,6,,6,1,1,1,2,,,1,,,,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,68,11,01,68,823.48201626
5347802,1,4,1,10,4,1,7,2002,18,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,68,11,01,68,823.48201626
5347802,1,5,1,10,2,1,1,2016,5,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,68,0,01,68,823.48201626
5347802,1,6,1,10,2,2,7,2011,9,5,6,,,2,,3,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,68,3,01,68,823.48201626
5347803,1,1,1,10,1,2,8,1945,75,1,6,,5,3,,3,,,,,,,,,,1,,,,,,2,1,,,1,2,240000,2,1,2,,6,7,5,,17,18,01,17,187.20964373
5347804,1,1,1,10,1,2,2,1972,48,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,3,109725,2,1,2,,6,3,3,,17,14,01,17,158.39889037
5347804,1,2,1,10,2,2,12,1995,25,5,6,,6,2,,2,,,,,,,,,,1,,,,,,,1,,,1,3,109725,2,1,1,2,6,2,2,2,17,13,01,17,158.39889037
5347816,1,1,1,10,1,1,12,1951,69,1,6,,3,3,,3,,1,2,1,,,,,,,,,,,,2,1,,,2,2,960000,2,1,2,,6,6,5,,17,17,01,17,200.41818645
5347816,1,2,1,10,2,2,12,1956,64,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,2,5,,2,1,2,,6,6,5,,17,17,01,17,200.41818645
5347816,1,3,1,10,3,2,5,1997,23,3,6,,6,1,1,1,2,,,1,,,,,,,,,,,,,1,,,1,1,35112,2,1,2,,6,5,4,,17,16,01,17,200.41818645
5347816,1,4,1,10,4,2,4,2000,20,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,2,5,,2,1,1,1,6,3,2,2,17,14,01,17,200.41818645
5347818,1,1,1,10,1,1,3,1984,36,1,2,,3,3,,1,3,1,2,,,,,,,1,,,,,,2,1,,,1,3,109725,2,1,2,,6,7,5,,17,18,01,17,165.1641226
5347818,1,2,1,10,2,2,2,1988,32,2,6,,3,2,,2,,1,1,,,,,,,1,,,,,,,1,,,1,3,109725,2,1,2,,6,5,4,,17,16,01,17,165.1641226
5347818,1,3,1,10,3,2,5,1959,61,5,6,,5,3,,2,,,,,,,,,,,,,,1,,,1,,,2,2,960000,2,1,2,,6,9,5,,17,20,01,17,165.1641226
5347819,1,1,1,10,1,1,2,1936,84,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,960000,2,1,2,,6,5,4,,17,16,01,17,157.69958717
5347819,1,2,1,10,2,2,4,1942,78,2,6,,3,3,,3,,1,1,1,,,,,,,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,01,17,157.69958717
5347819,1,3,1,10,3,2,11,1976,44,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,120000,2,1,2,,6,5,4,,17,16,01,17,157.69958717
5347820,1,1,1,10,1,1,12,1963,57,1,6,,4,3,,2,,,,,,,1,,,,,,,,,2,2,1,60,,,,2,1,2,,6,5,4,,17,16,01,17,186.81106599
5347820,1,2,1,10,2,2,2,1962,58,9,6,,4,3,,2,,,,,,,,,,,,,,1,,,2,1,60,,,,2,1,2,,5,11,2,,17,11,01,17,186.81106599
5347821,1,1,1,10,1,1,6,1983,37,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,200000,2,1,2,,6,5,4,,17,16,01,17,226.97692011
5347821,1,2,1,10,2,1,3,2000,20,3,6,,6,1,1,2,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,2,6,1,2,2,17,12,01,17,226.97692011
5347826,1,1,1,10,1,1,1,1991,30,1,6,,2,2,,2,,1,2,,1,1,1,,,,,1,,,,2,2,2,,,,,2,1,2,,3,5,,,11,5,01,11,5541.5575393
5347826,1,2,1,10,2,2,6,1995,25,2,6,,2,2,,2,,1,1,,1,1,1,1,,1,,1,,,,,2,2,,,,,2,1,2,,5,11,2,,11,11,01,11,5541.5575393
5347826,1,3,1,10,2,1,4,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,2,2,,1,0,,,11,0,01,11,5541.5575393
5347826,1,4,1,10,2,2,10,2016,4,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,2,2,,1,0,,,11,0,01,11,5541.5575393
5347835,1,1,1,10,1,1,4,1934,86,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,5,,2,1,2,,1,0,,,05,0,01,05,1325.6449853
5347835,1,2,1,10,2,2,9,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,05,5,01,05,1325.6449853
5347835,1,3,1,10,3,1,9,1979,41,9,6,,3,2,,2,,2,,,,,1,,,,,,,,,,1,,,1,5,,2,1,2,,6,7,5,,05,18,01,05,1325.6449853
5347836,1,1,1,10,1,2,9,1955,65,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,70224,2,1,2,,4,8,,,05,8,01,05,1188.3785632
5347837,1,1,1,10,1,1,8,1947,73,1,6,,6,3,,3,,,,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,7,,,05,7,01,05,1324.8768299
5347838,1,1,1,10,1,1,7,1960,60,1,6,,6,2,,3,,,,,,,1,,,,,1,,,,2,1,,,1,1,48000,2,1,2,,5,11,2,,05,11,01,05,1324.8768299
5347839,1,1,1,10,1,1,1,1967,53,1,6,,2,3,,2,,1,2,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,05,5,01,05,1268.8283798
5347839,1,2,1,10,2,2,11,1974,46,2,6,,2,2,,3,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,1,,,05,1,01,05,1268.8283798
5347887,1,1,1,10,1,1,9,1989,31,1,6,,6,3,,3,,,,1,,,,1,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,17,11,01,17,223.68780568
5347888,1,1,1,10,1,1,3,1929,91,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,2,,,17,2,01,17,216.22327025
5347889,1,1,1,10,1,2,3,1969,51,1,6,,5,3,,2,,,,,,,,,,1,,1,,,,2,1,,,1,3,109725,2,1,2,,3,5,,,17,5,01,17,187.51036918
5347890,1,1,1,10,1,1,1,1956,65,1,6,,2,3,,2,,1,2,,,,,,,1,,,,,,1,1,,,1,1,41400,2,1,2,,5,11,2,,17,11,01,17,186.81106599
5347890,1,2,1,10,2,2,4,1957,63,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,3,5,,,17,5,01,17,186.81106599
5347891,1,1,1,10,1,2,11,1994,26,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,6,3,3,,17,14,01,17,323.07054333
5347891,1,2,1,10,2,1,6,1994,26,2,6,,2,2,,2,,1,1,1,,,,,,1,,1,,,,,2,1,9,,,,2,1,2,,6,3,3,,17,14,01,17,323.07054333
5347891,1,3,1,10,1,1,4,2015,5,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,17,0,01,17,323.07054333
5347891,1,4,1,10,1,1,1,2018,2,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,17,,01,17,323.07054333
5347892,1,1,1,10,1,1,3,2001,19,1,6,,6,2,,2,,,,1,,,,1,,,,,,,,1,1,,,1,1,35112,2,1,2,,5,11,2,,17,11,01,17,219.91096243
5347893,1,1,1,10,1,1,7,1990,30,1,6,,2,2,,2,,1,2,,,,,,,,1,,,,,2,1,,,1,1,47080,2,1,1,1,6,7,3,,17,18,01,17,238.74576499
5347893,1,2,1,10,2,2,2,1992,28,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,2,3,,17,13,01,17,238.74576499
5347893,1,3,1,10,2,2,9,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,3,4,,,17,4,01,17,238.74576499
5347894,1,1,1,10,1,1,7,1979,41,1,6,,1,3,,3,,1,2,,,,,1,,,,,,,,2,1,,,1,5,,2,1,2,,6,5,4,,17,16,01,17,306.28198765
5347894,1,2,1,10,2,2,3,1983,37,2,6,,1,2,,2,,1,1,,,,,1,,,,,,,,,1,,,1,5,,2,1,2,,6,5,4,,17,16,01,17,306.28198765
5347894,1,3,1,10,3,1,4,1998,22,3,6,,6,1,1,2,,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,3,2,2,17,14,01,17,306.28198765
5347894,1,4,1,10,1,1,2,2010,10,3,6,,6,1,1,2,,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,3,4,,,17,4,01,17,306.28198765
5347894,1,5,1,10,1,2,2,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,17,,01,17,306.28198765
5347895,1,1,1,10,1,2,12,1961,59,1,6,,4,2,,2,,,,,1,1,,,,1,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,17,5,01,17,187.20964373
5347896,1,1,1,10,1,1,4,1949,71,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,500000,2,1,2,,4,7,,,17,7,01,17,164.76554486
5347896,1,2,1,10,2,2,12,1954,66,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,01,17,164.76554486
5347896,1,3,1,10,3,1,6,1990,30,3,6,,2,1,1,1,2,1,4,1,,,,,,,,,,,,,1,,,1,1,40000,2,1,2,,5,11,2,,17,11,01,17,164.76554486
5347896,1,4,1,10,4,2,8,1991,29,5,6,,2,2,,2,,1,3,,,,,,,,,,,1,,,1,,,1,1,42000,2,1,2,,5,11,2,,17,11,01,17,164.76554486
5347897,1,1,1,10,1,2,8,1950,70,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,105336,2,1,2,,6,7,5,,17,18,01,17,187.20964373
5347920,1,1,1,10,1,1,7,1940,80,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,3,,,17,3,01,17,157.69958717
5347920,1,2,1,10,2,2,2,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,17,4,01,17,157.69958717
5347920,1,3,1,10,3,2,3,1977,43,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,5,4,,17,16,01,17,157.69958717
5347921,1,1,1,10,1,2,7,1969,51,1,6,,6,3,,3,,,,,1,1,,1,,,,,,,,1,1,,,3,,,2,1,2,,6,2,3,,17,13,01,17,190.79948362
5347921,1,2,1,10,1,1,4,2003,17,3,6,,6,3,,1,1,,,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,4,7,,,17,7,01,17,190.79948362
5347922,1,1,1,10,1,2,2,1944,76,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,3,109725,2,1,2,,6,2,3,,17,13,01,17,187.20964373
5347923,1,1,1,10,1,1,10,1961,59,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,3,99,2,1,2,,5,11,2,,17,11,01,17,164.80387286
5347923,1,2,1,10,2,2,8,1968,52,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,3,99,2,1,2,,6,2,3,,17,13,01,17,164.80387286
5347923,1,3,1,10,3,2,11,1995,25,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,17,16,01,17,164.80387286
5347923,1,4,1,10,2,2,11,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,2,3,4,,,17,4,01,17,164.80387286
5347924,1,1,1,10,1,1,7,1977,43,1,6,,2,1,5,3,,1,2,,,,1,,,,,,,,,2,1,,,1,1,140400,2,1,2,,6,15,5,,17,26,01,17,282.51662536
5347924,1,2,1,10,2,2,6,1989,31,2,6,,2,2,,2,,1,1,,,,1,,,,,,,,,,1,,,1,3,109725,2,1,1,2,6,7,4,,17,18,01,17,282.51662536
5347924,1,3,1,10,1,2,3,2011,9,3,6,,,1,1,3,,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,4,,,17,4,01,17,282.51662536
5347924,1,4,1,10,1,2,7,2017,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,2,0,,,17,0,01,17,282.51662536
5347924,1,5,1,10,5,1,9,1946,74,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,70224,2,1,2,,3,5,,,17,5,01,17,282.51662536
5347925,1,1,1,10,1,2,1,1946,74,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,99,2,1,2,,6,5,4,,17,16,01,17,186.81106599
5347925,1,2,1,10,1,1,6,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,2,2,99,2,1,2,,6,5,4,,17,16,01,17,186.81106599
5347934,1,1,1,10,1,2,3,1942,78,1,6,,3,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,1,3,109500,2,1,2,,3,5,,,54,5,01,54,465.41944683
5347934,1,2,1,10,2,1,3,1940,80,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,54,5,01,54,465.41944683
5347934,1,3,1,10,3,2,9,1962,58,3,6,,3,1,2,1,1,1,4,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,01,54,465.41944683
5347934,1,4,1,10,4,1,11,1963,57,5,6,,3,3,,3,,1,3,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,01,54,465.41944683
5347934,1,5,1,10,5,1,5,1995,25,4,6,,6,1,4,1,3,,,,,,,,,,,,,1,,,1,,,1,1,35200,2,1,2,,6,2,3,,54,13,01,54,465.41944683
5347935,1,1,1,10,1,1,7,1989,31,1,6,,3,2,,2,,1,2,,,1,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,54,11,01,54,838.9514928
5347935,1,2,1,10,2,2,9,1986,34,2,6,,3,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,01,54,838.9514928
5347935,1,3,1,10,2,1,6,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,54,6,01,54,838.9514928
5347935,1,4,1,10,2,2,11,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,54,0,01,54,838.9514928
5347936,1,1,1,10,1,2,9,1968,52,1,6,,4,2,,3,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,54,5,01,54,504.77752112
5347936,1,2,1,10,1,2,12,1990,30,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,54,2,01,54,504.77752112
5347936,1,3,1,10,3,2,11,1992,28,5,6,,4,2,,2,,,,,1,,,,,1,,1,,,,,1,,,3,,,2,1,2,,4,9,,,54,9,01,54,504.77752112
5347936,1,4,1,10,3,1,8,2013,7,5,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,54,1,01,54,504.77752112
5347937,1,1,1,10,1,2,12,1949,71,1,6,,4,3,,3,,,,1,,1,,,,,,,,,,1,1,,,3,,,2,1,2,,3,2,,,54,2,01,54,727.18150547
5347937,1,2,1,10,2,1,10,1994,26,5,6,,6,2,,2,,,,,,1,,,,1,,1,,,,,2,2,,,,,2,1,2,,5,11,2,,54,11,01,54,727.18150547
5347938,1,1,1,10,1,1,8,1988,32,1,6,,6,2,,2,,,,,1,,,1,,1,,1,,,,1,2,1,10,,,,2,1,2,,4,6,,,54,6,01,54,767.23769604
5347938,1,2,1,10,2,1,5,1986,34,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,4,6,,,54,6,01,54,767.23769604
5347939,1,1,1,10,1,1,8,1946,74,1,6,,2,3,,3,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,2,,,54,2,01,54,839.93138084
5347939,1,2,1,10,2,2,11,1932,88,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,54,5,01,54,839.93138084
5347943,1,1,1,10,1,1,6,1969,51,1,6,,2,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,5,10,1,,13,10,01,13,858.64153746
5347943,1,2,1,10,2,2,2,1975,45,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,13,5,01,13,858.64153746
5347943,1,3,1,10,2,1,9,1997,23,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,6,2,3,,13,13,01,13,858.64153746
5347943,1,4,1,10,4,1,11,1998,22,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,6,1,3,,13,12,01,13,858.64153746
5347944,1,1,1,10,1,2,9,1993,27,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,848.87097036
5347944,1,2,1,10,1,1,8,1996,24,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,848.87097036
5347944,1,3,1,10,1,1,10,2012,8,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,13,2,01,13,848.87097036
5347944,1,4,1,10,1,1,3,2019,1,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,13,,01,13,848.87097036
5347945,1,1,1,10,1,2,1,1971,50,1,6,,2,2,,3,,1,2,,,,,,,1,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,808.14353155
5347945,1,2,1,10,1,1,10,1971,49,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,1,1,98,2,1,2,,3,5,,,13,5,01,13,808.14353155
5347945,1,3,1,10,1,1,11,1993,27,3,6,,6,1,2,1,1,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,6,1,3,,13,12,01,13,808.14353155
5347945,1,4,1,10,4,1,10,1998,22,3,6,,6,1,2,1,1,,,,,,,,,,,1,,,,,1,,,1,1,48000,2,1,2,,6,1,3,,13,12,01,13,808.14353155
5347946,1,1,1,10,1,1,9,1969,51,1,5,,3,3,,2,,1,2,,1,,,,,1,,,,,,1,1,,,3,,,2,1,2,,3,5,,,13,5,01,13,801.81357715
5347946,1,2,1,10,1,2,1,1969,52,2,5,,3,3,,3,,1,1,,,,,,1,,,,,,,,1,,,1,1,35112,2,1,2,,3,5,,,13,5,01,13,801.81357715
5347946,1,3,1,10,1,1,5,2012,8,4,5,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,13,2,01,13,801.81357715
5347946,1,4,1,10,1,2,10,2018,2,4,5,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,13,,01,13,801.81357715
5347947,1,1,1,10,1,2,11,1980,40,1,5,,2,3,,2,,1,2,,1,,,,,,,,,,,1,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,857.12367115
5347947,1,2,1,10,2,1,5,1954,66,2,5,,2,3,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,1,1,2,,5,11,2,,13,11,01,13,857.12367115
5347947,1,3,1,10,1,1,7,2004,16,3,5,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,13,9,01,13,857.12367115
5347947,1,4,1,10,1,2,11,2008,12,3,5,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,13,5,01,13,857.12367115
5347947,1,5,1,10,1,1,7,2019,1,3,5,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,13,,01,13,857.12367115
5347948,1,1,1,10,1,1,11,1956,64,1,5,,4,3,,3,,,,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,6,,,13,6,01,13,885.53067955
5347948,1,2,1,10,1,1,2,1998,22,3,5,,1,1,1,2,,1,3,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,885.53067955
5347948,1,3,1,10,3,2,6,2001,19,5,5,,1,2,,2,,1,2,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,13,11,01,13,885.53067955
5347948,1,4,1,10,3,1,7,2020,0,4,5,,,1,2,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,13,,01,13,885.53067955
