DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5359001,1,3,1,60,2,66,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,7,0123,,66,740.52718045,
5359002,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,120,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,8,0122,600000,66,931.16581093,
5359003,1,2,1,60,2,66,1,1,,,1,,,2,2,2,2,2,,2,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,8,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0122,600000,66,1003.4568075,
5359004,1,1,1,60,2,66,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,1000000,1,12800000,3,,12,1,1,1,0,0,2,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,5,0123,1000000,66,467.82446367,
5359005,1,1,1,60,2,66,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,2000000,1,12000000,3,,12,2,,,,,2,3,2,48,,.,48,,,1,9,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,1,66,0,4,,250000,1,8,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,62,01,1,01,4,0123,2250000,66,954.24623955,
5359006,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,4,,1,,2,320000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,50,,.,30,6,,4,8,,11,,2,,,,1,,,,,,,,,1,2,2,1,5,18,4,,2,,,,,,,,2,3,20,1,1,30,1,1,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,62,01,1,01,8,0123,320000,66,1023.169205,
5359006,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,4,,1,,2,720000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,55,,.,55,,,3,9,,11,,2,,,,1,,,,,,,,,1,2,2,1,3,36,1,,2,,,,,,,,7,11,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,95,41,1,01,1,4111,720000,66,1023.169205,
5359006,1,4,1,60,2,66,1,1,,,1,,,1,2,2,2,2,,1,,2,480000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,55,,.,55,,,4,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,6,8,4,,2,,,,,,,,7,3,7,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,8,0123,480000,66,1023.169205,
5359007,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,4,,1,,2,650000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,8,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,62,01,1,01,8,0123,650000,66,827.49731882,
5359008,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,240,,1,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,4,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,13,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,8,0123,400000,66,729.27989924,
5359009,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,6,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,24,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,3,,53,56,1,01,1,5619,500000,66,564.88554806,
5359009,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,2,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,9,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,59,42,1,01,1,4210,700000,66,564.88554806,
5359010,1,2,1,60,2,66,1,1,,,1,,,2,2,2,2,84,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0123,600000,66,721.92986823,
5359011,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,5,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,60,,.,50,6,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,60,1,,2,,,,,,,,2,11,20,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,97,46,1,01,1,4620,800000,66,1088.0204898,
5359013,1,1,1,60,2,66,1,2,2,12,2,1,,1,1,1,1,76,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,112000,2,2,,,2,,,2,,,2,,,1,420000,1,425000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,2,1,0,24,1,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,84,1,01,1,8413,877803,66,1443.8717176,7810
5359014,1,2,1,60,2,66,1,2,1,,1,,,1,1,1,1,3,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,34600,2,2,,,2,,,2,,,1,440000,1,440000,1,440000,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,6,60,1,,2,,,,,,,,2,1,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,33,47,1,01,1,4711,877803,66,979.65249551,
5359016,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,24,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,2,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,47,1,01,1,4774,700000,66,791.47312289,
5359016,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,3,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,48,,.,48,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,77,56,1,01,1,5619,800000,66,791.47312289,
5359017,1,2,1,60,2,66,1,2,1,,1,,,1,1,1,1,75,,2,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,45,46,1,01,1,4631,900000,66,1809.5885611,
5359017,1,3,1,60,2,66,1,1,,,1,,,1,2,2,2,30,,1,,2,720000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,55,,.,55,,,3,9,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,01,1,4111,720000,66,1809.5885611,
5359018,1,1,1,60,2,66,1,2,1,,1,,,1,2,2,2,12,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,112000,2,2,,,2,,,2,,,2,,,1,420000,1,410000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,1,1,6,1,1,,,,,,,,,1,2,1,0,76,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,58,81,1,01,1,8110,877803,66,1793.0102339,
5359019,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,5,,1,,2,750000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,95,41,1,01,1,4111,750000,66,1793.0102339,
5359020,1,1,1,60,2,66,1,2,1,,1,,,1,1,1,1,150,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,440000,1,440000,1,440000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,55,,.,55,,,6,8,,1,,1,2,1,23,1,1,,,,,,,,,1,1,1,0,60,4,,2,,,,,,,,8,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,62,01,1,01,8,0121,877803,66,1114.2992912,
5359020,1,3,1,60,2,66,1,2,1,,1,,,1,1,1,1,63,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,33,49,1,01,1,4921,900000,66,1114.2992912,
5359020,1,4,1,60,2,66,1,2,1,,1,,,1,1,1,1,17,,2,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,34600,2,2,,,2,,,2,,,1,445000,1,445000,1,445000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,55,81,1,01,1,8129,877803,66,1114.2992912,
5359021,1,1,1,60,2,76,1,2,1,,2,3,,1,2,1,1,60,,2,,2,900000,1,80000,2,2,,2,,2,,2,,2,,,1,109000,2,2,,,2,,,2,,,2,,,2,,1,440000,2,,2,,2,,1,10,,,,,,,,,,,,12,,,,,,,,,60,,.,60,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,2,1,0,24,1,,2,,,,,,,,3,12,30,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,5,,58,10,1,01,1,1090,900000,66,1575.3616357,7810
5359021,1,2,1,60,2,66,1,2,2,12,1,,,1,2,1,1,108,,2,,2,877000,2,,,2,,2,,2,,2,,2,,,1,109000,2,2,,,2,,,2,,,2,,,2,,1,420000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,9,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,01,1,1410,877000,66,1575.3616357,
5359021,1,3,1,60,2,66,1,1,,,1,,,1,2,2,2,6,,2,,1,870000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,50,,.,50,,,6,7,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,40,,2,,,,1,1,2,1,1,1,2,1,2,2,2,,2,1,1,1,2,2,1,1,3,,45,47,1,01,1,4791,870000,66,1575.3616357,
5359022,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,24,,2,,2,890000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,55,,.,55,,,6,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,45,,2,,,,1,1,1,1,1,2,2,1,2,2,2,,2,1,2,2,2,2,1,1,3,,45,47,1,01,1,4791,890000,66,1348.7193204,
5359023,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,30,,1,,2,480000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,50,,.,50,,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,36,120,4,,2,,,,,,,,7,3,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,01,3,9700,630000,66,1587.0896696,
5359023,1,2,1,60,2,66,1,2,1,,1,,,1,1,1,1,210,,1,,2,877803,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,440000,1,440000,1,440000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,4,7,,1,,1,2,1,27,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,62,68,1,01,1,6820,877803,66,1587.0896696,
5359023,1,3,1,60,2,66,1,2,1,,1,,,1,1,1,1,28,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,600000,1,600000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,39,46,1,01,1,4645,1200000,66,1587.0896696,
5359024,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,12,,1,,2,850000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,9,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,95,42,1,01,1,4210,850000,66,1399.9735755,
5359025,1,1,1,60,2,66,1,2,1,,1,,,1,1,1,1,47,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,69200,2,2,,,2,,,2,,,1,550000,1,550000,1,550000,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,55,,.,0,1,,9,2,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,0,30,1,,2,,,,,,,,1,11,20,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,45,45,1,01,1,4530,1100000,66,2433.2832241,
5359025,1,2,1,60,2,66,1,2,1,,1,,,1,1,1,1,29,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,102854,2,2,,,2,,,2,,,2,,,1,600000,1,600000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,3,12,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,39,29,1,01,1,2920,1200000,66,2433.2832241,
5359027,1,1,1,60,2,66,1,1,,,1,,,2,2,2,2,14,,1,,2,1100000,2,,,2,,1,350000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,3,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,5,8,,2,,,,,,,,7,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,8,0141,1450000,66,1836.5461573,
5359027,1,2,1,60,2,66,1,1,,,1,,,1,2,2,2,8,,1,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,30,2,,30,,,3,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,6,24,1,,2,,,,,,,,2,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0141,300000,66,1836.5461573,
5359028,1,1,1,60,2,66,1,2,1,,1,,,2,2,1,1,221,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,480000,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,3,8,,1,,1,1,1,16,1,1,,,,,,,,,2,2,1,0,24,8,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0141,1000000,66,1614.4094845,
5359029,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1500000,1,17000000,3,,12,2,,,,,2,4,2,40,,.,40,,,5,8,,1,,2,,,,1,,,1,,,,,,,2,2,1,0,12,8,,2,,,,,,,,1,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0162,1500000,66,1582.753142,
5359029,1,2,1,60,2,66,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,750000,1,8600000,3,,12,2,,,,,3,3,2,40,,.,40,,,5,7,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,57,96,1,01,4,9602,750000,66,1582.753142,
5359030,1,1,1,60,2,66,1,1,,,1,,,2,2,2,2,17,,1,,2,700000,2,,,1,300000,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,9,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,54,97,1,01,3,9700,1200000,66,1189.9095874,
5359031,1,1,1,60,2,66,1,2,1,,2,4,SECRETARIA DE EDUCACION DEPARTAMENTAL,1,1,1,1,363,,2,,2,3500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1750000,1,3500000,1,1750000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,3,1,30,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,8,8,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,13,85,1,01,2,8530,3500000,66,1638.1603786,8413
5359032,1,1,1,60,2,66,1,2,1,,1,,,1,1,1,1,5,,1,,2,877803,2,,,2,,1,200000,2,,2,,2,,,2,,,1,34600,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,3,8,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,0,12,8,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,62,01,1,01,8,0141,1077803,66,1853.3175883,
5359033,1,1,1,60,2,66,1,1,,,1,,,2,2,2,2,4,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,45,6,,3,4,,1,,1,1,1,98,1,1,,,,,,,,,2,2,1,0,36,4,,2,,,,,,,,2,7,20,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,98,49,1,01,1,4923,1100000,66,1809.5885611,
5359034,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,436,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0113,700000,66,1189.9095874,
5359035,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,76,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,8,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,01,8,0122,800000,66,1840.7309615,
5359035,1,2,1,60,2,66,1,1,,,1,,,2,2,2,2,24,,1,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,8,,2,,,,,,,,1,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,2,,54,97,1,01,3,9700,400000,66,1840.7309615,
5359036,1,1,1,60,2,66,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,800000,1,10000000,3,,12,1,1,1,0,0,2,10,2,60,,.,60,,,2,8,,2,,1,4,2,13,1,,1,,,,,,,,2,2,1,0,60,8,,2,,,,,,,,10,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,8,,61,01,1,01,5,0113,800000,66,1365.1045438,
5359036,1,3,1,60,2,66,1,2,1,,1,,,1,1,1,1,64,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,1,102854,2,1,69200,2,2,,,2,,,2,,,1,450000,1,450000,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,2,24,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,97,01,1,01,1,0145,900000,66,1365.1045438,
5359036,1,6,1,60,2,66,1,1,,,1,,,1,2,2,2,72,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0113,600000,66,1365.1045438,
5359038,1,1,1,60,2,66,1,1,,,1,,,1,2,2,2,300,,1,,2,800000,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,7,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,62,01,1,01,8,0113,1000000,66,1888.9656312,
