DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5482677;1;1;1;60;20;1;20;1;2;1; ;1; ; ;1;1;1;1;114; ;5; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;2; ; ;2; ; ;2; ; ;2; ; ;1;98;1;98;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;56; ;.;56; ; ;9;7; ;1; ;1;3;1;98;1; ; ; ; ; ; ; ; ;1;1;1;1;0;96;4; ;2; ; ; ; ; ; ; ;8;11;12; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;58;84;1;06;2;8423; ;20;184,262271466132; 
5482684;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;110; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1000000;1; ;3; ;12;2; ; ; ; ;3;3;1;48; ;.;48; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;40;6;1; ;2; ; ; ; ; ; ; ;12;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2;2;1;1;3; ;12;69;1;06;4;6910;1000000;20;243,481607965433; 
5482684;1;2;1;60;20;1;20;1;2;1; ;1; ; ;1;1;2;1;24; ;1; ;1;1800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1800000;2; ;1;900000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;5; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;1;2;1;0;5;1; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;33;64;1;06;1;6412;1800000;20;243,481607965433; 
5482685;1;2;1;60;20;1;20;1;1; ; ;1; ; ;1;2;2;2;24; ;1; ;2;300000;2; ; ;1;200000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;12;3; ;2; ; ; ; ; ; ; ;1;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;54;97;1;06;3;9700;500000;20;147,761581333573; 
5482685;1;6;1;60;20;1;20;1;2;1; ;2;1; ;1;1;2;1;5; ;2; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;1;33000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;98;1;1; ; ; ; ; ; ; ; ;1;1;1;0;4;1; ;2; ; ; ; ; ; ; ;1;3;18; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;58;47;1;06;1;4711;908000;20;147,761581333573;7810
5482686;1;1;1;60;20;1;20;1;2;1; ;1; ; ;1;1;1;1;131; ;5; ;2;2400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;2400000;1;2400000;1;1200000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;35;2; ;30;2; ;9;7; ;1; ;1;3;1;11;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;4; ;2; ; ; ; ; ; ; ;3;8;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;6; ;13;85;1;06;2;8530;2400000;20;161,452818897595; 
5482687;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;290; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1; ;3; ;12;2; ; ; ; ;3;4;2;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;79;95;1;06;4;9529;150000;20;106,775057244517; 
5482687;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;50000;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;.;10;6; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;25;1; ;2; ; ; ; ; ; ; ;10;14; ;1;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;1;1;1;2;2;2;2;1;3; ;79;14;1;06;4;1410;50000;20;106,775057244517; 
5482689;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;2000000;1; ;3; ;12;1;7;6;0;1;3;8;2;48; ;.;48; ; ;4;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;18;4; ;2; ; ; ; ; ; ; ;10;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;17;90;1;06;5;9007;2000000;20;210,651350301946; 
5482689;1;2;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;20;2; ;20; ; ;4;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;32;90;1;06;6;9007; ;20;210,651350301946; 
5482689;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;240000;1; ;3; ;12;2; ; ; ; ;3;7;2;20;2; ;20; ; ;4;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;85;90;1;06;4;9007;240000;20;210,651350301946; 
5482692;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;1200000;1; ;3; ;12;1;2;1;0;1;3;3;2;70; ;.;70; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;8;11;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;8; ;51;56;1;06;5;5611;1200000;20;207,57405758231; 
5482692;1;2;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;42; ;.;42; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;96;4; ;2; ; ; ; ; ; ; ;2;11;5; ;2; ; ; ;1;1;1;1;2;2;2;1;1;2;2; ;2;1;2;2;2;2;2;1;3; ;53;56;1;06;6;5611; ;20;207,57405758231; 
5482692;1;4;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1; ;1; ;12;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;1;10;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;1;3; ;03;95;1;06;4;9512;300000;20;207,57405758231; 
5482693;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;800000;1; ;3; ;12;2; ; ; ; ;3;3;2;40; ;.;40; ; ;1;5; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;6;3; ;2; ; ; ; ; ; ; ;3;1;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;41;47;1;06;4;4799;800000;20;201,875458323358; 
5482693;1;2;1;60;20;1;20;1;2;1; ;1; ; ;1;1;2;1;84; ;2; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;1;70000;2;2; ; ;2; ; ;2; ; ;1;870000;2; ;1;435000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;4; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;0;120;1; ;2; ; ; ; ; ; ; ;1;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;98;49;1;06;1;4921;908000;20;201,875458323358; 
5482694;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;1; ;12;2; ; ; ; ;2;1;1;48; ;.;48; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;4; ;2; ; ; ; ; ; ; ;3;13;10; ;2; ; ; ;1;1;1;1;2;1;2;1;1;1;2; ;1;1;2;2;1;2;2;1;3; ;97;52;1;06;4;5224;600000;20;233,524328018656; 
5482694;1;2;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;200000;1; ;3; ;12;2; ; ; ; ;3;1;2;30;2; ;30; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;11;4; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;38;61;1;06;4;6190;200000;20;233,524328018656; 
5482694;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;650000;1; ;1; ;12;2; ; ; ; ;3;1;1;52; ;.;52; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;6;4; ;2; ; ; ; ; ; ; ;3;3;10; ;2; ; ; ;1;1;1;1;2;1;2;1;1;1;2; ;1;1;1;1;1;2;1;1;3; ;98;49;1;06;4;4921;650000;20;233,524328018656; 
5482694;1;4;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;1; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;4;4; ;2; ; ; ; ; ; ; ;3;3;10; ;2; ; ; ;1;1;1;1;2;1;1;1;1;1;2; ;1;1;2;2;1;2;2;1;3; ;98;49;1;06;4;4921;600000;20;233,524328018656; 
5482696;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;100000;1; ;3; ;12;2; ; ; ; ;2;10;2;20;1; ;20; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;1;0;12;4; ;2; ; ; ; ; ; ; ;3;13;8; ;2; ; ; ;1;1;1;1;2;2;1;2;1;1;2; ;1;1;2;2;1;2;2;1;9; ;55;81;1;06;4;8121;100000;20;132,491510879629; 
5482697;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;60000;1; ;3; ;12;2; ; ; ; ;3;1;1;24;2; ;24; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;4; ;2; ; ; ; ; ; ; ;13;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2;3; ;99;38;1;06;4;3830;60000;20;195,351190899743; 
5482698;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;250000;1; ;3; ;10;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;6;4; ;1;20;40;4; ;100000;1;6;3;3;3; ;2; ; ; ;1;1;1;1;2;2;2;2;1;1;2; ;2;1;2;2;1;2;1;1;3; ;38;61;1;06;4;6190;350000;20;158,312001029786; 
5482700;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;500000;1; ;3; ;12;2; ; ; ; ;3;5;2;40; ;.;40; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;47;1;06;4;4752;500000;20;151,608812580347; 
5482701;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;910000;1; ;3; ;12;2; ; ; ; ;3;1;1;42; ;.;42; ; ;1;6; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;36;1; ;2; ; ; ; ; ; ; ;2;3;15; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;2;1;5; ;45;56;1;06;4;5619;910000;20;224,957446014151; 
5482701;1;4;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;400000;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;6; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;1;9;ASALARIADO DE UN ASALARIADO;2; ; ; ; ; ; ; ;5;3;15; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;2;1;3; ;45;47;1;06;4;4781;400000;20;224,957446014151; 
5482702;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;1; ;12;2; ; ; ; ;2;10;1;10;1; ;10; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;4; ;2; ; ; ; ; ; ; ;2;3;5; ;1;40;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;1;3; ;58;80;1;06;4;8010;400000;20;132,344801050186; 
5482703;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;2;10;1;60; ;.;60; ; ;2;9; ;2; ;2; ; ; ;1; ; ; ; ; ;1; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;9; ;95;41;1;06;4;4112;900000;20;218,66297701592; 
5482703;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;3; ;12;2; ; ; ; ;2;3;2;50; ;.;50; ; ;2;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;20; ;2; ; ; ;1;1;2;2;2;2;2;2;1;1;2; ;2;2;2;2;2;2;1;1;9; ;95;41;1;06;4;4111;600000;20;218,66297701592; 
5482703;1;4;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;2;1;2;50; ;.;50; ; ;2;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;9; ;95;41;1;06;4;4111;400000;20;218,66297701592; 
5482704;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;132; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;2;1;1;24;1; ;24; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;1; ;2; ; ; ; ; ; ; ;13;13;40; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;2;8; ;55;81;1;06;4;8121;400000;20;194,283076561082; 
5482705;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;3;6;1;48; ;.;48; ; ;3;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;10;13;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;9; ;95;41;1;06;4;4112;900000;20;240,404315245797; 
5482705;1;2;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1; ;1; ;2;1;1;0;1;0;3;1;2;28;1; ;28; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;18;4; ;2; ; ; ; ; ; ; ;13;14; ; ;1;12;2;1;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;2;2;2;1;3; ;77;10;1;06;4;1040;150000;20;240,404315245797; 
5482705;1;4;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1; ;1; ;2;1;1;0;1;0;3;1;2;28;1; ;28; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;1;20;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1;1;2;2;2;2;1;3; ;77;10;1;06;4;1040;150000;20;240,404315245797; 
5482705;1;5;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;750000;1; ;3; ;12;2; ; ; ; ;3;1;1;64; ;.;64; ; ;1;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;1;1;2;2;1;1;1;1;2; ;1;1;2;2;1;2;2;1;3; ;98;49;1;06;4;4921;750000;20;240,404315245797; 
5482707;1;1;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;312; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;3; ;12;2; ; ; ; ;3;3;2;70; ;.;70; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;8; ;2; ; ; ; ; ; ; ;13;3;1; ;2; ; ; ;1;1;1;1;2;2;2;1;1;1;2; ;2;1;1;2;1;2;2;1;8; ;45;47;1;06;4;4781;600000;20;239,581280985648; 
5482707;1;3;1;60;20;1;20;2; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;240000;1; ;1; ;12;2; ; ; ; ;2;10;1;21;1; ;21; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;5; ;1;20;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;1;3; ;84;45;1;06;4;4520;240000;20;239,581280985648; 
5482707;1;4;1;60;20;1;20;1;1; ; ;1; ; ;1;2;2;2;60; ;1; ;2;450000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;6; ;2; ; ; ;1;1;2;1;2;2;2;1;2;2;2; ;2;1;1;2;2;2;2;1;9; ;84;45;1;06;1;4542;450000;20;239,581280985648; 
