PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260105;01;2026;8488043;1;1;1;70;;2;439.35718783;73;1;;;;;;;;;1;72;2;3;7;3;2;2;;2;;.;9211;01;0123
20260105;01;2026;8488044;1;2;1;70;;2;1588.7433493;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488044;1;3;1;70;;2;1588.7433493;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488049;1;1;1;70;;1;2892.7487232;73;1;;;;;;;;;1;240;0;6;5;3;2;2;;2;;.;1321;15;1521
20260105;01;2026;8488051;1;1;1;70;;1;1981.0641683;73;;1;8;4;;;;40;2000000;1;1;3;6;1;2;2;2;;2;;3322;5223;47;4771
20260105;01;2026;8488051;1;3;1;70;;1;1981.0641683;73;1;;;;;;;;;1;120;0;8;4;1;2;2;;2;;.;5243;47;4799
20260105;01;2026;8488052;1;2;1;70;;1;2207.2911312;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488052;1;3;1;70;;1;2207.2911312;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488054;1;1;1;70;;1;1599.4462246;73;1;;;;;;;;;1;120;0;4;1;4;2;2;;2;;.;9412;56;5611
20260105;01;2026;8488054;1;3;1;70;;1;1599.4462246;73;1;;;;;;;;;1;12;3;3;7;5;2;2;;2;;.;9211;01;0121
20260105;01;2026;8488061;1;1;1;70;;1;224.74218472;66;1;;;;;;;;;1;69;0;5;4;1;2;2;;2;;.;9211;01;0123
20260105;01;2026;8488063;1;1;1;70;;1;224.74218472;66;1;;;;;;;;;1;18;0;4;7;4;2;2;;2;;.;9211;01;0123
20260105;01;2026;8488066;1;2;1;70;;1;285.03035291;66;1;;;;;;;;;1;42;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488067;1;2;1;70;;1;467.99229638;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488068;1;3;1;70;;1;437.19598419;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488069;1;1;1;70;;1;563.88685864;66;;1;4;4;;;;40;800000;1;1;0;1;4;1;2;2;;2;;9111;9111;81;8121
20260105;01;2026;8488071;1;3;1;70;;1;454.81722869;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488074;1;1;1;70;;2;143.65597284;66;1;;;;;;;;;1;240;0;3;3;2;2;3;;2;;.;9111;97;9700
20260105;01;2026;8488075;1;1;1;70;;1;334.20311936;66;1;;;;;;;;;1;2;2;4;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8488075;1;2;1;70;;1;334.20311936;66;1;;;;;;;;;1;480;0;3;1;3;2;2;;2;;.;9112;56;5611
20260105;01;2026;8488075;1;3;1;70;;1;334.20311936;66;1;;;;;1;;9;140000;1;0;2;2;1;2;2;2;;2;;.;5223;47;4771
20260105;01;2026;8488076;1;1;1;70;;1;205.58637756;66;1;;;;;2;3;;1400000;1;2;0;4;4;1;1;2;;2;;.;7512;10;1089
20260105;01;2026;8488076;1;2;1;70;;1;205.58637756;66;1;;;;;2;3;;1600000;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488076;1;4;1;70;;1;205.58637756;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488078;1;2;1;70;;1;466.92465831;66;1;;;;;;;;;1;19;0;3;1;10;2;2;;2;;.;9412;56;5611
20260105;01;2026;8488078;1;4;1;70;;1;466.92465831;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488080;1;1;1;70;;1;229.93098376;66;1;;;;;1;;44;2200000;1;1;2;9;4;5;2;2;;2;;.;2634;85;8511
20260105;01;2026;8488081;1;3;1;70;;1;429.16922909;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488084;1;1;1;70;;2;332.50167826;66;;1;20;1;;;;44;2000000;1;5;0;8;1;6;2;2;;2;;8153;8153;14;1410
20260105;01;2026;8488086;1;4;1;70;;2;112.22655254;66;1;;;;;;;;;1;60;0;1;1;3;2;2;;2;;.;9112;55;5511
20260105;01;2026;8488087;1;2;1;70;;1;428.72371144;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488088;1;1;1;70;;1;351.3317144;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488092;1;2;1;70;;2;134.98829263;66;1;;;;;;;;;1;60;1;3;1;3;2;2;;2;;.;5131;56;5611
20260105;01;2026;8488094;1;2;1;70;;1;247.89015497;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488095;1;1;1;70;;2;323.11432334;66;1;;;;;;;;;1;84;0;3;1;10;2;2;;2;;.;5311;88;8891
20260105;01;2026;8488096;1;1;1;70;;2;92.014758495;66;1;;;;;;;;;1;168;0;5;4;10;2;3;;2;;.;5311;85;8511
20260105;01;2026;8488096;1;2;1;70;;2;92.014758495;66;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;7331;15;1513
20260105;01;2026;8488096;1;3;1;70;;2;92.014758495;66;1;;;;;;;;;1;60;0;5;5;2;2;3;;2;;.;1311;01;0123
20260105;01;2026;8488097;1;1;1;70;;1;236.90511669;66;;1;3;4;;;;48;1400000;1;0;3;8;4;1;2;2;;1;1200000;7131;7131;43;4330
20260105;01;2026;8488097;1;2;1;70;;1;236.90511669;66;;1;4;1;;;;40;1200000;1;6;0;8;1;4;2;2;;2;;5223;8160;10;1062
20260105;01;2026;8488097;1;3;1;70;;1;236.90511669;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488098;1;2;1;70;;1;374.86630202;66;1;;;;;;;;;1;18;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488098;1;3;1;70;;1;374.86630202;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488099;1;1;1;70;;2;128.08950676;66;1;;;;;;;;;1;30;1;4;1;3;2;2;;2;;.;9333;46;4620
20260105;01;2026;8488101;1;2;1;70;;2;128.08950676;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488102;1;1;1;70;;2;246.84305508;66;1;;;;;;;;;1;300;1;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488103;1;1;1;70;;2;355.16070778;66;1;;;;;;;;;1;240;0;3;3;2;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488105;1;1;1;70;;2;150.03832757;66;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0123
20260105;01;2026;8488106;1;1;1;70;;1;326.38063615;66;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488106;1;3;1;70;;1;326.38063615;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488107;1;1;1;70;;2;114.23020778;66;;1;2;1;;;;44;1750905;1;0;3;6;1;3;2;2;;1;1200000;9412;9412;45;4541
20260105;01;2026;8488108;1;2;1;70;;2;215.48894527;66;1;;;;;;;;;1;240;1;3;1;10;2;2;;2;;.;4120;14;1410
20260105;01;2026;8488108;1;4;1;70;;2;215.48894527;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488111;1;1;1;70;;2;92.014758495;66;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488111;1;2;1;70;;2;92.014758495;66;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;9333;52;5224
20260105;01;2026;8488111;1;3;1;70;;2;92.014758495;66;1;;;;;;;;;1;1;2;3;1;2;2;2;;2;;.;4110;46;4631
20260105;01;2026;8488111;1;4;1;70;;2;92.014758495;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488112;1;1;1;70;;2;92.014758495;66;1;;;;;;;;;1;144;1;5;2;10;2;3;;2;;.;2341;85;8530
20260105;01;2026;8488112;1;3;1;70;;2;92.014758495;66;1;;;;;;;;;1;96;1;5;2;10;2;3;;2;;.;2341;85;8530
20260105;01;2026;8488113;1;3;1;70;;1;668.48875953;66;1;;;;;2;5;;1750000;1;1;0;8;4;4;2;2;;1;700000;.;5131;56;5630
20260105;01;2026;8488113;1;5;1;70;;1;668.48875953;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488114;1;1;1;70;;2;233.55021804;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488114;1;2;1;70;;2;233.55021804;66;;1;3;1;;;;45;2500000;1;0;3;8;4;1;2;2;;1;2800000;7111;7111;41;4111
20260105;01;2026;8488115;1;1;1;70;;2;247.92008464;66;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;5221;47;4711
20260105;01;2026;8488115;1;2;1;70;;2;247.92008464;66;1;;;;;;;;;1;8;0;3;4;6;2;1;2;2;;.;2411;84;8412
20260105;01;2026;8488116;1;2;1;70;;1;878.56023537;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488116;1;5;1;70;;1;878.56023537;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488118;1;3;1;70;;1;362.84310514;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488121;1;2;1;70;;2;402.89832475;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488122;1;1;1;70;;2;471.93710362;66;1;;;;;;;;;1;18;0;4;4;2;2;2;;2;;.;1311;01;0123
20260105;01;2026;8488123;1;2;1;70;;2;402.89832475;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488124;1;2;1;70;;2;289.42723716;66;1;;;;;;;;;1;60;0;9;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8488126;1;3;1;70;;2;776.43091838;66;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8488128;1;2;1;70;;1;429.16922909;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488128;1;3;1;70;;1;429.16922909;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488129;1;1;1;70;;2;402.89832475;66;1;;;;;;;;;1;89;0;4;4;1;2;2;;2;;.;9211;01;0123
20260105;01;2026;8488129;1;2;1;70;;2;402.89832475;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488130;1;1;1;70;;2;402.89832475;66;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8488130;1;2;1;70;;2;402.89832475;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488131;1;2;1;70;;2;1016.1347004;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488132;1;2;1;70;;2;592.53011053;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488132;1;4;1;70;;2;592.53011053;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488133;1;1;1;70;;1;457.35478146;66;1;;;;;;;;;1;3;0;3;1;2;2;2;;2;;.;5131;56;5611
20260105;01;2026;8488133;1;2;1;70;;1;457.35478146;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488136;1;1;1;70;;1;425.5174385;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488142;1;2;1;70;;2;912.92424707;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488143;1;2;1;70;;2;605.17693778;66;;1;24;1;;;;44;2000000;2;;;;;;;2;;2;;5223;;;
20260105;01;2026;8488144;1;2;1;70;;2;228.23106177;66;1;;;;;;;;;1;12;0;7;4;1;2;3;;2;;.;2161;81;8130
20260105;01;2026;8488145;1;2;1;70;;2;265.82494259;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488146;1;2;1;70;;2;518.97097285;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488147;1;2;1;70;;2;309.21862549;66;1;;;;;;;;;1;24;0;4;1;2;2;2;;2;;.;5112;49;4921
20260105;01;2026;8488148;1;2;1;70;;2;562.07395532;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488155;1;2;1;70;;1;2948.7986615;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488155;1;3;1;70;;1;2948.7986615;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488156;1;1;1;70;;1;4850.7898909;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488156;1;2;1;70;;1;4850.7898909;05;1;;;;;;;;;1;600;0;4;4;1;2;2;;2;;.;6111;01;0113
20260105;01;2026;8488157;1;1;1;70;;1;4816.552122;05;1;;;;;;;;;1;60;0;3;1;2;2;2;;2;;.;5120;56;5611
20260105;01;2026;8488158;1;1;1;70;;1;6004.6548921;05;1;;;;;;;;;1;600;0;3;1;5;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488159;1;1;1;70;;1;4045.5613883;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488161;1;2;1;70;;1;8641.3333334;05;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;9311;07;0722
20260105;01;2026;8488162;1;2;1;70;;1;7626.6090263;05;1;;;;;;;;;1;12;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488163;1;1;1;70;;1;4270.0056412;05;1;;;;;;;;;1;2;2;4;4;1;2;2;;2;;.;9333;52;5224
20260105;01;2026;8488164;1;1;1;70;;1;2535.520472;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488167;1;2;1;70;;1;2358.1917395;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488168;1;3;1;70;;1;1864.7475922;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488172;1;1;1;70;;1;1676.94767;05;1;;;;;;;;;1;480;0;4;7;4;2;2;;2;;.;9212;01;0141
20260105;01;2026;8488173;1;1;1;70;;1;1919.3919376;05;;1;24;1;;;;48;1000000;1;4;0;8;1;5;2;2;;2;;4120;4120;85;8530
20260105;01;2026;8488173;1;2;1;70;;1;1919.3919376;05;1;;;;;1;;40;1000000;1;5;0;9;1;3;2;2;;2;;.;8321;47;4724
20260105;01;2026;8488178;1;1;1;70;;2;1736.4357411;05;1;;;;;;;;;1;12;0;3;4;1;2;2;;2;;.;5212;56;5619
20260105;01;2026;8488178;1;2;1;70;;2;1736.4357411;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488180;1;2;1;70;;2;1736.4357411;05;;1;72;1;;;;44;1750000;2;;;;;;;2;;2;;4110;;;
20260105;01;2026;8488181;1;1;1;70;;2;2614.1508567;05;1;;;;;;;;;1;600;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488182;1;2;1;70;;2;3948.4535491;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488184;1;2;1;70;;2;3736.4016076;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488184;1;3;1;70;;2;3736.4016076;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488184;1;4;1;70;;2;3736.4016076;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488187;1;3;1;70;;1;4312.3053066;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488193;1;2;1;70;;1;3206.7916921;05;1;;;;;;;;;1;60;0;8;1;10;2;2;;2;;.;1321;10;1071
20260105;01;2026;8488194;1;1;1;70;;1;2393.7874494;05;;1;48;1;;;;46;2000000;1;36;0;6;1;10;2;2;;2;;2411;3322;61;6120
20260105;01;2026;8488196;1;2;1;70;;1;3476.7148176;05;;1;4;1;;;;40;5000000;2;;;;;;;2;;2;;2411;;;
20260105;01;2026;8488197;1;1;1;70;;2;2216.4948157;05;1;;;;;;;;;1;60;0;3;1;5;2;2;;2;;.;4226;86;8692
20260105;01;2026;8488198;1;2;1;70;;2;3085.4803329;05;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9112;81;8121
20260105;01;2026;8488199;1;1;1;70;;2;5273.2636998;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488199;1;2;1;70;;2;5273.2636998;05;1;;;;;;;;;1;36;0;5;1;8;2;3;;2;;.;8142;22;2229
20260105;01;2026;8488199;1;3;1;70;;2;5273.2636998;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488200;1;1;1;70;;2;3085.4803329;05;1;;;;;;;;;1;480;0;5;3;1;2;3;;2;;.;9111;97;9700
20260105;01;2026;8488200;1;2;1;70;;2;3085.4803329;05;1;;;;;;;;;1;96;0;3;1;6;2;2;;2;;.;5414;56;5611
20260105;01;2026;8488202;1;1;1;70;;2;2683.7864881;05;1;;;;;;;;;1;1;0;7;4;1;2;2;;1;200000;.;1420;47;4711
20260105;01;2026;8488203;1;1;1;70;;2;3614.1938602;05;;1;8;1;;;;48;2000000;1;3;0;8;4;1;2;2;;2;;7112;7112;43;4330
20260105;01;2026;8488205;1;1;1;70;;2;2216.4948157;05;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488207;1;2;1;70;;2;2716.9307009;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488208;1;1;1;70;;2;2355.9189607;05;1;;;;;;;;;1;18;0;5;1;10;2;3;;2;;.;8342;42;4290
20260105;01;2026;8488210;1;1;1;70;;2;2806.916552;05;;1;7;1;;;;46;2000000;1;7;0;7;1;8;2;2;;2;;4110;4110;64;6412
20260105;01;2026;8488210;1;3;1;70;;2;2806.916552;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488210;1;4;1;70;;2;2806.916552;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488212;1;1;1;70;;2;1771.0363087;05;1;;;;;;;;;1;48;0;6;7;10;2;2;;2;;.;6113;01;0125
20260105;01;2026;8488213;1;1;1;70;;2;1531.8108964;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488213;1;3;1;70;;2;1531.8108964;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488216;1;1;1;70;;2;3712.0922264;05;1;;;;;;;;;1;24;0;5;1;10;2;3;;2;;.;5414;80;8010
20260105;01;2026;8488216;1;2;1;70;;2;3712.0922264;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488216;1;3;1;70;;2;3712.0922264;05;;1;12;1;;;;48;1800000;1;10;0;6;1;7;2;2;;2;;8142;8142;25;2512
20260105;01;2026;8488217;1;2;1;70;;2;2011.2760689;05;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488221;1;4;1;70;;1;5178.9616478;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488222;1;1;1;70;;1;3669.9553891;23;;1;4;1;;;;48;1500000;1;2;0;8;1;2;2;2;;2;;8341;8341;01;0161
20260105;01;2026;8488222;1;2;1;70;;1;3669.9553891;23;1;;;;;;;;;1;180;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488222;1;3;1;70;;1;3669.9553891;23;;1;14;3;;;;48;450000;1;24;0;4;3;2;2;2;;2;;9111;9111;97;9700
20260105;01;2026;8488222;1;5;1;70;;1;3669.9553891;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488226;1;3;1;70;;1;7272.7175629;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488226;1;4;1;70;;1;7272.7175629;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488227;1;1;1;70;;1;2587.6013997;23;;1;4;1;;;;50;4500000;1;1;0;6;5;2;2;2;;1;3000000;2611;6121;01;0144
20260105;01;2026;8488227;1;3;1;70;;1;2587.6013997;23;;1;18;1;;;;48;2000000;2;;;;;;;2;;2;;2143;;;
20260105;01;2026;8488228;1;2;1;70;;1;2708.1876194;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488229;1;1;1;70;;1;2708.1876194;23;;1;8;4;;;;12;5000000;1;8;3;8;4;9;2;2;;2;;2212;2212;86;8610
20260105;01;2026;8488229;1;2;1;70;;1;2708.1876194;23;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;5221;47;4771
20260105;01;2026;8488230;1;1;1;70;;1;2978.3390239;23;1;;;;;;;;;1;564;0;3;1;10;2;2;;2;;.;4311;64;6412
20260105;01;2026;8488234;1;1;1;70;;1;2051.5285608;23;1;;;;;;;;;1;240;0;3;4;1;2;3;;2;;.;5243;47;4754
20260105;01;2026;8488234;1;2;1;70;;1;2051.5285608;23;1;;;;;1;;48;2000000;1;12;0;8;2;10;2;2;;2;;.;3411;84;8424
20260105;01;2026;8488243;1;1;1;70;;1;1307.254082;27;1;;;;;;;;;1;8;5;6;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8488245;1;2;1;70;;1;943.36976569;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488245;1;4;1;70;;1;943.36976569;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488246;1;1;1;70;;1;878.98192463;27;1;;;;;;;;;1;12;1;8;1;8;2;2;;2;;.;2330;85;8530
20260105;01;2026;8488247;1;1;1;70;;1;466.45987195;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488247;1;2;1;70;;1;466.45987195;27;1;;;;;;;;;1;72;1;4;4;10;2;2;;2;;.;7126;36;3600
20260105;01;2026;8488248;1;1;1;70;;1;857.85823507;27;1;;;;;;;;;1;240;5;4;4;1;2;2;;2;;.;9311;07;0722
20260105;01;2026;8488250;1;1;1;70;;1;459.04246057;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488251;1;1;1;70;;1;1737.6702345;27;1;;;;;2;5;;700000;1;23;1;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8488252;1;2;1;70;;1;615.49949071;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488253;1;1;1;70;;1;1175.2518216;27;1;;;;;;;;;1;126;1;8;1;3;2;2;;2;;.;5120;56;5611
20260105;01;2026;8488254;1;1;1;70;;1;904.97519016;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488254;1;2;1;70;;1;904.97519016;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488256;1;1;1;70;;1;853.00938509;27;1;;;;;;;;;1;125;1;8;1;3;2;2;;2;;.;5120;56;5611
20260105;01;2026;8488256;1;2;1;70;;1;853.00938509;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488256;1;3;1;70;;1;853.00938509;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488257;1;2;1;70;;1;1476.3317957;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488259;1;1;1;70;;1;509.622533;27;;1;3;1;;;;40;2600000;1;1;4;8;1;6;2;2;;2;;5311;5311;88;8891
20260105;01;2026;8488260;1;1;1;70;;1;1385.9714151;27;;1;18;1;;;;40;1400000;1;6;5;7;1;4;2;2;;2;;5223;5223;47;4771
20260105;01;2026;8488260;1;2;1;70;;1;1385.9714151;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488262;1;1;1;70;;1;1225.8318941;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488264;1;2;1;70;;1;1030.4550561;27;1;;;;;1;;43;1000000;1;25;0;1;4;4;2;2;;2;;.;5223;47;4741
20260105;01;2026;8488264;1;3;1;70;;1;1030.4550561;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488266;1;1;1;70;;1;908.4383075;27;;1;6;4;;;;40;700000;1;3;0;3;4;3;2;2;;2;;5223;5223;47;4771
20260105;01;2026;8488269;1;2;1;70;;1;993.94983812;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488271;1;1;1;70;;1;923.95488461;27;;1;16;3;;;;35;1000000;1;5;5;3;3;1;2;2;;2;;9111;9111;97;9700
20260105;01;2026;8488271;1;2;1;70;;1;923.95488461;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488272;1;1;1;70;;1;579.05026275;27;;1;7;2;;;;30;2200000;1;2;5;8;2;8;1;2;;2;;2341;2341;85;8530
20260105;01;2026;8488272;1;2;1;70;;1;579.05026275;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488272;1;3;1;70;;1;579.05026275;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488274;1;1;1;70;;1;459.04246057;27;1;;;;;;;;;1;220;1;4;4;1;2;2;;2;;.;9311;07;0722
20260105;01;2026;8488276;1;1;1;70;;1;572.33682966;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488276;1;2;1;70;;1;572.33682966;27;1;;;;;;;;;1;240;1;5;2;10;2;2;;2;;.;3355;84;8412
20260105;01;2026;8488276;1;3;1;70;;1;572.33682966;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488277;1;1;1;70;;1;1120.1922229;27;;1;20;3;;;;36;900000;1;7;5;6;3;1;2;2;;2;;9111;9111;97;9700
20260105;01;2026;8488277;1;2;1;70;;1;1120.1922229;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488277;1;3;1;70;;1;1120.1922229;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488278;1;2;1;70;;1;444.16799733;27;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;9311;07;0722
20260105;01;2026;8488280;1;1;1;70;;1;963.73519278;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488280;1;2;1;70;;1;963.73519278;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488281;1;2;1;70;;1;444.16799733;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8488282;1;1;1;70;;1;1225.8318941;27;1;;;;;2;5;;2000000;1;25;0;1;4;4;2;2;;2;;.;5223;47;4774
