PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260105;01;2026;8490808;1;1;1;60;;2;3031.8352844;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;6000000;4;2400000;0;0;0;1000000;0;0;0;0;1;100000;2;;;;;;2;;;2;;2;2;280000;1;2600000;2;;5;;2;12;25;2;;30;;;1;8;;1;;2;;;;2;2;1;0;468;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;5;3;;1;280000;01;0123;6112;240
20260105;01;2026;8490809;1;2;1;60;;2;1119.2594412;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;9000000;4;0;0;0;60000;1200000;0;0;0;0;1;10000;1;800000;;;;;2;;;2;;2;2;0;1;7200000;2;;1;;2;12;42;;;42;;;1;8;;2;;2;;;;2;2;1;0;36;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;20;8;;1;0;01;0123;6112;60
20260105;01;2026;8490811;1;1;1;60;;2;2239.1915462;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;4;7;;;;;;;;;;;2;;;;;;;;6800000;3;700000;0;0;0;1680000;0;0;0;0;2;;1;83000;;;;;2;;;2;;2;2;600000;1;4400000;3;;3;;2;12;48;;;24;6;;1;8;;2;;2;;;;2;2;1;0;36;6;;10;;1;8;7115;9609;4;600000;1;6;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;8;;1;1200000;01;0123;6112;456
20260105;01;2026;8490811;1;2;1;60;;2;2239.1915462;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;700000;1;8400000;3;;1;;1;12;40;;;32;6;;1;8;;2;;2;;;;2;2;2;;;;;;;1;0;6112;123;4;0;1;8;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;700000;01;0161;9211;336
20260105;01;2026;8490812;1;1;1;60;;2;4001.0213785;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;480000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;480000;1;5300000;3;;4;;2;11;30;1;;30;;;1;8;;2;;2;;;;2;2;1;4;168;1;;9;;2;;;;;;;;1;14;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;20;5;;1;480000;01;0161;9211;156
20260105;01;2026;8490813;1;2;1;60;;2;2088.4455352;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;1120000;1;2;;1;80000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1120000;1;7500000;1;;1;;1;12;40;;;40;;;1;8;;2;;2;;;;2;2;1;3;18;1;;2;;1;24;6112;123;4;0;1;8;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;20;3;;1;1120000;01;0161;9211;24
20260105;01;2026;8490814;1;1;1;60;;2;4065.2223916;19;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;1;2;;4;;2;;;;2;2;1;0;48;1;;9;;2;;;;;;;;1;10;2;1;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;10;3;;1;800000;97;9700;9111;7
20260105;01;2026;8490816;1;1;1;60;;2;4218.6954;19;1;123;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;1600000;1;0;0;0;0;800000;0;0;0;0;2;;2;;;;;;2;;;2;;2;2;0;1;840000;2;;6;;2;12;40;;;40;;;1;8;;1;;3;;;;2;2;1;0;280;2;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;2;;1;0;01;0123;6112;180
20260105;01;2026;8490817;1;1;1;60;;2;1526.2628743;19;1;1089;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;1;;2;;2;;;;2;2;1;98;360;4;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;1;2;;2;1;2;2;1;2;1;1;14;;;8;;1;1000000;10;1089;8160;30
20260105;01;2026;8490817;1;2;1;60;;2;1526.2628743;19;1;1089;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;1;;2;;2;;;;2;2;1;0;120;4;;2;;1;5;9121;9601;4;100000;1;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;700000;10;1089;8160;30
20260105;01;2026;8490818;1;1;1;60;;2;1526.2628743;19;1;141;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;1;1;1;7;;;;;;;;;;;2;;;;;;;;72000000;12;12200000;2000000;0;0;500000;400000;10000000;6000000;0;1;20000;2;;;;;;2;;;2;;2;2;6000000;1;38000000;3;;8;;2;12;48;;;48;;;2;8;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;6000000;01;0141;6121;600
20260105;01;2026;8490820;1;1;1;60;;2;4065.2223916;19;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;1;2;;2;;2;;;;2;2;1;0;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;8;;1;1000000;97;9700;9111;36
20260105;01;2026;8490821;1;1;1;60;;2;1514.140157;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1200000;1;14400000;3;;1;;2;12;40;;;24;6;;1;8;;4;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;11;;30;8;;1;1200000;01;0161;9211;480
20260105;01;2026;8490822;1;1;1;60;;2;5455.9382434;19;1;145;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;2;;;;;;;;7000000;5;0;0;0;0;0;400000;3000000;4000000;0;1;10000;1;500000;;;;;2;;;2;;2;2;300000;1;3000000;3;;3;;2;12;40;;;40;;;1;8;;5;;2;;;;2;2;1;5;240;1;;10;;2;;;;;;;;1;20;2;1;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;1;1;3;;2;3;;1;300000;01;0145;6122;5
20260105;01;2026;8490823;1;1;1;60;;2;1514.140157;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;480000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;480000;1;3800000;1;;5;;2;12;24;1;;24;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;3;;20;8;;1;480000;01;0161;9213;600
20260105;01;2026;8490823;1;3;1;60;;2;1514.140157;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;960000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;960000;1;3200000;1;;10;;1;12;32;1;;24;6;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;11;;15;8;;1;960000;01;0161;9213;240
20260105;01;2026;8490825;1;1;1;60;;1;3539.3924645;19;1;4921;1;1;;;1;;2;;2;2;2;2;1;;2;1;2;2;1;;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;4;;1;;1;1;1;8;1;1;1;0;60;4;;8;;2;;;;;;;;2;;;;1;1;1;1;2;1;2;2;1;2;;2;1;2;2;1;2;1;1;3;;2;9;;1;1500000;49;4921;8323;96
20260105;01;2026;8490826;1;1;1;60;;1;1843.2117217;19;1;2822;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2100000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;7;;1;;1;1;1;8;1;1;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;1;1;2;1;1;11;;10;2;;1;2100000;28;2822;7223;96
20260105;01;2026;8490828;1;1;1;60;;1;1843.2117217;19;1;2023;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2000000;2;;1;315000;2;2;;2;;1;375000;2;;2;;;1;140000;2;2;;;2;;;2;;;2;;;1;2000000;2;;1;1150000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;10;4;;1;;1;1;1;14;1;1;1;0;16;1;;8;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;1;1;2;;1;2;1;1;2;2;1;1;7;;25;1;;1;2000000;20;2023;8344;120
20260105;01;2026;8490829;1;1;1;60;;1;1068.6706975;19;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;890000;2;;2;;;1;110000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;2;2;;1;1;2;1;2;2;2;1;3;;20;5;;1;1000000;97;9700;5322;7
20260105;01;2026;8490830;1;1;1;60;;1;1068.6706975;19;1;1082;1;2;2;12;1;;1;;1;1;1;1;1;;1;1;1;1;1;;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1750000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;18;1;1;1;0;5;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;1600000;10;1082;8160;288
20260105;01;2026;8490833;1;1;1;60;;1;979.86944937;19;1;7310;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;1;1;;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;54;;;54;;;2;7;;2;;2;;;;2;2;1;2;18;1;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;2;2;2;;2;1;1;1;2;2;2;1;3;;13;5;;1;1000000;73;7310;7322;5
20260105;01;2026;8490834;1;1;1;60;;1;1336.3223057;19;1;4921;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;850000;1;;3;;3;;2;12;60;;;20;1;;1;4;;2;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;5;;1;850000;49;4921;8321;180
20260105;01;2026;8490834;1;2;1;60;;1;1336.3223057;19;1;1081;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;24;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;1600000;10;1081;8183;228
20260105;01;2026;8490834;1;4;1;60;;1;1336.3223057;19;1;9499;1;2;2;3;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;;;;;;;;3000000;1;;3;;1;;1;12;44;;;44;;;6;7;;1;;1;1;2;3;1;2;1;0;4;1;;1;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;1;2;1;2;1;2;11;;10;3;;1;3000000;94;9499;2264;36
20260105;01;2026;8490835;1;1;1;60;;1;967.05393326;19;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;1400000;1;;3;;1;;1;12;48;;;0;3;;1;6;;2;;2;;;;2;2;1;1;72;1;;2;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;2;;2;1;1;2;1;2;1;1;3;;35;8;;1;1400000;47;4781;5212;84
20260105;01;2026;8490836;1;2;1;60;;1;1011.6401278;19;1;7810;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;3;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;80000;2;2;;1;750000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;9;7;;1;;1;2;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;;60;3;;1;1423500;74;7410;4321;12
20260105;01;2026;8490839;1;1;1;60;;2;2556.6964416;19;1;1709;1;2;2;3;2;1;2;7820;2;2;2;2;1;;1;1;1;1;1;;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;24;2;;24;;;10;7;;1;;1;1;1;5;1;1;2;;;;;;;2;;;;;;;;2;;;;1;2;1;1;1;2;2;1;2;2;;1;1;2;2;2;2;2;1;1;;60;8;;1;600000;17;1709;9321;60
20260105;01;2026;8490840;1;2;1;60;;2;952.27182636;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;320000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;320000;1;2800000;1;;9;;2;12;24;1;;24;;;1;8;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;30;2;1;1;2;1;2;2;2;2;2;1;2;;2;1;2;2;2;2;2;1;13;;40;8;;1;320000;01;0161;9211;240
20260105;01;2026;8490841;1;1;1;60;;2;1801.215487;19;1;145;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1472000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1423000;2;;1;850000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;26;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;5;2;;1;1472000;01;0145;9212;312
20260105;01;2026;8490841;1;3;1;60;;2;1801.215487;19;1;161;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;3;1;1;6;;;850000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;850000;1;9500000;3;;1;;2;12;49;;;49;;;1;8;;2;;2;;;;2;2;1;7;9;6;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;1;2;;1;1;2;2;2;2;2;1;3;;30;3;;1;850000;01;0161;9211;60
20260105;01;2026;8490842;1;2;1;60;;2;1716.8605129;19;1;145;1;2;2;5;1;;2;;1;2;1;1;1;;1;1;1;1;1;;1;1500000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;44;;;44;;;10;7;;1;;1;2;1;1;1;1;1;3;9;1;;1;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;2;1;2;1;2;2;1;3;;10;3;;1;1500000;01;0145;9333;2
20260105;01;2026;8490843;1;1;1;60;;2;1716.8605129;19;1;145;1;2;2;6;1;;1;;1;2;1;1;7;;1;1;1;1;4;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1600000;2;;1;800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;6;7;;1;;1;2;1;27;1;1;1;3;120;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;1;;1;1423500;01;0145;6122;72
20260105;01;2026;8490843;1;2;1;60;;2;1716.8605129;19;1;145;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;2100000;2;;1;150000;1;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1800000;2;;1;950000;2;;2;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;48;;;10;7;;1;;1;1;1;10;1;1;1;0;240;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;5;8;;1;2100000;01;0145;9212;120
20260105;01;2026;8490843;1;3;1;60;;2;1716.8605129;19;1;8610;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1730000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1730000;2;;1;865000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;10;7;;1;;1;1;1;1;1;1;1;36;48;1;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;1;;90;8;;1;1730000;86;8610;4110;22
20260105;01;2026;8490844;1;1;1;60;;2;3431.3443519;19;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;7;;;;;;;;;;;1;1200000;1;0;100000;100000;50000;0;;;;;;;;;;;;;;;;;;;;2;;;2;;2;2;800000;1;8500000;1;;3;;2;12;30;1;;30;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;15;1;1;2;;;;;;;;;;;;;1;1;2;2;1;1;3;;2;8;;1;800000;96;9602;5141;360
20260105;01;2026;8490850;2;1;2;60;;1;1019.4640205;19;1;5611;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;960000;2;;2;;;1;100000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40;;;40;;;2;7;;2;;2;;;;2;2;1;36;96;1;;2;;2;;;;;;;;1;10;2;1;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;12;;5;3;;1;1060000;56;5611;9412;24
20260105;01;2026;8490850;2;2;2;60;;1;1019.4640205;19;1;2229;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;44;;;44;;;6;7;;1;;1;1;1;3;1;1;1;12;18;1;;9;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;2;1;1;1;2;2;1;11;;30;3;;1;1423500;22;2229;5221;2
20260105;01;2026;8490852;1;1;1;60;;1;1240.7521453;19;1;4771;1;1;;;2;1;2;7820;2;2;2;2;1;;2;1;1;2;1;;2;1920000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;5;7;;11;;2;;;;2;2;1;0;12;4;;8;;2;;;;;;;;2;;;;1;2;1;1;1;2;2;1;1;2;;2;1;1;1;1;2;2;1;11;;15;8;;1;1920000;47;4771;5414;0
20260105;01;2026;8490852;1;2;1;60;;1;1240.7521453;19;1;4781;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1680000;1;;3;;1;;1;12;48;;;48;;;1;6;;4;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;3;;1;1680000;47;4781;5211;48
20260105;01;2026;8490853;1;1;1;60;;1;1600.4601859;19;1;4773;1;1;;;1;;2;;2;2;2;2;1;;2;2;2;2;1;;2;240000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;16;1;;16;;;2;6;;2;;2;;;;2;2;1;12;6;1;;9;;2;;;;;;;;1;30;1;1;1;1;1;2;1;2;2;1;1;2;;1;1;2;2;2;2;2;1;11;;5;8;;1;240000;47;4773;5223;2
