DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5532676;1;1;1;60;11;11;1;2;1; ;1; ;1;2;2;1;132; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;8;7; ;1; ;1;1;1;11;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;87;31;1;1;3110;908526;08;11;3374,0637349902; 
5532677;1;1;1;60;11;11;1;2;1; ;2;4;1;1;2;1;18; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;39000;2;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;1;1;0;18;1; ;2; ; ; ; ; ; ; ;2;5;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;5; ;03;49;1;1;4921;1200000;08;11;3894,81007172208;6190
5532677;1;2;1;60;11;11;1;2;1; ;1; ;1;1;2;1;96; ;1; ;2;1100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;39000;2;2; ; ;2; ; ;2; ; ;1;1050000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;3;5;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;45;49;1;1;4921;1100000;08;11;3894,81007172208; 
5532678;1;1;1;60;11;11;1;1; ; ;1; ;2;2;2;2;60; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;46; ;.;46; ; ;1;2; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;2;2;1;0;1;4; ;2; ; ; ; ; ; ; ;8;5;90; ;1;4;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;54;81;1;1;8121;400000;08;11;4231,10470501531; 
5532678;1;2;1;60;11;11;1;2;1; ;1; ;1;1;2;1;48; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;4; ;1; ;1;2;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;1;12;4; ;2; ; ; ; ; ; ; ;9;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;98;47;1;1;4711;908526;08;11;4231,10470501531; 
5532679;1;2;1;60;11;11;1;1; ; ;1; ;1;2;2;2;97; ;1; ;2;750000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;77; ;.;77; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;240;1; ;2; ; ; ; ; ; ; ;2;3;15; ;2; ; ; ;1;1;1;1;1;1;2;2;1;1;2; ;1;1;2;2;2;2;2;2;5; ;59;52;1;1;5221;750000;08;11;3391,33532045065; 
5532679;1;3;1;60;11;11;1;2;1; ;2;4;1;1;2;1;94; ;2; ;2;1500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106554;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;9;7; ;1; ;1;1;1;5;1;1; ;1; ; ; ; ; ; ;1;1;1;1;18;1; ;2; ; ; ; ; ; ; ;3;11;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;98;49;1;1;4921;1500000;08;11;3391,33532045065;4921
5532680;1;2;1;60;11;11;1;2;1; ;2;1;1;2;2;1;14; ;3; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;55;85;1;1;8544;908526;08;11;3291,13708127257;7820
5532681;1;3;1;60;11;11;1;2;1; ;1; ;1;2;2;1;2; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;72000;2;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;24;36;1; ;2; ; ; ; ; ; ; ;8;5;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;45;46;1;1;4642;908526;08;11;3670,55863605655; 
5532681;1;6;1;60;11;11;1;2;1; ;1; ;1;2;2;1;1; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;13;24;1; ;2; ; ; ; ; ; ; ;1;2;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;34;63;1;1;6311;908526;08;11;3670,55863605655; 
5532682;1;1;1;60;11;11;1;1; ; ;1; ;1;2;2;2;48; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;64; ;.;64; ; ;4;7; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;8;1; ;2; ; ; ; ; ; ; ;3;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;95;73;1;1;7310;1200000;08;11;3588,91285039792; 
5532684;1;2;1;60;11;11;1;1; ; ;1; ;2;2;2;2;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;600000;1; ;1; ;8;2; ; ; ; ;1;1;1;40; ;.;40; ; ;2;7; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;12;1; ;2; ; ; ; ; ; ; ;2;3;20; ;1;16;1;1;1;1;1;1;2;1;2;2;2;2;2; ;1;1;1;2;2;2;2;1;8; ;95;31;1;4;3110;600000;08;11;2193,51598292917; 
5532685;1;1;1;60;11;11;1;2;1; ;2;1;1;1;2;1;0; ;4; ;1;1100000;1;200000;2;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;14;1;1; ; ; ; ; ; ; ; ;1;1;1;0;2;1; ;2; ; ; ; ; ; ; ;3;13;15; ;1;24;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;90;27;1;1;2750;1100000;08;11;5481,90699607839;7810
5532685;1;2;1;60;11;11;1;2;1; ;1; ;1;2;2;2;3; ;1; ;2;1000000;2; ; ;1;600000;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;40; ;.;40; ; ;1;2; ;3; ;1;1;1;0;1; ; ; ; ; ; ; ; ;1;1;2;1;2;36;3; ;2; ; ; ; ; ; ; ;3;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;54;97;1;3;9700;1600000;08;11;5481,90699607839; 
5532685;1;3;1;60;11;11;1;2;2;12;1; ;2;1;2;1;2; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;40; ;.;40; ; ;7;7; ;1; ;1;1;1;0;1; ; ; ; ; ; ; ; ;1;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;1;1;1;1;2;1;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;97;20;1;1;2023;908000;08;11;5481,90699607839; 
5532686;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;1;3000000;1; ;3; ;12;1;5;4;0;1;3;3;2;50; ;.;50; ; ;4;4; ;1; ;1;2;2;98;1; ; ; ; ; ; ; ; ;1;2;2;1;0;240;1; ;2; ; ; ; ; ; ; ;10;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;97;47;1;5;4759;3000000;08;11;3483,08029579537; 
5532686;1;2;1;60;11;11;2; ; ; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;35;2; ;35; ; ;4;7; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;36;48;1; ;2; ; ; ; ; ; ; ;9;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;6;4752; ;08;11;3483,08029579537; 
5532687;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;500000;1; ;1; ;8;2; ; ; ; ;2;1;1;35;1; ;35; ; ;1;1; ;7; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;59;85;1;4;8559;500000;08;11;2456,3720710177; 
5532687;1;2;1;60;11;11;2; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1; ;1; ;7;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;1; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;9; ;41;47;1;4;4791; ;08;11;2456,3720710177; 
5532687;1;5;1;60;11;11;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1; ;1; ;12;2; ; ; ; ;2;1;2;30;1; ;30; ; ;1;5; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;1;8; ;97;53;1;4;5320; ;08;11;2456,3720710177; 
5532688;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;128; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ;1; ;3; ;12;2; ; ; ; ;3;1;1;60; ;.;60; ; ;1;2; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;72;1; ;2; ; ; ; ; ; ; ;1;5;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2;8; ;95;41;1;4;4111; ;08;11;2962,33395906349; 
5532691;1;1;1;60;11;11;1;1; ; ;1; ;1;2;2;2;24; ;1; ;2;950000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;2;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;9;1; ;2; ; ; ; ; ; ; ;3;5;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;45;45;1;1;4530;950000;08;11;3185,30452667002; 
5532693;1;1;1;60;11;11;1;2;1; ;1; ;1;2;2;1;36; ;1; ;2;908526;2; ; ;2; ;2; ;1;50000;2; ;2; ; ;1;106454;2;1;39000;2;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;4;4; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;1;1;4;1;1; ;2; ; ; ; ; ; ; ;8;7;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;98;24;1;1;2431;908526;08;11;3788,97751711954; 
5532693;1;2;1;60;11;11;2; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;1200000;1; ;1; ;5;2; ; ; ; ;3;3;2;30;2; ;30; ; ;1;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;18;24;1; ;2; ; ; ; ; ; ; ;9;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;57;96;1;4;9602;1200000;08;11;3788,97751711954; 
5532694;1;2;1;60;11;11;1;2;1; ;1; ;1;1;1;1;120; ;1; ;2;1800000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;78000;2;2; ; ;2; ; ;2; ; ;1;1800000;1;900000;1;900000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;58;84;1;2;8424;1800000;08;11;4427,98536553429; 
5532695;1;2;1;60;11;11;1;2;1; ;1; ;1;1;2;1;108; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;98;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;1;5;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;55;21;1;1;2100;1200000;08;11;2152,8991102768; 
5532695;1;3;1;60;11;11;1;2;2;12;1; ;1;1;2;1;24; ;2; ;2;1300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;1;1;1;2;12;1; ;2; ; ; ; ; ; ; ;7;2;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;39;86;1;1;8691;1300000;08;11;2152,8991102768; 
5532696;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;300000;1; ;1; ;12;2; ; ; ; ;3;3;1;25;1; ;25; ; ;1;1; ;11; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;92;32;1;4;3290;300000;08;11;3499,47186463923; 
5532697;1;2;1;60;11;11;1;2;2;12;1; ;1;1;2;1;168; ;1; ;2;1400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;1;1;21;1;1; ; ; ; ; ; ; ; ;1;1;1;2;36;1; ;2; ; ; ; ; ; ; ;1;2;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;58;80;1;1;8010;1400000;08;11;2656,43673773932; 
5532698;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2; ;1; ;3; ;12;2; ; ; ; ;3;3;2;91; ;.;91; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;9;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;2;3; ;53;56;1;4;5611; ;08;11;2101,58786039613; 
5532698;1;2;1;60;11;11;1;2;2;3;2;1;1;1;2;1;12; ;6; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;3;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;120; ;2; ; ; ;1;1;1;1;2;1;1;1;2;2;2; ;2;1;1;1;2;2;1;1;3; ;39;47;1;1;4731;908000;08;11;2101,58786039613;7810
5532698;1;4;1;60;11;11;1;1; ; ;1; ;2;2;2;2;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;3; ;1; ;1; ;1;2; ; ; ; ;1;1;2;42; ;.;42; ; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;1;1;1;1;1;1;2;2;2;2;2; ;2;2;2;2;1;2;2;1;3; ;99;38;1;4;3830; ;08;11;2101,58786039613; 
5532699;1;1;1;60;11;11;1;1; ; ;1; ;1;2;2;2;2; ;1; ;2;400000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;24;2; ;24; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;130;4; ;2; ; ; ; ; ; ; ;2;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;2;5; ;45;56;1;1;5619;400000;08;11;3894,81007172208; 
5532699;1;2;1;60;11;11;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;3; ;1; ;3; ;12;2; ; ; ; ;3;3;2;60; ;.;60; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;5;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2;8; ;97;25;1;4;2591; ;08;11;3894,81007172208; 
5532700;1;1;1;60;11;11;2; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1; ;3; ;12;2; ; ; ; ;3;3;2;48; ;.;48; ; ;1;7; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;1; ;2; ; ; ; ; ; ; ;2;13;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;93;45;1;4;4520;1000000;08;11;3845,98595861577; 
5532701;1;1;1;60;11;11;1;2;1; ;1; ;1;1;2;1;8; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;404276;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;48; ;.;48; ; ;6;7; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;6;4;1; ;2; ; ; ; ; ; ; ;7;5;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;55;47;1;1;4771;908526;08;11;2407,48508172029; 
5532702;1;2;1;60;11;11;2; ; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;500000;1; ;1; ;12;2; ; ; ; ;2;1;2;35;2; ;35; ; ;1;2; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;3; ;2; ; ; ; ; ; ; ;1;5;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;55;81;1;4;8121;500000;08;11;3746,11953107223; 
5532702;1;3;1;60;11;11;1;1; ; ;1; ;1;2;2;2;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;3;500000;1; ;3; ;12;2; ; ; ; ;1;1;2;48; ;.;48; ; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;11;5;120; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;99;45;1;4;4530;500000;08;11;3746,11953107223; 
