DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5367114,1,2,1,10,1,2,9,1969,51,3,6,,6,1,1,1,3,,,,,,,,,,,,,1,,,1,,,1,5,,2,2,2,,1,0,,,05,0,02,05,958.34816104
5367114,1,3,1,10,3,2,5,1944,76,9,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,05,1,02,05,958.34816104
5367115,1,1,1,10,1,2,10,1991,29,1,6,,6,2,,1,5,,,,,1,1,,,,,,,,,1,1,,,1,3,300000,2,1,1,2,6,3,3,,05,14,02,05,1606.9271386
5367115,1,2,1,10,1,2,11,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,05,3,02,05,1606.9271386
5367115,1,3,1,10,1,1,6,2015,5,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,2,0,,,05,0,02,05,1606.9271386
5367115,1,4,1,10,1,1,6,2015,5,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,2,0,,,05,0,02,05,1606.9271386
5367115,1,5,1,10,5,2,8,1957,63,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,8,,,05,8,02,05,1606.9271386
5367116,1,1,1,10,1,1,12,1947,73,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,1,2,72682,2,1,2,,3,5,,,05,5,02,05,1056.6532338
5367116,1,2,1,10,2,2,10,1945,75,2,6,,3,3,,3,,1,1,,,1,,,,,,1,,,,,1,,,1,5,,2,1,2,,4,6,,,05,6,02,05,1056.6532338
5367117,1,1,1,10,1,2,11,1961,59,1,6,,6,2,,3,,,,1,1,1,1,,,,,,,,,2,1,,,1,5,,2,1,2,,4,9,,,05,9,02,05,1005.6479093
5367117,1,2,1,10,2,2,3,1997,23,3,6,,6,2,,1,1,,,,1,,1,,,1,1,,,,,,1,,,1,1,36341,2,1,2,,6,3,3,,05,14,02,05,1005.6479093
5367117,1,3,1,10,1,2,10,2002,18,3,6,,6,2,,1,1,,,,,,,,,,,,1,,EL ENCIERRO,,1,,,1,5,,2,2,2,,1,0,,,05,0,02,05,1005.6479093
5367118,1,1,1,10,1,1,9,1965,55,1,6,,2,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,36341,2,1,2,,5,11,2,,05,11,02,05,1228.8073194
5367118,1,2,1,10,2,2,11,1979,41,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1228.8073194
5367118,1,3,1,10,2,1,4,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,05,2,02,05,1228.8073194
5367119,1,1,1,10,1,1,9,1989,31,1,6,,3,2,,2,,1,2,1,,,,,,,,,,,,2,1,,,1,1,48000,2,1,2,,5,11,2,,05,11,02,05,1076.3458793
5367119,1,2,1,10,2,2,5,1995,25,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,1,36400,2,1,2,,6,2,3,,05,13,02,05,1076.3458793
5367123,1,1,1,10,1,1,8,1944,76,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,2,72700,2,1,2,,3,5,,,05,5,02,05,965.34225134
5367123,1,2,1,10,2,2,1,1951,70,2,6,,3,3,,3,,1,1,,1,,,,,,,,,,,,1,,,1,5,,2,1,2,,4,7,,,05,7,02,05,965.34225134
5367123,1,3,1,10,3,2,2,1959,62,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,72700,2,2,2,,1,0,,,05,0,02,05,965.34225134
5367124,1,1,1,10,2,1,10,1950,70,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,2,2,,1,0,,,05,0,02,05,1083.4748617
5367124,1,2,1,10,2,2,7,1953,67,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,9,,,05,9,02,05,1083.4748617
5367124,1,3,1,10,3,1,11,1990,30,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,160000,2,1,1,1,6,6,4,,05,17,02,05,1083.4748617
5367124,1,4,1,10,4,1,5,1993,27,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,60000,2,1,1,1,6,6,3,,05,17,02,05,1083.4748617
5367125,1,1,1,10,1,2,1,1991,30,1,6,,2,2,,2,,1,2,,,,,,,1,,,,,,2,1,,,1,5,,2,1,2,,6,5,4,,05,16,02,05,1353.3525833
5367125,1,2,1,10,2,1,10,1988,32,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,3,120000,2,1,2,,5,11,2,,05,11,02,05,1353.3525833
5367125,1,3,1,10,1,2,9,2020,0,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,05,,02,05,1353.3525833
5367126,1,1,1,10,1,2,6,1961,59,1,6,,3,3,,2,,1,2,,,,,,,1,,1,,,,2,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,958.34816104
5367126,1,2,1,10,2,1,9,1965,55,2,6,,3,3,,3,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,05,5,02,05,958.34816104
5367126,1,3,1,10,3,2,11,1995,25,3,6,,6,1,2,1,1,,,,,,,1,,,,,,,,,1,,,3,,,2,1,1,1,6,4,2,2,05,15,02,05,958.34816104
5367127,1,1,1,10,1,2,2,1987,33,1,6,,6,2,,1,4,,,1,,1,1,,,,,1,,,,2,1,,,1,1,36341,2,1,2,,5,11,2,,05,11,02,05,1435.3498426
5367127,1,2,1,10,1,1,6,2004,16,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,9,,,05,9,02,05,1435.3498426
5367127,1,3,1,10,1,2,6,2017,3,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,05,0,02,05,1435.3498426
5367127,1,4,1,10,4,2,4,1969,51,5,6,,6,2,,2,,,,,,,,,,,,1,,,,,2,1,12,,,,1,1,2,,5,11,2,,05,11,02,05,1435.3498426
5367127,1,5,1,10,1,1,12,2019,1,5,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,05,,02,05,1435.3498426
5367128,1,1,1,10,1,1,5,1966,54,1,6,,3,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,3,113600,2,1,2,,5,11,2,,05,11,02,05,1089.7566932
5367128,1,2,1,10,2,2,11,1969,51,2,6,,3,3,,3,,1,1,,,,1,,,,,,,,,,1,,,1,3,113600,2,1,2,,4,9,,,05,9,02,05,1089.7566932
5367128,1,3,1,10,3,1,1,1993,28,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,36000,2,1,2,,6,3,3,,05,14,02,05,1089.7566932
5367129,1,1,1,10,1,1,7,1951,69,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,290000,2,1,2,,4,7,,,05,7,02,05,958.34816104
5367129,1,2,1,10,2,2,3,1955,65,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,7,,,05,7,02,05,958.34816104
5367129,1,3,1,10,3,2,7,1976,44,3,6,,6,1,1,1,2,,,,,,1,,1,1,,1,,,,,1,,,1,3,96000,2,1,2,,6,7,5,,05,18,02,05,958.34816104
5367130,1,1,1,10,1,1,7,1994,26,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,2,1,98,2,1,2,,5,11,2,,05,11,02,05,1174.6509521
5367131,1,1,1,10,1,1,10,1989,31,1,6,,1,2,,2,,1,2,,1,1,,,,1,,,,,,2,1,,,1,3,120000,2,1,2,,5,11,2,,05,11,02,05,1255.4940552
5367131,1,2,1,10,2,2,12,1983,37,2,6,,1,2,,3,,1,1,,,,,,,,,,,1,,,1,,,1,1,80000,2,1,2,,6,2,3,,05,13,02,05,1255.4940552
5367131,1,3,1,10,2,1,11,2012,8,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,2,,,05,2,02,05,1255.4940552
5367133,1,1,1,10,1,2,5,1969,51,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,3,113600,2,1,2,,6,7,5,,05,18,02,05,1089.7566932
5367133,1,2,1,10,2,1,1,1970,51,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1089.7566932
5367133,1,3,1,10,3,1,4,1992,28,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,1,3,113600,2,1,2,,6,2,3,,05,13,02,05,1089.7566932
5367134,1,1,1,10,1,1,11,1949,71,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72700,2,1,2,,3,5,,,05,5,02,05,1056.6532338
5367134,1,2,1,10,2,2,8,1956,64,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,05,11,02,05,1056.6532338
5367137,1,1,1,10,1,1,10,1956,64,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,6,5,4,,08,16,02,08,730.10171756
5367137,1,2,1,10,2,2,10,1966,54,2,6,,3,3,,1,3,1,1,,,,,,,,,,,1,,,1,,,1,1,98,2,1,2,,6,5,4,,08,16,02,08,730.10171756
5367137,1,3,1,10,3,2,1,1932,89,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,98,2,1,2,,4,9,,,08,9,02,08,730.10171756
5367137,1,4,1,10,4,1,6,1988,32,9,6,,6,2,,2,,,,,,,1,,,,,,,,,,1,,,1,1,98,2,1,2,,6,5,4,,08,16,02,08,730.10171756
5367137,1,5,1,10,5,2,10,1966,54,6,6,,6,2,,3,,,,,,,,,,,,,,1,,,1,,,1,4,,2,1,2,,3,5,,,08,5,02,08,730.10171756
5367137,1,6,1,10,6,2,12,1968,52,6,6,,3,3,,2,,2,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,6,,,08,6,02,08,730.10171756
5367138,1,1,1,10,1,2,11,1938,82,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,98,2,1,2,,6,4,4,,08,15,02,08,566.32535879
5367138,1,2,1,10,2,2,11,1966,54,3,6,,4,3,,1,1,,,,,,,,,,,,,1,,,1,,,1,1,98,2,1,2,,6,5,4,,08,16,02,08,566.32535879
5367138,1,3,1,10,3,1,12,1998,22,4,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,1,1,6,2,2,2,08,13,02,08,566.32535879
5367139,1,1,1,10,1,1,11,1954,66,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,3,98,2,1,2,,6,10,5,,08,21,02,08,613.88544812
5367139,1,2,1,10,2,2,10,1956,64,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,5,4,,08,16,02,08,613.88544812
5367139,1,3,1,10,3,2,9,1993,27,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,3,110000,2,1,2,,6,5,4,,08,16,02,08,613.88544812
5367139,1,4,1,10,4,2,9,1983,37,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,2,98,2,1,2,,6,9,5,,08,20,02,08,613.88544812
5367139,1,5,1,10,5,2,7,1978,42,6,6,,4,2,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,08,5,02,08,613.88544812
5367139,1,6,1,10,5,2,2,2015,5,6,6,,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,1,,,08,1,02,08,613.88544812
5367140,1,1,1,10,1,2,12,1943,77,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,98,2,1,2,,5,11,2,,08,11,02,08,558.22892864
5367140,1,2,1,10,2,2,5,1963,57,6,6,,4,2,,3,,,,,,,,,,,,,,1,,,1,,,1,4,,2,1,2,,4,9,,,08,9,02,08,558.22892864
5367141,1,1,1,10,1,1,12,1963,57,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,5,,,08,5,02,08,530.67553594
5367141,1,2,1,10,2,2,8,1969,51,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,9,,,08,9,02,08,530.67553594
5367141,1,3,1,10,3,2,10,1996,24,3,6,,6,1,1,1,2,,,,,,,,,1,,,,,,,1,,,1,1,35000,2,1,2,,5,11,2,,08,11,02,08,530.67553594
5367141,1,4,1,10,4,2,12,1994,26,3,6,,4,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,530.67553594
5367141,1,5,1,10,4,2,2,2020,1,4,6,,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,08,,02,08,530.67553594
5367142,1,1,1,10,1,1,4,1961,59,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,7,,,08,7,02,08,623.05617445
5367142,1,2,1,10,2,2,10,1961,59,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,08,5,02,08,623.05617445
5367142,1,3,1,10,3,1,8,1995,25,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,6,2,2,2,08,13,02,08,623.05617445
5367142,1,4,1,10,2,1,7,2009,11,4,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,3,4,,,08,4,02,08,623.05617445
5367142,1,5,1,10,6,1,12,1995,25,5,6,,2,2,,2,,1,6,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,4,9,,,08,9,02,08,623.05617445
5367142,1,6,1,10,6,2,4,1995,25,9,6,,2,2,,2,,1,5,,,,,,,,,,,1,,,1,,,1,1,98,2,1,2,,5,11,2,,08,11,02,08,623.05617445
5367143,1,1,1,10,1,1,7,1975,45,1,6,,3,3,,2,,1,2,1,,1,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,526.76573504
5367143,1,2,1,10,2,2,5,1983,37,2,6,,3,3,,1,6,1,1,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,526.76573504
5367143,1,3,1,10,2,1,10,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,8,,,08,8,02,08,526.76573504
5367143,1,4,1,10,2,2,6,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,4,0,,,08,5,02,08,526.76573504
5367143,1,5,1,10,2,2,1,2016,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,08,0,02,08,526.76573504
5367143,1,6,1,10,6,2,10,1960,60,5,6,,5,3,,3,,,,1,,,,,,,,,,,,,1,,,3,,,2,1,2,,3,3,,,08,3,02,08,526.76573504
5367144,1,1,1,10,1,1,3,1971,49,1,6,,3,2,,2,,1,2,1,,1,1,,,,,,,,,1,1,,,1,5,,2,1,2,,5,11,2,,08,11,02,08,780.28402512
5367144,1,2,1,10,2,2,1,1972,49,2,6,,3,3,,2,,1,1,1,,,,,,,,,,,,,1,,,1,1,98,2,1,2,,5,11,2,,08,11,02,08,780.28402512
5367144,1,3,1,10,3,2,6,1994,26,3,6,,2,1,1,1,2,1,4,,,1,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,780.28402512
5367144,1,4,1,10,4,1,10,1991,29,5,6,,2,2,,2,,1,3,,,,,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,780.28402512
5367145,1,1,1,10,1,1,9,1958,62,1,6,,2,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,08,11,02,08,566.95696593
5367145,1,2,1,10,2,2,1,1958,63,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,08,6,02,08,566.95696593
5367145,1,3,1,10,3,1,11,1979,41,3,6,,4,1,1,1,2,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,6,5,4,,08,16,02,08,566.95696593
5367146,1,1,1,10,1,2,7,1964,56,1,6,,4,3,,3,,,,1,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,8,,,08,8,02,08,511.94377492
5367146,1,2,1,10,2,1,2,1998,22,3,6,,6,2,,1,1,,,,,1,1,,,,,,,,,,1,,,3,,,2,1,2,,4,8,,,08,8,02,08,511.94377492
5367147,1,1,1,10,1,1,3,1986,34,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,2,1,80000,2,1,2,,6,2,3,,11,13,02,11,3343.3504253
5367148,1,1,1,10,2,1,2,1996,24,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,1,1,36341,2,1,2,,6,2,3,,13,13,02,13,459.41193582
5367148,1,2,1,10,2,2,3,1999,21,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,3,3,,13,14,02,13,459.41193582
5367149,1,1,1,10,1,2,1,1978,43,1,6,,4,3,,2,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,13,11,02,13,329.36154589
5367150,1,1,1,10,1,2,6,1993,27,1,6,,6,2,,2,,,,,,,,1,,1,,,,,,1,1,,,1,4,,2,1,2,,6,2,3,,13,13,02,13,325.40419846
5367150,1,2,1,10,1,1,4,2014,6,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,1,3,0,,,13,0,02,13,325.40419846
5367151,1,1,1,10,1,2,4,1934,86,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,1,2,98,2,1,2,,4,9,,,13,9,02,13,348.03112746
5367152,1,1,1,10,1,1,10,1947,73,1,5,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,2,2,200000,2,1,2,,5,11,2,,13,11,02,13,339.39966217
5367152,1,2,1,10,1,2,12,1961,59,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,2,80000,2,1,2,,6,2,3,,13,13,02,13,339.39966217
5367153,1,1,1,10,1,2,9,1975,45,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,8,,,13,8,02,13,341.96743164
5367153,1,2,1,10,1,1,12,1957,63,2,6,,3,2,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,10,1,,13,10,02,13,341.96743164
5367153,1,3,1,10,1,1,6,2007,13,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,13,6,02,13,341.96743164
5367154,1,1,1,10,1,2,11,1989,31,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,5,11,2,,13,11,02,13,317.48950359
5367154,1,2,1,10,1,1,10,2009,11,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,6,,,13,6,02,13,317.48950359
5367154,1,3,1,10,1,1,3,2015,5,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,0,,,13,0,02,13,317.48950359
5367154,1,4,1,10,1,1,7,2019,1,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,13,,02,13,317.48950359
5367155,1,1,1,10,1,2,10,1972,48,1,6,,4,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,5,11,2,,13,11,02,13,329.36154589
5367156,1,1,1,10,1,2,2,1956,64,1,6,,4,3,,3,,,,,,,,,,1,,,,,,2,1,,,3,,,2,1,2,,3,5,,,13,5,02,13,427.09550522
5367156,1,2,1,10,2,1,8,1993,27,3,6,,6,2,,1,1,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,13,11,02,13,427.09550522
5367156,1,3,1,10,1,2,12,2007,13,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,13,7,02,13,427.09550522
5367156,1,4,1,10,1,1,6,2009,11,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,13,5,02,13,427.09550522
5367157,1,1,1,10,1,1,5,1978,42,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,99,2,1,2,,6,5,4,,13,16,02,13,467.4241429
5367157,1,2,1,10,2,2,5,1979,41,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,6,3,3,,13,14,02,13,467.4241429
5367157,1,3,1,10,3,2,2,2002,18,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,2,2,2,13,13,02,13,467.4241429
5367157,1,4,1,10,2,1,10,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,6,,,13,6,02,13,467.4241429
5367157,1,5,1,10,2,1,9,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,2,,,13,2,02,13,467.4241429
5367157,1,6,1,10,2,2,10,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,0,,,13,0,02,13,467.4241429
5367230,1,1,1,10,1,1,3,1992,28,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,216.39672357
5367230,1,2,1,10,2,2,10,1994,26,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,216.39672357
5367230,1,3,1,10,2,2,3,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,17,2,02,17,216.39672357
5367231,1,1,1,10,1,1,9,1988,32,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,188.20487668
5367231,1,2,1,10,2,2,7,1981,39,2,6,,3,3,,1,4,1,1,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,5,11,2,,17,11,02,17,188.20487668
5367231,1,3,1,10,1,1,9,2005,15,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,9,,,17,9,02,17,188.20487668
5367231,1,4,1,10,4,2,10,1957,63,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,188.20487668
5367232,1,1,1,10,1,1,4,1961,59,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,3,113566,2,1,2,,5,11,2,,17,11,02,17,161.69762081
5367232,1,2,1,10,2,2,3,1963,57,2,6,,3,3,,1,5,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,161.69762081
5367232,1,3,1,10,3,2,1,1988,33,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,1,36341,2,1,2,,6,5,4,,17,16,02,17,161.69762081
5367232,1,4,1,10,3,1,3,2012,8,4,6,,,2,,1,3,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,17,3,02,17,161.69762081
5367232,1,5,1,10,3,2,10,1929,91,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,161.69762081
5367232,1,6,1,10,6,2,5,1959,61,5,6,,6,3,,1,5,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,17,11,02,17,161.69762081
5367233,1,1,1,10,2,2,2,1931,90,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,2,,,17,2,02,17,186.76523763
5367233,1,2,1,10,2,1,5,1970,50,3,6,,6,3,,1,1,,,,,,1,,,,,,,,,,1,,,3,,,1,1,2,,3,4,,,17,4,02,17,186.76523763
5367234,1,1,1,10,1,1,10,1961,59,1,6,,4,3,,3,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,193.66123797
5367235,1,1,1,10,1,1,6,1998,22,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,6,2,3,,17,13,02,17,232.0681391
5367235,1,2,1,10,2,1,2,1993,28,5,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,1,1,120000,2,1,2,,6,6,5,,17,17,02,17,232.0681391
5367236,1,1,1,10,1,1,8,1996,24,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,6,2,3,,17,13,02,17,230.82088954
5367237,1,1,1,10,1,2,7,1952,68,1,6,,3,2,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,169.54986767
5367237,1,2,1,10,1,1,5,1948,72,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,169.54986767
5367238,1,1,1,10,1,2,8,1942,78,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,4,,,17,4,02,17,210.78999585
5367238,1,2,1,10,1,2,5,2018,2,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,17,,02,17,210.78999585
5367239,1,1,1,10,1,1,8,1946,74,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,169.54986767
5367239,1,2,1,10,2,2,6,1963,57,2,6,,2,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,17,11,02,17,169.54986767
5367240,1,1,1,10,1,1,12,1949,71,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,2,72682,2,1,2,,3,5,,,17,5,02,17,169.54986767
5367240,1,2,1,10,2,2,6,1954,66,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,17,5,02,17,169.54986767
5367241,1,1,1,10,1,2,6,1951,69,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,3,3,,,17,3,02,17,186.76523763
5367241,1,2,1,10,2,1,2,1971,49,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,17,0,02,17,186.76523763
5367242,1,1,1,10,1,2,6,1959,61,1,6,,4,3,,2,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,17,5,02,17,185.51798806
5367243,1,1,1,10,1,2,1,1961,60,1,6,,6,3,,3,,,,,,,,,,,,,,1,,1,1,,,1,5,,2,1,2,,4,6,,,17,6,02,17,153.58174729
