DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5379961,1,1,1,70,15,1,52,40,1,,2,52,2,,9,2,1,,,,,,1,,,,,,2,,1000000,3,,84,98,58,1,2,02,8422,15,104.44412713
5379962,1,2,1,70,15,1,52,40,2,,2,60,1,,4,2,2,,,,,,,,,,,1,2,,2000000,2,,69,32,32,1,2,02,6920,15,99.098303769
5379963,1,2,1,70,15,1,52,48,1,,2,5,2,,8,2,1,,,,,,,,,,,1,2,,1000000,2,,84,32,32,1,2,02,8412,15,104.68179823
5379964,1,2,1,70,15,1,24,20,1,,2,120,1,,2,2,2,,,,,,,,,,,1,2,,1000000,2,,47,39,45,1,2,02,4719,15,120.12406164
5379970,1,1,1,70,15,1,24,48,1,,2,24,1,,2,1,1,,,1,,,,,,,,,2,,908526,1,2,49,98,98,1,2,02,4921,15,138.61709481
5379971,1,2,1,70,15,1,6,40,1,,2,6,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,88,19,19,1,1,02,8890,15,123.59271194
5379986,1,2,1,70,15,1,48,40,1,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,35,02,02,1,2,02,3514,15,116.65541135
5379987,1,4,1,70,15,1,24,40,1,,2,40,1,,9,2,7,,,,,,,,,,,1,2,,1200000,2,,85,98,98,1,2,02,8530,15,174.52591176
5379989,1,2,1,70,15,1,4,48,1,,2,4,1,,9,2,1,,,1,,,,,,,,,2,,2000000,1,1,86,19,19,1,1,02,8692,15,69.319141291
5379992,1,2,1,70,15,1,52,48,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,2000000,2,,42,02,02,1,2,02,4290,15,101.84133719
5379999,1,3,1,70,15,1,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,02,.,15,127.42731281
5380009,1,4,1,70,15,1,4,48,1,,2,4,1,,7,2,7,,,,,,,,,,,1,1,908526,908526,2,,47,97,97,1,1,02,4721,15,97.725239693
5380012,1,2,1,70,15,1,52,40,1,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,1000000,2,,31,33,45,1,2,02,3110,15,76.076232442
5380013,1,2,1,70,15,1,20,40,1,,2,20,4,,1,2,7,,,,,,,,,,,1,2,,1200000,2,,56,39,51,1,2,02,5613,15,66.068904148
5380014,1,2,1,70,15,1,56,48,1,,2,56,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,49,33,33,1,2,02,4921,15,69.319141291
5380016,1,4,1,70,15,1,40,40,1,,2,40,4,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,93,18,18,1,2,02,9319,15,53.704369536
5380019,1,1,1,70,15,1,14,40,1,,2,14,1,,4,2,7,,,,,,,,,,,1,2,,2500000,2,,47,05,05,1,2,02,4759,15,128.29317316
5380023,1,2,1,70,15,1,48,48,1,,2,192,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,81,55,55,1,2,02,8121,15,119.7061811
5380023,1,3,1,70,15,1,32,40,1,,2,32,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,39,53,1,2,02,5611,15,119.7061811
5380041,1,1,1,70,15,1,3,48,1,,2,3,1,,3,2,7,,,,,,,,,,,1,1,908526,809526,2,,68,58,58,1,1,02,6820,15,128.29317316
5380047,1,1,1,70,15,1,3,48,1,,2,3,4,,9,2,1,,,1,,,,,,,,,1,3000000,908526,1,2,84,02,02,1,1,02,8412,15,128.29317316
5380070,1,3,1,70,15,1,52,40,2,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,21,,1,2,02,.,15,104.11532915
5380078,1,2,1,70,17,1,4,50,1,,2,10,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,46,45,45,1,1,02,4631,17,212.31624697
5380081,1,1,1,70,17,1,3,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,900000,908526,2,,49,98,98,1,1,02,4921,17,272.43863282
5380082,1,2,1,70,17,1,3,48,4,,2,3,1,,2,2,8,,,,,,,,,,,1,1,300000,908526,2,,45,98,84,1,1,02,4520,17,237.58825475
5380084,1,1,1,70,17,1,44,48,1,,2,44,1,,3,2,2,,,,,,,,,,,1,2,,908526,2,,60,97,17,1,2,02,6010,17,216.2924082
5380084,1,2,1,70,17,1,52,48,3,,2,212,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,2,02,5613,17,216.2924082
5380084,1,3,1,70,17,1,5,48,1,,2,5,1,,8,2,8,,,,,,,,,,,1,1,500000,908526,2,,47,97,45,1,1,02,4711,17,216.2924082
5380084,1,4,1,70,17,1,1,24,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,97,,1,1,02,.,17,216.2924082
5380088,1,1,1,70,17,1,48,30,4,,2,52,4,,1,2,3,,,,,1,,,,,,,2,,900000,2,,68,61,44,1,2,02,6820,17,189.87746622
5380104,1,1,1,70,17,1,24,48,1,,2,24,1,,9,1,2,,,,,,,,,,,1,2,,908526,2,,27,97,97,1,2,02,2750,17,212.31624697
5380108,1,5,1,70,17,1,48,48,1,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,86,34,34,1,2,02,8610,17,203.30042688
5380120,1,2,1,70,18,1,25,40,1,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,47,21,41,1,2,02,4761,18,99.633863422
5380122,1,1,1,70,18,1,24,40,3,,2,41,3,,1,2,1,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,2,02,9700,18,147.98898371
5380130,1,4,1,70,18,1,4,40,1,,2,5,2,,9,2,5,,,1,,,,,,,,,1,2500000,2500000,1,1,84,19,19,1,1,02,8422,18,52.862649742
5380131,1,2,1,70,19,1,105,48,1,,2,105,1,,3,2,1,,,,,,,,1,,,,2,,2200000,2,,10,08,33,1,2,02,1081,19,100.32495996
5380131,1,4,1,70,19,1,112,48,1,,2,112,1,,6,2,1,,,,,,,,,,,1,2,,1500000,2,,61,44,44,1,2,02,6110,19,100.32495996
5380136,1,1,1,70,19,1,4,40,2,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,09,,1,1,02,.,19,98.887080227
5380136,1,3,1,70,19,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,877810,,,,95,,1,1,02,.,19,98.887080227
5380137,1,1,1,70,19,1,24,40,4,,2,30,1,,3,2,1,,,,,,,,,,,1,2,,600000,2,,47,45,45,1,2,02,4771,19,100.66922035
5380145,1,3,1,70,19,1,8,40,1,,2,8,1,,6,2,1,,,,,,,,,,,1,2,,1500000,2,,85,13,13,1,1,02,8530,19,147.2128173
5380148,1,3,1,70,19,1,12,48,1,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,4000000,2,,84,12,12,1,1,02,8424,19,147.2128173
5380149,1,1,1,70,19,1,8,40,1,,2,8,2,,9,2,1,,,1,,,,,,,,,1,5000000,5000000,2,,84,21,21,1,1,02,8412,19,147.2128173
5380150,1,2,1,70,19,1,259,48,4,,2,500,4,,1,2,1,,,,,,,,,,,1,2,,1600000,2,,01,61,61,1,2,02,0141,19,79.550211293
5380163,1,4,1,70,19,1,44,54,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,56,53,53,1,2,02,5619,19,106.70672253
5380167,1,2,1,70,19,1,52,45,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,1400000,2,,86,32,32,1,2,02,8610,19,77.553086091
5380175,1,2,1,70,19,1,24,40,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,1400000,2,,86,59,59,1,2,02,8610,19,137.32871099
5380177,1,1,1,70,19,1,4,48,4,,2,42,4,,1,2,3,,,,,,,,,,,1,2,,98,2,,49,98,98,1,1,02,4921,19,123.76383142
5380178,1,3,1,70,19,1,52,45,1,,2,52,4,,3,2,1,,,,,,,,,,,1,2,,900000,2,,46,33,59,1,2,02,4649,19,99.469990523
5380178,1,6,1,70,19,1,12,45,1,,2,12,1,,9,2,3,,,,,,,,,,,1,2,,1014000,2,,86,32,32,1,1,02,8610,19,99.469990523
5380181,1,2,1,70,19,1,48,40,1,,2,48,1,,2,2,2,,,,,,,,,,,1,2,,800000,2,,01,60,60,1,2,02,0123,19,107.11512364
5380181,1,3,1,70,19,1,24,40,1,,2,24,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,02,4771,19,107.11512364
5380182,1,2,1,70,19,1,8,40,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,1500000,2,,43,39,39,1,1,02,4321,19,122.92503838
5380186,1,1,1,70,19,1,32,40,1,,2,32,1,,8,2,1,,,,,,,,,,,1,2,,850000,2,,80,58,58,1,2,02,8010,19,139.34735939
5380193,1,2,1,70,19,1,96,40,1,,2,96,4,,2,2,8,,,,,,,,,,,1,2,,2000000,2,,70,21,21,1,2,02,7020,19,115.05136977
5380198,1,9,1,70,19,1,4,50,4,,2,6,4,,3,2,8,,,,,,,,,,,1,2,,600000,2,,10,45,45,1,1,02,1081,19,108.93286757
5380205,2,2,2,70,19,1,5,50,4,,1,,,,,,,,.,,,,,,,,.,,,,700000,,,,45,,1,1,02,.,19,102.90070511
5380208,1,1,1,70,19,1,12,40,3,,2,12,3,,1,2,1,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,1,02,9700,19,60.23260602
5380210,1,1,1,70,19,1,16,40,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,74,05,05,1,2,02,7490,19,93.187030978
5380212,1,3,1,70,19,1,24,40,1,,2,24,1,,6,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,2,02,4111,19,148.53602857
5380216,1,2,1,70,19,1,48,40,1,,2,48,4,,4,2,1,,,,,,,,,,,1,2,,900000,2,,56,13,53,1,2,02,5611,19,101.58570453
5380218,1,2,1,70,19,1,48,40,3,,2,48,3,,1,2,1,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,2,02,9700,19,92.297821016
5380221,1,4,1,70,19,1,24,45,4,,2,52,4,,2,2,1,,,,,,,,,,,1,2,,700000,2,,96,57,57,1,2,02,9602,19,92.348237937
5380224,1,1,1,70,19,1,12,45,1,,2,4,4,,3,2,1,,,,,,,,,,,1,2,,980000,2,,47,45,45,1,1,02,4771,19,128.14004181
5380234,1,1,1,70,19,1,7,45,1,,2,7,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,56,59,53,1,1,02,5611,19,84.187533323
5380240,1,1,1,70,19,1,208,56,1,,1,,,,,,,,.,,,,,,,,.,,,,1100000,,,,59,,1,2,02,.,19,92.007175623
5380241,1,3,1,70,19,1,52,45,1,,2,52,1,,8,2,1,,,1,,,,,,,,,2,,2000000,1,1,86,08,08,1,2,02,8621,19,147.2128173
5380248,1,3,1,70,19,1,38,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,39,,1,2,02,.,19,136.38536391
5380249,1,8,1,70,19,1,16,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,99,2,,81,54,55,1,2,02,8121,19,130.65845175
5380253,1,1,1,70,19,1,8,40,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,86,59,33,1,1,02,8621,19,124.60262446
5380273,1,3,1,70,19,1,52,45,1,,2,52,1,,3,2,3,,,,,,,,,,,1,2,,1000000,2,,46,97,97,1,2,02,4631,19,101.4864902
5380290,1,1,1,70,23,1,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,55,45,1,2,02,4711,23,190.36619086
5380290,1,3,1,70,23,1,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,500000,2,,47,45,45,1,1,02,4711,23,190.36619086
5380292,1,4,1,70,23,1,4,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,32,32,1,1,02,4761,23,185.8814619
5380294,1,1,1,70,23,1,30,48,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,93,13,33,1,2,02,9329,23,146.33239522
5380296,1,3,1,70,23,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,02,.,23,157.31090929
5380305,1,1,1,70,23,1,2,48,1,,2,3,3,,1,2,1,,,,,,,,,,,1,1,450000,700000,2,,97,77,54,1,1,02,9700,23,628.78542456
5380312,2,2,2,70,23,1,4,40,1,,2,104,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,61,32,32,1,1,02,6190,23,85.904219918
5380315,1,3,1,70,23,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,58,,1,1,02,.,23,173.64225671
5380317,1,2,1,70,23,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,59,,1,2,02,.,23,174.49697905
5380319,1,3,1,70,23,1,24,48,1,,2,44,1,,3,2,1,,,,,,,,,,,1,2,,1200000,2,,47,40,40,1,2,02,4759,23,209.56082452
5380329,1,3,1,70,23,1,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,39,45,1,2,02,4759,23,291.60281413
5380333,1,1,1,70,23,1,8,48,3,,2,30,3,,1,2,1,,,,,,,,,,,1,2,,300000,2,,97,54,54,1,1,02,9700,23,166.72631347
5380334,1,3,1,70,23,1,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,32,32,79,1,1,02,3240,23,168.67600085
5380345,1,2,1,70,23,1,28,48,1,,2,29,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,47,33,33,1,2,02,4759,23,163.99620017
5380352,1,3,1,70,23,1,42,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,06,,1,2,02,.,23,126.65207894
5380354,1,2,1,70,23,1,48,48,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,60000,908526,2,,41,37,95,1,2,02,4111,23,198.85294029
5380451,1,1,1,70,41,1,104,48,1,,2,104,1,,6,2,2,,,,,,,,,,,1,2,,1200000,2,,46,21,21,1,2,02,4631,41,171.15872713
5380451,1,2,1,70,41,1,24,48,1,,2,24,1,,8,2,3,,,,,,,,,,,1,2,,1200000,2,,81,39,39,1,2,02,8121,41,171.15872713
5380456,1,2,1,70,41,1,13,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,41,97,95,1,1,02,4111,41,210.20232203
5380462,1,4,1,70,41,1,44,48,1,,2,44,4,,1,2,1,,,,,,,,,,,1,2,,907000,2,,47,53,45,1,2,02,4781,41,149.78351374
5380462,1,5,1,70,41,1,24,40,3,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,54,,1,2,02,.,41,149.78351374
5380463,1,1,1,70,41,1,4,48,1,,2,4,1,,3,2,8,,,,,,,,,,,1,2,,908500,2,,56,53,53,1,1,02,5611,41,197.88869279
5380463,1,4,1,70,41,1,4,48,1,,2,4,1,,2,2,8,,,,,,,,,,,1,2,,908500,2,,56,53,53,1,1,02,5611,41,197.88869279
5380475,1,1,1,70,41,1,52,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908500,2,,96,59,59,1,2,02,9609,41,198.74676321
5380475,1,3,1,70,41,1,12,48,1,,2,12,1,,4,2,8,,,,,,,,,,,1,2,,1200000,2,,88,13,13,1,1,02,8890,41,198.74676321
5380498,1,2,1,70,41,1,7,48,1,,2,11,2,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,85,13,13,1,1,02,8512,41,187.25431161
5380503,1,1,1,70,41,1,48,48,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,49,97,97,1,2,02,4923,41,145.68866154
5380520,1,3,1,70,41,1,48,50,1,,2,50,1,,4,2,1,,,,,,,,,,,1,1,150000,920000,2,,56,53,53,1,2,02,5611,41,173.97061185
5380527,1,2,1,70,41,1,65,50,1,,2,124,1,,9,2,2,,,,,,,,,,,1,2,,3000000,2,,51,04,04,1,2,02,5111,41,176.48504275
5380536,1,2,1,70,41,1,8,48,1,,2,3,1,,4,2,2,,,,,,,,,,,1,1,908000,1200000,2,,47,16,16,1,1,02,4751,41,193.49555825
5380539,1,1,1,70,41,1,52,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908500,2,,47,53,45,1,2,02,4781,41,190.77997652
5380546,1,2,1,70,41,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908500,,,,59,,1,1,02,.,41,164.91748049
5380551,1,2,1,70,41,1,50,40,1,,2,50,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,2,02,4111,41,190.86193678
5380557,1,2,1,70,41,1,4,48,1,,2,4,1,,3,2,7,,,,,,,,,,,1,1,940000,908000,2,,56,53,50,1,1,02,5611,41,208.43478998
5380584,1,3,1,70,41,1,5,45,1,,2,10,1,,8,2,1,,,,,,,,,,,1,2,,1200000,2,,47,45,45,1,1,02,4711,41,187.86549091
5380593,1,1,1,70,44,1,3,48,4,,2,3,4,,1,2,8,,,,,,,,,,,1,1,300000,908526,2,,47,45,45,1,1,02,4781,44,203.73926566
5380600,1,1,1,70,44,1,30,48,1,,2,52,4,,4,2,1,,,,,,,,,,,1,2,,908526,2,,49,39,38,1,2,02,4921,44,43.899030257
5380601,1,2,1,70,44,1,52,48,1,,2,52,4,,5,2,2,,,,,,,,,,,1,2,,908526,2,,11,21,21,1,2,02,1104,44,89.872100637
5380612,1,1,1,70,47,1,22,48,1,,2,42,4,,2,2,1,,,,,,,,,,,1,1,100000,800000,2,,56,53,51,1,2,02,5619,47,238.96888897
5380612,1,2,1,70,47,1,24,48,1,,2,44,4,,1,2,4,,,,,,,,,,,1,2,,750000,2,,81,53,54,1,2,02,8121,47,238.96888897
5380618,1,3,1,70,47,1,15,48,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,908500,2,,21,45,03,1,2,02,2100,47,169.25321608
5380619,1,1,1,70,47,1,8,40,1,,2,24,4,,1,2,8,,,,,,,,,,,1,2,,600000,2,,56,53,53,1,1,02,5611,47,100.14269784
5380619,1,2,1,70,47,1,8,50,1,,2,16,1,,7,2,8,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,02,4112,47,100.14269784
5380620,1,4,1,70,47,1,4,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,52,03,03,1,1,02,5222,47,97.023112249
5380623,1,1,1,70,47,1,144,48,1,,2,144,1,,2,2,1,,,,,,,,,,,1,2,,908500,2,,47,45,45,1,2,02,4771,47,111.276065
5380623,1,2,1,70,47,1,7,48,1,,2,7,1,,5,2,1,,,,,,,,,,,1,2,,908500,2,,47,97,58,1,1,02,4724,47,111.276065
5380637,1,2,1,70,50,1,16,48,1,,2,12,1,,4,2,2,,,,,,,,,,,1,2,,1100000,2,,47,45,45,1,2,02,4711,50,237.52641288
5380643,1,1,1,70,50,1,2,48,4,,2,4,4,,1,2,7,,,,,,,,,,,1,1,800000,1200000,2,,49,98,98,1,1,02,4921,50,302.36500057
5380651,1,2,1,70,50,1,30,48,1,,2,30,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,42,02,02,1,2,02,4210,50,268.74132907
5380656,1,3,1,70,50,1,52,48,1,,2,32,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,2,02,4111,50,163.60114516
5380656,1,4,1,70,50,1,52,48,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,600000,1000000,2,,41,95,95,1,2,02,4111,50,163.60114516
5380660,1,2,1,70,50,1,8,48,1,,2,8,2,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,84,58,58,1,1,02,8422,50,177.9405771
5380661,1,2,1,70,50,1,52,30,1,,2,52,1,,3,2,2,,,,,,,,,,,1,2,,1500000,2,,47,33,33,1,2,02,4721,50,205.09526986
5380663,1,2,1,70,50,1,48,48,1,,2,52,1,,4,2,1,,,,,1,,,,,,,2,,3200000,2,,42,02,02,1,2,02,4210,50,309.67851659
5380664,1,4,1,70,50,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,39,,1,1,02,.,50,185.41560358
5380676,1,3,1,70,50,1,12,48,1,,2,13,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,05,05,1,1,02,8413,50,205.93980714
5380686,1,7,1,70,50,1,8,48,4,,2,8,4,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,86,59,59,1,1,02,8610,50,336.88074343
5380690,1,1,1,70,50,1,46,48,1,,2,50,1,,4,2,2,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,2,02,4752,50,273.34866058
5380693,1,1,1,70,50,1,12,48,1,,2,13,1,,8,2,3,,,,,1,,,,,,,2,,1400000,2,,69,12,12,1,1,02,6910,50,244.8399289
5380696,1,4,1,70,50,1,6,48,1,,2,6,1,,9,2,8,,,,,,,,,,,1,2,,1200000,2,,80,58,58,1,1,02,8010,50,372.93653771
5380697,1,3,1,70,50,1,8,48,1,,2,9,4,,1,2,1,,,,,,,,,,,1,2,,1500000,2,,47,19,45,1,1,02,4771,50,293.6463365
5380698,1,1,1,70,50,1,48,48,1,,2,50,1,,7,2,1,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,2,02,4923,50,296.67677503
5380718,1,3,1,70,50,1,1,48,1,,2,2,1,,7,2,6,,,,,,,,,,,1,1,1100000,1200000,2,,47,42,42,1,1,02,4755,50,546.87397363
5380719,1,1,1,70,50,1,16,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,1,160000,900000,2,,41,95,95,1,2,02,4111,50,261.6990646
5380720,1,2,1,70,50,1,40,48,1,,2,50,1,,7,2,1,,,,,,,,,,,1,2,,1500000,2,,47,02,45,1,2,02,4755,50,221.28528681
5380721,1,2,1,70,50,1,8,48,1,,2,9,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,47,33,45,1,1,02,4773,50,214.81630807
5380723,1,1,1,70,50,1,2,48,1,,2,92,1,,9,2,2,,,,,,,,,,,1,2,,1100000,2,,49,39,39,1,1,02,4921,50,191.15126464
5380725,1,3,1,70,50,1,36,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,39,,1,2,02,.,50,176.53910265
5380728,1,2,1,70,50,1,8,48,1,,2,8,1,,2,2,7,,,,,,,,,,,1,2,,950000,2,,56,53,53,1,1,02,5611,50,296.67677503
5380728,1,3,1,70,50,1,16,48,1,,2,104,1,,3,2,7,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,2,02,5611,50,296.67677503
5380730,1,2,1,70,50,1,10,48,1,,2,15,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,85,34,34,1,1,02,8551,50,246.19396783
5380731,1,2,1,70,50,1,52,30,1,,2,156,1,,5,2,1,,,,,,,,,,,1,2,,1200000,2,,85,13,13,1,2,02,8512,50,243.83264805
5380735,1,1,1,70,50,1,4,48,5,,2,4,5,,3,2,1,,,,,,,,,,,1,1,1500000,1500000,2,,43,85,85,1,1,02,4321,50,277.45631955
5380735,1,2,1,70,50,1,4,48,1,,2,4,6,,3,2,1,,,,,,,,,,,1,2,,906000,2,,43,39,39,1,1,02,4321,50,277.45631955
5380735,1,3,1,70,50,1,4,48,1,,2,4,1,,3,2,4,,,,,,,,,,,1,1,500000,906000,2,,43,85,85,1,1,02,4321,50,277.45631955
5380739,1,1,1,70,50,1,2,40,1,,2,2,3,,1,2,8,,,,,,,,,,,1,1,400000,800000,2,,97,33,54,1,1,02,9700,50,347.66632711
5380739,1,4,1,70,50,1,3,48,1,,2,3,1,,3,2,8,,,,,,,,,,,1,1,600000,900000,2,,41,95,95,1,1,02,4111,50,347.66632711
5380741,1,2,1,70,50,1,10,48,1,,2,14,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,53,97,37,1,1,02,5320,50,280.48675808
5380745,1,1,1,70,50,1,20,48,4,,2,20,4,,9,2,4,,,,,,,,,,,1,2,,906000,2,,43,03,03,1,2,02,4321,50,277.45631955
5380745,1,2,1,70,50,1,8,48,4,,2,15,4,,1,2,4,,,,,,,,,,,1,2,,906000,2,,32,94,94,1,1,02,3240,50,277.45631955
5380745,1,3,1,70,50,1,3,48,1,,2,8,1,,2,2,4,,,,,,,,,,,1,1,450000,906000,2,,43,53,85,1,1,02,4321,50,277.45631955
5380754,1,2,1,70,50,1,8,50,4,,2,16,1,,3,2,6,,,,,,,,,,,1,2,,850000,2,,56,45,53,1,1,02,5611,50,223.14693404
5380756,1,1,1,70,50,1,12,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,47,33,45,1,1,02,4771,50,243.9479561
5380757,1,1,1,70,50,1,9,48,1,,2,8,4,,1,2,7,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,02,4111,50,457.52176195
5380760,1,1,1,70,50,1,8,48,1,,2,6,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,02,4111,50,318.55501752
5380760,1,2,1,70,50,1,12,48,1,,2,12,4,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,56,53,55,1,1,02,5619,50,318.55501752
5380778,1,1,1,70,52,1,32,48,1,,2,40,1,,9,2,1,,,,1,,,,,,,,2,,1500000,1,1,86,06,06,1,2,02,8621,52,316.78510381
5380778,1,2,1,70,52,1,12,48,1,,2,12,4,,1,2,2,,,,,,,,,,,1,2,,1100000,2,,56,13,77,1,1,02,5619,52,316.78510381
5380784,1,3,1,70,52,1,7,40,1,,2,7,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,38,03,1,1,02,8621,52,164.78405103
5380784,1,4,1,70,52,1,16,48,1,,2,56,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,02,4773,52,164.78405103
5380791,1,2,1,70,52,1,6,48,3,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,56,54,53,1,1,02,5611,52,160.72541503
5380800,1,2,1,70,52,1,40,48,4,,2,40,9,TRABAJO PARA UN ASALARIADO DESEMPEÑANDO UNA DE SUS FUNCIONES,2,2,1,,,,,,,,,,,1,2,,600000,2,,88,55,54,1,2,02,8890,52,251.43562023
5380800,1,3,1,70,52,1,6,48,1,,2,20,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,25,95,83,1,1,02,2511,52,251.43562023
5380802,1,1,1,70,52,1,28,48,1,,2,40,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,31,93,93,1,2,02,3110,52,244.55492859
5380805,1,2,1,70,52,1,4,40,4,,2,4,4,,1,2,2,,,,,,,,,,,1,1,300000,800000,2,,96,57,57,1,1,02,9602,52,213.71534387
5380808,1,2,1,70,52,1,24,48,1,,2,40,1,,2,2,1,,,,1,,,,,,,,2,,908000,1,4,47,45,45,1,2,02,4711,52,185.18871116
5380810,1,3,1,70,52,1,8,40,1,,2,8,4,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,84,12,31,1,1,02,8412,52,237.14817304
5380813,1,2,1,70,52,1,7,48,7,,2,5,1,,2,2,1,,,,,,,,,,,1,2,,600000,2,,41,95,95,1,1,02,4111,52,241.63489119
5380818,1,8,1,70,52,1,7,48,1,,2,7,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,02,4771,52,302.28220693
5380823,1,2,1,70,52,1,4,48,1,,2,44,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,1,02,5611,52,217.14587163
