DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5386141,1,2,1,80,68,1,7,,1,,1,1,,2,,2,,,,908526,2,1,02,2,68,487.30132257
5386155,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,250.19435379
5386156,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,2,73,299.38804341
5386157,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,281.23639936
5386157,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,73,281.23639936
5386157,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,281.23639936
5386161,1,1,1,80,73,1,3,,2,,,9,,2,,2,,2,,1600000,2,1,02,2,73,339.11698678
5386162,1,1,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,73,297.17627935
5386162,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,297.17627935
5386163,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,73,251.29706554
5386163,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,251.29706554
5386163,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,02,,73,251.29706554
5386164,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,310.32333581
5386167,1,1,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,73,250.19435379
5386168,1,1,1,80,73,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,73,250.19435379
5386169,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,279.39638264
5386170,1,1,1,80,73,1,9,COVID 19,2,,,8,,2,,2,,,,,2,1,02,2,73,329.9066187
5386171,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,73,244.29846152
5386171,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,02,,73,244.29846152
5386174,1,1,1,80,73,1,5,,2,,,8,,3,,2,,,,,3,1,02,3,73,270.18601456
5386174,1,2,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,73,270.18601456
5386176,1,1,1,80,76,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,76,836.42565178
5386176,1,3,1,80,76,2,,,,2,,,.,2,,2,,1,48,908526,2,1,02,,76,836.42565178
5386178,1,2,1,80,76,1,9,RENUNCIO PARA IRSE A VIVIR A OTRO PAIS (VENEZUELA),1,,4,5,,1,,2,,1,20,454263,2,1,02,4,76,890.21321386
5386179,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1084.4284217
5386180,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1160.5530306
5386181,1,4,1,80,76,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,76,1292.23302
5386182,1,3,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,76,849.57967451
5386187,1,1,1,80,76,1,7,,2,,,8,,3,,2,,,,,3,1,02,4,76,890.21321386
5386187,1,2,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,76,890.21321386
5386188,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,882.858541
5386188,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,882.858541
5386189,1,1,1,80,76,1,2,,2,,,2,,2,,2,,2,,4500000,2,1,02,3,76,981.32019662
5386189,1,2,1,80,76,1,2,,2,,,2,,1,2,2,,2,,4000000,1,1,02,3,76,981.32019662
5386190,1,2,1,80,76,1,7,,2,,,12,TEMOR DE CONTAGIO DEL COVID 19,2,,2,,1,48,908526,2,1,02,2,76,916.94781566
5386190,1,3,1,80,76,1,2,,2,,,2,,2,,2,,1,7,60000,2,1,02,2,76,916.94781566
5386190,1,4,1,80,76,1,8,,2,,,3,,2,,2,,1,40,1200000,2,1,02,1.2,76,916.94781566
5386191,1,1,1,80,76,1,7,,2,,,11,,2,,2,,,,,2,1,02,3,76,1125.300336
5386192,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,76,773.45506566
5386192,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,773.45506566
5386193,1,1,1,80,76,1,7,,2,,,1,,3,,2,,,,,3,1,02,4,76,890.21321386
5386842,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,348.03112746
5386844,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,245.18516563
5386844,1,2,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,245.18516563
5386844,1,4,1,80,13,1,5,,2,,,8,,2,,2,,,,,2,1,02,4,13,245.18516563
5386845,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,411.90034766
5386891,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,02,,17,203.00942384
5386892,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,146.01420379
5386893,1,1,1,80,17,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,17,186.76523763
5386894,1,2,1,80,17,1,1,,2,,,9,,2,,2,,,,,2,1,02,1.4,17,191.12471579
5386898,1,1,1,80,17,1,4,,2,,,4,,1,,2,,,,,2,1,02,4,17,190.74139886
5386898,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,190.74139886
5386899,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,284.32334088
5386899,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,284.32334088
5386900,1,2,1,80,17,2,,,,2,,,.,,,2,,,,,,1,02,,17,236.34100519
5386901,1,1,1,80,17,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,17,216.68772661
5386901,1,2,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,216.68772661
5386901,1,3,1,80,17,2,,,,2,,,.,2,,2,,2,,98,2,1,02,,17,216.68772661
5386901,1,5,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,216.68772661
5386902,1,1,1,80,17,1,4,,2,,,11,,2,,2,,,,,2,1,02,4,17,185.51798806
5386903,1,2,1,80,17,1,3,,2,,,9,,2,,2,,2,,98,2,1,02,1.3,17,358.69972519
5386904,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,203.00942384
5386905,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,175.1565954
5386906,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,17,178.89805355
5386906,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,178.89805355
5386906,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,178.89805355
5386906,1,4,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,178.89805355
5386907,1,4,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,17,192.28535328
5386908,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,17,177.65080398
5386908,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,02,,17,177.65080398
5386996,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,50,149.1286708
5386998,1,4,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,50,413.18367947
5386999,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,282.73276981
5387000,1,2,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,302.36500057
5387002,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,50,236.79038359
5387002,2,1,2,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,50,236.79038359
5387003,1,1,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,02,3,50,264.6336701
5387005,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,277.45631955
5387006,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,282.73276981
5387007,1,1,1,80,50,1,8,,2,,,8,,1,2,2,,,,,1,1,02,2,50,264.47215965
5387008,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,50,264.6336701
5387009,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,50,347.15958223
5387011,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,50,212.57029633
5387012,1,3,1,80,50,2,,,,2,,,.,2,,2,,2,,980000,2,1,02,,50,351.94514245
5387016,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,237.3174669
5387017,1,2,1,80,50,1,7,,2,,,9,,2,,2,,,,,2,1,02,2,50,255.57807706
5387017,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,255.57807706
5387017,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,255.57807706
5387018,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,50,336.60668171
5387018,1,4,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,336.60668171
5387019,1,1,1,80,50,1,3,,2,,,9,,2,,2,,1,24,500000,2,1,02,4,50,367.97732253
5387020,1,1,1,80,50,1,9,POR LA PANDEMIA,2,,,8,,2,,2,,,,,2,1,02,1.4,50,318.55501752
5387021,1,1,1,80,50,1,3,,2,,,4,,2,,2,,,,,2,1,02,2,50,205.93980714
5387022,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,02,2,50,264.6336701
5387026,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,232.24996261
5387027,1,1,1,80,50,1,5,,2,,,10,,3,,2,,1,48,1050000,3,1,02,1.2,50,343.46369854
5387028,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,50,223.37346168
5387028,1,2,1,80,50,1,2,,2,,,2,,2,,2,,,,,2,1,02,1.4,50,223.37346168
5387029,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,374.60781173
5387030,1,2,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,333.50911376
5387030,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,333.50911376
5387031,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,277.45631955
5387032,1,1,1,80,50,2,,,,1,4,8,,2,,2,,,,,2,1,02,,50,309.84002704
5387035,1,2,1,80,50,1,3,,2,,,9,,2,,2,,1,48,1000000,2,1,02,2,50,293.25495306
5387036,1,1,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,65.741605553
5387037,1,2,1,80,50,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,,,,2,1,02,1.4,50,277.45631955
5387037,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,277.45631955
5387040,1,2,1,80,50,1,7,,2,,,4,,2,,2,,,,,2,1,02,2,50,76.949496052
5387041,1,1,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,50,171.31008791
5387041,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,171.31008791
5387041,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,171.31008791
5387042,1,2,1,80,50,1,7,,2,,,9,,2,,2,,,,,2,1,02,2,50,277.45631955
5387042,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,02,,50,277.45631955
5387044,1,2,1,80,50,1,4,,2,,,9,,2,,2,,,,,2,1,02,3,50,327.93912675
5387044,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,02,,50,327.93912675
5387045,1,1,1,80,50,1,4,,2,,,11,,2,,2,,,,,2,1,02,4,50,219.93124788
5387045,1,3,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,50,219.93124788
5387046,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,50,573.13669358
5387048,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,52,276.83198312
5387048,1,2,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,52,276.83198312
5387049,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,243.48325752
5387050,1,1,1,80,52,1,4,,2,,,4,,2,,1,100000,1,20,300000,2,1,02,3,52,178.35392421
5387051,1,2,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,52,214.8966984
5387052,1,3,1,80,52,1,8,,2,,,2,,2,,2,,,,,2,1,02,1.2,52,135.0760638
5387052,1,4,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,52,135.0760638
5387053,1,1,1,80,52,1,8,,2,,,8,,2,,2,,1,40,908526,2,1,02,1.4,52,155.54065035
5387055,1,3,1,80,52,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,1.4,52,177.63715536
5387055,1,5,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,52,177.63715536
5387056,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,246.30061258
5387057,1,1,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,213.77527029
5387060,1,2,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,240.49629259
5387061,1,2,1,80,52,1,3,,2,,,9,,2,,2,,2,,400000,2,1,02,3,52,263.92912176
5387062,1,1,1,80,52,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,52,234.69427313
5387062,1,2,1,80,52,1,8,,1,,1,1,,2,,1,15000,1,25,250000,2,1,02,1.2,52,234.69427313
5387064,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,194.38235481
5387065,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,216.59262535
5387071,1,1,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,194.28903668
5387071,1,2,1,80,52,1,6,,2,,,2,,2,,2,,,,,2,1,02,4,52,194.28903668
5387072,1,2,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,107.42347068
5387073,1,2,1,80,52,1,3,,2,,,9,,2,,2,,1,20,500000,2,1,02,4,52,213.71534387
5387073,1,3,1,80,52,1,8,,1,,2,2,,2,,2,,1,24,500000,2,1,02,2,52,213.71534387
5387075,1,1,1,80,52,1,7,,2,,,12,PANDEMIA,2,,2,,,,,2,1,02,2,52,182.3713561
5387075,1,2,1,80,52,1,8,,2,,,8,,2,,2,,,,,2,1,02,3,52,182.3713561
5387076,1,1,1,80,52,1,3,,2,,,8,,3,,2,,,,,3,1,02,2,52,185.24863758
5387077,1,1,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,188.22543314
5387077,1,2,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,188.22543314
5387078,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,161.85701252
5387079,1,1,1,80,52,1,9,PANDEMIA,2,,,8,,2,,1,1100000,1,48,908526,2,1,02,1.2,52,207.97325083
5387080,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,240.53749669
5387081,1,1,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,219.981949
5387081,1,2,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,219.981949
5387082,1,2,1,80,52,1,7,,2,,,9,,2,,2,,,,,2,1,02,3,52,313.43468372
5387086,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,320.98238717
5387086,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,320.98238717
5387087,1,1,1,80,52,1,9,INICIO PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,02,1.4,52,120.74356015
5387087,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,120.74356015
5387087,1,3,1,80,52,1,3,,2,,,9,,2,,2,,,,400000,2,1,02,1.2,52,120.74356015
5387087,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,02,,52,120.74356015
5387087,1,5,1,80,52,1,3,,2,,,9,,2,,2,,1,40,908000,2,1,02,2,52,120.74356015
5387089,1,1,1,80,52,1,8,,2,,,12,CUIDAR ENFERMO,2,,1,280000,1,48,908526,2,1,02,1.1,52,217.77397987
5387093,1,1,1,80,52,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,52,152.66336887
5387093,1,2,1,80,52,1,7,,2,,,4,,2,,2,,,,,2,1,02,3,52,152.66336887
5387094,1,2,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,52,182.3713561
5387094,1,3,1,80,52,1,6,,2,,,12,PANDEMIA,2,,2,,1,48,908000,2,1,02,2,52,182.3713561
5387098,1,1,1,80,52,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,52,305.32673774
5387099,1,1,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,52,712.13311034
5387099,1,8,1,80,52,1,3,,2,,,9,,2,,2,,2,,500000,2,1,02,1.4,52,712.13311034
5387100,1,1,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,423.93931976
5387101,1,2,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,52,316.78510381
5387102,1,1,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,52,264.46218678
5387106,1,4,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,52,310.55740225
5387106,1,5,1,80,52,1,7,,2,,,1,,2,,2,,,,,2,1,02,2,52,310.55740225
5387107,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,132.14902528
5387108,1,5,1,80,52,2,,,,1,1,2,,2,,2,,,,,2,1,02,,52,217.21435098
5387108,1,6,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,02,,52,217.21435098
5387113,1,1,1,80,54,1,3,,2,,,9,,3,,2,,,,,3,1,02,4,54,408.00507618
5387114,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,352.02318794
5387115,1,1,1,80,54,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,54,375.40558455
5387116,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,54,356.15296389
5387117,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,1.2,54,354.56246097
5387118,1,2,1,80,54,1,3,,2,,,9,,2,,2,,1,48,400000,2,1,02,3,54,466.6564958
5387119,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.4,54,432.51893549
5387121,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,341.21809179
5387122,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,405.23079064
5387122,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,405.23079064
5387123,1,1,1,80,54,1,4,,2,,,8,,2,,2,,,,,2,1,02,2,54,352.02318794
5387123,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,352.02318794
5387125,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,366.99662151
5387128,1,1,1,80,54,1,4,,2,,,10,,3,,2,,,,,3,1,02,4,54,308.26192662
5387128,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,308.26192662
5387129,1,1,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,352.02318794
5387130,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,409.89760664
5387131,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,791.09887352
5387132,1,1,1,80,54,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,54,662.52632786
5387132,1,2,1,80,54,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,54,662.52632786
5387134,1,1,1,80,54,1,3,,2,,,9,,2,,2,,2,,1014980,2,1,02,3,54,853.82542308
5387134,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,853.82542308
5387134,1,3,1,80,54,2,,,,2,,,.,,,2,,,,,,1,02,,54,853.82542308
5387136,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.2,54,577.02243351
5387136,1,5,1,80,54,2,,,,2,,,.,,,2,,,,,,1,02,,54,577.02243351
5387137,1,1,1,80,54,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,54,405.46580315
5387137,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,02,,54,405.46580315
5387138,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,54,433.10840976
5387138,1,4,1,80,54,1,6,,2,,,2,,2,,2,,,,,2,1,02,1.4,54,433.10840976
5387138,1,5,1,80,54,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,54,433.10840976
5387138,1,6,1,80,54,1,2,,2,,,2,,2,,2,,,,,2,1,02,3,54,433.10840976
5387158,1,3,1,80,68,1,8,,2,,,11,,2,,2,,,,,2,1,02,2,68,491.25484426
5387159,1,2,1,80,68,1,4,,2,,,4,,3,,2,,,,,3,1,02,1.3,68,368.39804963
5387159,1,5,1,80,68,1,9,POR LA PANDEMIA,2,,,2,,2,,2,,,,,2,1,02,1.4,68,368.39804963
5387160,1,2,1,80,68,1,9,RENUNCIO,2,,,9,,2,,2,,,,,2,1,02,1.2,68,1108.420449
5387161,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,988.80470298
5387161,1,3,1,80,68,1,8,,1,,1,9,,2,,2,,1,48,900000,2,1,02,2,68,988.80470298
5387162,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,1151.9362202
5387164,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,1265.984782
5387166,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,339.99264916
5387168,1,2,1,80,68,1,9,POR PANDEMIA,2,,,8,,2,,2,,,,,2,1,02,1.4,68,564.50617374
5387168,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,564.50617374
5387169,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,587.34260749
5387170,1,4,1,80,68,1,9,POR CONSUMO DE DROGAS,2,,,12,POR CONSUMO DE DROGAS,2,,2,,,,,2,1,02,4,68,645.6645466
5387171,2,2,2,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,68,581.2234611
5387172,1,1,1,80,68,1,9,MIGRACION,2,,,8,,2,,2,,,,,2,1,02,4,68,350.28859839
5387174,1,1,1,80,68,1,9,AISLAMIENTO PREVENTIVO OBLIGATORIO,2,,,10,,3,,2,,,,,3,1,02,1.4,68,414.04999309
5387174,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,414.04999309
5387175,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,68,414.04999309
5387175,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,68,414.04999309
5387176,2,2,2,80,68,1,4,,2,,,4,,2,,2,,2,,908600,2,1,02,2,68,504.69830073
5387177,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,598.40784648
5387179,1,1,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,443.99814414
5387184,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,632.99239098
5387186,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,02,,68,634.3238216
5387187,1,2,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,02,,68,720.93017846
5387220,1,1,1,80,76,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,76,979.74085993
5387221,1,1,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,76,1021.953736
5387222,1,1,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,76,1027.870095
5387222,1,2,1,80,76,1,7,,2,,,8,,2,,2,,2,,98,2,1,02,2,76,1027.870095
5387222,2,1,2,80,76,1,4,,2,,,4,,2,,2,,2,,908526,2,1,02,2,76,1027.870095
5387223,1,1,1,80,76,1,4,,2,,,8,,2,,2,,,,,2,1,02,3,76,890.21321386
5387223,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,890.21321386
5387224,1,1,1,80,76,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,76,1158.9736939
5387224,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1158.9736939
5387226,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,1261.4384131
5387227,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1339.7858646
5387228,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,958.98314985
5387229,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,76,827.24262774
5387229,1,2,1,80,76,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,76,827.24262774
5387230,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1084.4284217
5387231,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,882.858541
5387233,1,2,1,80,76,1,4,,2,,,4,,1,,2,,,,,2,1,02,4,76,890.21321386
5387235,1,1,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,76,1021.953736
5387236,1,1,1,80,76,1,4,,2,,,8,,1,2,2,,,,,1,1,02,3,76,869.45550378
5387238,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,02,,76,1262.081919
5387239,1,1,1,80,76,1,8,,2,,,8,,3,,2,,,,,3,1,02,4,76,979.74085993
5387241,1,2,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,76,890.21321386
5387242,1,1,1,80,76,1,7,,2,,,9,,2,,2,,,,,2,1,02,1.3,76,1071.0253845
5387243,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,02,,76,882.858541
5387245,1,1,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,76,979.74085993
5388184,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1058.7702263
5388185,1,2,1,80,05,1,7,,2,,,9,,2,,2,,2,,908526,2,1,02,4,05,1056.6532338
5388186,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,1069.9291557
5388187,1,1,1,80,05,1,6,,2,,,11,,2,,2,,,,,2,1,02,4,05,1147.9642164
5388189,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,814.6265432
5388189,1,4,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,814.6265432
5388189,1,5,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,814.6265432
5388190,1,2,1,80,05,2,,,,2,,,.,2,,2,,2,,98,2,1,02,,05,1030.7944422
5388193,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,1083.3399696
5388193,1,2,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1083.3399696
5388195,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,611.46517016
5388195,1,2,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,611.46517016
