DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5378889,1,1,1,60,50,1,50,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,9,1,1,0,0,1,2,1,2,42,,.,42,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,75,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,99,38,1,02,4,3830,500000,50,250.30162679,
5378889,1,2,1,60,50,1,50,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,9,,,,,,,,,42,,.,42,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,1,6,,2,,,,,,,,1,14,,,2,,,,1,1,2,1,2,1,2,2,2,1,2,,1,1,1,2,1,2,2,1,3,,99,38,1,02,6,3830,,50,250.30162679,
5378890,1,1,1,60,50,1,50,1,1,,,1,,,2,2,2,2,0,,1,,2,840000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,42,,.,42,,,2,9,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,6,1,,2,,,,,,,,1,13,10,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,8,,95,41,1,02,1,4111,840000,50,236.35762158,
5378891,1,1,1,60,50,1,50,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,2,1,2,30,2,,30,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,12,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,99,38,1,02,4,3830,300000,50,517.68221512,
5378892,1,5,1,60,50,1,50,1,1,,,1,,,1,2,2,2,24,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,6,1,,2,,,,,,,,1,3,20,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,1,2,2,2,2,2,1,3,,81,31,1,02,1,3110,500000,50,338.78556402,
5378893,1,2,1,60,50,1,50,1,1,,,1,,,2,2,2,2,1,,1,,2,300000,2,,,1,60000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,40,,.,24,6,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,9,3,1,,2,,,,,,,,5,11,30,1,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,3,,33,46,1,02,1,4665,360000,50,338.57661805,
5378893,1,4,1,60,50,1,50,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,2,2,,,,,2,1,2,30,1,,10,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,36,6,,2,,,,,,,,2,3,20,1,1,40,1,1,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,57,96,1,02,4,9602,200000,50,338.57661805,
5378895,1,2,1,60,50,1,50,1,2,2,12,1,,,1,1,2,1,120,,1,,2,2200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,74,,.,74,,,9,7,,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,07,86,1,02,1,8610,2200000,50,452.24531168,
5378896,1,2,1,60,50,1,50,1,2,2,6,1,,,1,1,2,1,12,,1,,2,906000,2,,,2,,2,,2,,2,,2,,,1,105000,2,2,,,2,,,2,,,2,,,1,877000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,9,6,,1,,1,1,1,1,1,,,,,,,,,1,1,1,1,25,8,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,99,38,1,02,1,3811,906000,50,275.21030781,
5378897,1,1,1,60,50,1,50,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,4,2,,,,,3,1,2,48,,.,48,,,1,2,,1,,2,,,,1,,,,,,,,,1,1,2,1,8,90,4,,2,,,,,,,,2,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,,95,43,1,02,4,4330,1000000,50,296.67677503,
5378898,1,1,1,60,50,1,50,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,800000,1,,3,,12,1,1,0,0,1,3,3,2,84,,.,84,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,5,,41,47,1,02,4,4711,800000,50,329.10791805,
5378898,1,2,1,60,50,1,50,2,,,,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,84,,.,84,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,1,6,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,02,6,4711,,50,329.10791805,
5378899,1,1,1,60,50,1,50,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,800000,1,,3,,12,2,,,,,3,5,2,60,,.,60,,,1,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,72,1,,2,,,,,,,,7,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,99,45,1,02,4,4520,800000,50,264.6336701,
5378900,1,1,1,60,50,1,50,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,450000,1,,3,,12,2,,,,,1,1,2,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,20,1,,2,,,,,,,,1,11,10,,2,,,,1,1,2,1,2,1,2,2,1,2,2,,1,1,2,2,1,2,2,1,3,,95,31,1,02,4,3110,450000,50,321.58545605,
5378901,1,1,1,60,50,1,50,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,1,,12,2,,,,,3,1,2,10,2,,0,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,1,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,79,95,1,02,4,9529,100000,50,264.47215965,
5378902,1,1,1,60,50,1,50,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,5,2,,,,,2,1,2,14,1,,14,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,30,4,,2,,,,,,,,2,14,,,1,34,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,1,2,2,2,2,1,3,,55,81,1,02,4,8121,400000,50,239.56347864,
5378902,1,2,1,60,50,1,50,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,5,2,,,,,2,4,2,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,30,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,59,96,1,02,4,9609,700000,50,239.56347864,
5378904,1,2,1,60,52,1,52,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,1,2,70,,.,70,,,1,4,,10,,2,,,,1,,,,,,,,,1,2,2,1,4,120,1,,2,,,,,,,,1,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,2,,98,49,1,02,4,4923,1000000,52,108.29511509,
5378904,1,3,1,60,52,1,52,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,10,1,1,0,1,0,3,11,2,10,1,,10,,,2,1,,2,,2,,,,1,,,1,,,,,,,2,2,1,2,120,4,,2,,,,,,,,13,14,,,1,30,1,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,77,56,1,02,4,5619,300000,52,108.29511509,
5378904,1,4,1,60,52,1,52,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,1,,10,1,1,0,1,0,3,5,2,24,1,,24,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,240,4,,2,,,,,,,,13,14,,,1,21,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,1,2,2,2,1,2,,77,56,1,02,4,5619,300000,52,108.29511509,
5378905,1,1,1,60,52,1,52,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,,3,,12,2,,,,,2,6,2,30,2,,25,6,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,1,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,6,,84,32,1,02,4,3250,800000,52,161.7970861,
5378905,1,2,1,60,52,1,52,1,2,1,,1,,,1,2,2,1,24,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106000,1,1,35000,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,5,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,3,60,1,,2,,,,,,,,8,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,10,1,02,1,1040,1200000,52,161.7970861,
5378906,1,1,1,60,52,1,52,1,1,,,1,,,1,2,2,2,5,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,49,,.,49,,,2,7,,6,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,1,52,10,4,,200000,1,6,13,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,02,1,4755,1200000,52,267.31844541,
5378907,1,1,1,60,52,1,52,1,2,1,,1,,,1,1,1,1,120,,5,,1,5300000,2,,,2,,2,,2,,2,,2,,,2,,,1,35000,2,2,,,2,,,2,,,1,2100000,1,5300000,1,2100000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,9,1,,1,,1,2,1,20,1,1,,,,,,,,,1,1,1,0,18,2,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,12,84,1,02,2,8424,5300000,52,246.30061258,
5378907,1,2,1,60,52,1,52,1,2,1,,1,,,1,1,1,1,240,,5,,2,5500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2600000,1,5400000,1,2800000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,9,1,,1,,1,2,1,22,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,2,,12,84,1,02,2,8424,5500000,52,246.30061258,
5378908,1,1,1,60,52,1,5,1,2,2,3,1,,,1,1,2,1,1,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,112000,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,9,9,,1,,1,1,1,10,1,1,,,,,,,,,1,2,1,1,24,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,97,42,1,02,1,4210,1200000,52,243.88791678,
5378908,1,3,1,60,52,1,52,1,1,,,1,,,2,2,2,2,24,,2,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,18,1,,2,,,,,,,,7,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,02,1,4741,400000,52,243.88791678,
5378909,1,1,1,60,52,1,52,2,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,2,4,2,60,,.,60,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,50,1,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,98,49,1,02,4,4923,500000,52,194.38235481,
5378909,1,2,1,60,52,1,52,1,2,1,,1,,,1,1,2,1,48,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,5,12,1,,2,,,,,,,,1,12,12,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,53,10,1,02,1,1081,908000,52,194.38235481,
5378910,1,1,1,60,52,1,52,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,12,2,,,,,3,10,2,42,,.,42,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,50,4,,2,,,,,,,,8,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,9,,98,49,1,02,4,4923,600000,52,246.30061258,
5378910,1,2,1,60,52,1,52,1,2,2,3,1,,,2,1,2,1,2,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,106400,1,1,30000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,10,48,1,,2,,,,,,,,13,12,25,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,1,2,2,2,1,3,,45,47,1,02,1,4772,980000,52,246.30061258,
5378911,1,5,1,60,52,1,52,1,2,1,,1,,,1,1,2,1,36,,1,,2,550000,2,,,2,,2,,2,,2,,2,,,1,53000,2,2,,,2,,,2,,,2,,,1,700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,1,,1,1,1,3,1,,,1,,,,,,,1,2,1,0,24,1,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,45,47,1,02,1,4752,550000,52,154.92339558,
5378912,1,1,1,60,52,1,52,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,,3,,12,2,,,,,3,5,1,70,,.,70,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,3,25,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,8,,45,47,1,02,4,4789,450000,52,208.0121544,
5378912,1,2,1,60,52,1,52,2,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,12,2,,,,,3,1,1,70,,.,70,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,2,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,8,,45,47,1,02,4,4781,500000,52,208.0121544,
5378913,1,1,1,60,52,1,52,1,2,2,6,1,,,1,1,2,1,4,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,109000,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,60,,.,60,,,9,4,,1,,1,2,1,8,1,1,,,,,,,,,1,1,1,3,24,1,,2,,,,,,,,5,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,98,49,1,02,1,4921,1200000,52,240.53749669,
5378913,1,2,1,60,52,1,52,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,,3,,8,2,,,,,3,1,2,16,2,,16,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,36,12,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,53,56,1,02,4,5619,200000,52,240.53749669,
5378914,1,1,1,60,52,1,52,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,240000,1,,3,,6,1,1,0,0,1,3,1,2,20,1,,20,,,2,3,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,84,4,,2,,,,,,,,13,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,02,4,5619,240000,52,151.99635706,
5378914,1,2,1,60,52,1,52,1,1,,,1,,,2,2,2,2,36,,1,,2,300000,2,,,1,21000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,24,2,,24,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,84,4,,2,,,,,,,,3,3,14,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,8,,77,10,1,02,1,1081,321000,52,151.99635706,
5378914,1,3,1,60,52,1,52,1,1,,,1,,,1,2,2,2,3,,1,,2,100000,2,,,1,30000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,2,7,,5,,2,,,,1,,,,,1,,,,,2,2,1,0,24,1,,2,,,,,,,,1,3,12,,1,40,2,1,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,45,47,1,02,1,4711,130000,52,151.99635706,
5378914,1,4,1,60,52,1,52,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,5,,,,,,,,,10,2,,10,,,2,3,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,5,1,,2,,,,,,,,2,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,77,56,1,02,6,5619,,52,151.99635706,
5378916,1,1,1,60,52,1,52,1,1,,,1,,,1,1,2,1,145,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,9,,1,,2,,,,1,,,,,,,,,1,1,2,1,0,12,6,,2,,,,,,,,3,13,25,,2,,,,2,,,,,,,,,,,,,,1,1,2,1,1,2,8,,95,42,1,02,1,4210,800000,52,217.14587163,
5378917,1,1,1,60,52,1,52,1,2,2,3,2,4,PRIVADA,1,1,2,1,14,,3,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,340000,2,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,6,24,1,,2,,,,,,,,3,11,15,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,2,1,2,2,2,2,1,8,,55,86,1,02,1,8610,908526,52,270.66886549,7810
5378918,1,2,1,60,52,1,52,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,5,,,,,,,,,10,2,,10,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,4,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,77,56,1,02,7,5619,,52,188.57803482,
5378919,1,1,1,60,52,1,52,2,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,1,2,40,,.,40,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,98,49,1,02,4,4921,500000,52,194.38235481,
5378919,1,3,1,60,52,1,52,1,1,,,1,,,2,2,2,2,2,,1,,2,480000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,30,1,,30,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,2,1,,2,,,,,,,,2,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,8,,53,56,1,02,1,5611,480000,52,194.38235481,
5378920,1,1,1,60,52,1,52,2,,,,,,,,,,,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,1500000,1,,3,,12,1,7,7,0,0,3,3,2,48,,.,48,,,4,7,,1,,1,1,2,1,1,1,,,,,,,,,1,2,1,0,120,4,,2,,,,,,,,3,8,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,84,33,1,02,5,3312,1500000,52,217.14587163,
5378921,1,1,1,60,52,1,52,1,2,1,,1,,,1,1,1,1,168,,5,,2,5000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3000000,1,6000000,1,3000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,3,HORARIO ESTABLECIDO,40,,,9,1,,1,,1,3,1,14,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,13,85,1,02,2,8530,5000000,52,310.08426364,
5378921,1,2,1,60,52,1,52,1,2,1,,1,,,1,1,1,1,60,,5,,2,3600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,1,30000,1,1,1800000,1,3600000,1,1800000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,3,HORARIO ESTABLECIDO,40,,,9,1,,1,,1,3,1,11,1,1,,,,,,,,,1,2,1,0,36,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,13,85,1,02,2,8530,3600000,52,310.08426364,
5378925,1,2,1,60,52,1,52,1,2,1,,1,,,1,1,1,1,120,,5,,1,1500000,2,,,2,,2,,2,,2,,2,,,1,106000,1,2,,,2,,,2,,,2,,,1,700000,1,140000,1,600000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,9,7,,1,,1,1,1,10,1,1,,,,,,,,,1,1,1,12,12,2,,2,,,,,,,,1,2,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,58,84,1,02,2,8424,1500000,52,185.24863758,
5378928,1,5,1,60,52,1,52,1,2,1,,1,,,1,1,2,1,108,,2,,2,1400000,2,,,2,,2,,2,,2,,2,,,1,106000,1,2,,,2,,,2,,,2,,,1,1400000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,9,1,1,,,,,,,,,1,1,1,24,60,4,,2,,,,,,,,3,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,08,47,1,02,1,4711,1400000,52,132.19878232,
5378929,1,1,1,60,52,1,52,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,1,,12,2,,,,,3,4,2,60,,.,60,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,8,14,,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,3,,57,96,1,02,4,9602,500000,52,364.72483325,
5378929,1,2,1,60,52,1,52,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,,1,,12,2,,,,,3,4,2,21,2,,21,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,9,14,,,1,20,2,1,1,1,2,1,2,1,2,2,1,2,2,,1,1,2,2,2,2,1,1,5,,53,56,1,02,4,5619,150000,52,364.72483325,
