DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5371905,1,1,1,70,66,12,45,4,,2,32,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,47,41,41,1,1,4724,02,66,358.21080157
5371908,1,1,1,70,66,12,48,3,,2,12,1,,3,2,8,,,,,,,,,,,1,2,,908526,2,,47,54,45,1,1,4771,02,66,452.83667377
5371913,1,4,1,70,66,44,48,1,,2,44,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,71,03,03,1,2,7120,02,66,337.52558821
5371918,1,2,1,70,66,8,48,1,,2,8,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,1,4923,02,66,201.60285002
5371920,1,2,1,70,66,13,48,4,,2,13,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,45,84,84,1,1,4520,02,66,334.53095148
5371922,1,1,1,70,66,16,48,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,2,5619,02,66,450.77811636
5371924,1,3,1,70,66,4,48,1,,2,6,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4111,02,66,338.70858947
5371925,1,1,1,70,66,104,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,850000,2,,56,53,53,1,2,5613,02,66,441.50384707
5371945,1,2,1,70,66,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908454,2,,25,45,93,1,1,2511,02,66,421.18218135
5371947,1,2,1,70,66,17,48,1,,2,17,1,,7,2,2,,,,,,,,,,,1,2,,1100000,2,,49,97,97,1,2,4923,02,66,288.75631707
5371948,1,4,1,70,66,60,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,45,,1,2,.,02,66,405.30571331
5371950,1,1,1,70,66,2,48,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,1000000,900000,2,,41,95,95,1,1,4111,02,66,345.36154099
5371950,1,3,1,70,66,17,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,45,,1,2,.,02,66,345.36154099
5371960,1,1,1,70,66,50,48,4,,2,50,4,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,8530,02,66,443.46715208
5371970,1,4,1,70,66,32,48,1,,2,120,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,92,33,33,1,2,9200,02,66,377.47404034
5371971,1,2,1,70,66,5,48,1,,2,5,1,,2,2,1,,,1,,,,,,,,,2,,908526,1,1,47,45,45,1,1,4771,02,66,381.55967475
5371973,1,1,1,70,66,6,48,1,,2,6,1,,9,2,4,,,,,,,,,,,1,2,,1100000,2,,65,45,44,1,1,6511,02,66,381.55967475
5371986,1,1,1,70,66,7,48,1,,2,7,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,5611,02,66,310.25225496
5371998,1,1,1,70,66,12,48,1,,2,12,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,64,44,33,1,1,6412,02,66,466.49665887
5371999,1,3,1,70,66,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,30,,1,1,.,02,66,387.1791446
5372006,1,2,1,70,66,8,48,1,,2,8,1,,5,2,2,,,,,,,,,,,1,2,,908526,2,,56,38,53,1,1,5630,02,66,343.08101954
5372009,1,3,1,70,66,40,48,4,,2,40,4,,1,2,8,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,2,4111,02,66,262.88794912
5372009,1,4,1,70,66,40,48,1,,2,62,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,53,45,1,2,4771,02,66,262.88794912
5372011,1,4,1,70,66,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908454,,,,45,,1,1,.,02,66,319.36859872
5372014,1,3,1,70,66,12,48,2,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,21,21,1,1,8412,02,66,338.70858947
5372020,1,1,1,70,66,8,48,5,,2,24,5,,4,2,1,,,,,1,,,,,,,2,,2000000,2,,45,41,41,1,1,4530,02,66,354.87185317
5372020,1,2,1,70,66,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,02,,1,1,.,02,66,354.87185317
5372035,1,1,1,70,66,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,38,,1,1,.,02,66,395.18923908
5372046,1,1,1,70,66,5,56,1,,2,5,1,,2,2,1,,,,,,,,,,,1,1,800000,900000,2,,41,53,95,1,1,4112,02,66,438.16489867
5372064,1,2,1,70,66,12,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,45,44,44,1,1,4530,02,66,294.08899126
5372064,1,3,1,70,66,9,48,3,,2,10,3,,2,2,1,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,1,9700,02,66,294.08899126
5372080,1,1,1,70,68,52,48,1,,2,52,1,,9,2,3,,,,,,,,,,,1,2,,1500000,2,,47,45,45,1,2,4752,02,68,433.7021949
5372086,1,3,1,70,73,48,40,1,,2,260,1,,9,2,1,,,,1,,,,,,,,2,,3000000,1,1,41,02,02,1,2,4111,02,73,210.46541042
5372093,1,3,1,70,73,4,48,1,,2,4,1,,2,2,3,,,,,,,,,,,1,1,600000,908000,2,,56,53,53,1,1,5611,02,73,182.36609332
5372097,1,3,1,70,73,8,48,1,,2,8,1,,4,2,2,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,1,4771,02,73,353.19273273
5372098,1,1,1,70,73,112,48,1,,2,112,1,,3,2,4,,,,,,,,,,,1,2,,950000,2,,41,95,95,1,2,4111,02,73,267.21916877
5372099,1,2,1,70,73,12,48,1,,2,18,4,,1,2,1,,,,,,,,,,,1,2,,950000,2,,47,37,41,1,1,4729,02,73,457.39971211
5372108,1,2,1,70,73,12,48,1,,2,24,1,,2,2,7,,,,,,,,,,,1,2,,920000,2,,47,37,33,1,1,4711,02,73,227.04203507
5372121,1,2,1,70,73,4,45,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,1000000,1200000,2,,25,83,83,1,1,2511,02,73,399.63341125
5372128,1,3,1,70,73,30,48,1,,2,40,1,,2,2,1,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,2,4111,02,73,310.43842821
5372132,1,1,1,70,73,8,50,1,,2,8,8,,2,2,1,,,,,,,,,,,1,2,,800000,2,,01,95,62,1,1,0123,02,73,273.50049036
5372141,1,1,1,70,73,8,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,1,4111,02,73,242.08669746
5372143,1,1,1,70,73,4,54,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,1000000,1100000,2,,41,95,95,1,1,4111,02,73,250.71782406
5372160,1,1,1,70,76,6,60,1,,2,2,4,,1,2,1,,,,,,,,,,,1,1,120000,908526,1,2,41,58,93,1,1,4111,02,76,1021.953736
5372165,1,4,1,70,76,58,48,1,,2,58,4,,9,2,1,,,,,,,,,,,1,2,,1500000,1,1,84,02,02,1,2,8412,02,76,641.71454356
5372166,1,1,1,70,76,52,48,1,,2,60,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,97,45,1,2,4771,02,76,1105.1861318
5372172,1,1,1,70,76,18,48,1,,2,9,8,,5,2,6,,,,,,,,,,,1,2,,908526,2,,01,97,62,1,2,0113,02,76,1769.1290708
5372175,1,1,1,70,76,28,48,1,,2,28,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,74,45,16,1,2,7420,02,76,958.98314985
5372331,1,5,1,70,05,4,48,1,,2,4,1,,3,2,3,,,,,,,,,,,1,1,980000,1000000,2,,82,02,38,1,1,8220,02,05,706.55106366
5372363,1,3,1,70,17,7,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,56,03,53,1,1,5611,02,17,249.47296281
5372367,1,4,1,70,17,50,40,1,,2,50,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,47,33,41,1,2,4724,02,17,159.14616141
5372367,1,5,1,70,17,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,38,,1,1,.,02,17,159.14616141
5372398,1,4,1,70,23,40,48,1,,2,40,1,,6,2,1,,,,,,,,,,,1,2,,800000,2,,64,33,33,1,2,6499,02,23,154.35014363
5372400,1,2,1,70,23,20,48,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,86,13,34,1,2,8621,02,23,124.75221051
5372402,1,7,1,70,23,3,48,3,,2,3,3,,1,2,1,,,,,,,,,,,1,1,460000,500000,2,,97,54,54,1,1,9700,02,23,145.78530607
5372432,1,3,1,70,50,52,48,1,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,900000,2,,86,59,59,1,2,8610,02,50,91.446386674
5372434,1,2,1,70,50,1,48,1,,2,2,1,,3,2,3,,,,,,,,,,,1,1,1050000,1000000,2,,56,53,53,1,1,5611,02,50,336.60668171
5372439,1,1,1,70,50,30,48,4,,2,24,3,,1,2,1,,,,,,,,,,,1,2,,900000,2,,97,45,54,1,2,9700,02,50,264.47215965
5372450,1,2,1,70,52,52,24,4,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,32,79,94,1,2,3290,02,52,224.09034204
5372453,1,3,1,70,52,8,48,1,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,2000000,2,,73,16,16,1,1,7310,02,52,182.3713561
5372455,1,4,1,70,52,4,48,1,,2,1,4,,1,2,4,,,,,1,,,,,,,1,500000,1200000,2,,43,45,93,1,1,4330,02,52,237.14817304
5372471,1,2,1,70,52,8,40,2,,2,8,1,,9,2,2,,,,,,,,,,,1,2,,1500000,2,,86,07,07,1,1,8610,02,52,217.77397987
5372484,1,1,1,70,52,2,48,1,,2,2,3,,1,2,4,,,,,,,,,,,1,1,400000,400000,2,,97,45,54,1,1,9700,02,52,189.81167664
5372484,1,2,1,70,52,6,48,1,,2,6,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4111,02,52,189.81167664
5372486,1,3,1,70,52,8,40,1,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,908526,2,,85,32,13,1,1,8530,02,52,175.38798212
5372492,1,4,1,70,52,24,48,1,,2,96,1,,7,2,1,,,,,1,,,,,,,2,,900000,2,,08,19,19,1,2,0811,02,52,188.11574968
5372494,1,2,1,70,52,40,48,1,,2,40,1,,7,2,4,,,,,,,,,,,1,2,,1000000,2,,56,19,53,1,2,5611,02,52,148.1338948
5372494,1,3,1,70,52,28,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,85,12,13,1,2,8559,02,52,148.1338948
5372495,1,3,1,70,52,52,40,2,,2,52,4,,9,2,8,,,,,,,,,,,1,2,,1800000,2,,85,13,13,1,2,8544,02,52,191.50507333
5372515,1,1,1,70,76,5,48,1,,2,780,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,97,53,1,1,5611,02,76,730.36030881
5372515,1,2,1,70,76,5,44,1,,2,5,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,46,39,39,1,1,4649,02,76,730.36030881
5372515,1,3,1,70,76,5,48,1,,2,5,1,,8,2,1,,,,,,,,,,,1,2,,1000000,2,,85,33,33,1,1,8530,02,76,730.36030881
5372517,1,1,1,70,76,6,48,4,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,88,54,54,1,1,8890,02,76,882.858541
5372568,1,2,1,70,05,28,48,1,,2,102,1,,4,2,6,,,,,,,,,,,1,2,,2000000,2,,47,01,45,1,2,4771,02,05,1083.3399696
5372573,1,4,1,70,05,3,48,1,,2,3,1,,9,2,1,,,1,,1,,1,,,,,1,3500000,3500000,1,2,82,02,38,1,1,8220,02,05,1084.629018
5372595,1,2,1,70,17,48,48,1,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,02,17,191.12471579
5372599,1,1,1,70,17,48,48,1,,2,48,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,02,17,288.40381748
5372714,1,2,1,70,73,10,56,4,,2,10,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,97,95,1,1,4111,02,73,398.25834945
5372715,1,3,1,70,73,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,58,,1,1,.,02,73,312.65019226
5372718,1,3,1,70,73,26,48,4,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,16,,1,2,.,02,73,338.5377453
5372721,1,3,1,70,73,52,48,1,,2,156,1,,5,2,2,,,,,,,,,,,1,2,,908000,2,,46,45,97,1,2,4631,02,73,272.92124888
5372726,1,3,1,70,73,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,4111,02,73,290.17767533
5372727,1,2,1,70,73,52,40,2,,2,252,1,,9,2,2,,,,,,,,,,,1,2,,3000000,2,,42,02,02,1,2,4290,02,73,353.9300377
5372728,1,1,1,70,73,4,48,4,,2,8,4,,9,2,7,,,,,,,,,,,1,2,,2000000,2,,84,39,39,1,1,8412,02,73,167.76416989
5372728,1,3,1,70,73,24,48,1,,2,104,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,47,32,45,1,2,4773,02,73,167.76416989
5372739,1,1,1,70,73,104,48,1,,2,156,1,,4,2,1,,,,,,,,,,,1,2,,1200000,2,,46,97,97,1,2,4631,02,73,353.9300377
5372741,1,2,1,70,73,16,48,3,,2,16,3,,1,2,4,,,,,,,,,,,1,2,,600000,2,,97,54,54,1,2,9700,02,73,215.09643267
5372748,1,3,1,70,73,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,908526,908526,2,,47,97,97,1,1,4711,02,73,329.32737722
5372757,1,2,1,70,73,8,48,4,,2,8,4,,9,2,1,,,1,,,,,,,,,2,,1200000,1,2,84,39,32,1,1,8412,02,73,497.59191536
5372757,1,3,1,70,73,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,908000,2,,86,32,32,1,2,8610,02,73,497.59191536
5372759,1,1,1,70,73,4,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,47,33,41,1,1,4771,02,73,224.30680075
5372764,1,2,1,70,73,44,48,1,,2,44,1,,3,2,1,,,,,,,,,,,1,2,,1200000,2,,86,06,06,1,2,8610,02,73,167.76416989
5372767,1,1,1,70,73,8,45,4,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,1,4729,02,73,329.9066187
5372768,1,2,1,70,73,52,52,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,32,,1,2,.,02,73,249.84401658
5372770,1,6,1,70,73,12,60,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,4111,02,73,459.72439883
5372771,1,1,1,70,73,4,48,1,,2,4,1,,3,2,1,,,,,,,,,,,1,2,,908800,2,,31,53,81,1,1,3110,02,73,453.5768356
5372774,1,2,1,70,76,45,48,1,,2,46,1,,3,2,8,,,,,,,,,,,1,2,,908526,2,,15,80,80,1,2,1521,02,76,1104.5426259
5372777,1,2,1,70,76,32,60,1,,2,20,4,,1,2,7,,,,,,,,,,,1,2,,908526,2,,47,84,41,1,2,4773,02,76,1002.0779067
5372782,1,3,1,70,76,2,40,1,,2,4,4,,2,2,4,,,,,,,,,,,1,1,50000,908526,2,,96,45,57,1,1,9602,02,76,1131.5262422
5372784,1,5,1,70,76,24,48,1,,2,52,4,,1,2,3,,,,,,,,,,,1,2,,908526,2,,81,45,55,1,2,8121,02,76,1394.6977393
5372792,1,1,1,70,76,34,48,1,,2,120,2,,9,2,1,,,,,,,,,1,RECIBE UNA PENSION,,2,,1800000,3,,80,58,58,1,2,8010,02,76,829.07097892
5372792,1,2,1,70,76,8,48,1,,2,54,5,,2,2,2,,,,,,,,,,,1,2,,1800000,2,,55,03,61,1,1,5513,02,76,829.07097892
5372793,1,2,1,70,76,20,48,1,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,55,54,1,2,9700,02,76,2695.6978666
5372793,1,3,1,70,76,8,48,1,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4724,02,76,2695.6978666
5372800,1,2,1,70,76,20,48,1,,2,24,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,02,76,1181.3107407
5372978,1,2,1,70,05,2,30,1,,2,2,4,,3,2,9,COTIZANTE,,,,,,,,,,1,1,600000,600000,3,,41,95,95,1,1,4111,02,05,1070.0640478
5372979,1,1,1,70,05,28,48,1,,2,28,1,,4,2,8,,,,,,,,,,,1,2,,900000,2,,56,45,53,1,2,5619,02,05,1276.606571
5372979,1,5,1,70,05,8,48,1,,2,104,1,,3,2,4,,,,,,,,,,,1,2,,908000,2,,47,97,97,1,1,4711,02,05,1276.606571
5372981,1,2,1,70,05,20,48,1,,2,104,1,,8,2,1,,,,,,,,,,,1,2,,908000,2,,85,59,03,1,2,8511,02,05,1045.3594124
5372982,1,1,1,70,05,4,48,1,,2,32,4,,1,2,2,,,,,,,,,,,1,2,,980000,2,,43,93,93,1,1,4330,02,05,1056.6532338
5372988,1,2,1,70,08,52,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,47,32,41,1,2,4771,02,08,604.96550518
5372989,1,1,1,70,08,48,48,4,,2,48,4,,1,2,2,,,,,,,,,,,1,2,,906000,2,,49,98,98,1,2,4921,02,08,549.40257076
5372992,1,4,1,70,11,24,48,2,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,02,,1,2,.,02,11,2340.5822593
5373041,1,3,1,70,17,72,48,1,,2,78,1,,9,2,1,,,1,,,,,,,,,2,,908526,1,1,82,38,38,1,2,8220,02,17,209.92036139
5373159,1,2,1,70,50,24,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,2000000,2,,42,02,02,1,2,4210,02,50,182.43260057
5373159,1,3,1,70,50,12,50,1,,1,,,,,,,,.,,,,,,,,.,,,,2500000,,,,02,,1,1,.,02,50,182.43260057
5373166,1,4,1,70,50,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,906000,2,,31,95,95,1,1,3110,02,50,333.96561295
5373166,1,5,1,70,50,4,48,1,,2,6,1,,4,2,1,,,,,,,,,,,1,2,,906000,2,,46,45,45,1,1,4649,02,50,333.96561295
5373167,1,2,1,70,50,26,48,1,,2,26,1,,3,2,9,SISBEN,,,,,,,,,,1,2,,905000,2,,47,45,45,1,2,4771,02,50,323.83146779
5373180,1,2,1,70,50,62,30,1,,2,32,1,,3,2,2,,,,,,,,,,,1,2,,900000,2,,47,34,33,1,2,4761,02,50,163.99657188
5373183,1,1,1,70,50,2,48,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,300000,906000,2,,43,93,93,1,1,4330,02,50,264.6336701
5373185,1,1,1,70,50,10,48,1,,2,10,1,,7,2,1,,,,,,,,,,,1,2,,906000,2,,56,58,53,1,1,5629,02,50,283.90156111
5373187,1,3,1,70,50,40,40,4,,2,40,8,,4,2,1,,,,,,,,,,,1,2,,906000,2,,01,95,62,1,2,0141,02,50,354.88487353
5373192,1,4,1,70,50,2,56,1,,2,2,1,,6,2,1,,,,,,,,,,,1,1,1400000,906000,2,,56,53,53,1,1,5611,02,50,171.47159836
5373193,1,3,1,70,50,4,48,1,,2,50,1,,4,2,1,,,,,,,,,,,1,2,,906000,2,,42,99,99,1,1,4220,02,50,197.22481666
5373200,1,3,1,70,52,17,40,1,,2,17,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,16,32,1,2,8412,02,52,182.3713561
5373215,1,1,1,70,52,18,48,3,,2,18,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,2,5611,02,52,221.727633
5373215,1,2,1,70,52,28,44,1,,2,44,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,46,97,97,1,2,4631,02,52,221.727633
5373216,1,1,1,70,52,24,48,1,,2,52,8,,3,2,1,,,,,,,,,,,1,2,,908526,2,,07,53,53,1,2,0722,02,52,242.86623247
5373216,1,3,1,70,52,28,48,1,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,52,87,97,1,2,5224,02,52,242.86623247
5373222,1,4,1,70,52,40,48,2,,2,48,4,,9,2,1,,,,,,,,,,,1,2,,2500000,2,,35,12,12,1,2,3513,02,52,109.15824355
5373228,1,1,1,70,52,40,60,4,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,98,2,,49,98,98,1,2,4921,02,52,157.79837651
5373228,1,4,1,70,52,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,500000,,,,45,,1,1,.,02,52,157.79837651
5373230,1,2,1,70,52,2,40,1,,2,4,1,,2,2,1,,,,,,,,,,,1,1,350000,950000,2,,47,32,94,1,1,4719,02,52,107.42347068
5373234,1,1,1,70,52,20,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,45,98,1,2,4921,02,52,244.55492859
5373237,1,1,1,70,52,12,40,1,,2,96,1,,3,2,2,,,,,,,,,,,1,2,,800000,2,,41,44,44,1,1,4111,02,52,295.80617455
5373260,1,2,1,70,76,3,30,4,,2,4,4,,3,2,2,,,,,,,,,,,1,1,400000,1000000,2,,96,57,57,1,1,9602,02,76,1471.465854
5373264,1,2,1,70,76,8,48,1,,2,40,4,,5,2,1,,,,,,,,,,,1,2,,1400000,2,,94,13,21,1,1,9499,02,76,1024.4149535
5373266,1,2,1,70,76,4,40,1,,2,6,1,,8,1,4,,,,,,,,,,,1,1,350000,920000,2,,47,45,45,1,1,4771,02,76,882.858541
5373276,1,2,1,70,76,8,50,1,,2,8,1,,2,2,1,,,,,,,,,,,1,1,420000,1440000,2,,41,95,95,1,1,4111,02,76,2168.8568435
5373281,1,2,1,70,76,7,45,1,,2,7,1,,9,2,4,,,,,,,,,,,1,2,,908526,2,,88,39,39,1,1,8890,02,76,1084.4284217
5373458,1,2,1,70,05,108,48,1,,2,156,1,,3,2,2,,,,,,,,,,,1,2,,950000,2,,47,33,45,1,2,4773,02,05,1185.1647665
5373458,1,4,1,70,05,48,48,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,908400,2,,96,45,56,1,2,9601,02,05,1185.1647665
5373458,1,6,1,70,05,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,950000,2,,43,95,95,1,2,4330,02,05,1185.1647665
5373464,1,2,1,70,05,20,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,15,55,75,1,2,1522,02,05,1272.5022301
5373478,1,1,1,70,05,50,48,1,,2,60,4,,9,2,1,,,1,,,,,,,,,2,,2500000,1,1,85,12,13,1,2,8551,02,05,1062.9350654
5373482,1,2,1,70,05,52,40,4,,2,52,1,,4,2,2,,,,,,,,,,,1,2,,1000000,2,,56,51,53,1,2,5611,02,05,1434.6422311
5373492,1,4,1,70,05,3,24,1,,2,52,1,,3,2,2,,,,,,,,,,,1,2,,800000,2,,56,45,53,1,1,5611,02,05,1217.0716004
5373502,1,4,1,70,05,36,48,1,,2,40,1,,8,2,3,,,,,,,,,,,1,2,,1800000,2,,46,16,13,1,2,4653,02,05,1083.4748617
5373508,1,1,1,70,05,48,48,1,,2,48,1,,3,1,1,,,,,,,,,,,1,2,,908526,2,,43,98,98,1,2,4390,02,05,1056.6532338
5373509,1,1,1,70,05,8,48,4,,2,98,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,47,94,97,1,1,4761,02,05,1058.7702263
5373509,1,4,1,70,05,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,.,02,05,1058.7702263
5373517,1,2,1,70,05,5,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,10,45,45,1,1,1011,02,05,1809.5074631
5373518,1,3,1,70,05,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,.,02,05,1012.0646329
5373523,1,3,1,70,08,5,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,32,,1,1,.,02,08,554.9538559
5373526,1,2,1,70,08,12,25,1,,2,12,1,,4,2,1,,,,,,,,1,,,,1,100000,800000,2,,85,13,13,1,1,8551,02,08,768.46333614
5373529,1,1,1,70,08,16,48,1,,2,48,1,,6,2,1,,,,,,,,1,,,,2,,906000,2,,49,98,98,1,2,4923,02,08,628.98355715
5373530,1,3,1,70,08,104,48,1,,2,104,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,50,39,39,1,2,5022,02,08,580.60468122
5373530,1,4,1,70,08,104,48,1,,2,152,1,,8,2,2,,,,,,,,,,,1,2,,908000,2,,52,39,39,1,2,5210,02,08,580.60468122
5373532,1,6,1,70,08,4,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,50,45,33,1,1,5021,02,08,493.76573266
5373536,1,3,1,70,08,3,40,1,,2,4,1,,3,2,1,,,,,,,,,,,1,1,600000,500000,2,,56,53,53,1,1,5619,02,08,610.61360923
5373537,1,3,1,70,08,2,48,1,,2,2,4,,2,2,1,,,,,,,,,,,1,1,30000,600000,2,,47,59,45,1,1,4771,02,08,489.1276806
5373538,1,1,1,70,08,20,48,1,,2,20,1,,5,2,1,,,,,,,,,,,1,2,,700000,2,,45,98,84,1,2,4520,02,08,494.47423104
5373541,1,9,1,70,08,4,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,47,45,45,1,1,4754,02,08,638.26606404
5373545,1,2,1,70,08,12,40,1,,2,52,1,,2,2,4,,,,,,,,,,,1,2,,800000,2,,85,03,32,1,1,8551,02,08,524.21422644
5373546,1,4,1,70,08,52,48,1,,2,52,2,,9,2,1,,,,,,,,,,,1,2,,908000,2,,84,58,58,1,2,8422,02,08,528.31681954
5373547,1,4,1,70,08,20,24,1,,2,35,1,,5,2,1,,,,,,,,,,,1,2,,550000,2,,56,53,53,1,2,5611,02,08,479.76728533
5373557,1,3,1,70,08,6,48,1,,2,6,1,,9,2,1,,,,,,,,,,,1,2,,908506,2,,47,53,97,1,1,4723,02,08,685.62952151
5373558,1,3,1,70,08,16,48,1,,2,32,1,,8,2,1,,,,,,,,,,,1,2,,930000,2,,47,45,45,1,2,4799,02,08,482.01894735
5373576,1,2,1,70,08,6,48,1,,2,6,1,,9,2,7,,,,,,,,,,,1,2,,906000,2,,64,11,11,1,1,6412,02,08,706.08366559
5373577,1,2,1,70,08,32,40,1,,2,32,1,,7,2,4,,,,,,,,,,,1,2,,900000,2,,94,39,39,1,2,9499,02,08,603.78415463
5373583,1,1,1,70,08,99,48,1,,2,99,4,,1,2,2,,,,,,,,1,,,,2,,1500000,2,,49,97,97,1,2,4923,02,08,584.33117677
5373583,1,3,1,70,08,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,02,,1,1,.,02,08,584.33117677
5373584,1,3,1,70,08,44,48,1,,2,44,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,42,02,02,1,2,4210,02,08,489.67667316
5373593,1,2,1,70,08,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,51,44,59,1,1,5111,02,08,614.87489301
5373611,1,5,1,70,08,2,40,1,,2,32,1,,4,2,1,,,,,,,,,,,1,2,,950000,2,,56,38,58,1,1,5630,02,08,532.40587904
