DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5370567,1,2,1,60,05,5,1,1,,,1,,,1,2,2,2,0,,4,,1,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,9,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,8,1,,2,,,,,,,,1,4,45,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,97,49,1,1,4923,300000,02,05,1076.3458793,
5370569,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,240,,7,LA CURIA,2,908526,2,,,2,,1,700000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,91,,.,91,,,1,7,,1,,1,1,1,20,1,1,,,,,,,,,1,2,2,,,,,2,,,,,,,,,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,14,94,1,1,9491,1608526,02,05,2349.3019042,
5370570,1,1,1,60,05,5,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,,3,,12,2,,,,,2,3,2,48,,.,48,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,144,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,92,18,1,4,1812,700000,02,05,2140.1280956,
5370571,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,24,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,690008,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,1,1,,,,,,,,,,,,12,,,,,,,,,48,,.,49,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,2,24,1,,2,,,,,,,,3,4,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,18,1,1,1811,1200000,02,05,2210.7114274,
5370571,1,4,1,60,05,5,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2,30000,1,,3,,12,2,,,,,3,11,2,12,2,,12,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,99,24,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,45,47,1,4,4792,30000,02,05,2210.7114274,
5370573,1,1,1,60,05,5,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,50000,1,,1,,12,2,,,,,2,4,2,5,1,,2,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,2,1,15,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,1,1,2,2,1,3,,57,96,1,4,9602,50000,02,05,1616.9484733,
5370574,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,3,,1,,2,3400000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,8,96,1,,2,,,,,,,,3,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,21,62,1,1,6201,3400000,02,05,1996.8914215,
5370574,1,2,1,60,05,5,1,2,1,,1,,,1,1,2,1,40,,1,,2,6000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,6000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,8,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,02,71,1,1,7110,6000000,02,05,1996.8914215,
5370574,1,3,1,60,05,5,1,2,2,6,1,,,2,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,2000000,1,,3,,12,2,,,,,1,1,1,48,,.,24,6,,9,7,,3,,2,,,,1,,,1,,,,,,,2,2,1,6,1,1,,2,,,,,,,,3,11,25,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,13,85,1,4,8530,2000000,02,05,1996.8914215,
5370576,1,1,1,60,05,5,2,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1000000,1,,1,,8,2,,,,,3,4,2,8,2,,5,6,,1,1,,1,,3,,,,,.,,,,,,,,,2,2,1,8,9,4,,2,,,,,,,,13,8,25,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,10,DE LA PENSION,12,69,1,4,6910,1000000,02,05,2422.4633329,
5370576,1,2,1,60,05,5,1,2,1,,1,,,1,1,1,1,324,,5,,2,3700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,9,7,,1,,1,3,1,27,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,8,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,5,,13,85,1,2,8530,3700000,02,05,2422.4633329,
5370578,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,3,,1,,2,3700000,2,,,1,300000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,26,1,1,,,,,,,,,1,1,1,3,52,1,,2,,,,,,,,5,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,5,,18,93,1,1,9329,4000000,02,05,2086.754624,
5370579,1,1,1,60,05,5,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,3000000,1,,3,,12,1,8,4,4,0,3,9,2,102,,.,84,6,,4,7,,1,,1,2,2,30,1,1,,,1,,,,,,1,1,1,0,12,2,,2,,,,,,,,1,6,7,1,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,51,56,1,5,5630,3000000,02,05,985.37789714,
5370579,1,2,1,60,05,5,1,2,1,,1,,,1,1,2,1,9,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,8,7,,1,,1,2,1,22,1,1,,,,,,,,,1,1,1,3,24,1,,2,,,,,,,,1,2,40,,2,,,,1,1,1,1,2,2,1,1,1,2,2,,2,1,2,2,1,2,1,2,5,,11,78,1,1,7810,908526,02,05,985.37789714,
5370580,1,2,1,60,05,5,1,2,2,12,1,,,1,1,2,1,30,,5,,1,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,2000000,2,,1,1000000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,46,,.,55,,,9,5,,1,,1,1,1,13,1,1,,1,,,,,,,1,1,1,0,2,4,,2,,,,,,,,9,1,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,13,84,1,1,8413,2000000,02,05,992.02898711,
5370580,1,3,1,60,05,5,1,1,,,1,,,1,2,2,2,240,,1,,2,600000,2,,,1,600000,1,400000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,21,2,,21,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,10,DE LA PENSION DE SUSTITUCION,54,97,1,3,9700,1600000,02,05,992.02898711,
5370582,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,252,,1,,2,1800000,1,400000,2,2,,2,,2,,2,,2,,,1,106000,2,2,,,1,34800,2,2,,,1,150000,2,1,1800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,1,,1,2,1,30,1,1,,,,,,,,,2,1,1,0,144,1,,2,,,,,,,,2,1,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,41,47,1,1,4754,1800000,02,05,1046.6484608,
5370582,1,4,1,60,05,5,1,2,2,12,2,1,,2,1,2,1,12,,2,,1,1700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,8,12,1,,2,,,,,,,,13,7,180,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,1,,19,07,1,1,0722,1700000,02,05,1046.6484608,7810
5370583,1,1,1,60,05,5,1,2,1,,1,,,1,1,2,1,24,,1,,2,4000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,4000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,7,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,6,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,15,73,1,1,7310,4000000,02,05,1062.9350654,
5370584,1,1,1,60,05,5,1,2,2,12,1,,,2,1,2,1,36,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,102000,2,1,34800,2,2,,,2,,,2,,,1,877000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,98,1,1,,,,,,,,,1,1,1,0,168,1,,2,,,,,,,,3,4,45,,2,,,,1,1,1,2,2,1,2,2,1,1,2,,2,1,2,2,2,2,2,1,8,,53,56,1,1,5619,908000,02,05,1256.6482115,
5370587,1,1,1,60,05,5,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,420000,1,,3,,12,2,,,,,3,5,2,28,1,,28,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,5,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,8,,59,96,1,4,9609,420000,02,05,1147.9642164,
5370591,1,1,1,60,08,8,2,,,,,,,,,,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,720000,1,,3,,11,1,1,0,0,1,3,1,2,56,,.,56,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,18,4,,2,,,,,,,,3,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,53,56,1,4,5619,720000,02,08,540.0128024,
5370591,1,2,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,10,,,,,,,,,28,1,,28,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,3,4,,2,,,,,,,,13,3,15,,2,,,,1,1,1,1,2,1,2,1,2,1,2,,1,1,2,2,2,2,2,1,3,,53,56,1,6,5619,,02,08,540.0128024,
5370591,1,4,1,60,08,8,2,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,850000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,4,,5,,2,,,,1,,,,,,,,,1,2,2,1,1,18,4,,2,,,,,,,,3,3,10,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,2,1,2,1,2,1,3,,98,49,1,4,4921,850000,02,08,540.0128024,
5370592,1,2,1,60,08,8,2,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,2,75000,1,,3,,10,2,,,,,3,1,2,14,2,,14,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,35,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,3,,45,47,1,4,4792,75000,02,08,394.35247843,
5370592,1,4,1,60,08,8,2,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,720000,1,,3,,11,2,,,,,3,1,2,50,,.,50,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,98,49,1,4,4921,720000,02,08,394.35247843,
5370593,1,3,1,60,08,8,2,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,550000,1,,3,,10,2,,,,,2,1,1,40,,.,40,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,28,1,,2,,,,,,,,9,1,35,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,3,,87,25,1,4,2511,550000,02,08,299.67161216,
5370593,1,8,1,60,08,8,1,1,,,1,,,1,2,2,2,108,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,60,,.,60,,,2,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,1,4782,900000,02,08,299.67161216,
5370593,1,9,1,60,08,8,2,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,11,2,,,,,3,1,1,45,,.,45,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,86,4,,2,,,,,,,,3,3,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,98,49,1,4,4921,600000,02,08,299.67161216,
5370593,1,14,1,60,08,8,1,1,,,1,,,1,2,2,1,1,,1,,1,690000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,70,,.,70,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,28,1,,2,,,,,,,,5,13,20,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,3,,45,47,1,1,4711,840000,02,08,299.67161216,
5370594,1,1,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,,3,,10,2,,,,,3,11,1,70,,.,70,,,1,4,,10,,2,,,,1,,,,,,,,,1,2,2,1,12,60,1,,2,,,,,,,,13,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,98,49,1,4,4921,800000,02,08,627.14523395,
5370594,1,4,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,4,,10,,2,,,,1,,,,,,,,,1,2,2,1,5,84,4,,2,,,,,,,,13,3,15,,2,,,,1,1,2,1,2,2,2,1,1,1,2,,2,9,2,1,1,2,1,1,8,,98,49,1,4,4921,700000,02,08,627.14523395,
5370595,1,1,1,60,08,8,1,2,1,,2,1,,1,1,2,1,28,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,45000,2,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,12,4,,2,,,,,,,,8,13,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,87,25,1,1,2511,1000000,02,08,455.4579871,7810
5370595,1,2,1,60,08,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,80000,1,,3,,12,2,,,,,3,1,2,24,1,,24,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,20,6,1,,1,8,12,4,,30,1,1,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,56,1,4,5619,80030,02,08,455.4579871,
5370596,1,2,1,60,08,8,2,,,,,,,,,,,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,250000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,4,,2,,2,,,,1,,,,,,1,,,,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,98,49,1,4,4923,250000,02,08,271.46945698,
5370596,1,3,1,60,08,8,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,,3,,12,2,,,,,2,1,1,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,2,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,92,1,4,9200,200000,02,08,271.46945698,
5370596,1,4,1,60,08,8,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,,3,,7,2,,,,,2,6,2,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,3,3,5,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,2,1,3,,45,47,1,4,4781,200000,02,08,271.46945698,
5370596,1,7,1,60,08,8,1,1,,,1,,,2,2,2,2,1,,1,,2,760000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,2,,2,,,,1,,,,,,1,,,,2,2,1,0,18,1,,2,,,,,,,,3,3,5,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,95,31,1,1,3110,760000,02,08,271.46945698,
5370597,1,2,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,,3,,8,2,,,,,3,4,1,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,1,10,2,1,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,41,47,1,4,4771,800000,02,08,601.78800219,
5370602,1,1,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,280000,1,,3,,12,1,1,0,0,1,3,1,2,30,1,,0,1,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,18,240,1,,2,,,,,,,,1,14,,2,1,12,2,2,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,45,47,1,4,4724,280000,02,08,584.33117677,
5370602,1,2,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,30,1,,30,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,3,14,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,45,47,1,6,4724,,02,08,584.33117677,
5370604,1,1,1,60,08,8,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,3,,1,8,18,4,,100000,1,1,1,2,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,5,,55,81,1,4,8121,700000,02,08,537.20343692,
5370607,1,1,1,60,08,8,1,2,1,,1,,,1,1,2,1,336,,2,,2,908526,2,,,2,,2,,1,120000,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,860000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,28,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,7,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,97,10,1,1,1030,908526,02,08,442.84252687,
5370607,1,2,1,60,08,8,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,77,56,1,4,5619,400000,02,08,442.84252687,
5370608,1,1,1,60,08,8,1,2,1,,1,,,2,2,2,2,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,3000000,1,,3,,12,2,,,,,1,1,1,40,,.,40,,,7,7,,1,,1,2,2,10,1,1,,,,,,,,,1,2,1,0,60,1,,2,,,,,,,,8,8,10,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,2,2,2,1,5,,11,68,1,4,6820,3000000,02,08,556.67148054,
5370609,1,1,1,60,08,8,1,2,1,,1,,,1,1,2,1,8,,1,,2,1200000,2,,,2,,2,,1,150000,2,,2,,,1,97000,1,1,62000,2,2,,,2,,,2,,,1,1100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,56,,.,56,,,8,7,,1,,1,1,1,14,1,1,,,,,,,,,1,1,1,4,108,1,,2,,,,,,,,1,7,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,84,85,1,1,8559,1200000,02,08,544.10978276,
5370610,1,1,1,60,08,8,1,1,,,1,,,2,2,2,2,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,100000,1,,1,,12,2,,,,,1,1,2,10,2,,10,,,9,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,45,92,1,4,9200,100000,02,08,506.10124351,
5370610,1,2,1,60,08,8,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,18,40,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,45,47,1,4,4782,300000,02,08,506.10124351,
5370610,1,3,1,60,08,8,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,3,2,30,2,,30,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,120,1,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,45,47,1,4,4789,500000,02,08,506.10124351,
5370610,1,6,1,60,08,8,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,5,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,4,4789,400000,02,08,506.10124351,
5370611,1,2,1,60,08,8,1,1,,,1,,,2,2,2,2,4,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,60,,.,60,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,24,1,,2,,,,,,,,7,2,40,,2,,,,1,1,2,1,2,2,2,2,2,2,1,PRESTACIONES,2,1,1,2,1,2,2,2,3,,58,52,1,1,5221,900000,02,08,644.44423012,
5370611,1,3,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,1,1,40,,.,40,,,1,2,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,96,1,,2,,,,,,,,2,2,60,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,03,95,1,4,9511,1000000,02,08,644.44423012,
5370611,1,5,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,250000,1,,3,,12,2,,,,,3,1,2,20,2,,10,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,2,1,30,1,1,1,1,1,1,2,2,2,2,2,2,1,ESTABILIDAD LABORAL PRESTACIONES,1,1,1,2,2,2,2,1,3,,13,90,1,4,9007,250000,02,08,644.44423012,
