DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6043085;1;2;1;60;70;1;70;2;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;500000;1;;3;;1;2;12;70;;.;70;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;3;2;;;;;;;;2;;;;1;2;1;1;1;1;1;1;1;2;;1;1;1;2;2;2;2;1;14;;3;;1;1;98;49;1;12;4;4921;500000;70;110.4776467;
6043086;1;1;1;60;70;1;70;2;;;;;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;250000;1;;3;;4;2;12;25;2;;25;;;;1;5;;1;;2;;;;;;;;;;;;1;2;2;1;4;26;4;;13;1;70;20;4;;300000;1;1;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;10;DE SU PENSION;1;;45;47;1;12;4;4792;550000;70;96.359876334;
6043086;1;5;1;60;70;1;70;1;2;2;6;1;;1;1;2;1;3;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;1;600000;2;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;3;60;;.;60;;;;9;5;;1;;1;2;1;2;1;;;;;;;;;1;2;1;20;18;1;;7;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;17;1;;1;;45;47;1;12;1;4773;908526;70;96.359876334;
6043087;1;1;1;60;70;1;70;2;;;;;;;;;;282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300000;1;;3;;10;1;12;30;1;;30;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;1;70;10;4;;60000;1;1;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;2;2;1;1;12;10;3;;1;1;54;81;1;12;4;8121;360000;70;125.02002843;
6043087;1;2;1;60;70;1;70;1;2;2;12;1;;1;1;2;1;48;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;908526;2;;1;454263;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;3;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;5;3;;1;;33;47;1;12;1;4711;908526;70;125.02002843;
6043089;1;1;1;60;70;1;70;1;2;2;12;2;1;1;1;2;1;36;;3;;1;1100000;2;;;2;;2;;2;;2;;2;;;1;106454;2;9;;;2;;;2;;;2;;;1;1100000;2;;1;550000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;5;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;11;5;3;;1;;59;86;1;12;1;8610;1100000;70;137.82870214;7810
6043091;1;1;1;60;70;1;70;1;2;2;12;2;1;1;1;2;1;120;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;877803;2;;1;438900;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;10;1;;;;;;;;;1;1;1;0;12;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;10;1;;1;;58;65;1;12;1;6522;908526;70;134.29423566;8010
6043091;1;2;1;60;70;1;70;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;300000;1;;3;;1;1;2;21;1;;21;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;1;99;24;3;;3;2;;;;;;;;1;48;2;1;1;2;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;3;12;3;;1;1;45;47;1;12;4;4792;300000;70;134.29423566;
6043092;1;1;1;60;70;1;70;1;1;;;1;;1;2;2;2;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;2;;;;;3;825000;1;;3;;1;2;12;58;;.;58;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;14;;3;;1;;79;14;1;12;4;1410;825000;70;101.51833259;
6043095;1;1;1;60;70;1;70;2;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;680000;1;;3;;1;1;12;50;;.;50;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;6;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;1;1;14;;3;;1;1;98;49;1;12;4;4921;680000;70;150.45409856;
6043096;1;1;1;60;70;1;70;2;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;500000;1;;3;;1;2;9;48;;.;48;;;;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;1;1;4;;1;2;;;;;;;;2;;;;1;2;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;1;12;12;3;;1;1;95;41;1;12;4;4112;500000;70;63.828213039;
6043096;1;2;1;60;70;1;70;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;100000;1;;3;;1;2;12;7;2;;7;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;99;36;3;;3;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;2;1;2;2;2;2;2;1;14;;3;;1;1;77;56;1;12;4;5619;100000;70;63.828213039;
6043097;1;1;1;60;70;1;70;1;2;1;;1;;1;1;2;1;12;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;908526;2;;1;454263;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;54;;.;54;;;;9;5;;1;;1;1;1;1;1;;;;;;;;;1;1;1;0;60;4;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;3;;1;;37;47;1;12;1;4711;908526;70;115.20687078;
6043098;1;2;1;60;70;1;70;1;1;;;1;;1;2;2;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;2;;;;;3;800000;1;;3;;3;1;12;56;;.;56;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;7;56;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;16;3;;1;;41;47;1;12;4;4771;800000;70;63.828213039;
6043099;1;3;1;60;70;1;70;1;2;1;;1;;1;1;2;1;2;;2;;2;1800000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;1;48;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;18;1;;1;;40;46;1;12;1;4661;1800000;70;150.00037238;
6043100;1;1;1;60;70;1;70;1;2;2;12;1;;1;1;2;1;12;;1;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;877803;2;;1;438901;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;5;;1;;1;1;1;15;1;;;;;;;;;1;1;1;6;144;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;2;11;15;3;;1;1;45;20;1;12;1;2023;908526;70;152.66126404;
6043101;1;2;1;60;70;1;70;2;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;52000;1;;3;;1;1;12;21;2;;21;;;;1;5;;2;;2;;;;;;;;;;;;1;2;2;1;99;120;3;;9;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;45;47;1;12;4;4792;52000;70;130.71341707;
6043101;1;3;1;60;70;1;70;1;1;;;1;;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;2;;;;;3;720000;1;;3;;1;1;12;48;;.;48;;;;5;5;;2;;2;;;;;;;;;;;;1;2;2;1;0;24;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;1;1;12;14;3;;1;1;33;64;1;12;4;6499;720000;70;130.71341707;
6043102;1;1;1;60;70;1;70;1;1;;;1;;1;1;2;1;36;;1;;2;600000;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;84;;.;84;;;;5;7;;4;;2;;;;;;;;;;;;1;2;2;1;0;12;4;;3;2;;;;;;;;2;;;;1;2;1;1;2;2;2;1;2;2;;2;1;1;2;2;2;1;1;11;10;3;;1;1;53;56;1;12;1;5611;800000;70;175.14426235;
6043102;1;6;1;60;70;1;70;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;150000;1;;1;;1;2;1;16;1;;8;6;;2;1;2;;5;;2;;;;;;;;;;;;1;2;2;1;99;132;1;;1;2;;;;;;;;1;48;1;1;1;2;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;1;3;10;3;;1;1;54;81;1;12;4;8121;150000;70;175.14426235;
6043103;1;1;1;60;70;1;70;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;500000;1;;3;;3;1;12;50;;.;50;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;24;60;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;45;47;1;12;4;4761;500000;70;110.79253982;
6043103;1;2;1;60;70;1;70;2;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300000;1;;3;;3;1;12;20;2;;20;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;10;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;41;47;1;12;4;4772;300000;70;110.79253982;
6043104;1;1;1;60;70;1;70;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300000;1;;3;;10;1;12;40;;.;40;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;0;36;4;;3;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;2;2;2;2;1;1;3;10;3;;1;1;99;38;1;12;4;3830;300000;70;125.02002843;
6043106;1;1;1;60;70;1;70;2;;;;;;;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;585000;1;;3;;1;2;12;45;;.;45;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;0;18;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;14;;3;;1;;45;47;1;12;4;4755;585000;70;103.70100407;
6043107;1;1;1;60;70;1;70;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300000;1;;3;;3;2;12;60;;.;60;;;;1;6;;10;;2;;;;;;;;;;;;1;2;2;1;5;60;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;45;56;1;12;4;5619;300000;70;101.51833259;
6043108;1;1;1;60;70;1;70;2;;;;;;;;;;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;5;;;;;3;210000;1;;3;;4;2;12;18;2;;15;6;;1;1;5;;2;;2;;;;;;;;;1;;;;2;2;1;4;90;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;45;47;1;12;4;4792;210000;70;89.068777289;
6043108;1;4;1;60;70;1;70;1;2;1;;1;;1;1;2;1;80;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;77000;2;2;;;2;;;2;;;1;877803;2;;1;438900;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;5;7;;1;;1;2;1;7;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;8;1;;1;;32;64;1;12;1;6499;908526;70;89.068777289;
6043109;1;1;1;60;70;1;70;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;200000;1;;3;;10;1;12;40;;.;20;6;;1;1;1;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;28;1;1;1;1;1;2;2;2;2;2;2;2;;1;1;1;2;2;2;2;1;14;;3;;1;1;81;31;1;12;4;3110;200000;70;86.837117808;
6043109;1;4;1;60;70;1;70;1;1;;;1;;2;2;2;2;240;;1;;2;600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;3;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;1;1;12;10;3;;1;1;45;47;1;12;1;4711;600000;70;86.837117808;
6043110;1;1;1;60;70;1;23;1;1;;;1;;1;2;2;2;1;;1;;2;1200000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;9;;1;;1;1;2;3;1;;;;;;;;;1;2;1;0;300;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;20;3;;1;;95;42;1;12;1;4210;1200000;70;121.75410296;
6043110;1;2;1;60;70;1;70;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;300000;1;;3;;1;1;12;48;;.;32;6;;1;1;7;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;1;3;;1;;57;96;1;12;4;9602;300000;70;121.75410296;
6043111;1;2;1;60;70;1;70;2;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;645000;1;;3;;1;2;12;50;;.;40;6;;1;2;9;;2;;2;;;;;;;;;;;;1;2;2;1;0;180;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;14;;3;;1;;95;41;1;12;4;4112;645000;70;82.267640659;
6043112;1;3;1;60;70;1;70;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;3;1000000;1;;3;;3;1;12;56;;.;56;;;;1;7;;2;;2;;;;;;;;;;;;1;2;2;1;10;72;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;49;64;1;12;4;6499;1000000;70;114.5480092;
6043112;1;5;1;60;70;1;70;1;2;1;;1;;1;1;2;1;96;;2;;1;1200000;2;;;2;;2;;2;;2;;2;;;1;106600;2;2;;;2;;;2;;;2;;;1;1200000;2;;1;600000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;0;1;;2;9;7;;1;;1;1;1;8;1;;;;;;;;;1;1;1;8;60;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;;1;;33;92;1;12;1;9200;1200000;70;114.5480092;
6043114;1;2;1;60;70;1;70;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;750000;1;;3;;1;1;12;60;;.;60;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;1;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;2;;1;1;2;2;2;2;1;1;3;5;3;;1;1;98;49;1;12;4;4921;750000;70;177.46651156;
6043114;1;3;1;60;70;1;70;1;1;;;1;;1;2;2;2;2;;1;;2;480000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;45;;.;45;;;;2;7;;2;;2;;;;;;;;;;;;1;2;2;1;18;12;1;;1;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;2;1;2;1;1;11;10;3;;1;1;39;86;1;12;1;8622;480000;70;177.46651156;
6043114;1;4;1;60;70;1;70;1;2;1;;2;1;1;1;2;1;36;;2;;2;908526;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;908526;2;;1;454263;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;3;1;;;;;;;;;1;1;1;2;24;2;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;18;3;;1;;58;49;1;12;1;4921;908526;70;177.46651156;7810
6043115;1;1;1;60;70;1;70;1;2;2;12;1;;1;1;2;1;28;;2;;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;1200000;2;;1;600000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;1;1;15;1;;;;;;;;;1;1;1;64;144;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;2;14;;3;;1;;59;86;1;12;1;8610;1200000;70;112.9997053;
6043116;1;1;1;60;70;1;70;1;2;1;;1;;1;1;2;1;26;;4;;1;908526;1;200000;2;2;;2;;2;;2;;2;;;1;106454;2;1;38500;2;2;;;2;;;2;;;1;877803;2;;1;439000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;4;1;;;;;;;;;1;1;1;1;24;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;10;1;;1;;33;47;1;12;1;4711;908526;70;140.75620412;
6043118;1;2;1;60;70;1;70;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;300000;1;;3;;3;1;12;50;;.;50;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;5;60;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;80;95;1;12;4;9523;300000;70;74.366867582;
6043118;1;3;1;60;70;1;70;1;2;1;;1;;1;2;2;2;12;;1;;2;400000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;5;7;;2;;2;;;;;;;;;;;;1;2;2;1;10;50;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;11;3;;1;;53;56;1;12;1;5613;400000;70;74.366867582;
6043120;1;1;1;60;70;1;70;2;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;700000;1;;3;;1;2;12;56;;.;58;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;2;3;10;3;;1;1;45;47;1;12;4;4772;700000;70;120.76522544;
6043122;1;1;1;60;70;1;70;2;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;600000;1;;3;;1;2;8;42;;.;42;;;;1;4;;2;;2;;;;;;;;;;;;1;2;2;1;4;2;1;;11;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;2;1;1;1;2;2;2;1;3;10;3;;1;1;98;49;1;12;4;4921;600000;70;110.79253982;
6043122;1;2;1;60;70;1;70;1;2;1;;1;;1;1;2;1;6;;1;;2;1400000;2;;;2;;2;;2;;2;;2;;;1;106454;2;2;;;2;;;2;;;2;;;1;106454;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;6;48;;.;48;;;;7;7;;1;;1;2;1;13;1;;;;;;;;;1;1;1;6;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;10;3;;1;;32;94;1;12;1;9420;1400000;70;110.79253982;
6043123;1;1;1;60;70;1;70;1;2;1;;2;1;1;1;2;1;48;;3;;2;454263;2;;;2;;2;;2;;2;;2;;;1;106454;2;1;76970;2;2;;;2;;;2;;;1;454263;2;;1;227131;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;24;1;;24;;;;9;7;;1;;1;1;1;9;1;;;;;;;;;1;1;1;1;60;1;;3;1;70;16;4;;200000;4;2;1;24;1;1;1;1;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;1;1;11;10;3;;1;1;37;61;1;12;1;6110;654263;70;128.53074559;7810
6043124;1;1;1;60;70;1;70;2;;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;3;300000;1;;3;;5;2;12;50;;.;30;6;;1;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;3;6;4;;2;2;;;;;;;;1;40;1;1;1;1;1;2;1;2;2;1;1;2;;1;1;2;2;2;2;2;1;14;;6;;1;1;41;56;1;12;4;5619;300000;70;106.22306267;
6043124;1;2;1;60;70;1;70;2;;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;20;2;;20;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;1;2;2;14;;3;;1;;77;56;1;12;6;5619;;70;106.22306267;
6043125;1;1;1;60;70;1;70;2;;;;;;;;;;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;3;300000;1;;3;;1;2;12;84;;.;84;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;84;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;3;;1;;41;47;1;12;4;4711;300000;70;110.79253982;
6043125;1;2;1;60;70;1;70;2;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;42;;.;42;;;;2;1;;2;;2;;;;;;;;;;;;1;2;2;1;0;12;1;;13;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;1;1;1;2;2;2;2;1;14;;3;;1;1;45;47;1;12;6;4711;;70;110.79253982;
6043127;1;1;1;60;70;1;70;1;2;1;;1;;1;1;2;1;99;;1;;2;3500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3350000;2;;1;1675000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;2;1;24;1;;;;;;;;;1;1;1;24;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;10;1;;1;;11;86;1;12;1;8610;3500000;70;127.83226719;
6043127;1;2;1;60;70;1;70;2;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;6;;;;;2;750000;1;;3;;3;2;12;80;;.;80;;;;2;1;;3;;2;;;;;;;;;1;;;;2;2;1;4;120;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;1;14;;3;;1;;41;47;1;12;4;4711;750000;70;127.83226719;
6043127;1;3;1;60;70;1;70;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;;;;;;;;;.;;;12;30;2;;30;;;;2;1;;1;;3;;;;;;;;;;;;;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;2;1;14;;3;;;;45;47;1;12;6;4711;;70;127.83226719;
6043128;1;6;1;60;70;1;70;2;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;50000;1;;3;;1;2;6;14;1;;7;6;;2;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;1;40;2;1;1;2;1;2;1;2;2;1;1;2;;2;1;2;2;2;2;2;1;14;;3;;1;1;57;96;1;12;4;9602;50000;70;63.828213039;
