PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250313;03;2025;8144493;1;2;1;70;;2;1853.6344107;19;1;;;;;2;5;;1400000;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144493;1;3;1;70;;2;1853.6344107;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144493;1;4;1;70;;2;1853.6344107;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144495;1;2;1;70;;2;1630.4071043;19;1;;;;;;;;;1;;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20250313;03;2025;8144495;1;3;1;70;;2;1630.4071043;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144495;1;4;1;70;;2;1630.4071043;19;1;;;;;;;;;1;;60;0;6;1;6;2;2;;2;;.;4120;85;8530
20250313;03;2025;8144497;1;1;1;70;;2;703.30845235;19;1;;;;;;;;;1;;108;0;5;1;9;2;3;;2;;.;9621;85;8544
20250313;03;2025;8144497;1;2;1;70;;2;703.30845235;19;1;;;;;;;;;1;;220;0;3;1;6;2;2;;2;;.;2341;85;8530
20250313;03;2025;8144498;1;1;1;70;;2;1494.3569177;19;1;;;;;;;;;1;;360;2;5;1;10;2;3;;2;;.;1221;94;9411
20250313;03;2025;8144499;1;1;1;70;;2;2527.5841637;19;1;;;;;;;;;1;;96;0;4;4;1;2;2;;2;;.;9111;81;8121
20250313;03;2025;8144500;1;2;1;70;;2;1474.6611937;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144500;1;3;1;70;;2;1474.6611937;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144500;1;4;1;70;;2;1474.6611937;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144501;1;2;1;70;;2;2947.4327494;19;1;;;;;;;;;1;;156;0;4;4;1;2;2;;2;;.;8324;49;4921
20250313;03;2025;8144502;2;2;2;70;;2;2071.2990365;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
