PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S5;P1661S5A1;P1661S6;P1661S6A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;P3367;P3368;P3369;P3370;P3370S1;P3371;P3371S1;P3371S2;P3371S3;P3371S4;P3372;P3372S1
20250313;03;2025;8169832;1;1;1;90;11;1;5222.6494407;11;2;;;;;;;1;1;3000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169833;1;1;1;90;11;1;2644.3863114;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169833;1;2;1;90;11;1;2644.3863114;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169834;1;1;1;90;11;1;3656.9402823;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169834;1;2;1;90;11;1;3656.9402823;11;2;;;;;;;1;2;;2;;1;200000;;;1;200000;;;;;;;1;DEVOLUCION DEL IVA;200000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169834;1;4;1;90;11;1;3656.9402823;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169835;1;1;1;90;11;1;2034.1596417;11;1;1;1000000;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;0;2;;2;;;;;2;
20250313;03;2025;8169835;1;2;1;90;11;1;2034.1596417;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169835;1;3;1;90;11;1;2034.1596417;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169835;1;4;1;90;11;1;2034.1596417;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169835;1;5;1;90;11;1;2034.1596417;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169836;1;1;1;90;11;1;4169.3836844;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169836;1;2;1;90;11;1;4169.3836844;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169837;1;1;1;90;11;1;3687.7394083;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169837;1;2;1;90;11;1;3687.7394083;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169838;1;1;1;90;11;1;4855.7149531;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169838;1;2;1;90;11;1;4855.7149531;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169841;1;1;1;90;11;1;3694.3025963;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169841;1;2;1;90;11;1;3694.3025963;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;70000;1;780000;2;;;2;;2;;;;;2;
20250313;03;2025;8169842;1;1;1;90;11;1;3923.9702391;11;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169843;1;1;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169843;1;2;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;380000;0;1;580000;1;300000;1;2023;300000;2;
20250313;03;2025;8169843;1;3;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169843;1;4;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;70000;0;2;;2;;;;;2;
20250313;03;2025;8169843;1;5;1;90;11;1;1654.126488;11;1;2;;1;1423000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169843;1;6;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169843;1;7;1;90;11;1;1654.126488;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169844;1;1;1;90;11;1;3494.2822977;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169844;1;2;1;90;11;1;3494.2822977;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;350000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169844;1;3;1;90;11;1;3494.2822977;11;1;2;;1;1900000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169845;1;1;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169845;1;2;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169845;1;3;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169846;1;1;1;90;11;1;3363.9815521;11;2;;;;;;;1;1;16000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169846;1;3;1;90;11;1;3363.9815521;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169847;1;1;1;90;11;1;3957.5253085;11;1;2;;1;2250000;2;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;2;;1;2500000;1;1200000;0;2;;2;;;;;2;
20250313;03;2025;8169847;1;2;1;90;11;1;3957.5253085;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;540000;2;;2;;;1;500000;1;1500000;1;2023;1500000;2;
20250313;03;2025;8169847;1;3;1;90;11;1;3957.5253085;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169849;1;1;1;90;11;1;3934.444004;11;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169850;1;1;1;90;11;1;2786.9731037;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169850;1;2;1;90;11;1;2786.9731037;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169850;1;3;1;90;11;1;2786.9731037;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;98;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169850;1;4;1;90;11;1;2786.9731037;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169852;1;1;1;90;11;1;3402.2742645;11;1;2;;1;3000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;0;2;;2;;;;;2;
20250313;03;2025;8169852;1;2;1;90;11;1;3402.2742645;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;1000000;2;;;;;2;
20250313;03;2025;8169852;1;4;1;90;11;1;3402.2742645;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169853;1;1;1;90;11;1;3160.2892136;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169853;1;2;1;90;11;1;3160.2892136;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1200000;0;2;;2;;;;;2;
20250313;03;2025;8169853;1;3;1;90;11;1;3160.2892136;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;200000;2;;;;;2;
20250313;03;2025;8169853;1;4;1;90;11;1;3160.2892136;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;149400;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169854;1;1;1;90;11;1;3348.4546041;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;600000;0;2;;2;;;;;2;
20250313;03;2025;8169855;1;1;1;90;11;1;4878.2631942;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169855;1;2;1;90;11;1;4878.2631942;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169856;1;1;1;90;11;1;4450.6258198;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;230000;2;;2;;;1;130000;2;;;;;2;
20250313;03;2025;8169856;1;2;1;90;11;1;4450.6258198;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;184000;1;7000000;2;;;2;;2;;;;;2;
20250313;03;2025;8169857;1;1;1;90;11;1;4154.3802369;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169860;1;1;1;90;11;1;4616.4723819;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169860;1;2;1;90;11;1;4616.4723819;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169861;1;1;1;90;11;1;3567.9158495;11;1;2;;1;1300000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1160000;0;2;;2;;;;;2;
20250313;03;2025;8169861;1;2;1;90;11;1;3567.9158495;11;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169862;1;1;1;90;11;1;4716.0663208;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;500000;0;1;300000;2;;;;;2;
20250313;03;2025;8169862;1;4;1;90;11;1;4716.0663208;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169863;1;1;1;90;11;1;2935.7723663;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1500000;0;1;200000;2;;;;;2;
20250313;03;2025;8169863;1;2;1;90;11;1;2935.7723663;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1;100000;2;;;;;2;
20250313;03;2025;8169863;1;3;1;90;11;1;2935.7723663;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169864;1;1;1;90;11;1;4450.6258198;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;230000;2;;;;;2;
20250313;03;2025;8169864;1;2;1;90;11;1;4450.6258198;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169865;1;1;1;90;11;1;5145.2889165;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169865;1;2;1;90;11;1;5145.2889165;11;2;;;;;;;1;1;9000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169867;1;1;1;90;11;1;5711.4012107;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1200000;0;1;300000;1;700000;1;2023;700000;2;
20250313;03;2025;8169868;1;1;1;90;11;1;5222.6494407;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169871;1;1;1;90;11;1;3373.9839738;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169871;1;2;1;90;11;1;3373.9839738;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169871;1;3;1;90;11;1;3373.9839738;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169875;1;1;1;90;11;1;4022.9884454;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169875;1;2;1;90;11;1;4022.9884454;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169876;1;1;1;90;11;1;4059.2444098;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169876;1;2;1;90;11;1;4059.2444098;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169876;1;3;1;90;11;1;4059.2444098;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169877;1;1;1;90;11;1;3223.36662;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169877;1;2;1;90;11;1;3223.36662;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169878;1;1;1;90;11;1;2151.6720734;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;99;2;;;;;2;
20250313;03;2025;8169878;1;2;1;90;11;1;2151.6720734;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169878;1;3;1;90;11;1;2151.6720734;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169879;1;1;1;90;11;1;2462.460192;11;1;1;1600000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;5800000;0;2;;2;;;;;2;
20250313;03;2025;8169879;1;2;1;90;11;1;2462.460192;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169879;1;3;1;90;11;1;2462.460192;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169880;1;1;1;90;11;1;3249.6485409;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;120000;2;;;;;2;
20250313;03;2025;8169882;1;1;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169882;1;2;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169882;1;3;1;90;11;1;3305.2725588;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169883;1;1;1;90;11;1;4978.4482012;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;18000000;2;;2;;;1;5000000;1;3000000;1;2023;3000000;2;
20250313;03;2025;8169883;1;2;1;90;11;1;4978.4482012;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;6000000;2;;1;3100000;0;1;800000;1;1000000;1;2023;1000000;2;
20250313;03;2025;8169884;1;1;1;90;11;1;3137.4697185;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;150000;0;2;;2;;;;;2;
20250313;03;2025;8169884;1;2;1;90;11;1;3137.4697185;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169884;1;3;1;90;11;1;3137.4697185;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;200000;2;;;;;2;
20250313;03;2025;8169885;1;1;1;90;11;1;3656.2461265;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;250000;2;;;;;2;
20250313;03;2025;8169885;1;2;1;90;11;1;3656.2461265;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169886;1;1;1;90;11;1;3602.3475033;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169886;1;2;1;90;11;1;3602.3475033;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169888;1;1;1;90;11;1;3659.2427226;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;200000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169889;1;1;1;90;11;1;2974.8319529;11;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169889;1;2;1;90;11;1;2974.8319529;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169890;1;1;1;90;11;1;3021.3337486;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1200000;0;1;90000;2;;;;;2;
20250313;03;2025;8169890;1;2;1;90;11;1;3021.3337486;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169891;1;1;1;90;11;1;3124.1113277;11;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;270000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169892;1;1;1;90;11;1;2048.8944942;11;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2460000;0;2;;2;;;;;2;
20250313;03;2025;8169892;1;2;1;90;11;1;2048.8944942;11;1;2;;1;3800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169892;1;3;1;90;11;1;2048.8944942;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169892;1;4;1;90;11;1;2048.8944942;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169893;1;1;1;90;11;1;3124.1113277;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169894;1;1;1;90;11;1;3146.8709617;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169894;1;2;1;90;11;1;3146.8709617;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169896;1;1;1;90;11;1;3557.8740773;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1000000;0;1;350000;2;;;;;2;
20250313;03;2025;8169896;1;2;1;90;11;1;3557.8740773;11;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169904;1;1;1;90;13;1;467.58714769;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;0;2;;;;;2;
20250313;03;2025;8169904;1;2;1;90;13;1;467.58714769;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169904;1;3;1;90;13;1;467.58714769;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169907;1;1;1;90;13;1;561.73133662;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169907;1;2;1;90;13;1;561.73133662;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169908;1;1;1;90;13;1;592.25802259;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169913;1;1;1;90;13;1;497.07944678;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169915;1;1;1;90;13;1;522.43687487;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;1;1500000;2;;;;;2;
20250313;03;2025;8169918;1;1;1;90;13;1;469.50678015;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169918;1;2;1;90;13;1;469.50678015;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169919;1;1;1;90;13;1;568.54238663;13;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169921;1;1;1;90;13;1;585.76189369;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;140000;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169921;1;3;1;90;13;1;585.76189369;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169922;1;1;1;90;13;1;473.48825607;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1400000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169922;1;2;1;90;13;1;473.48825607;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;1400000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169922;1;5;1;90;13;1;473.48825607;13;2;;;;;;;1;1;2400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169923;1;1;1;90;13;1;459.45834006;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169923;1;2;1;90;13;1;459.45834006;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169923;1;3;1;90;13;1;459.45834006;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169923;1;4;1;90;13;1;459.45834006;13;2;;;;;;;1;1;600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169924;1;1;1;90;13;1;543.60188793;13;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169924;1;2;1;90;13;1;543.60188793;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169925;1;1;1;90;13;1;484.57474575;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169926;1;1;1;90;13;1;451.55610389;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;216000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169926;1;2;1;90;13;1;451.55610389;13;2;;;;;;;1;2;;2;;1;3000000;;;1;3000000;1;3000000;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169926;1;3;1;90;13;1;451.55610389;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;2;;1;3000000;2;;;2;;2;;;;;2;
20250313;03;2025;8169926;1;4;1;90;13;1;451.55610389;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;20000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169927;1;1;1;90;13;1;420.15510758;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;156000;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169927;1;2;1;90;13;1;420.15510758;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169929;1;1;1;90;13;1;390.78452614;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169929;1;2;1;90;13;1;390.78452614;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;130000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169929;1;3;1;90;13;1;390.78452614;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250313;03;2025;8169929;1;4;1;90;13;1;390.78452614;13;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;150000;2;;2;;;2;;2;;;;;2;
20250313;03;2025;8169930;1;1;1;90;13;1;538.01570067;13;2;;;;;;;1;1;6000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250313;03;2025;8169930;1;2;1;90;13;1;538.01570067;13;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
