PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250414;04;2025;8174660;1;2;1;10;11;1;3840.4333991;11;1;2;1;52;12;1972;2;2;;3;;2;2;2;6;;;3;1;1;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174660;1;3;1;10;11;1;3840.4333991;11;1;3;1;39;2;1986;3;1;1;1;2;2;2;2;6;;;4;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174660;1;4;1;10;11;1;3840.4333991;11;1;4;2;25;9;1999;3;1;1;1;2;2;2;2;6;;;3;1;5;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;1;1022;2;;1;2;1
20250414;04;2025;8174660;1;5;1;10;11;1;3840.4333991;11;1;5;1;23;6;2001;7;2;;2;;2;2;2;6;;;3;1;4;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174663;1;1;1;10;11;1;3511.4157783;11;1;1;2;38;6;1986;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174663;1;2;1;10;11;1;3511.4157783;11;1;2;1;21;11;2003;3;1;1;2;;2;2;2;6;;;6;;;1;1;3;170000;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1
20250414;04;2025;8174663;1;3;1;10;11;1;3511.4157783;11;1;2;1;19;9;2005;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;2;1;1
20250414;04;2025;8174663;1;4;1;10;11;1;3511.4157783;11;1;4;1;17;11;2007;13;2;;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250414;04;2025;8174664;1;1;1;10;11;1;3955.3279311;11;1;1;2;80;12;1944;1;3;;3;;2;2;2;6;;;4;;;1;2;2;780000;4;4;4;4;4;4;4;4;1;2;;11;2;519;8;519;1;2;1
20250414;04;2025;8174665;1;1;1;10;11;1;4672.0889323;11;1;1;1;38;3;1987;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;200000;4;4;4;4;4;4;4;4;1;2;;11;2;414;8;414;2;1;1
20250414;04;2025;8174665;1;2;1;10;11;1;4672.0889323;11;1;2;2;31;7;1993;2;2;;2;;2;2;2;6;;;3;1;1;1;1;1;280000;4;4;4;4;4;4;4;4;1;2;;10;10;114;7;114;1;2;1
20250414;04;2025;8174665;1;3;1;10;11;1;4672.0889323;11;1;3;2;2;9;2022;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;3;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174667;1;1;1;10;11;1;5291.9619978;11;1;1;2;34;9;1990;1;2;;3;;2;2;2;6;;;1;1;2;1;1;1;64000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174667;1;2;1;10;11;1;5291.9619978;11;1;2;1;36;5;1988;2;2;;2;;2;2;2;6;;;1;1;1;1;1;1;58000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174667;1;3;1;10;11;1;5291.9619978;11;1;1;1;11;11;2013;3;1;1;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250414;04;2025;8174668;1;1;1;10;11;1;4048.3663319;11;1;1;2;73;2;1952;1;3;;3;;2;2;2;6;;;4;;;1;1;2;70000;4;4;4;3;3;4;4;4;1;2;;10;10;788;7;788;1;2;1
20250414;04;2025;8174668;1;2;1;10;11;1;4048.3663319;11;1;2;1;35;1;1990;3;1;1;2;;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250414;04;2025;8174669;1;1;1;10;11;1;6157.3767336;11;1;1;1;32;9;1992;1;2;;2;;2;2;2;6;;;2;1;2;1;1;1;58000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174669;1;2;1;10;11;1;6157.3767336;11;1;2;2;26;7;1998;2;2;;2;;2;2;2;6;;;2;1;1;1;1;1;58000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174669;1;3;1;10;11;1;6157.3767336;11;1;1;2;5;3;2020;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250414;04;2025;8174669;1;4;1;10;11;1;6157.3767336;11;1;1;1;1;6;2023;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174671;1;1;1;10;11;1;4475.0152384;11;1;1;2;71;2;1954;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174671;1;2;1;10;11;1;4475.0152384;11;1;2;1;72;3;1953;2;3;;3;;2;2;2;6;;;3;1;1;1;1;2;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174672;1;1;1;10;11;1;3106.5885893;11;1;1;1;56;11;1968;1;2;;2;;2;2;2;6;;;3;1;2;2;;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250414;04;2025;8174672;1;2;1;10;11;1;3106.5885893;11;1;2;2;59;2;1966;2;3;;3;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174672;1;3;1;10;11;1;3106.5885893;11;1;3;2;26;1;1999;3;1;2;2;;2;2;2;6;;;6;;;1;1;1;80000;4;4;4;4;4;4;4;4;1;2;;10;10;313;7;313;1;2;1
20250414;04;2025;8174674;1;1;1;10;11;1;5037.8536911;11;1;1;1;37;5;1987;1;2;;2;;2;2;2;6;;;2;1;2;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250414;04;2025;8174674;1;2;1;10;11;1;5037.8536911;11;1;2;2;30;1;1995;2;3;;2;;2;2;2;6;;;2;1;1;1;1;3;178000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174674;1;3;1;10;11;1;5037.8536911;11;1;2;1;8;11;2016;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;3;2;;;;;;
20250414;04;2025;8174674;1;4;1;10;11;1;5037.8536911;11;1;2;2;2;11;2022;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174677;1;1;1;10;11;1;3701.1506096;11;1;1;2;47;4;1977;1;2;;2;;2;2;2;6;;;6;;;1;1;1;240000;4;4;4;4;4;4;4;4;1;2;;11;2;613;8;613;1;2;1
20250414;04;2025;8174678;1;1;1;10;11;1;3519.9320015;11;1;1;2;68;8;1956;1;3;;3;;1;;2;6;;;4;;;1;1;2;110000;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20250414;04;2025;8174678;1;2;1;10;11;1;3519.9320015;11;1;2;2;36;11;1988;3;1;1;2;;2;2;2;6;;;6;;;1;1;1;56900;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;1;2;1
20250414;04;2025;8174679;1;1;1;10;11;1;3519.9320015;11;1;1;2;61;8;1963;1;3;;3;;2;2;2;6;;;4;;;1;1;2;120940;4;4;4;4;4;4;4;4;1;2;;8;4;411;5;411;1;2;1
20250414;04;2025;8174679;1;2;1;10;11;1;3519.9320015;11;1;2;2;39;5;1985;3;1;1;2;;2;2;2;6;;;4;;;1;2;1;180000;4;4;4;4;4;4;4;4;1;2;;12;4;531;9;531;1;2;1
20250414;04;2025;8174680;1;1;1;10;11;1;3454.1155047;11;1;2;2;95;10;1929;1;3;;3;;2;2;2;6;;;5;;;1;1;5;;3;4;3;3;3;4;4;4;1;2;;3;3;;;;1;2;1
20250414;04;2025;8174680;1;2;1;10;11;1;3454.1155047;11;1;2;2;63;5;1961;9;3;;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174681;1;1;1;10;11;1;3190.4129343;11;1;1;1;42;4;1982;1;1;2;1;3;2;2;2;6;;;6;;;1;1;3;175000;4;4;4;4;4;4;4;4;1;1;1;11;1;715;7;719;2;1;1
20250414;04;2025;8174681;1;2;1;10;11;1;3190.4129343;11;1;2;2;65;7;1959;4;3;;3;;2;2;2;6;;;3;1;3;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250414;04;2025;8174681;1;3;1;10;11;1;3190.4129343;11;1;3;1;66;1;1959;4;3;;3;;2;2;2;6;;;3;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;8;4;11;5;11;2;1;1
20250414;04;2025;8174681;1;4;1;10;11;1;3190.4129343;11;1;4;2;34;1;1991;6;1;2;1;3;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;2;;10;10;539;7;539;1;2;1
20250414;04;2025;8174682;1;1;1;10;11;1;3240.3369478;11;1;1;2;26;11;1998;1;2;;2;;2;2;1;6;;;2;1;2;1;1;1;68000;4;4;4;4;4;4;4;4;1;2;;9;6;1013;6;1013;2;2;1
20250414;04;2025;8174682;1;2;1;10;11;1;3240.3369478;11;1;2;2;27;10;1997;2;2;;2;;2;2;1;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;9;6;1013;6;1013;3;2;1
20250414;04;2025;8174683;1;1;1;10;11;1;2431.0176731;11;1;1;2;63;3;1962;1;2;;3;;1;;1;6;;;2;1;2;1;1;1;64000;3;4;2;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174683;1;2;1;10;11;1;2431.0176731;11;1;2;1;57;12;1967;2;3;;3;;1;;1;6;;;2;1;1;1;2;1;100000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;2;1;1
20250414;04;2025;8174683;1;3;1;10;11;1;2431.0176731;11;1;3;2;27;9;1997;3;1;1;1;2;2;2;2;6;;;6;;;1;1;1;56940;4;4;4;4;4;4;4;4;1;2;;10;10;732;7;732;1;2;1
20250414;04;2025;8174683;1;4;1;10;11;1;2431.0176731;11;1;4;1;17;8;2007;9;2;;2;;1;;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;1;2;10;0;421;2;;;;
20250414;04;2025;8174684;1;1;1;10;11;1;2449.4081933;11;1;1;1;57;9;1967;1;2;;3;;1;;2;6;;;2;1;2;1;1;1;56900;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174684;1;2;1;10;11;1;2449.4081933;11;1;2;2;53;7;1971;2;2;;3;;2;2;2;6;;;2;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174684;1;3;1;10;11;1;2449.4081933;11;1;3;2;26;9;1998;3;1;2;1;1;2;2;2;6;;;4;;;1;1;1;56900;4;4;4;4;4;4;4;4;1;2;;10;10;488;7;488;1;2;1
20250414;04;2025;8174684;1;4;1;10;11;1;2449.4081933;11;1;3;1;0;8;2024;8;1;3;2;;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174685;1;1;1;10;11;1;4357.1211982;11;1;1;2;40;7;1984;1;2;;2;;2;2;2;6;;;4;;;1;1;1;220000;4;4;4;4;4;4;4;4;1;2;;10;10;212;7;212;1;2;1
20250414;04;2025;8174685;1;2;1;10;11;1;4357.1211982;11;1;1;1;0;9;2024;3;1;1;2;;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174686;1;1;1;10;11;1;4071.2656706;11;1;1;2;31;6;1993;1;2;;3;;2;2;2;6;;;6;;;1;1;1;140000;4;4;4;4;4;4;4;4;1;2;;11;2;919;8;919;1;2;1
20250414;04;2025;8174687;1;1;1;10;11;1;2840.9072396;11;1;1;2;53;10;1971;1;2;;3;;2;2;2;6;;;4;;;1;1;1;2000000;4;4;4;4;4;4;4;4;1;2;;9;6;212;6;212;1;2;1
20250414;04;2025;8174687;1;2;1;10;11;1;2840.9072396;11;1;2;1;23;1;2002;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;8;719;3;;2;1;1
20250414;04;2025;8174687;1;3;1;10;11;1;2840.9072396;11;1;3;2;27;9;1997;3;1;1;2;;2;2;2;6;;;4;;;1;1;1;320000;4;4;4;4;4;4;4;4;1;2;;10;10;311;7;311;3;2;1
20250414;04;2025;8174688;1;1;1;10;11;1;3200.8727925;11;1;1;1;49;1;1976;1;2;;3;;2;2;2;6;;;2;1;2;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;719;7;719;2;1;1
20250414;04;2025;8174688;1;2;1;10;11;1;3200.8727925;11;1;2;2;54;8;1970;2;2;;2;;2;2;2;6;;;2;1;1;1;1;1;150000;4;4;4;4;4;4;4;4;1;2;;10;10;1039;7;1039;1;2;1
20250414;04;2025;8174688;1;3;1;10;11;1;3200.8727925;11;1;3;2;26;11;1998;3;1;2;2;;2;2;2;6;;;6;;;1;1;1;56900;4;4;4;4;4;4;4;4;1;1;2;10;2;488;2;;1;2;1
20250414;04;2025;8174688;1;4;1;10;11;1;3200.8727925;11;1;4;1;19;9;2005;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;4;612;2;;2;1;1
20250414;04;2025;8174689;1;1;1;10;11;1;2608.767247;11;1;1;2;57;4;1967;1;1;4;3;;2;2;2;6;;;4;;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;9;6;719;6;719;1;2;1
20250414;04;2025;8174689;1;2;1;10;11;1;2608.767247;11;1;2;2;33;2;1992;3;1;1;2;;2;2;2;6;;;6;;;1;1;1;99;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20250414;04;2025;8174689;1;3;1;10;11;1;2608.767247;11;1;3;2;19;3;2006;3;1;1;2;;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;2;329;2;;1;2;1
20250414;04;2025;8174689;1;4;1;10;11;1;2608.767247;11;1;4;2;81;5;1943;4;3;;3;;2;2;2;6;;;5;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250414;04;2025;8174690;1;1;1;10;11;1;3240.3369478;11;1;1;2;50;3;1975;1;2;;2;;2;2;2;6;;;6;;;1;1;2;57000;4;4;4;4;3;4;4;4;1;2;;9;6;412;6;412;1;2;1
20250414;04;2025;8174690;1;2;1;10;11;1;3240.3369478;11;1;2;2;29;12;1995;3;1;1;2;;2;2;2;6;;;6;;;1;1;1;99;4;4;4;4;4;4;4;4;1;1;2;10;9;715;2;;1;2;1
20250414;04;2025;8174691;1;1;1;10;11;1;3625.5528192;11;1;1;1;44;12;1980;1;2;;2;;2;2;2;5;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174691;1;2;1;10;11;1;3625.5528192;11;1;2;2;41;10;1983;2;2;;3;;2;2;2;6;;;2;1;1;2;;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20250414;04;2025;8174692;1;1;1;10;11;1;3721.5000009;11;1;1;2;57;3;1968;1;2;;3;;1;;2;6;;;3;1;2;1;1;4;;4;4;4;4;4;4;4;4;1;2;;8;4;411;5;411;1;2;1
20250414;04;2025;8174692;1;2;1;10;11;1;3721.5000009;11;1;2;1;48;10;1976;2;3;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174692;1;3;1;10;11;1;3721.5000009;11;1;3;1;20;5;2004;3;2;;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;9;4;1022;2;;2;1;1
20250414;04;2025;8174692;1;4;1;10;11;1;3721.5000009;11;1;5;2;25;9;1999;3;1;1;1;2;2;2;2;6;;;2;1;5;1;3;;;4;4;4;4;4;4;4;3;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174692;1;5;1;10;11;1;3721.5000009;11;1;5;1;33;12;1991;7;2;;2;;1;;2;6;;;2;1;4;2;;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250414;04;2025;8174692;1;6;1;10;11;1;3721.5000009;11;1;1;2;0;10;2024;8;1;4;1;5;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174693;1;1;1;10;11;1;3668.3833542;11;1;1;1;75;8;1949;1;3;;3;;2;2;2;6;;;3;1;2;1;1;2;125000;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;2;1;1
20250414;04;2025;8174693;1;2;1;10;11;1;3668.3833542;11;1;2;2;61;4;1963;2;2;;2;;2;2;2;6;;;3;1;1;1;1;2;125000;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1
20250414;04;2025;8174693;1;3;1;10;11;1;3668.3833542;11;1;3;2;20;8;2004;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;6;841;2;;1;2;1
20250414;04;2025;8174694;1;1;1;10;11;1;4221.6967279;11;1;1;2;95;11;1929;1;3;;3;;2;2;2;6;;;5;;;1;1;5;;3;4;4;3;4;4;4;4;1;2;;3;5;;;;1;2;1
20250414;04;2025;8174694;1;2;1;10;11;1;4221.6967279;11;1;2;2;69;7;1955;3;1;1;3;;2;2;2;6;;;6;;;1;1;2;60000;4;4;4;4;4;4;4;4;1;2;;8;4;415;5;415;1;2;1
20250414;04;2025;8174695;1;1;1;10;11;1;1875.9818636;11;1;1;1;83;1;1942;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;3;3;3;2;2;2;1;2;;3;2;;;;2;1;1
20250414;04;2025;8174695;1;2;1;10;11;1;1875.9818636;11;1;2;1;56;2;1969;3;2;;1;1;2;2;2;6;;;2;1;3;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20250414;04;2025;8174695;1;3;1;10;11;1;1875.9818636;11;1;3;2;52;12;1972;7;3;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174695;1;4;1;10;11;1;1875.9818636;11;1;4;1;24;12;2000;8;1;3;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;10;212;6;212;2;1;1
20250414;04;2025;8174697;1;1;1;10;11;1;4834.2896936;11;1;1;2;62;4;1963;1;3;;3;;2;2;2;6;;;4;;;1;1;2;200000;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20250414;04;2025;8174698;1;1;1;10;11;1;3455.6027056;11;1;1;1;74;12;1950;1;3;;3;;2;1;2;6;;;3;1;2;1;1;2;600000;4;4;4;3;4;4;4;4;1;2;;10;10;531;7;531;2;1;1
20250414;04;2025;8174698;1;2;1;10;11;1;3455.6027056;11;1;2;2;72;10;1952;2;1;3;3;;2;2;2;6;;;3;1;1;1;1;2;400000;3;4;3;3;3;3;4;4;1;2;;10;10;411;7;411;1;2;1
20250414;04;2025;8174698;1;3;1;10;11;1;3455.6027056;11;1;2;2;93;1;1932;5;3;;3;;1;;2;6;;;6;;;1;1;5;;2;2;2;1;1;1;1;1;1;2;;3;2;;;;1;2;1
20250414;04;2025;8174699;1;1;1;10;11;1;2921.2296774;11;1;1;1;24;2;2001;1;2;;2;;2;2;2;6;;;3;1;2;1;1;1;104000;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;2;1;1
20250414;04;2025;8174699;1;2;1;10;11;1;2921.2296774;11;1;2;2;25;12;1999;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174699;1;3;1;10;11;1;2921.2296774;11;1;2;1;2;5;2022;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20250414;04;2025;8174700;1;1;1;10;11;1;2975.0370197;11;1;1;1;46;1;1979;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250414;04;2025;8174700;1;2;1;10;11;1;2975.0370197;11;1;2;2;44;3;1981;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;1;2;1
20250414;04;2025;8174700;1;3;1;10;11;1;2975.0370197;11;1;3;1;23;6;2001;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174700;1;4;1;10;11;1;2975.0370197;11;1;4;1;17;10;2007;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;;;
20250414;04;2025;8174700;1;5;1;10;11;1;2975.0370197;11;1;5;2;16;4;2009;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250414;04;2025;8174703;1;1;1;10;11;1;2677.1202501;11;1;1;2;54;6;1970;1;3;;3;;2;2;2;6;;;5;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;8;4;613;5;613;1;2;1
20250414;04;2025;8174703;1;2;1;10;11;1;2677.1202501;11;1;2;2;31;3;1994;3;1;1;3;;2;2;2;6;;;6;;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;313;7;313;1;2;1
20250414;04;2025;8174703;1;3;1;10;11;1;2677.1202501;11;1;3;2;26;5;1998;3;1;1;3;;2;2;2;6;;;6;;;1;1;1;120000;4;4;4;4;4;4;4;4;1;2;;10;10;729;7;729;1;2;1
20250414;04;2025;8174704;1;1;1;10;11;1;2995.6713579;11;1;1;2;67;12;1957;1;3;;3;;1;;2;6;;;3;1;2;1;3;;;4;4;4;3;4;4;4;4;1;2;;3;1;;;;1;2;1
20250414;04;2025;8174704;1;2;1;10;11;1;2995.6713579;11;1;1;1;74;9;1950;2;3;;3;;1;;2;6;;;3;1;1;1;3;;;4;4;2;2;4;1;1;1;1;2;;3;1;;;;2;1;1
20250414;04;2025;8174705;1;1;1;10;11;1;4079.8177359;11;1;1;2;53;5;1971;1;2;;3;;1;;2;6;;;3;2;;1;1;9;;4;4;4;4;4;4;4;4;1;2;;8;4;911;5;911;1;2;1
20250414;04;2025;8174705;1;2;1;10;11;1;4079.8177359;11;1;2;1;23;9;2001;3;1;1;2;;1;;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;10;4;312;2;;2;1;1
20250414;04;2025;8174706;1;1;1;10;11;1;3331.0355486;11;1;1;2;50;2;1975;1;2;;2;;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;2;1
20250414;04;2025;8174707;1;1;1;10;11;1;4221.6967279;11;1;1;2;76;9;1948;1;3;;3;;2;2;2;6;;;5;;;1;1;2;800000;4;4;4;4;4;4;4;4;1;2;;11;2;413;8;413;1;2;1
20250414;04;2025;8174707;1;2;1;10;11;1;4221.6967279;11;1;2;2;73;6;1951;6;3;;3;;2;2;2;6;;;6;;;1;1;2;200000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174708;1;1;1;10;11;1;3036.7383159;11;1;1;2;36;1;1989;1;2;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20250414;04;2025;8174708;1;2;1;10;11;1;3036.7383159;11;1;2;1;54;6;1970;2;2;;3;;2;1;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250414;04;2025;8174708;1;3;1;10;11;1;3036.7383159;11;1;3;2;19;4;2006;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;10;2;111;2;;1;2;1
20250414;04;2025;8174708;1;4;1;10;11;1;3036.7383159;11;1;1;2;17;12;2007;3;1;1;1;2;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250414;04;2025;8174709;1;1;1;10;11;1;3248.1458212;11;1;1;2;49;2;1976;1;2;;3;;2;2;1;6;;;4;;;1;1;4;;4;4;4;2;3;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174709;1;2;1;10;11;1;3248.1458212;11;1;2;1;29;11;1995;3;1;1;2;;2;2;2;6;;;6;;;1;1;1;58000;4;4;4;4;4;4;4;4;1;2;;10;9;411;2;;1;1;1
20250414;04;2025;8174709;1;3;1;10;11;1;3248.1458212;11;1;3;2;24;4;2001;3;1;1;2;;2;2;2;6;;;4;;;1;1;1;58000;4;4;4;4;4;4;4;4;1;1;2;9;3;913;2;;1;2;1
20250414;04;2025;8174709;1;4;1;10;11;1;3248.1458212;11;1;2;1;4;7;2020;8;1;3;2;;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20250414;04;2025;8174711;1;1;1;10;11;1;3878.0739141;11;1;1;1;42;8;1982;1;2;;3;;2;2;2;6;;;2;1;2;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250414;04;2025;8174711;1;2;1;10;11;1;3878.0739141;11;1;2;2;34;2;1991;2;2;;2;;2;2;2;6;;;2;1;1;1;1;1;57000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250414;04;2025;8174711;1;3;1;10;11;1;3878.0739141;11;1;2;1;16;10;2008;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20250414;04;2025;8174711;1;4;1;10;11;1;3878.0739141;11;1;2;2;9;8;2015;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20250414;04;2025;8174712;1;1;1;10;11;1;4305.4035924;11;1;1;1;47;10;1977;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250414;04;2025;8174713;1;1;1;10;11;1;3701.1506096;11;1;1;2;26;3;1999;1;2;;2;;2;2;2;6;;;6;;;1;1;1;80000;4;4;4;4;4;4;4;4;1;1;1;10;7;412;5;412;1;2;1
20250414;04;2025;8174717;1;1;1;10;11;1;3025.7042079;11;1;1;2;57;7;1967;1;1;3;3;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
