PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3051S1;P3052;P3052S1;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3366;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20220730;07;2022;7126223;1;1;1;60;;1;327.84527534;66;1;8010;1;1;;;1;;1;;2;2;2;2;26;1;;2;2;2;2;1;2;900000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;56;;;56;;;;2;7;;2;;2;;;;2;2;1;1;65;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;30;3;1;900000;80;8010;5414
20220730;07;2022;7126225;1;2;1;60;;1;567.08392633;66;1;4771;1;2;1;;1;;1;;1;1;1;1;48;1;;1;1;1;1;1;2;1100000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;1;1000000;1;1000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;3;7;;1;;1;2;1;8;1;1;1;2;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;35;3;1;1100000;47;4771;5223
20220730;07;2022;7126225;1;3;1;60;;1;567.08392633;66;1;4751;1;2;1;;1;;1;;1;1;1;1;8;1;;1;1;1;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;;4;7;;1;;1;2;1;5;1;1;1;1;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;15;3;1;1000000;47;4751;3322
20220730;07;2022;7126228;1;2;1;60;;1;552.70225721;66;1;8530;1;2;1;;1;;1;;1;1;1;1;368;1;;1;1;1;1;2;2;4800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;1;2500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;40;;;40;;;;6;7;;1;;1;2;1;35;1;1;1;1;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;10;3;1;4800000;85;8530;2341
20220730;07;2022;7126229;1;1;1;60;;1;505.11064741;66;1;1089;1;2;1;;1;;1;;1;1;1;1;68;1;;1;1;9;9;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;1;117562;2;2;;;2;;;2;;;2;;;2;;1;450000;1;450000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;5;7;;1;;1;2;1;14;1;1;1;1;13;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;13;3;1;1000000;10;1089;9111
20220730;07;2022;7126230;1;1;1;60;;1;641.79620999;66;1;4729;1;2;1;;1;;1;;1;1;1;1;60;1;;1;1;1;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1000000;1;1000000;1;1000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;5;7;;1;;1;2;1;8;1;1;1;1;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;25;3;1;1000000;47;4729;9321
20220730;07;2022;7126231;1;2;1;60;;1;553.51645856;66;1;9329;1;2;1;;1;;1;;1;1;1;1;56;1;;1;1;9;9;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;1;117526;2;2;;;2;;;2;;;2;;;2;;1;450000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;52;;;52;;;;7;7;;1;;1;1;1;6;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;40;3;1;1000000;93;9329;5131
20220730;07;2022;7126233;1;2;1;60;;1;661.87929228;66;1;6499;2;;;;;;;;;;;;256;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;4;;;;1500000;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;40;;;40;;;;1;2;;10;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1500000;64;6499;4213
20220730;07;2022;7126235;1;2;1;60;;1;500.72805082;66;1;6110;1;2;1;;1;;1;;1;1;1;1;12;1;;1;1;1;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;6;7;;1;;1;1;1;4;1;1;1;2;5;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;1000000;61;6110;3113
20220730;07;2022;7126236;1;3;1;60;;1;368.46817148;66;1;6412;1;2;1;;1;;1;;1;1;1;1;11;1;;1;1;1;1;1;2;1000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;;2;7;;1;;1;2;1;3;1;1;1;1;2;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;1;1000000;64;6412;4110
