PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250209;02;2025;8115798;1;3;1;70;;1;4414.3440084;05;;1;12;1;;;;48;1423500;1;;4;0;6;1;3;2;1;1;2;;7512;7512;10;1081
20250209;02;2025;8115799;1;1;1;70;;1;3155.8621585;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115800;1;1;1;70;;1;3178.055519;05;1;;;;;;;;;1;;108;0;4;4;1;2;2;;2;;.;9211;01;0161
20250209;02;2025;8115800;1;2;1;70;;1;3178.055519;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115804;1;1;1;70;;1;2542.4444152;05;1;;;;;;;;;1;;360;0;4;4;1;2;2;;2;;.;6112;01;0123
20250209;02;2025;8115804;1;2;1;70;;1;2542.4444152;05;1;;;;;;;;;1;;240;0;3;3;1;2;2;;2;;.;9111;97;9700
20250209;02;2025;8115807;1;2;1;70;;1;7609.5172998;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115807;1;3;1;70;;1;7609.5172998;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115807;1;4;1;70;;1;7609.5172998;05;;1;150;1;;;;50;1423500;1;;48;0;3;1;5;2;2;;2;;4120;4120;10;1089
20250209;02;2025;8115811;1;1;1;70;;1;5487.3894796;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115811;1;3;1;70;;1;5487.3894796;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115812;1;1;1;70;;1;2542.4444152;05;1;;;;;;;;;1;;120;0;3;4;1;2;2;;2;;.;9111;81;8121
20250209;02;2025;8115812;1;2;1;70;;1;2542.4444152;05;1;;;;;;;;;1;;240;0;6;4;1;2;2;;2;;.;6111;01;0111
20250209;02;2025;8115817;1;2;1;70;;2;3684.2729975;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115821;1;1;1;70;;2;4966.8983182;05;1;;;;;;2;;1400000;1;;0;3;7;4;2;2;2;;1;800000;.;8153;14;1410
20250209;02;2025;8115821;1;4;1;70;;2;4966.8983182;05;;1;5;1;;;;47;1400000;1;;1;1;6;1;3;2;2;;2;;5223;5223;47;4752
20250209;02;2025;8115824;1;1;1;70;;2;5905.3304829;05;1;;;;;;;;;1;;6;0;3;1;2;2;2;;2;;.;9412;56;5611
20250209;02;2025;8115825;1;1;1;70;;2;4292.3619433;05;;1;10;1;;;;40;1400000;1;;2;2;8;1;8;2;2;;2;;2341;2341;85;8530
20250209;02;2025;8115828;1;1;1;70;;2;2033.5469366;05;1;;;;;;;;;1;;264;0;5;1;2;2;3;;2;;.;6113;81;8130
20250209;02;2025;8115828;1;2;1;70;;2;2033.5469366;05;1;;;;;;;;;1;;240;0;8;3;1;2;2;;2;;.;9111;97;9700
20250209;02;2025;8115830;1;2;1;70;;2;2535.2942341;05;;1;4;1;;;;47;1423500;1;;2;2;8;1;10;2;2;;2;;8142;8142;22;2229
20250209;02;2025;8115833;1;1;1;70;;2;3274.6566991;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115833;1;2;1;70;;2;3274.6566991;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115834;1;2;1;70;;2;2393.1148812;05;1;;;;;;;;;1;;24;0;6;1;10;1;2;;2;;.;9611;38;3811
20250209;02;2025;8115835;1;1;1;70;;2;1784.1520335;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250206;02;2025;8115839;1;1;1;70;;1;261.96781982;05;;1;8;1;;;;48;1600000;1;;12;0;7;2;10;2;2;;2;;5321;1342;86;8610
20250206;02;2025;8115840;1;2;1;70;;1;375.40864801;05;1;;;;;;;;;1;;60;0;4;1;10;2;3;;2;;.;8153;14;1410
20250206;02;2025;8115841;1;1;1;70;;1;261.49401389;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250207;02;2025;8115842;1;1;1;70;;1;104.34380263;05;1;;;;;;;;;1;;120;0;5;1;10;2;3;;2;;.;5414;84;8430
20250207;02;2025;8115842;1;2;1;70;;1;104.34380263;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250207;02;2025;8115842;1;4;1;70;;1;104.34380263;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250207;02;2025;8115843;1;2;1;70;;1;145.44710206;05;1;;;;;;;;;1;;4;0;8;1;8;2;2;;2;;.;9112;71;7112
20250207;02;2025;8115844;1;1;1;70;;1;160.43062513;05;1;;;;;;;;;1;;12;0;4;4;10;2;1;1;2;;.;2621;84;8412
20250207;02;2025;8115844;1;2;1;70;;1;160.43062513;05;1;;;;;;;;;1;;96;0;5;1;10;2;3;;2;;.;2412;64;6412
20250207;02;2025;8115846;1;1;1;70;;1;233.29279063;05;1;;;;;;;;;1;;60;0;4;4;1;2;2;;2;;.;3334;68;6820
20250209;02;2025;8115853;1;1;1;70;;1;147.33424757;05;1;;;;;;;;;1;;72;0;5;1;10;2;3;;2;;.;7126;13;1312
20250209;02;2025;8115853;1;2;1;70;;1;147.33424757;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115854;1;1;1;70;;1;102.74222885;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115855;1;1;1;70;;1;147.60499381;05;1;;;;;;;;;1;;24;0;5;4;1;2;3;;2;;.;8324;49;4921
20250209;02;2025;8115855;1;2;1;70;;1;147.60499381;05;1;;;;;;;;;1;;180;0;3;1;6;2;3;;2;;.;5311;88;8891
20250209;02;2025;8115855;1;3;1;70;;1;147.60499381;05;;1;50;1;;;;46;1423500;1;;50;0;1;1;5;2;2;;2;;8331;5223;46;4663
20250209;02;2025;8115856;1;1;1;70;;1;109.26685982;05;1;;;;;;;;;1;;120;0;5;2;10;2;3;;2;;.;9112;86;8610
20250209;02;2025;8115856;1;2;1;70;;1;109.26685982;05;1;;;;;;;;;1;;85;0;7;5;3;2;2;;2;;.;7112;41;4112
20250209;02;2025;8115858;1;1;1;70;;1;147.46962069;05;1;;;;;;;;;1;;24;0;6;1;10;2;3;;2;;.;5414;68;6820
20250209;02;2025;8115858;1;2;1;70;;1;147.46962069;05;1;;;;;;;;;1;;12;0;6;1;4;2;2;;2;;.;7534;14;1410
20250209;02;2025;8115860;1;1;1;70;;1;163.32090225;05;1;;;;;;;;;1;;420;0;5;1;10;2;3;;2;;.;4226;13;1312
20250209;02;2025;8115862;1;3;1;70;;1;62.567349457;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250209;02;2025;8115862;1;4;1;70;;1;62.567349457;05;1;;;;;;;;;1;;24;0;4;4;1;2;2;;2;;.;7119;41;4111
20250209;02;2025;8115862;1;5;1;70;;1;62.567349457;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250207;02;2025;8115865;1;3;1;70;;1;149.30844757;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
