DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5438923,1,4,2,2,1,1,6,1,4,1,,,98,500000,,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,,1,1,1,4,1,2,2,2,1,1,2,,01,2,04,76,2275.4608546
5438924,1,5,2,2,1,1,2,1,5,1,,,98,98,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,1,2,1,2,2,2,1,1,2,,01,2,04,76,5001.5903872
5438925,1,4,1,2,1,1,2,1,4,4,,,,200000,,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,3,2,,1,1,1,4,1,9,2,2,1,1,2,,01,2,04,76,1802.0987758
5438926,1,4,1,2,1,1,6,1,4,4,,,,250000,,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,7,3,1,2,2,2,1,1,2,,01,2,04,76,5946.5602843
5438928,1,5,3,2,1,1,2,1,4,1,,,98,98,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,1,1,1,4,1,9,2,2,1,1,2,,01,2,04,76,4637.3296601
5438929,1,3,2,2,1,1,2,3,1,3,,,,,200000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,,1,1,1,2,1,9,2,2,1,1,2,,01,2,04,76,3928.8802059
5438930,1,4,3,2,1,1,6,1,4,1,,,98,300000,,2,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,1,2,1,2,2,2,1,1,2,,01,2,04,76,1792.3457394
5438931,1,3,1,2,1,1,2,1,4,3,,,,,550000,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,4,1,9,2,2,1,1,2,,01,2,04,76,4293.140933
5439234,1,3,2,6,,3,4,1,5,1,,,98,98,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,7,2,,1,1,7,1,1,1,2,2,2,,2,,01,2,04,23,2738.6452467
5439318,1,1,1,6,,4,4,5,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,1,2,2,,2,2,2,,2,,01,2,04,41,2850.8618526
5439319,1,1,1,6,,4,3,6,,4,,,,250000,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,04,41,1361.1887884
5439320,1,2,1,6,,4,3,1,4,1,,,98,150000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,2,,2,2,2,,2,,01,2,04,41,2000.0572714
5439323,1,3,2,2,2,3,4,1,4,1,,,500000000,600000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,2870.5818967
5439324,1,3,2,6,,4,3,5,5,4,,,,98,,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,7,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,04,41,2870.5818967
5439325,1,2,2,6,,4,4,5,5,5,,,,99,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,41,2870.5818967
5439326,1,3,1,1,1,4,1,1,3,1,,,20000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,,1,1,1,4,1,2,1,1,2,,1,2,01,2,04,41,1367.5574459
5439327,1,3,2,1,1,4,1,1,3,4,,,,100000,,2,2,2,2,1,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,3,2,,1,1,4,2,1,2,1,1,2,,1,2,01,2,04,41,1479.1715726
5439329,1,4,3,1,1,4,1,1,3,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,4,1,2,1,1,2,,1,2,01,2,04,41,827.893525
5439330,1,3,2,1,1,4,1,1,3,4,,,,100000,,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,3,3,2,,1,1,4,2,1,1,1,1,2,,1,2,01,2,04,41,717.64547419
5439332,1,3,2,1,1,4,1,1,5,4,,,,100000,,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,3,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,847.06294459
5439333,1,2,1,1,1,4,1,1,3,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,4,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,1411.4380701
5439334,1,3,1,1,1,4,1,1,3,1,,,25000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,988.89860708
5439335,1,3,2,1,1,4,1,1,3,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,1707.4919351
5439336,1,3,2,1,1,4,1,1,3,1,,,20000000,300000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,4,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,1405.0694126
5439338,1,2,1,1,1,4,1,1,3,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,1003.7455591
5439339,1,3,1,1,1,4,1,1,3,4,,,,300000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,1,1,2,,1,2,01,2,04,41,1367.5574459
5439340,1,3,2,1,1,4,1,1,3,1,,,5000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,5,2,,1,1,4,2,1,2,1,1,2,,1,2,01,2,04,41,717.64547419
5439341,1,4,3,2,1,4,1,1,3,4,,,,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,5,2,,1,1,1,2,1,1,1,2,2,,1,1,01,2,04,41,2545.7421413
5439342,1,4,3,2,1,4,6,1,3,1,,,98,200000,,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,6,6,2,,1,1,1,2,1,1,1,2,2,,2,,01,2,04,41,1467.8730694
5439343,1,2,2,2,1,4,1,1,3,1,,,98,50000,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,1,2,2,,1,1,01,2,04,41,2415.204982
5439344,1,4,3,2,1,4,1,1,3,1,,,15000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,,1,1,1,2,1,2,1,2,2,,1,1,01,2,04,41,717.64547419
5439345,1,3,2,2,1,4,1,1,3,4,,,,50000,,2,2,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,1,2,2,,1,1,01,2,04,41,2870.5818967
5439346,1,3,2,2,1,4,1,1,3,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,2,1,2,2,,1,1,01,2,04,41,914.7964471
5439347,1,4,3,2,1,4,1,1,3,1,,,12000000,50000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,1,1,2,2,,1,1,01,2,04,41,1925.9551115
5439348,1,3,2,2,1,4,1,1,3,1,,,30000000,98,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,3,2,,1,1,1,2,1,1,1,2,2,,1,1,01,2,04,41,717.64547419
5439349,1,3,2,2,1,4,1,1,3,1,,,10000000,300000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,4,2,,1,1,1,4,1,1,1,2,2,,1,1,01,2,04,41,1925.9551115
5439350,1,2,1,2,1,4,1,1,3,1,,,98,100000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,,1,1,4,2,1,1,1,2,2,,1,1,01,2,04,41,988.89860708
5439352,1,3,2,2,1,4,1,1,3,1,,,15000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,3,5,2,,1,1,1,2,1,2,1,2,2,,1,1,01,2,04,41,1711.458606
5439353,1,3,2,2,1,4,1,1,3,1,,,98,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,4,2,1,2,1,2,2,,1,1,01,2,04,41,989.92170203
5439355,1,3,1,2,1,4,2,1,5,4,,,,50000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,41,1367.5574459
5439356,1,4,2,2,1,4,1,1,4,3,,,,,700000,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,4,2,,1,1,4,2,1,2,2,2,2,,1,1,01,2,04,41,1636.086964
5439358,1,3,1,2,1,4,6,1,4,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,41,1367.5574459
5439359,1,2,1,2,1,4,1,1,4,1,,,98,80000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,41,921.16510457
5439361,1,5,2,2,1,4,1,1,4,1,,,10000000,200000,,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,41,1628.8781514
5439362,1,3,1,2,1,4,1,1,5,1,,,5000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,41,1710.189124
5439363,1,3,1,2,1,4,1,1,5,1,,,10000000,300000,,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,41,717.64547419
5439364,1,5,4,1,1,4,1,1,3,4,,,,98,,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,1,1,2,,1,1,01,2,04,41,1059.1574634
5439365,1,3,2,1,1,4,1,1,3,3,,,,,300000,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,4,2,,1,1,1,2,1,2,1,1,2,,1,1,01,2,04,41,717.64547419
5439367,1,5,4,1,1,4,1,1,3,1,,,12000000,100000,,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,2,1,2,1,1,2,,1,1,01,2,04,41,2870.5818967
5439369,1,4,3,1,1,4,1,1,3,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,5,2,,1,1,1,2,1,2,1,1,2,,1,1,01,2,04,41,2060.1637394
5439372,1,4,1,1,1,3,1,1,5,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,04,41,1367.5574459
5439373,1,3,2,1,1,4,1,1,3,3,,,,,60000,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,2,1,1,1,1,2,,1,1,01,2,04,41,2870.5818967
5439374,1,3,1,1,1,4,1,1,3,1,,,20000000,150000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,1,1,2,,1,1,01,2,04,41,1361.1887884
5439376,1,3,2,1,1,4,1,1,3,1,,,5000000,50000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,2,1,1,2,,1,1,01,2,04,41,1348.6344133
5439378,1,3,2,1,1,4,1,1,3,1,,,30000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,2,1,2,1,1,2,,1,1,01,2,04,41,1628.8781514
5439381,1,4,3,2,1,4,6,1,5,1,,,30000000,300000,,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,41,1844.3977519
5439382,1,5,4,2,1,4,2,1,5,2,,98,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,1,2,1,0,2,2,2,,2,,01,2,04,41,1643.7251035
5439383,1,3,1,2,1,4,2,1,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,717.64547419
5439385,1,6,4,2,1,4,2,1,5,1,,,5000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,7,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,41,2870.5818967
5439387,1,2,1,2,1,4,6,1,4,1,,,98,98,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,41,921.16510457
5439388,1,3,2,3,1,4,2,1,5,1,,,12000000,100000,,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,4,2,1,0,2,2,2,,1,2,01,2,04,41,915.81954205
5439389,1,3,2,2,1,4,6,1,5,1,,,50000000,98,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,5,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,2870.5818967
5439390,1,5,3,2,1,4,2,1,5,1,,,98,98,,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,4,2,1,0,2,2,2,,2,,01,2,04,41,1492.9954297
5439391,1,3,1,2,1,4,2,1,5,1,,,4000000,99,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,1,1,1,2,2,2,,2,,01,2,04,41,988.89860708
5439393,1,2,1,4,1,4,2,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,1,1,0,2,2,2,,2,,01,2,04,41,2632.3986763
5439394,1,4,2,2,1,4,2,1,5,1,,,20000000,100000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,41,717.64547419
5439396,1,3,2,2,1,4,6,1,5,4,,,,98,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,717.64547419
5439397,1,4,3,2,1,4,2,1,5,1,,,9000000,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,41,827.893525
5439398,1,2,1,2,2,4,2,1,5,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,2,2,1,2,2,2,2,,2,,01,2,04,41,717.64547419
5439398,2,2,2,2,2,4,2,1,5,1,,,10000000,100000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,2,1,2,2,1,2,2,2,2,,2,,01,2,04,41,717.64547419
5439399,1,3,2,2,1,4,2,1,5,4,,,,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,41,785.28238279
5439400,1,1,1,2,2,3,6,1,5,4,,,,200000,,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,41,2415.204982
5439401,1,2,2,2,1,4,6,1,5,1,,,98,300000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,5,2,1,2,2,2,2,,2,,01,2,04,41,1274.5322534
5439402,1,3,2,2,1,4,6,1,5,2,,416000,20000000,800000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,785.28238279
5439403,1,5,1,2,1,4,2,1,5,1,,,98,400000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,41,921.16510457
5439404,1,4,3,2,1,4,2,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,6,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,41,2471.6399813
5439405,1,4,3,2,1,4,2,1,5,1,,,30000000,300000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,5,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,41,1134.2827183
5439406,1,6,4,2,1,5,6,1,5,1,,,15000000,300000,,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,1982.2453002
5439407,1,3,1,2,1,4,2,1,5,1,,,3000000,99,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,41,988.89860708
5439408,1,2,2,2,1,4,6,1,5,1,,,98,400000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,41,1274.5322534
5439409,1,4,2,2,1,4,2,1,5,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,5,2,1,2,2,2,2,,2,,01,2,04,41,1361.1887884
5439410,1,4,3,2,1,4,1,1,3,1,,,30000000,300000,,2,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,3,3,2,,1,1,1,2,1,2,1,2,2,,1,1,01,2,04,41,847.06294459
5439411,1,3,1,3,1,4,2,1,5,1,,,10000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,4,2,1,3,2,2,2,,2,,01,2,04,41,717.64547419
5439412,1,4,1,2,1,4,2,1,4,1,,,10000000,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,4,2,1,2,2,2,2,,2,,01,2,04,41,914.7964471
5439413,1,3,2,2,1,4,6,1,5,2,,98,98,250000,,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,41,1492.9954297
5439414,1,3,2,2,1,4,2,1,5,1,,,3000000,98,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,4,2,1,0,2,2,2,,2,,01,2,04,41,1003.7455591
5439415,1,4,2,2,1,4,2,1,5,4,,,,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,41,1707.4919351
5439416,1,4,3,2,1,4,6,1,5,2,,240000,98,100000,,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,6,2,,1,1,4,1,1,1,2,2,2,,2,,01,2,04,41,2478.0086388
5439419,1,1,1,6,,3,4,5,5,5,,,,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,5,4,1,2,,2,2,2,,2,,01,2,04,44,583.30341416
5439421,1,3,2,2,1,4,3,5,5,5,,,,150000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,6,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,47,1574.4241749
5439422,1,3,2,2,1,3,3,5,5,5,,,,100000,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,5,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,47,1840.3412506
5439423,1,3,1,2,1,4,3,1,5,4,,,,180000,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,1131.4523346
5439424,1,3,2,2,1,4,6,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,1423.0959359
5439425,1,3,2,2,1,4,3,3,5,5,,,,99,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,2,1,1,1,2,2,2,,2,,01,2,04,54,754.09469879
5439426,1,3,2,2,1,4,6,1,5,1,,,98,100000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,619.98781532
5439427,1,3,1,2,1,4,3,1,5,1,,,99,220000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,54,1131.4523346
5439428,1,2,1,2,1,4,6,1,5,4,,,,100000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,54,1131.4523346
5439429,1,4,3,3,1,4,3,1,5,1,,,50000000,190000,,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,498.83955218
5439430,1,3,2,2,1,4,6,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,974.2141223
5439431,1,2,1,2,1,4,6,1,5,4,,,,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,54,1131.4523346
5439432,1,4,3,6,,4,6,1,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,10,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,54,1836.7808959
5439433,1,3,2,2,1,4,3,1,5,1,,,99,99,,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,2,2,1,1,2,2,2,,2,,01,2,04,54,797.99246604
5439434,1,2,1,3,1,4,6,1,5,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,54,1106.0864774
5439435,1,4,3,2,1,4,6,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,1524.8062339
5439436,1,3,2,2,1,4,3,1,5,4,,,,250000,,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,1,1,1,2,2,2,,2,,01,2,04,54,645.35367253
5439437,1,3,2,6,,4,6,1,5,1,,,99,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,1207.7466873
5439438,1,3,2,2,1,4,6,1,5,1,,,98,200000,,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,54,721.64802525
5439439,1,2,1,2,1,4,3,1,5,1,,,48000000,200000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,587.87479501
5439440,1,3,1,2,1,4,6,1,5,1,,,99,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,04,54,645.35367253
5439441,1,2,1,2,1,4,6,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,54,645.35367253
5439445,1,4,1,1,1,1,1,3,3,2,,320000,98,250000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,,1,1,1,4,1,2,1,1,1,3,1,1,01,2,04,73,1392.6479375
5439446,1,3,2,2,1,4,6,1,4,1,,,98,98,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,73,1707.5494611
5439447,1,5,4,2,1,4,1,1,4,1,,,60000000,300000,,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,2,1,6,7,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,04,15,1918.3911698
