DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5433011,1,1,1,80,2,2,,,,2,,,.,2,,2,,2,,500000,2,1,04,,19,668.00702966
5433014,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,1355.3491108
5433017,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2256.4102193
5433017,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,19,2256.4102193
5433017,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2256.4102193
5433017,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2256.4102193
5433018,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,1936.021368
5433018,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,1936.021368
5433025,1,1,1,80,2,1,8,,2,,,9,,2,,2,,1,40,300000,2,1,04,2,19,2672.0281186
5433027,1,1,1,80,2,1,7,,2,,,9,,2,,2,,1,45,800000,2,1,04,2,19,1814.1819331
5433030,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,2109.5220514
5433031,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,24,906500,2,1,04,,19,1210.8820334
5433032,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,19,2672.0281186
5433033,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,19,848.06397179
5433033,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,848.06397179
5433034,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,400000,2,1,04,,19,975.84272644
5433035,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,848.06397179
5433035,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,848.06397179
5433036,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,668.00702966
5433037,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1326.2318455
5433038,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,1370.4283337
5433038,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,500000,2,1,04,,19,1370.4283337
5433039,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,848.06397179
5433042,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1229.2538473
5433045,1,2,1,80,2,1,2,,2,,,2,,2,,2,,2,,900000,2,1,04,4,19,668.00702966
5433048,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2608.60038
5433048,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2608.60038
5433049,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1089.1233996
5433049,1,3,1,80,2,2,,,,2,,,.,2,,2,,2,,600000,2,1,04,,19,1089.1233996
5433049,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1089.1233996
5433050,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,668.00702966
5433050,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,668.00702966
5433050,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,668.00702966
5433051,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1552.7896401
5433052,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,24,906500,2,1,04,,19,1814.1819331
5433053,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2076.1518157
5433054,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1728.3321759
5433056,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,668.00702966
5433056,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,668.00702966
5433057,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,906500,2,1,04,,19,1229.2538473
5433057,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,1229.2538473
5433058,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,19,1600.053081
5433059,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,4,19,2176.9999947
5433059,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,2176.9999947
5433064,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,1560.7708123
5433066,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,1464.2931542
5433067,1,1,1,80,2,1,1,,2,,,9,,2,,2,,,,,2,1,04,2,19,990.34435961
5433067,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,990.34435961
5433067,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,19,990.34435961
5433067,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,990.34435961
5433102,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,76,3273.3228048
5433104,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,76,5336.8487197
5433104,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,76,5336.8487197
5433106,1,2,1,80,2,1,7,,2,,,12,NO TIENE RECURSOS PARA INSTALAR NEGOCIO,2,,2,,1,48,908526,2,1,04,1.3,76,4245.6499559
5433108,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,9866.4520578
5433108,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,76,9866.4520578
5433110,1,5,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,04,1.4,76,3273.3228048
5433153,1,2,1,80,2,1,4,,2,,,4,,2,,2,,1,44,908526,2,1,04,4,19,3836.7282548
5433153,1,3,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,2,19,3836.7282548
5433154,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,98,2,1,04,4,19,7277.3904822
5433155,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,44,908526,2,1,04,,19,3640.7791829
5433156,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,7880.6308479
5433157,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,906300,2,1,04,,19,2233.0491555
5433157,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2233.0491555
5433157,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,2233.0491555
5433158,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,2233.0491555
5433160,1,2,1,80,2,1,1,,2,,,2,,2,,2,,1,44,600000,2,1,04,3,19,6064.5431166
5433161,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,99,2,1,04,3,19,6940.2698669
5433162,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,19,3640.7791829
5433162,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,3640.7791829
5433234,1,1,1,80,2,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,19,3189.4943874
5433241,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,98,2,1,04,4,19,4049.2018169
5433242,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,19,7992.9964504
5433246,1,1,1,80,2,1,9,PANDEMIA,2,,,1,,2,,2,,1,40,800000,2,1,04,1.4,19,3189.4943874
5433456,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,885.68425155
5433457,1,1,1,80,2,1,8,,2,,,4,,2,,2,,,,,2,1,04,4,05,1136.858596
5433458,1,1,1,80,2,1,8,,2,,,8,,1,,2,,,,,2,1,04,4,05,1136.858596
5433458,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1136.858596
5433459,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1572.9676916
5433461,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,05,1037.5453023
5433463,1,2,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,885.68425155
5433464,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,05,1220.4520953
5433465,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,05,2446.393809
5433520,1,1,1,80,2,1,8,,2,,,2,,2,,2,,,,,2,1,04,2,52,2737.4607363
5433522,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,52,1257.2188968
5433524,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,886.98026015
5433526,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,1314.9800208
5433530,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,886.98026015
5433531,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,1224.3151494
5433531,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,52,1224.3151494
5433532,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,1126.0600097
5433532,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,1126.0600097
5433533,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,52,2704.5569889
5433533,1,4,1,80,2,1,4,,2,,,9,,2,,2,,2,,400000,2,1,04,3,52,2704.5569889
5433535,1,5,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,52,1796.7301288
5433536,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,1476.6512307
5433539,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,1209.4151736
5433558,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,905.1447517
5433568,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1091.6992629
5433569,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,04,3,15,1183.7519978
5433569,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,1183.7519978
5433570,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,15,1183.7519978
5433570,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1183.7519978
5433571,1,1,1,80,2,1,4,,2,,,8,,3,,2,,,,,3,1,04,3,15,1183.7519978
5433572,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1205.226315
5433575,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,1948.7256652
5433576,1,3,1,80,2,2,,,,1,2,8,,2,,2,,1,40,906700,2,1,04,,15,974.64653352
5433576,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,974.64653352
5433577,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,3314.2180131
5433578,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,974.64653352
5433579,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,15,999.28946856
5433579,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,999.28946856
5433581,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,15,2443.7725101
5433582,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,3179.0982627
5433583,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,3179.0982627
5433583,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,3179.0982627
5433585,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,3122.4541587
5433586,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,2757.2927314
5433587,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,4792.7417925
5433588,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,68,5140.2714157
5433589,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,68,3901.127049
5433591,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1179.3991988
5433592,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,2033.3750108
5433592,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,2033.3750108
5433592,1,3,1,80,2,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,2,,2,,1,40,908500,2,1,04,1.4,15,2033.3750108
5433593,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,1609.4596379
5433593,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1609.4596379
5433593,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,1609.4596379
5433594,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,1179.3991988
5433595,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,1453.2661769
5433595,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,1,,2,,,,,2,1,04,2,15,1453.2661769
5433596,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,2,,2,,,,,2,1,04,1.3,15,2182.1055073
5433596,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,2182.1055073
5433597,1,1,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,04,4,15,1179.3991988
5433598,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,3069.7263125
5433598,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,3069.7263125
5433598,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,3069.7263125
5433599,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,1335.5926599
5433599,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1335.5926599
5433600,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,1648.0821246
5433600,1,3,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,04,1.2,15,1648.0821246
5433601,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,50,1000000,2,1,04,1.2,15,1335.5926599
5433601,1,2,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,04,3,15,1335.5926599
5433602,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,2362.5278107
5433602,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,2362.5278107
5433602,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,2362.5278107
5433602,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,2362.5278107
5433602,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,2362.5278107
5433603,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,2,,2,,,,,2,1,04,2,15,1633.6884803
5433603,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1633.6884803
5433603,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1633.6884803
5433605,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,2198.6900122
5433607,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,2,,2,,,,,2,1,04,1.3,15,4051.4748633
5433608,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,15,2847.7895348
5433610,1,1,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,1609.4596379
5433610,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,1609.4596379
5433611,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,04,2,15,1269.2688151
5433611,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1269.2688151
5433612,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.4,15,2316.3635293
5433614,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,15,2198.6900122
5433615,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1179.3991988
5433616,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,15,1335.5926599
5433616,1,2,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,2,15,1335.5926599
5433617,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,1179.3991988
5433618,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,1938.8774813
5433619,1,1,1,80,2,1,1,,1,,1,1,,2,,2,,,,,2,1,04,2,18,510.81463926
5433619,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,510.81463926
5433620,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,18,161.14915595
5433620,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,161.14915595
5433622,1,2,1,80,2,1,1,,2,,,1,,2,,2,,1,48,908526,2,1,04,2,18,161.14915595
5433623,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,335.2560031
5433624,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,908526,2,1,04,,18,332.15182008
5433624,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,332.15182008
5433625,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,559.58604766
5433626,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,18,222.05975176
5433627,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,640.16843663
5433629,1,1,1,80,2,1,3,,2,,,9,,2,,2,,1,30,300000,2,1,04,2,18,644.59662378
5433630,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,18,161.14915595
5433631,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,04,3,18,307.08857791
5433632,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,644.59662378
5433633,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,04,1.2,18,644.59662378
5433634,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,600000,2,1,04,4,18,286.19952921
5433634,1,3,1,80,2,2,,,,2,,,.,,,2,,1,48,600000,,1,04,,18,286.19952921
5433635,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,18,236.16247607
5433635,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,236.16247607
5433636,1,2,1,80,2,1,7,,1,,1,1,,2,,2,,,,,2,1,04,1.3,18,644.59662378
5433639,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,543.23128058
5433639,1,3,1,80,2,1,2,,2,,,2,,,,2,,,,,,1,04,1.4,18,543.23128058
5433639,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,543.23128058
5433641,1,1,1,80,2,1,7,,1,,4,8,,2,,2,,,,,2,1,04,4,18,290.44874534
5433643,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,18,206.85001777
5433644,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,644.59662378
5433644,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,644.59662378
5433645,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,600000,2,1,04,,18,644.59662378
5433645,1,3,1,80,2,1,8,,2,,,1,,2,,2,,1,40,500000,2,1,04,1.2,18,644.59662378
5433645,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,644.59662378
5433645,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,644.59662378
5433646,1,3,1,80,2,1,8,,2,,,2,,2,,2,,1,30,300000,2,1,04,1.2,18,286.19952921
5433648,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,558.98038691
5433649,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,30,500000,2,1,04,4,18,571.65301263
5433649,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,571.65301263
5433649,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,571.65301263
5433650,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,644.59662378
5433651,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,400000,2,1,04,,18,510.52957377
5433652,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,18,572.54373887
5433652,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,572.54373887
5433652,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,572.54373887
5433653,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,207.0797564
5433654,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,18,571.65301263
5433654,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,571.65301263
5433654,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,571.65301263
5433655,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,556.7994477
5433655,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,556.7994477
5433658,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,639.56277588
5433659,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,384.02741151
5433661,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,04,4,18,380.97855534
5433661,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,380.97855534
5433662,1,3,1,80,2,1,2,,2,,,2,,2,,2,,2,,200000,2,1,04,1.4,18,571.65301263
5433662,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,571.65301263
5433664,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,185.96096908
5433665,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,40,800000,2,1,04,1.4,18,364.5684614
5433665,1,3,1,80,2,2,,,,2,,,.,2,,2,,2,,300000,2,1,04,,18,364.5684614
5433665,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,364.5684614
5433667,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,206.85001777
5433668,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,510.52957377
5433669,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,644.59662378
5433670,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,400000,2,1,04,,18,334.97093762
5433671,1,1,1,80,2,1,1,,1,,1,1,,2,,2,,2,,400000,2,1,04,1.3,18,192.97703209
5433672,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,400000,2,1,04,3,18,206.85001777
5433672,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,206.85001777
5433673,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,04,3,18,461.79068294
5433673,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,461.79068294
5433674,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,18,494.17480669
5433674,1,3,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,18,494.17480669
5433674,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,494.17480669
5433675,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,510.52957377
5433676,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,222.05975176
5433678,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,400.66724408
5433679,1,2,1,80,2,1,4,,2,,,4,,2,,2,,2,,600000,2,1,04,4,18,315.51198751
5433679,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,48,800000,2,1,04,,18,315.51198751
5433679,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,315.51198751
5433680,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,48,900000,2,1,04,,18,510.52957377
5433682,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,04,,18,510.52957377
5433683,1,4,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,18,315.51198751
5433684,1,1,1,80,2,1,3,,1,,1,9,,2,,1,400000,,,600000,2,1,04,1.2,18,607.75179531
5433685,1,2,1,80,2,1,9,CAMBIO DE RESIDENCIA,1,,3,1,,2,,2,,2,,400000,2,1,04,4,18,644.59662378
5433685,1,3,1,80,2,1,2,,2,,,2,,2,,1,80000,,,,2,1,04,1.2,18,644.59662378
5433685,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,644.59662378
5433686,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,600000,2,1,04,1.2,18,161.14915595
5433686,1,2,1,80,2,1,8,,1,,2,1,,2,,2,,1,40,400000,2,1,04,3,18,161.14915595
5433686,1,3,1,80,2,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,18,161.14915595
5433687,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,185.90564222
5433687,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,185.90564222
5433689,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,30,300000,2,1,04,,18,205.41991919
5433690,1,2,1,80,2,1,3,,2,,,9,,2,,2,,1,30,600000,2,1,04,3,18,176.33719952
5433691,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,300000,2,1,04,,18,591.11196274
5433692,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,365.76882135
5433692,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,365.76882135
5433693,1,2,1,80,2,1,7,,2,,,1,,2,,2,,1,40,300000,2,1,04,2,18,555.01318007
5433693,1,4,1,80,2,2,,,,2,,,.,,,2,,2,,200000,,1,04,,18,555.01318007
5433693,1,5,1,80,2,2,,,,2,,,.,2,,2,,2,,400000,2,1,04,,18,555.01318007
5433694,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,364.5684614
5433694,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,04,,18,364.5684614
5433694,1,4,1,80,2,2,,,,2,,,.,2,,2,,2,,800000,2,1,04,,18,364.5684614
5433696,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,04,,18,206.85001777
5433698,1,2,1,80,2,2,,,,2,,,.,2,,2,,2,,300000,2,1,04,,18,225.39367341
5433699,1,1,1,80,2,1,4,,2,,,8,,2,,2,,1,30,500000,2,1,04,2,18,251.37221005
