DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5426988,1,1,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,73,413.07794437
5426989,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,253.82289537
5426991,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,251.63338905
5426991,1,5,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,251.63338905
5426992,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,279.56064647
5426995,1,2,1,80,73,1,1,,2,,,1,,2,,2,,1,4,450000,2,1,04,4,73,244.34151951
5426996,1,2,1,80,73,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,172.6667682
5426998,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,496.36779077
5426999,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,240.90551671
5427000,1,2,1,80,73,1,4,,2,,,4,,2,,2,,1,54,1000000,2,1,04,4,73,425.24756021
5427000,1,5,1,80,73,1,3,,2,,,9,,2,,2,,1,48,1500000,2,1,04,2,73,425.24756021
5427001,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,422.9078245
5427002,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,439.05216163
5427002,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,439.05216163
5427003,1,1,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,601.51831287
5427004,1,2,1,80,73,1,3,,2,,,9,,1,2,2,,2,,3000000,1,1,04,2,73,283.53536776
5427007,1,2,1,80,73,1,7,,2,,,9,,2,,2,,,,,2,1,04,1.4,73,357.64609065
5427009,1,5,1,80,73,1,4,,2,,,8,,2,,2,,,,,2,1,04,3,73,405.38178348
5427010,1,2,1,80,73,2,,,,1,2,2,,2,,2,,,,,2,1,04,,73,311.92874105
5427010,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,311.92874105
5427011,1,4,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,315.01623959
5427015,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,170.6725089
5427015,1,5,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,170.6725089
5427019,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,389.12696247
5427019,1,4,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,389.12696247
5427020,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,73,241.55627331
5427020,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,241.55627331
5427022,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,283.43680732
5427022,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,283.43680732
5427022,1,5,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,283.43680732
5427023,1,1,1,80,73,2,,,,2,,,.,3,,2,,,,,3,1,04,,73,207.58364282
5427023,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,207.58364282
5427024,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,159.40088528
5427024,1,5,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,159.40088528
5427027,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,73,533.37561127
5427027,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,04,,73,533.37561127
5427030,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,254.17139963
5427032,1,2,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,419.16956935
5427032,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,419.16956935
5427033,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,150.37957822
5427033,1,4,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,150.37957822
5427034,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,73,242.80276979
5427034,1,3,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,242.80276979
5427035,1,1,1,80,73,1,3,,2,,,8,,3,,2,,,,,3,1,04,3,73,254.17139963
5427036,1,1,1,80,73,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,73,289.39052659
5427036,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,289.39052659
5427045,1,1,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,254.17139963
5427046,1,2,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,298.87190246
5427046,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,298.87190246
5427054,1,1,1,80,76,1,7,,2,,,12,TEMOR POR LA PANDEMIA,2,,2,,1,48,908526,2,1,04,2,76,1191.1584796
5427054,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1191.1584796
5427060,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1265.3818185
5427060,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1265.3818185
5427060,1,5,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1265.3818185
5427060,1,6,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,76,1265.3818185
5427060,1,7,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1265.3818185
5427065,1,2,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,76,946.28517908
5427065,1,3,1,80,76,1,2,,2,,,2,,1,,1,50000,2,,908526,2,1,04,1.2,76,946.28517908
5427067,1,2,1,80,76,1,8,,2,,,6,,2,,2,,1,25,908526,2,1,04,1.3,76,1460.1944231
5427067,1,3,1,80,76,1,2,,2,,,2,,2,,2,,2,,908526,2,1,04,1.4,76,1460.1944231
5427068,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,925.94324858
5427068,1,2,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,76,925.94324858
5427069,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1069.2953717
5427072,1,1,1,80,76,1,7,,2,,,8,,3,,2,,1,48,908526,3,1,04,3,76,1136.232769
5427074,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,76,739.24147618
5427074,1,2,1,80,76,1,4,,2,,,4,,1,,2,,,,,2,1,04,4,76,739.24147618
5427077,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,967.29758046
5427077,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,967.29758046
5427079,1,3,1,80,76,1,1,,2,,,2,,2,,2,,,,,2,1,04,1.2,76,1069.2953717
5427080,1,4,1,80,76,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.2,76,1015.5503951
5427082,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1162.9089931
5427082,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1162.9089931
5427085,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,76,946.28517908
5427085,1,2,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,76,946.28517908
5427087,1,1,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,76,1048.9870904
5427087,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1048.9870904
5427089,1,1,1,80,76,1,7,,1,,1,5,,2,,2,,1,48,1500000,2,1,04,2,76,1142.5907136
5427089,1,2,1,80,76,1,1,,2,,,8,,1,,2,,,,,2,1,04,1.2,76,1142.5907136
5427090,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1069.2953717
5427091,1,1,1,80,76,1,3,,2,,,12,NO TENIA NECESIDAD,2,,2,,,,,2,1,04,4,76,691.33897202
5427091,1,5,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,691.33897202
5427095,1,1,1,80,76,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,76,1506.4373383
5427095,1,6,1,80,76,1,8,,2,,,4,,2,,2,,,,,2,1,04,1.3,76,1506.4373383
5427095,1,7,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1506.4373383
5427096,1,3,1,80,76,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,76,764.50788033
5427096,1,4,1,80,76,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,76,764.50788033
5427097,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1447.5410432
5427097,2,3,2,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1447.5410432
5427099,1,2,1,80,76,1,7,,2,,,2,,2,,2,,2,,908526,2,1,04,2,76,1392.9942906
5427099,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1392.9942906
5427100,1,1,1,80,76,1,7,,2,,,9,,1,,2,,,,,2,1,04,2,76,1156.2912813
5427103,1,2,1,80,76,1,7,,2,,,1,,2,,2,,,,,2,1,04,1.4,76,1223.7411828
5427104,1,1,1,80,76,1,5,,2,,,10,,3,,2,,,,,3,1,04,1.4,76,1087.5385694
5427106,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1554.4633081
5427106,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1554.4633081
5427107,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1251.0726705
5427109,1,3,1,80,76,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,76,1163.8269919
5427109,1,4,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1163.8269919
5427113,1,4,1,80,76,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,76,799.09166041
5427114,1,1,1,80,76,1,1,,2,,,4,,2,,2,,,,,2,1,04,1.2,76,1143.0033208
5427114,1,6,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1143.0033208
5427116,1,4,1,80,76,2,,,,1,1,8,,2,,2,,,,,2,1,04,,76,1513.9393997
5427117,1,4,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1191.1584796
5427118,1,2,1,80,76,1,6,,2,,,9,,2,,2,,,,,2,1,04,2,76,1392.0762918
5427119,1,1,1,80,76,1,7,,2,,,4,,1,,2,,2,,908526,2,1,04,2,76,894.60528604
5427120,1,2,1,80,76,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,76,1183.7563152
5427129,1,2,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,76,1076.3825848
5427131,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1163.8269919
5427131,1,4,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1163.8269919
5427134,1,3,1,80,76,1,7,,2,,,8,,2,,2,,,,,2,1,04,2,76,859.03950049
5427135,1,2,1,80,76,1,8,,2,,,2,,2,,2,,,,,2,1,04,1.3,76,1896.6940519
5427136,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,76,1319.1267951
5427136,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1319.1267951
5427136,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1319.1267951
5427136,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1319.1267951
5427136,2,2,2,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1319.1267951
5427138,1,1,1,80,76,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,76,857.85876652
5427140,1,2,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,76,1311.3384299
5427140,1,3,1,80,76,1,9,PANDEMIA,2,,,9,,2,,2,,,,,2,1,04,2,76,1311.3384299
5427140,1,4,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1311.3384299
5427140,1,5,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1311.3384299
5427144,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,919.87169018
5427145,1,1,1,80,76,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,76,859.00585128
5427147,1,3,1,80,76,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,76,832.59236238
5427148,1,1,1,80,76,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,04,4,76,790.92136923
5427148,1,2,1,80,76,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,04,4,76,790.92136923
5427151,1,2,1,80,76,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,76,887.51807297
5427154,1,1,1,80,76,1,4,,2,,,11,,2,,2,,,,,2,1,04,4,76,1040.78315
5427155,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1162.9089931
5427156,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1391.9471028
5427157,1,2,1,80,76,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,76,1061.1250805
5427158,1,1,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1040.78315
5427159,1,6,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1811.2248297
5427162,1,2,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1236.583293
5427178,1,1,1,80,76,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,76,1040.78315
5427179,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1069.2953717
5427421,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1367.8214872
5427422,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1226.627071
5427425,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1301.6882826
5427425,1,2,1,80,05,1,3,,2,,,9,,3,,2,,,,,3,1,04,1.4,05,1301.6882826
5427426,1,1,1,80,05,1,9,POR LA EDAD,2,,,8,,2,,2,,1,48,908526,2,1,04,2,05,1147.6619603
5427426,1,4,1,80,05,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.4,05,1147.6619603
5427427,1,2,1,80,05,1,3,,2,,,9,,3,,2,,,,,3,1,04,2,05,1249.7889726
5427428,1,1,1,80,05,1,8,,1,,2,8,,2,,2,,2,,2000000,2,1,04,2,05,1161.0889512
5427428,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1161.0889512
5427465,1,1,1,80,54,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,04,2,54,349.78149967
5427465,1,2,1,80,54,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.3,54,349.78149967
5427466,1,2,1,80,54,2,,,,2,,,.,,,2,,,,,,1,04,,54,600.84479684
5427467,1,3,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,04,,54,341.15560913
5427469,1,1,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,66,355.17771273
5427469,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,355.17771273
5427470,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,346.65022451
5427470,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,346.65022451
5427471,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,548.73365357
5427475,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,288.50344718
5427475,1,6,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,288.50344718
5427476,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,398.11230717
5427478,1,1,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,309.11485624
5427480,1,3,1,80,66,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,66,476.68436654
5427482,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,376.60771029
5427482,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,376.60771029
5427483,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5427484,1,2,1,80,66,1,3,,2,,,9,,2,,2,,2,,800000,2,1,04,1.4,66,305.8150473
5427485,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,236.98633014
5427487,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,66,343.47358146
5427487,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5427488,1,2,1,80,66,1,8,,2,,,5,,,,2,,,,,,1,04,1.2,66,300.33658206
5427490,1,3,1,80,66,2,,,,1,1,9,,2,,2,,1,40,800000,2,1,04,,66,436.84717608
5427497,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,334.67110259
5427497,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,334.67110259
5427500,1,1,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,408.93287519
5427500,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,408.93287519
5427501,1,1,1,80,66,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.4,66,371.38788235
5427503,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,429.40565607
5427505,1,1,1,80,66,1,7,,2,,,9,,2,,2,,,,,2,1,04,3,66,436.84717608
5427505,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,436.84717608
5427506,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,343.47358146
5427507,1,2,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,344.55080727
5427510,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,187.89456089
5427510,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,66,187.89456089
5427510,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,187.89456089
5427510,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,187.89456089
5427510,1,5,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,187.89456089
5427510,1,6,1,80,66,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,66,187.89456089
5427511,1,3,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,452.94469544
5427511,1,6,1,80,66,2,,,,2,,,.,,,2,,,,,,1,04,,66,452.94469544
5427513,1,2,1,80,66,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,66,301.41380787
5427513,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,301.41380787
5427517,1,2,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,66,236.98633014
5427519,1,1,1,80,66,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,66,308.03763043
5427521,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,297.01256843
5427521,1,4,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,297.01256843
5427522,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,341.17175926
5427524,1,2,1,80,66,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,66,187.89456089
5427524,1,3,1,80,66,2,,,,2,,,.,2,,2,,,,,2,1,04,,66,187.89456089
5427525,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,68,631.01954216
5427525,1,3,1,80,68,1,4,,2,,,4,,2,,2,,2,,1300000,2,1,04,3,68,631.01954216
5427526,1,1,1,80,68,1,4,,2,,,9,,2,,2,,,,,2,1,04,4,68,416.16924408
5427527,1,1,1,80,68,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,68,565.82163574
5427527,1,2,1,80,68,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,68,565.82163574
5427527,1,3,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,68,565.82163574
5427528,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,510.49219735
5427528,1,4,1,80,68,1,5,,2,,,8,,2,,2,,,,,2,1,04,4,68,510.49219735
5427530,1,1,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,68,339.45451923
5427530,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,68,339.45451923
5427531,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,68,416.16924408
5427532,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,68,321.0036777
5427533,1,3,1,80,68,1,6,,2,,,1,,2,,2,,2,,98,2,1,04,2,68,587.28123247
5427534,1,1,1,80,68,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,68,416.16924408
5427535,1,2,1,80,76,1,8,,2,,,12,FALTA DE DOCUMENTOS,2,,2,,2,,908526,2,1,04,1.4,76,1163.8269919
5427535,1,3,1,80,76,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,1163.8269919
5427535,1,4,1,80,76,2,,,,2,,,.,,,2,,,,,,1,04,,76,1163.8269919
5427536,1,2,1,80,76,1,9,SU MADRE LO LLEVABA A TRABAJAR A SU SITIO DE EMPLEO Y LUEGO SE CONCENTRO DE LLENO EN EL ESTUDII,2,,,2,,,,2,,,,,,1,04,1.2,76,1419.4077795
5427537,1,2,1,80,76,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,76,972.69866798
5427677,1,1,1,80,05,1,1,,1,,1,4,,1,,2,,1,48,908526,2,1,04,2,05,1318.2425782
5427681,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1167.6676915
5427681,1,5,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1167.6676915
5427682,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1226.627071
5427683,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1478.4085461
5427683,1,3,1,80,05,1,1,,2,,,2,,2,,2,,,,,2,1,04,2,05,1478.4085461
5427685,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1249.7889726
5427685,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1249.7889726
5427686,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1126.948192
5427688,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1102.1739266
5427689,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1115.4237547
5427690,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1079.4985445
5427690,1,5,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1079.4985445
5427691,1,1,1,80,05,1,7,,2,,,8,,2,,2,,,,,2,1,04,2,05,1270.502741
5427691,1,2,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,05,1270.502741
5427695,1,2,1,80,05,1,6,,2,,,9,,2,,2,,,,,2,1,04,4,05,1371.4847419
5427696,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1242.0652209
5427698,1,2,1,80,05,1,9,CAMBIO DE LUGAR DE RESIDENCIA,1,,2,1,,2,,2,,,,,2,1,04,3,05,1216.1155659
5427698,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1216.1155659
5427699,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1461.5609042
5427702,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.3,05,1612.886791
5427703,1,2,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1195.4017976
5427704,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1226.627071
5427706,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,1282.317368
5427706,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1282.317368
5427708,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,04,,05,1216.1155659
5427710,1,1,1,80,05,2,,,,1,1,10,,3,,2,,1,48,908000,3,1,04,,05,1209.5368255
5427713,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1276.6026548
5427713,1,6,1,80,05,1,4,,2,,,8,,2,,2,,1,24,908526,2,1,04,4,05,1276.6026548
5427715,1,1,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1332.3776062
5427719,1,4,1,80,05,1,5,,2,,,9,,2,,2,,,,,2,1,04,4,05,1268.0148759
5427719,1,5,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1268.0148759
5427723,1,3,1,80,05,1,8,,2,,,12,PLANEA SALIR DEL PAIS POR TIEMPO INDEFINIDO,2,,2,,,,,2,1,04,1.1,05,1126.948192
5427725,1,1,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,04,4,11,6048.1500477
5427725,1,2,1,80,11,2,,,,2,,,.,3,,2,,,,,3,1,04,,11,6048.1500477
5427726,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,13,519.40323103
5427726,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,519.40323103
5427727,1,1,1,80,13,2,,,,1,4,8,,2,,2,,,,,2,1,04,,13,474.82858363
5427727,1,2,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,13,474.82858363
5427731,1,1,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,13,422.74861362
5427732,1,1,1,80,13,1,6,,2,,,11,,2,,2,,,,,2,1,04,3,13,474.82858363
5427733,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,315.26784725
5427734,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,349.76049882
5427737,1,2,1,80,13,1,7,,2,,,8,,2,,2,,1,40,908526,2,1,04,1.3,13,446.90692486
5427737,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,908526,2,1,04,,13,446.90692486
5427737,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,04,,13,446.90692486
5427737,1,5,1,80,13,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,04,3,13,446.90692486
5427757,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,04,,17,217.02319644
5427757,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,04,,17,217.02319644
5427757,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,04,,17,217.02319644
5427757,1,5,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,04,,17,217.02319644
5427759,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,17,189.92782956
5427759,1,2,1,80,17,1,8,,2,,,11,,2,,2,,,,,2,1,04,4,17,189.92782956
5427759,1,3,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,17,189.92782956
5427760,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,04,,17,210.9195356
