DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5429595,1,5,1,60,08,8,1,1,,,1,,,1,2,2,2,8,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,24,3,,2,,,,,,,,9,2,90,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,54,97,1,3,9700,800000,04,08,578.34626757,
5429595,1,8,1,60,08,8,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,908000,1,,1,,1,2,,,,,3,1,1,48,,.,48,,,1,2,,11,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,95,41,1,4,4111,908000,04,08,578.34626757,
5429595,1,9,1,60,08,8,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1200000,1,,3,,1,2,,,,,1,1,1,48,,.,48,,,9,7,,1,,1,1,2,0,1,1,,,,,,,,,2,2,2,,,,,2,,,,,,,,,2,60,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,59,86,1,4,8610,1200000,04,08,578.34626757,
5429596,1,1,1,60,08,8,2,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,0,1,,3,,12,2,,,,,3,3,2,25,2,,25,,,1,5,,2,,2,,,,1,,,,,,1,,,,2,2,1,99,12,1,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,4,4792,0,04,08,518.50366687,
5429596,1,2,1,60,08,8,1,2,2,2,1,,,1,2,2,2,4,,1,,2,906000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,5,,1,,1,1,1,98,1,1,,,,,,,,,1,2,1,0,9,4,,2,,,,,,,,8,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,37,53,1,1,5320,906000,04,08,518.50366687,
5429597,1,2,1,60,08,8,2,,,,,,,,,,,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,3,,12,2,,,,,3,4,2,21,2,,21,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,45,47,1,4,4799,100000,04,08,310.148954,
5429597,1,3,1,60,08,8,2,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,900000,1,,3,,12,2,,,,,3,1,1,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,1,8,,45,47,1,4,4781,900000,04,08,310.148954,
5429599,1,1,1,60,08,8,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,4,4111,700000,04,08,632.15524666,
5429599,1,3,1,60,08,8,1,2,2,6,2,1,,1,2,2,2,6,,6,,2,680000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,48,,.,48,,,3,7,,1,,2,,,,1,,,,,,,,,1,1,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,59,47,1,1,4773,680000,04,08,632.15524666,7810
5429600,1,1,1,60,08,8,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,1,1,48,,.,0,6,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,96,4,,2,,,,,,,,3,3,5,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,99,38,1,4,3830,500000,04,08,703.06857155,
5429600,1,2,1,60,08,8,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,8,3,5,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,1,3,,99,38,1,4,3830,500000,04,08,703.06857155,
5429601,1,1,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,30000,1,,3,,12,2,,,,,3,4,1,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,45,47,1,4,4781,30000,04,08,662.09416532,
5429601,1,2,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,1,1,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,7,3,10,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,45,38,1,4,3830,600000,04,08,662.09416532,
5429602,1,1,1,60,08,8,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,2000000,1,,3,,12,1,1,0,0,1,3,3,1,70,,.,70,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,24,1,,2,,,,,,,,8,14,,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,2,1,1,1,2,2,1,8,,41,47,1,4,4711,2000000,04,08,662.09416532,
5429602,1,2,1,60,08,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,45,47,1,6,4711,,04,08,662.09416532,
5429603,1,1,1,60,08,8,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,1,1,40,,.,40,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,60,1,,2,,,,,,,,3,3,30,,2,,,,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,1,8,,99,38,1,4,3830,1000000,04,08,807.10733502,
5429603,1,2,1,60,08,8,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,50000,1,,3,,12,2,,,,,3,4,2,10,2,,10,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,1,,2,,,,,,,,9,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,45,47,1,4,4799,50000,04,08,807.10733502,
5429605,1,2,1,60,08,8,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,750000,1,,3,,12,2,,,,,2,11,1,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,1,,2,,,,,,,,13,3,15,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,2,1,8,,97,52,1,4,5224,750000,04,08,627.24388363,
5429605,1,3,1,60,08,8,1,1,,,1,,,1,2,2,2,8,,1,,2,800000,2,,,1,140000,2,,2,,2,,2,,,1,120000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,5,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,03,20,1,1,2023,940000,04,08,627.24388363,
5429606,1,1,1,60,08,8,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,450000,1,,3,,12,2,,,,,3,1,2,48,,.,48,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,48,1,,2,,,,,,,,2,8,40,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,1,2,2,2,1,5,,45,47,1,4,4799,450000,04,08,612.98663952,
5429606,1,2,1,60,08,8,1,2,1,,1,,,1,1,2,1,180,,2,,2,1800000,2,,,2,,2,,2,,2,,2,,,1,110000,1,2,,,2,,,2,,,1,900000,2,1,1700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,2,1,19,1,1,,,,,,,,,1,1,1,2,48,1,,2,,,,,,,,8,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,45,1,1,4530,1800000,04,08,612.98663952,
5429606,1,3,1,60,08,8,1,2,2,6,1,,,1,2,2,1,1,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,4,8,1,,2,,,,,,,,3,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,39,31,1,1,3120,980000,04,08,612.98663952,
5429607,1,1,1,60,08,8,1,1,,,1,,,1,2,2,2,72,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,8,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,80,15,1,1,1512,600000,04,08,705.50391596,
5429608,1,1,1,60,08,8,1,2,2,6,1,,,1,2,2,2,5,,3,,1,908000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,1,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,44,65,1,1,6511,908000,04,08,703.06857155,
5429609,1,1,1,60,08,8,1,2,2,12,2,1,,1,1,2,1,48,,2,,2,1246000,2,,,2,,2,,2,,2,,2,,,1,110000,1,1,31000,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,72,,.,72,,,9,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,3,24,1,,2,,,,,,,,7,11,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,84,1,1,8424,1246000,04,08,746.47832219,7810
5429610,1,2,1,60,08,8,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,12,2,,,,,3,3,2,30,2,,20,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,3,,2,,,,,,,,11,14,,1,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,77,56,1,4,5619,300000,04,08,551.55865311,
5429611,1,1,1,60,08,8,1,2,1,,1,,,1,1,2,1,168,,1,,2,,2,,,2,,2,,2,,2,,2,,,1,110000,2,1,60000,2,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,98,1,1,,,,,,,,,1,1,1,0,72,1,,2,,,,,,,,3,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,1,4724,,04,08,714.59005858,
5429611,1,2,1,60,08,8,1,2,1,,1,,,1,1,2,1,124,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,1,60000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,3,REDUCIERON HORAS POR LA PANDEMIA,20,,,5,7,,1,,1,2,1,8,1,1,,,,,,,,,1,1,1,24,24,1,,2,,,,,,,,9,12,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,13,85,1,1,8530,800000,04,08,714.59005858,
5429612,1,1,1,60,08,8,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,4,2,,,,,3,1,1,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,1,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,53,56,1,4,5619,,04,08,656.90671258,
5429612,1,3,1,60,08,8,1,2,2,6,2,1,,1,1,2,1,1,,2,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,9,2,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,10,48,4,,2,,,,,,,,3,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,03,61,1,1,6110,908000,04,08,656.90671258,7810
5429613,1,1,1,60,08,8,1,2,1,,1,,,1,1,2,1,24,,1,,2,2000000,2,,,2,,2,,2,,2,,2,,,1,106400,1,1,52000,2,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,13,1,1,,,,,,,,,1,1,1,0,24,4,,2,,,,,,,,8,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,85,45,1,1,4520,2000000,04,08,443.6916521,
5429613,1,2,1,60,08,8,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,21600,1,,3,,6,2,,,,,3,1,2,20,1,,20,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,6,1,,2,,,,,,,,1,14,,,1,28,1,1,1,1,1,1,2,2,2,2,2,2,1,ESTABILIDAD LABORAL,1,1,1,1,2,2,2,1,3,,41,47,1,4,4724,21600,04,08,443.6916521,
5429615,1,1,1,60,08,8,1,2,2,12,2,4,BP GLOBAL,1,1,2,1,36,,2,,2,1250000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,99000,2,2,,,2,,,2,,,1,910000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,16,1,1,,,,,,,,,1,1,1,2,18,1,,2,,,,,,,,8,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,68,1,1,6820,1250000,04,08,741.7768689,8010
5429616,1,1,1,60,08,8,2,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,12,2,,,,,3,3,2,60,,.,60,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,48,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,45,47,1,4,4789,800000,04,08,725.72432933,
5429617,1,1,1,60,08,8,1,2,2,12,2,4,COLBA,1,1,2,1,24,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,980000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,84,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,58,85,1,1,8530,1200000,04,08,612.98663952,8010
5429617,1,2,1,60,08,8,1,2,1,,1,,,1,1,2,1,180,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,20,1,1,,,,,,,,,1,1,1,0,84,1,,2,,,,,,,,2,11,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,39,65,1,1,6511,1200000,04,08,612.98663952,
5429617,1,3,1,60,08,8,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,1,1000000,1,,3,,12,1,6,6,0,0,3,3,2,48,,.,0,6,,4,7,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,1,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,8,,21,31,1,5,3110,1000000,04,08,612.98663952,
5429618,1,1,1,60,08,8,2,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1200000,1,,3,,12,2,,,,,3,3,2,48,,.,40,6,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,36,1,,2,,,,,,,,3,11,10,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,97,53,1,4,5320,1200000,04,08,806.39957018,
5429618,1,2,1,60,08,8,1,2,1,,2,1,,1,1,2,1,48,,2,,2,1050000,2,,,2,,2,,2,,2,,2,,,1,110000,1,1,32000,2,2,,,2,,,2,,,1,1000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,2,36,1,,2,,,,,,,,3,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,55,68,1,1,6820,1050000,04,08,806.39957018,7810
5429618,1,3,1,60,08,8,1,2,2,6,1,,,1,1,2,1,2,,2,,2,1246000,2,,,2,,2,,2,,2,,2,,,1,110000,1,2,,,2,,,2,,,2,,,1,1000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,84,,.,84,,,9,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,7,5,1,,2,,,,,,,,3,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,80,1,1,8010,1246000,04,08,806.39957018,
5429618,1,4,1,60,08,8,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,450000,1,,1,,6,2,,,,,3,3,2,40,,.,40,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,1,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,98,49,1,4,4921,450000,04,08,806.39957018,
5429618,1,5,1,60,08,8,1,1,,,1,,,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,400000,1,,3,,9,2,,,,,1,3,2,48,,.,48,,,3,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,36,1,,2,,,,,,,,2,11,15,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,2,1,1,1,2,2,1,5,,97,56,1,4,5619,400000,04,08,806.39957018,
5429619,1,1,1,60,08,8,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,12,2,,,,,3,1,2,25,1,,25,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,1,40,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,2,1,5,,45,47,1,4,4792,300000,04,08,567.92795141,
5429619,1,3,1,60,08,8,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,12,2,,,,,3,3,2,48,,.,20,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,1,8,14,4,,150000,1,1,,12,5,1,1,40,2,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,2,2,2,1,8,,57,96,1,4,9602,350000,04,08,567.92795141,
5429620,1,2,1,60,08,8,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,900000,1,,3,,8,2,,,,,3,1,1,48,,.,48,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,4,,2,,,,,,,,9,14,,,1,12,2,1,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,98,49,1,4,4921,900000,04,08,634.32931667,
5429620,1,3,1,60,08,8,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,60000,1,,3,,5,2,,,,,3,1,1,20,1,,0,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,36,4,,2,,,,,,,,8,3,20,1,1,20,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,1,2,2,2,2,1,3,,55,81,1,4,8121,60000,04,08,634.32931667,
5429620,1,4,1,60,08,8,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,80000,1,,3,,2,2,,,,,3,5,1,10,1,,0,6,,1,5,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,156,2,,2,,,,,,,,5,3,10,1,1,10,1,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,1,2,2,2,1,3,,45,47,1,4,4799,80000,04,08,634.32931667,
5429622,1,1,1,60,08,8,1,2,1,,1,,,1,1,2,1,114,,1,,2,906000,2,,,2,,2,,2,,2,,2,,,1,110000,2,2,,,2,,,2,,,2,,,1,877000,2,,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,1,1,22,1,1,,,,,,,,,1,1,1,0,124,4,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,58,68,1,1,6820,906000,04,08,688.01235387,
5429623,1,1,1,60,08,8,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,120000,1,,3,,12,2,,,,,3,3,2,60,,.,8,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,4,,2,,,,,,,,2,3,5,1,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,5,,87,43,1,4,4322,120000,04,08,864.08291618,
5429624,1,1,1,60,08,8,2,,,,,,,,,,,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2021,2,900000,1,,3,,12,1,1,1,0,0,3,3,2,77,,.,77,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,41,47,1,5,4719,900000,04,08,563.08014014,
5429625,1,1,1,60,08,8,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,,3,,10,2,,,,,2,1,1,30,1,,30,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,72,1,,2,,,,,,,,2,8,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,8,,97,53,1,4,5320,700000,04,08,582.66050457,
5429625,1,3,1,60,08,8,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,25000,1,,3,,1,2,,,,,3,1,1,8,1,,8,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,18,1,,2,,,,,,,,12,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,3,,53,56,1,4,5619,25000,04,08,582.66050457,
5429625,1,4,1,60,08,8,1,2,2,6,1,,,2,1,2,1,4,,2,,1,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,7,7,,1,,1,2,1,0,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,45,,2,,,,1,1,1,1,2,2,2,2,1,2,2,,2,1,2,2,2,2,2,1,3,,11,46,1,1,4659,1200000,04,08,582.66050457,
