DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5422022,1,3,1,70,70,1,30,49,1,,2,35,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,53,39,39,1,2,04,5320,70,174.1001871
5422022,1,4,1,70,70,1,20,46,4,,2,24,4,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,84,39,39,1,2,04,8412,70,174.1001871
5422025,1,2,1,70,70,1,18,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,11,,1,2,04,.,70,104.74330852
5422026,1,4,1,70,70,1,16,48,4,,2,16,4,,2,2,4,,,,,,,,,,,1,2,,908526,2,,45,41,41,1,2,04,4541,70,136.49989679
5422032,1,3,1,70,70,1,4,48,1,,2,64,1,,1,2,1,,,,,,,,,,,1,2,,3200000,2,,86,09,44,1,1,04,8621,70,128.9113405
5422033,1,1,1,70,70,1,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,60000,908526,2,,49,98,98,1,1,04,4921,70,136.01877211
5422033,1,2,1,70,70,1,24,48,1,,2,96,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,42,32,32,1,2,04,4210,70,136.01877211
5422037,1,2,1,70,70,1,52,48,4,,2,52,4,,2,2,1,,,,,,,,,,,1,2,,600000,2,,41,95,95,1,2,04,4111,70,128.9113405
5422039,1,2,1,70,70,1,4,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,39,,1,1,04,.,70,120.34301351
5422039,1,3,1,70,70,1,20,48,1,,2,10,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,46,39,39,1,2,04,4631,70,120.34301351
5422046,1,1,1,70,70,1,32,48,1,,2,33,1,,4,2,1,,,,,,,,,,,1,2,,800000,2,,47,45,45,1,2,04,4772,70,132.51559343
5422047,1,1,1,70,70,1,12,48,1,,2,52,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,47,59,59,1,1,04,4773,70,131.68946617
5422048,1,3,1,70,70,1,4,48,4,,2,4,4,,2,2,1,,,,,,,,,,,1,1,125000,908526,2,,41,95,95,1,1,04,4111,70,165.63917646
5422049,1,3,1,70,70,1,16,60,4,,2,17,4,,2,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,2,04,4111,70,130.21457101
5422050,1,3,1,70,70,1,104,48,1,,2,99,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,47,55,45,1,2,04,4772,70,140.63379241
5422052,1,1,1,70,70,1,12,48,3,,2,48,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,1,04,9700,70,198.30864835
5422055,1,2,1,70,70,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,58,,1,2,04,.,70,237.70777414
5422063,1,2,1,70,70,1,20,45,4,,2,30,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,56,77,77,1,2,04,5619,70,105.64093695
5422063,1,5,1,70,70,1,3,40,4,,2,21,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,56,33,50,1,1,04,5611,70,105.64093695
5422064,1,2,1,70,70,1,10,48,3,,2,144,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,54,54,1,1,04,9700,70,237.70777414
5422067,1,2,1,70,70,1,20,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,49,38,38,1,2,04,4921,70,259.79595697
5422068,1,3,1,70,70,1,3,40,3,,1,,,,,,,,.,,,,,,,,.,,,,450000,,,,54,,1,1,04,.,70,212.60257296
5422072,1,1,1,70,70,1,12,48,1,,2,22,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,85,55,55,1,1,04,8530,70,109.98103224
5422076,1,1,1,70,73,1,52,48,1,,2,52,2,,9,2,3,,,,,1,,,,,,,2,,908526,2,,84,08,08,1,2,04,8412,73,283.53536776
5422080,1,2,1,70,73,1,4,48,1,,2,12,1,,6,2,2,,,,,1,,,,,,,2,,908526,2,,85,54,54,1,1,04,8530,73,446.44607017
5422086,1,1,1,70,73,1,4,48,4,,2,6,4,,1,2,2,,,,,,,,,,,1,1,500000,900000,2,,41,95,95,1,1,04,4111,73,377.85881741
5422088,1,2,1,70,73,1,8,40,1,,2,16,1,,2,2,1,,,,,,,,,,,1,2,,908454,2,,47,45,45,1,1,04,4771,73,496.36779077
5422089,1,1,1,70,73,1,8,48,1,,2,8,1,,4,2,4,,,,,,,,,,,1,2,,900000,2,,47,97,33,1,1,04,4711,73,357.64609065
5422090,1,3,1,70,73,1,12,48,1,,2,12,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,64,44,44,1,1,04,6424,73,172.96902054
5422096,1,3,1,70,73,1,24,48,1,,2,24,1,,9,2,1,,,,,,,,,,,1,2,,910000,2,,88,30,30,1,2,04,8890,73,254.94294926
5422096,1,4,1,70,73,1,40,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,1000000,2,,73,16,16,1,2,04,7310,73,254.94294926
5422096,1,5,1,70,73,1,52,48,1,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,1500000,2,,96,57,57,1,2,04,9602,73,254.94294926
5422106,1,2,1,70,73,1,4,24,1,,1,,,,,,,,.,,,,,,,,.,,,,500000,,,,53,,1,1,04,.,73,298.56965011
5422119,1,1,1,70,73,1,12,48,1,,2,20,1,,3,2,7,,,,,,,,,,,1,2,,910000,2,,56,58,53,1,1,04,5611,73,219.25452501
5422126,1,1,1,70,73,1,12,48,1,,2,432,2,,9,2,1,,,,,,,,,,,1,2,,950000,2,,84,97,58,1,1,04,8422,73,446.44607017
5422136,1,1,1,70,73,1,72,48,1,,2,62,2,,9,2,1,,,,,,,,,,,1,2,,1300000,2,,84,21,31,1,2,04,8412,73,240.90551671
5422178,1,3,1,70,73,1,16,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908454,2,,01,39,39,1,2,04,0145,73,315.01623959
5422179,1,3,1,70,73,1,28,48,1,,2,28,2,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,84,58,58,1,2,04,8422,73,266.64326781
5422192,1,2,1,70,73,1,50,48,1,,2,50,1,,5,2,4,,,,,,,,,,,1,2,,1500000,2,,41,02,02,1,2,04,4111,73,159.74938954
5422196,1,4,1,70,76,1,32,40,4,,2,64,4,,9,2,7,,,,,,,,,,,1,2,,908526,2,,84,37,31,1,2,04,8412,76,764.50788033
5422197,1,1,1,70,76,1,2,48,1,,2,100,4,,9,2,2,,,,,,,,,,,1,2,,1000000,2,,93,98,18,1,1,04,9319,76,1076.3185782
5422201,1,1,1,70,76,1,13,48,4,,2,21,4,,1,2,8,,,,,,,,,,,1,1,200000,908526,2,,49,98,98,1,1,04,4921,76,1365.6628029
5422203,1,2,1,70,76,1,13,48,1,,2,156,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,49,38,21,1,1,04,4921,76,1014.3696611
5422233,1,5,1,70,76,1,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,55,,1,1,04,.,76,745.34668379
5422234,1,5,1,70,76,1,4,48,3,,2,12,6,,2,2,1,,,,,,,,,,,1,2,,908526,2,,01,54,62,1,1,04,0129,76,1183.8855041
5422237,1,1,1,70,76,1,4,48,1,,2,5,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,41,98,95,1,1,04,4111,76,1129.2095626
5422242,1,2,1,70,76,1,12,48,1,,2,56,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,1,04,5611,76,1041.963884
5422243,2,3,2,70,76,1,156,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,2,04,.,76,982.96769196
5422244,1,3,1,70,76,1,4,42,4,,2,12,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,45,84,95,1,1,04,4542,76,1191.1584796
5422245,1,2,1,70,76,1,12,30,1,,2,72,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,04,5611,76,1392.9942906
5422252,1,3,1,70,76,1,2,36,1,,2,12,1,,3,2,4,,,,,,,,,,,1,2,,908526,2,,47,19,45,1,1,04,4771,76,1313.0215875
5422253,1,3,1,70,76,1,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,99,45,1,2,04,4724,76,1507.584423
5422254,1,1,1,70,76,1,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,15,55,80,1,2,04,1521,76,1527.6995087
5422254,1,2,1,70,76,1,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,15,80,80,1,1,04,1521,76,1527.6995087
5422254,1,6,1,70,76,1,16,48,1,,2,20,1,,2,2,4,,,,,,,,,,,1,2,,908526,2,,41,58,95,1,2,04,4111,76,1527.6995087
5422255,1,1,1,70,76,1,24,48,1,,2,24,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,13,55,55,1,2,04,1392,76,832.59236238
5422255,1,2,1,70,76,1,56,48,1,,2,56,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,64,55,55,1,2,04,6412,76,832.59236238
5422256,1,2,1,70,76,1,48,39,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,500000,1200000,2,,45,85,85,1,2,04,4520,76,1108.9012813
5422256,1,3,1,70,76,1,12,48,4,,2,14,4,,4,2,1,,,,,,,,,,,1,2,,500000,2,,15,80,80,1,1,04,1522,76,1108.9012813
5422257,1,1,1,70,76,1,32,48,3,,2,36,1,,2,2,8,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,2,04,5611,76,1480.3095087
5422257,1,5,1,70,76,1,24,48,1,,2,4,1,,6,2,8,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,04,4111,76,1480.3095087
5422259,1,3,1,70,76,1,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,39,38,1,1,04,8220,76,1209.0227193
5422260,1,3,1,70,76,1,8,48,4,,2,8,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,84,34,39,1,1,04,8430,76,819.43359092
5422266,1,3,1,70,76,1,13,48,1,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,55,45,1,1,04,4799,76,832.59236238
5422267,1,3,1,70,76,1,4,48,1,,2,52,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,85,32,32,1,1,04,8522,76,1034.647585
5422273,1,4,1,70,76,1,46,48,1,,2,104,1,,9,2,8,,,,,,,,,,,1,2,,1200000,2,,62,03,03,1,2,04,6201,76,1042.8818828
5422281,1,2,1,70,76,1,52,24,1,,2,52,1,,5,2,2,,,,1,,,,,,,,2,,908526,1,4,47,45,40,1,2,04,4724,76,806.17887348
5422287,1,3,1,70,76,1,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,1500000,2,,47,21,40,1,2,04,4771,76,1047.5537018
5422298,1,1,1,70,76,1,52,70,5,,2,52,5,,3,2,3,,,,,,,,,,,1,2,,2000000,2,,41,95,95,1,2,04,4111,76,1129.2095626
5422306,1,1,1,70,76,1,52,48,5,,2,52,5,,2,2,2,,,,,,,,,,,1,2,,4000000,2,,77,21,21,1,2,04,7730,76,878.20069703
5422311,1,4,1,70,76,1,1,48,1,,2,2,1,,4,2,8,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,04,5611,76,1682.1453197
5422312,1,4,1,70,76,1,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,1,50000,908526,2,,41,95,95,1,2,04,4111,76,1015.5503951
5422317,1,1,1,70,76,1,16,48,4,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,55,54,1,2,04,9700,76,1014.3696611
5422321,1,2,1,70,76,1,35,48,1,,2,35,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,17,19,19,1,2,04,1709,76,1089.353884
5422330,1,2,1,70,76,1,52,48,1,,2,52,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,43,39,39,1,2,04,4321,76,1237.5012918
5422331,1,2,1,70,76,1,20,20,4,,2,960,1,,5,2,2,,,,,,,,1,,,,2,,600000,2,,14,41,79,1,2,04,1410,76,859.00585128
5422335,1,2,1,70,76,1,52,48,1,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,908526,2,,10,53,53,1,2,04,1081,76,1271.1311827
5422349,1,2,1,70,76,1,24,48,1,,1,,,,,,,,.,,,,,,,,.,,,,400000,,,,45,,1,2,04,.,76,1748.4467472
5422670,1,1,1,70,05,1,8,48,4,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,15,80,80,1,1,04,1522,05,1223.8393177
5422673,1,1,1,70,05,1,8,48,1,,2,120,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,14,79,79,1,1,04,1410,05,1250.256325
5422676,1,1,1,70,05,1,2,48,8,,2,12,4,,1,2,1,,,,,,,,,1,YA ES PENSIONADO,,2,,908526,3,,01,60,62,1,1,04,0162,05,1223.8393177
5422680,1,1,1,70,05,1,20,48,1,,2,20,1,,9,2,6,,,,,,,,,,,1,2,,908526,2,,56,45,45,1,2,04,5619,05,1226.627071
5422680,1,2,1,70,05,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,04,.,05,1226.627071
5422685,1,1,1,70,05,1,156,48,1,,2,312,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,82,39,45,1,2,04,8230,05,1270.502741
5422686,1,3,1,70,19,1,52,45,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,1800000,2,,70,03,44,1,2,04,7010,19,99.605143114
5422687,1,1,1,70,19,1,156,40,1,,2,156,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,62,33,34,1,2,04,6201,19,153.59843865
5422687,1,2,1,70,19,1,32,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,16,,1,2,04,.,19,153.59843865
5422693,1,3,1,70,19,1,52,50,1,,2,52,1,,9,2,4,,,,,,,,,,,1,2,,908000,2,,47,55,55,1,2,04,4711,19,128.55670588
5422693,1,4,1,70,19,1,12,45,1,,2,12,1,,7,2,4,,,,,,,,,,,1,2,,1200000,2,,86,39,39,1,1,04,8621,19,128.55670588
5422694,1,2,1,70,19,1,4,45,1,,2,4,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,01,95,62,1,1,04,0123,19,162.98889918
5422700,1,1,1,70,54,1,24,48,4,,2,24,1,,9,2,4,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,04,4921,54,354.76548683
5422701,1,2,1,70,54,1,16,48,1,,2,16,1,,5,2,1,,,,,,,,,,,1,2,,908000,2,,55,39,39,1,2,04,5511,54,235.44957924
5422705,1,2,1,70,54,1,8,48,1,,2,8,1,,9,2,3,,,,,,,,,,,1,2,,2000000,2,,85,19,19,1,1,04,8530,54,235.87248842
5422710,1,1,1,70,54,1,32,48,1,,2,25,4,,1,2,1,,,1,,,,,,,,,2,,3000000,1,2,69,11,11,1,2,04,6920,54,400.22627059
5422720,1,7,1,70,54,1,2,45,4,,2,2,4,,1,2,1,,,,,,,,,,,1,1,300000,400000,2,,15,99,99,1,1,04,1522,54,795.84902887
5422720,1,13,1,70,54,1,2,45,4,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,15,99,99,1,1,04,1522,54,795.84902887
5422720,1,14,1,70,54,1,2,48,4,,2,2,4,,1,2,6,,,,,,,,,,,1,2,,600000,2,,25,95,95,1,1,04,2599,54,795.84902887
5422722,1,1,1,70,54,1,24,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,74,39,39,1,2,04,7490,54,371.69186258
5422729,1,1,1,70,54,1,3,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,600000,1000000,2,,15,80,80,1,1,04,1522,54,653.28335369
5422729,1,3,1,70,54,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,97,,1,1,04,.,54,653.28335369
5422729,2,1,2,70,54,1,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,210000,1000000,2,,41,95,95,1,1,04,4111,54,653.28335369
5422736,1,3,1,70,54,1,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,950000,,,,21,,1,1,04,.,54,360.17238317
5422738,1,2,1,70,54,1,8,40,4,,2,13,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,15,99,99,1,1,04,1522,54,429.97167497
5422751,1,3,1,70,54,1,4,48,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,200000,908000,2,,56,53,53,1,1,04,5611,54,272.64560758
5422754,1,2,1,70,68,1,2,24,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,1014000,2,,47,39,45,1,1,04,4729,68,508.7429918
5422755,1,2,1,70,68,1,18,18,3,,2,52,3,,1,2,2,,,,,,,,,,,1,2,,200000,2,,97,54,54,1,2,04,9700,68,456.43793823
5422755,1,3,1,70,68,1,8,48,1,,2,8,1,,3,2,2,,,,,,,,,,,1,2,,1014000,2,,96,57,57,1,1,04,9609,68,456.43793823
5422755,1,4,1,70,68,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1014000,,,,38,,1,2,04,.,68,456.43793823
5422788,1,2,1,70,11,1,36,48,1,,2,36,1,,3,2,4,,,,,,,,,,,1,2,,908000,2,,10,53,53,1,2,04,1081,11,3709.8018105
5422788,1,5,1,70,11,1,4,48,1,,2,24,1,,3,2,8,,,,,,,,,,,1,2,,908000,2,,10,53,53,1,1,04,1081,11,3709.8018105
5422793,1,6,1,70,44,1,12,40,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,56,95,53,1,1,04,5619,44,111.30420014
5422795,1,1,1,70,44,1,52,40,1,,2,98,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,88,13,13,1,2,04,8890,44,124.96736164
5422796,1,1,1,70,44,1,3,40,4,,2,12,4,,2,2,1,,,,,,,,,,,1,2,,800000,2,,81,45,55,1,1,04,8121,44,128.1727677
5422798,1,1,1,70,44,1,52,48,1,,2,52,2,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,39,97,1,2,04,8415,44,77.507992287
5422800,1,2,1,70,44,1,40,48,4,,2,52,4,,2,2,2,,,,,,,,,,,1,2,,908526,2,,41,02,95,1,2,04,4112,44,72.879430643
5422808,1,1,1,70,44,1,53,45,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,56,45,45,1,2,04,5619,44,114.26641079
5422810,1,3,1,70,44,1,52,48,1,,2,52,4,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,69,12,12,1,2,04,6910,44,82.75848129
5422811,1,1,1,70,76,1,52,48,1,,2,5,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,46,99,97,1,2,04,4631,76,1175.5556665
5422811,1,2,1,70,76,1,52,48,3,,2,104,1,,7,2,1,,,,,,,,,,,1,2,,908526,2,,46,54,97,1,2,04,4631,76,1175.5556665
5422813,1,3,1,70,76,1,13,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,04,.,76,886.37098822
5422814,1,1,1,70,76,1,30,48,1,,2,60,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,81,55,55,1,2,04,8121,76,987.95617223
5422815,1,2,1,70,76,1,24,30,1,,1,,,,,,,,.,,,,,,,,.,,,,600000,,,,45,,1,2,04,.,76,1068.3773729
5422819,1,1,1,70,76,1,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,1,400000,908526,1,1,37,03,03,1,2,04,3700,76,1210.1698041
5422820,1,1,1,70,76,1,12,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,150000,908526,2,,81,54,55,1,1,04,8121,76,953.53747144
5422821,1,3,1,70,76,1,12,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,04,4755,76,919.87169018
5422821,1,4,1,70,76,1,8,48,1,,2,56,1,,4,2,2,,,,,,,,,,,1,2,,1500000,2,,56,38,97,1,1,04,5611,76,919.87169018
5422822,1,1,1,70,76,1,2,20,1,,2,2,1,,2,2,1,,,,,,,,,,,1,1,98,98,2,,41,95,95,1,1,04,4111,76,947.43226383
5422825,1,1,1,70,76,1,13,48,1,,2,17,5,,2,2,7,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,04,4111,76,859.03950049
5422825,1,4,1,70,76,1,13,48,1,,2,21,4,,2,2,1,,,,,,,,,,,1,2,,908526,2,,56,55,53,1,1,04,5619,76,859.03950049
5422826,1,4,1,70,76,1,16,50,1,,2,16,1,,5,2,1,,,,,,,,,,,1,2,,950000,2,,16,37,97,1,2,04,1690,76,1561.2002107
5422826,1,5,1,70,76,1,36,50,1,,2,2,4,,1,2,8,,,,,,,,,,,1,1,3600004,900000,2,,97,85,85,1,2,04,9700,76,1561.2002107
5422828,1,1,1,70,76,1,47,48,4,,2,47,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,2,04,4921,76,905.76127068
5422833,1,1,1,70,76,1,5,48,1,,2,16,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,1,04,4111,76,1251.0726705
5422833,1,2,1,70,76,1,4,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,04,4771,76,1251.0726705
5422834,1,1,1,70,76,1,8,48,1,,2,8,1,,9,2,4,,,,,,,,,,,1,2,,908526,1,1,14,33,33,1,1,04,1410,76,947.43226383
5422887,1,1,1,70,05,1,10,48,1,,2,11,1,,9,1,1,,,,,,,,,,,1,2,,908526,2,,85,33,39,1,1,04,8544,05,1242.0652209
5422892,1,1,1,70,05,1,10,48,1,,2,13,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,04,5611,05,1060.7463899
5422930,1,2,1,70,15,1,36,48,1,,2,36,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,68,58,58,1,2,04,6820,15,116.64444447
5422930,1,3,1,70,15,1,8,48,1,,2,8,2,,9,2,1,,,,,,,,,,,1,2,,908526,2,,84,58,58,1,1,04,8422,15,116.64444447
5422934,1,2,1,70,15,1,156,48,4,,2,156,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,32,03,03,1,2,04,3220,15,81.832749992
5422935,1,1,1,70,15,1,48,40,1,,2,48,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,47,09,45,1,2,04,4752,15,171.88236184
5422938,1,2,1,70,15,1,4,25,1,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,1,04,4761,15,136.65288048
5422938,1,3,1,70,15,1,4,20,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,18,,1,1,04,.,15,136.65288048
5422940,1,3,1,70,15,1,96,40,1,,2,96,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,86,59,59,1,2,04,8610,15,83.667478535
5422943,1,1,1,70,15,1,48,48,1,,2,96,1,,9,2,2,,,,,,,,,,,1,2,,2500000,2,,61,13,44,1,2,04,6190,15,58.546631173
5422945,1,2,1,70,15,1,16,40,1,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,1000000,2,,47,59,45,1,2,04,4792,15,123.03288873
5422950,1,1,1,70,15,1,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,10,77,77,1,1,04,1081,15,111.06306534
5422954,1,2,1,70,17,1,24,48,1,,2,24,1,,4,2,2,,,,,,,,,,,1,2,,1200000,2,,45,84,84,1,2,04,4520,17,242.52603814
5422960,1,1,1,70,18,1,52,48,1,,2,90,4,,9,2,1,,,,,,,,,,,1,2,,900000,2,,84,33,39,1,2,04,8412,18,70.09657508
5422969,1,2,1,70,18,1,8,40,4,,2,8,3,,1,2,2,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,1,04,9700,18,84.916703886
5422973,1,2,1,70,19,1,12,45,1,,2,12,1,,4,2,3,,,,,,,,,,,1,2,,950000,2,,85,13,13,1,1,04,8530,19,145.65997568
5422974,1,3,1,70,19,1,8,40,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,2200000,2,,46,39,45,1,1,04,4659,19,155.19488646
5422976,1,2,1,70,19,1,16,40,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,86,32,39,1,2,04,8621,19,151.14150138
5422979,1,2,1,70,19,1,38,40,1,,2,38,1,,7,2,1,,,,,,,,,,,1,2,,900000,2,,42,45,97,1,2,04,4210,19,185.6809503
5422982,1,1,1,70,19,1,48,40,1,,2,48,1,,2,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,04,4711,19,116.68297754
5422987,1,3,1,70,19,1,32,40,1,,2,32,2,,9,2,1,,,,,,,,,,,1,2,,700000,2,,84,18,18,1,2,04,8412,19,131.27842383
5422990,1,2,1,70,19,1,32,40,1,,2,32,1,,6,2,1,,,,,,,,,,,1,2,,1200000,2,,86,59,59,1,2,04,8621,19,113.98669496
5423002,1,2,1,70,19,1,8,45,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,1800000,2,,42,03,03,1,1,04,4210,19,157.91660441
5423006,1,2,1,70,23,1,16,40,3,,2,64,3,,1,2,1,,,,,,,,,,,1,2,,300000,2,,97,54,54,1,2,04,9700,23,190.05372148
5423011,1,3,1,70,23,1,10,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,1,04,4111,23,128.72188573
5423015,1,2,1,70,23,1,20,50,4,,2,25,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,41,95,95,1,2,04,4111,23,173.79095616
5423028,1,4,1,70,27,1,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,21,,1,2,04,.,27,33.707912002
5423032,1,2,1,70,27,1,52,40,2,,2,52,4,,9,2,1,,,,1,,,,,,,,2,,1800000,1,2,84,05,05,1,2,04,8412,27,33.707912002
5423037,1,1,1,70,27,1,52,40,1,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,85,03,13,1,2,04,8544,27,33.707912002
5423042,1,3,1,70,27,1,48,40,2,,2,48,2,,9,2,1,,,,,,,,,,,1,2,,3000000,2,,84,12,12,1,2,04,8412,27,33.707912002
5423042,1,4,1,70,27,1,48,40,2,,2,48,2,,9,2,1,,,,,,,,,,,1,2,,3000000,2,,84,12,12,1,2,04,8412,27,33.707912002
5423045,1,3,1,70,27,1,52,48,1,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,908526,2,,97,45,54,1,2,04,9700,27,33.707912002
5423052,1,1,1,70,27,1,24,55,4,,2,24,4,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,2,04,4111,27,33.707912002
5423060,1,2,1,70,41,1,32,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,53,,1,2,04,.,41,152.52860417
5423066,1,1,1,70,41,1,4,45,4,,2,6,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,31,95,95,1,1,04,3110,41,143.14257657
5423071,1,3,1,70,41,1,50,40,1,,2,50,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,41,1,2,04,4771,41,269.07677739
5423082,1,2,1,70,47,1,50,48,1,,2,50,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,2,04,8530,47,174.08887967
