DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5429439,1,3,1,60,05,1,5,1,2,2,48,1,,,1,1,2,1,48,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,3,12,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,1,1,1,,37,45,1,04,1,4520,908526,05,1774.0656911,
5429439,1,4,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,18,,1,,2,1600000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,1600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,12,60,1,,2,,,,,,,,9,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,11,49,1,04,1,4921,1600000,05,1774.0656911,
5429439,1,5,1,60,05,1,5,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,435000,1,,3,,1,2,,,,,3,1,1,7,1,,7,,,1,4,,1,,2,,,,1,,,,,,,,,1,2,2,1,11,48,4,,2,,,,,,,,13,3,1,,1,41,1,1,1,1,1,1,2,1,2,2,2,1,2,,1,1,2,2,2,2,2,1,3,,59,96,1,04,4,9609,435000,05,1774.0656911,
5429440,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,30,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1100000,2,,2,,1,1100000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,9,2,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,32,69,1,04,1,6920,1100000,05,1103.7862904,
5429440,1,3,1,60,05,1,5,1,2,1,,1,,,1,2,2,1,6,,2,,1,540000,1,20000,1,2,,2,,2,,2,,2,,,1,60000,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,1,2,,,,,,,,,,,,6,,,,,,,,,24,2,,26,,,9,7,,1,,1,1,1,0,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,60,,1,10,2,1,2,,,,,,,,,,,,,,1,1,2,2,1,1,3,,45,56,1,04,1,5619,540000,05,1103.7862904,
5429441,1,4,1,60,05,1,5,2,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1800000,1,,3,,12,2,,,,,1,8,1,84,,.,84,,,1,4,,1,,1,2,2,31,1,1,,,,,,,,,1,1,1,12,144,1,,2,,,,,,,,1,8,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,8,,98,49,1,04,4,4921,1800000,05,1114.6522359,
5429441,1,7,1,60,05,1,5,1,1,,,1,,,1,2,2,2,7,,1,,2,750000,1,50000,1,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,1,3,,,,,,,,,,,,7,,,,,,,,,42,,.,45,,,4,7,,3,,2,,,,1,,,1,,,,,,,2,2,1,18,20,4,,2,,,,,,,,13,3,25,,1,6,2,1,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,1,1,3,,53,56,1,04,1,5619,750000,05,1114.6522359,
5429442,1,1,1,60,05,1,5,1,1,,,1,,,1,2,2,2,1,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,30,2,,24,6,,3,7,,1,,1,2,2,19,1,1,,,,,,,,,2,2,1,12,60,1,,2,,,,,,,,7,3,25,1,1,20,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,1,3,,45,47,1,04,1,4771,900000,05,1261.6035997,
5429442,1,2,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,6,,1,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,1,100000,2,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,40,6,,4,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,0,36,4,,1,5,3,4,,500000,1,6,8,11,15,1,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,2,8,,03,45,1,04,1,4520,1800000,05,1261.6035997,
5429442,1,3,1,60,05,1,5,1,1,,,1,,,1,2,2,2,24,,1,,2,200000,2,,,1,200000,2,,2,,2,,2,,,1,150000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,1,,1,2,3,26,1,1,,,,,,,,,2,2,1,60,264,1,,2,,,,,,,,9,2,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,39,82,1,04,1,8219,400000,05,1261.6035997,
5429443,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,98,,1,,2,2000000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,70000,2,2,,,2,,,2,,,1,2000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,12,1,1,,1,,,,,,,1,1,1,6,48,1,,2,,,,,,,,13,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,03,77,1,04,1,7730,2000000,05,869.91935616,
5429443,1,2,1,60,05,1,5,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1200000,1,,3,,12,2,,,,,3,6,2,40,,.,40,,,1,7,,3,,2,,,,1,,,1,,,,,,,2,2,1,3,48,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,57,96,1,04,4,9602,1200000,05,869.91935616,
5429443,1,6,1,60,05,1,5,1,2,2,6,1,,,1,1,2,1,12,,1,,2,1230000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,1,124000,2,1,1230000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,6,8,1,,2,,,,,,,,1,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,49,1,04,1,4923,1230000,05,869.91935616,
5429444,1,1,1,60,05,1,5,1,1,,,1,,,1,2,2,2,48,,1,,2,1050000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,32,6,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,60,1,,2,,,,,,,,1,3,15,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,04,1,1410,1050000,05,1171.7134833,
5429444,1,2,1,60,05,1,5,1,1,,,1,,,2,2,2,2,15,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,24,2,,16,6,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,1,2,,,,1,1,1,1,2,1,2,1,1,1,2,,2,1,2,2,1,2,2,1,3,,79,14,1,04,1,1410,500000,05,1171.7134833,
5429444,1,3,1,60,05,1,5,1,1,,,1,,,1,2,2,2,16,,1,,2,360000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,18,6,,7,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,97,13,1,04,1,1392,510000,05,1171.7134833,
5429445,1,1,1,60,05,1,5,2,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,1600000,1,,3,,12,1,1,0,1,0,3,6,1,48,,.,48,,,2,7,,1,,2,,,,1,,,,,,,,,1,2,2,1,26,13,1,,2,,,,,,,,11,3,20,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,2,1,8,,45,56,1,04,4,5619,1600000,05,1232.6793988,
5429445,1,3,1,60,05,1,5,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,3,500000,1,,3,,12,1,1,0,1,0,3,7,1,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,18,4,1,,2,,,,,,,,9,3,20,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,1,1,3,,45,56,1,04,4,5619,500000,05,1232.6793988,
5429446,1,1,1,60,05,1,5,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,1,,8,2,,,,,2,3,1,45,,.,24,6,,1,2,,1,,2,,,,1,,,,,,,,,1,2,2,1,5,8,1,,2,,,,,,,,7,4,40,1,1,10,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,8,,95,41,1,04,4,4111,800000,05,1109.1402796,
5429447,1,2,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,3,,2,,2,908526,2,,,2,,2,,2,,2,,1,106454,2,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,48,,.,48,,,9,9,,1,,1,2,1,2,1,1,,,,,,,,,1,1,1,9,12,1,,2,,,,,,,,2,1,90,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,1,1,1,2,2,2,2,1,8,,95,42,1,04,1,4210,908526,05,1217.7279297,
5429448,1,1,1,60,05,1,5,1,2,1,,1,,,1,2,2,1,240,,1,,2,1700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1700000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,1,,1,,1,1,1,20,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,14,1,04,1,1410,1700000,05,1276.20598,
5429448,1,2,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,96,,1,,2,1493546,1,200000,1,2,,2,,2,,2,,2,,,1,116000,2,2,,,2,,,2,,,2,,,1,1250000,2,,1,625000,2,,2,,1,8,,,,,,,,,,,,12,,,,,,,,,55,,.,63,,,2,7,,1,,1,2,1,25,1,1,,,,,,,,,1,1,1,0,120,1,,2,,,,,,,,2,13,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,45,47,1,04,1,4723,1493546,05,1276.20598,
5429448,1,3,1,60,05,1,5,1,2,2,6,1,,,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1540000,1,,3,,8,2,,,,,1,1,1,30,1,,30,,,9,7,,1,,1,2,2,6,1,1,,,,,,,,,1,2,1,5,6,4,,2,,,,,,,,1,11,30,,1,15,2,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,9,,13,84,1,04,4,8413,1540000,05,1276.20598,
5429448,1,4,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,48,,5,,1,1590000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1190000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,5,1,,,,,,,,,1,1,1,1,6,1,1,,2,,,,,,,,1,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,42,1,04,1,4210,1590000,05,1276.20598,
5429449,1,1,1,60,05,1,5,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1050000,1,,3,,12,2,,,,,3,1,2,50,,.,50,,,1,4,,1,,2,,,,1,,,,,,,,,1,2,2,1,2,130,1,,2,,,,,,,,2,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,98,49,1,04,4,4923,1050000,05,1261.6035997,
5429450,1,1,1,60,05,1,5,1,2,2,3,1,,,1,1,2,1,48,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,98,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,7,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,4,84,4,,2,,,,,,,,3,13,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,97,32,1,04,1,3240,908000,05,1440.8471359,
5429450,1,2,1,60,05,1,5,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,,3,,12,2,,,,,3,8,2,60,,.,60,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,04,4,4769,400000,05,1440.8471359,
5429451,1,1,1,60,05,1,5,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,,3,,12,2,,,,,3,8,2,24,2,,40,,,1,5,,1,,3,,,,,.,,,,,,,,,2,2,1,4,12,2,,2,,,,,,,,13,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,85,43,1,04,4,4321,300000,05,1367.2052298,
5429451,1,2,1,60,05,1,5,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,,3,,12,2,,,,,2,8,2,18,2,,18,,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,3,2,90,,2,,,,1,1,1,1,1,1,2,2,2,2,2,,2,2,2,1,1,2,2,1,3,,54,81,1,04,4,8121,400000,05,1367.2052298,
5429451,1,3,1,60,05,1,5,1,2,2,3,1,,,1,1,2,1,2,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,72,,.,72,,,9,5,,1,,1,1,1,0,1,,,,,,,,,1,1,1,1,2,4,1,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,5,,03,61,1,04,1,6110,908000,05,1367.2052298,
5429452,1,2,1,60,05,1,5,1,2,1,,1,,,1,2,2,1,18,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,908526,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,1,,1,1,1,4,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,3,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,21,45,1,04,1,4542,908526,05,1353.0913745,
5429453,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,2,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,32,6,,5,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,3,11,50,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,32,71,1,04,1,7120,908000,05,1277.0814813,
5429454,1,1,1,60,05,1,5,1,2,1,,2,1,,1,1,2,1,8,,2,,1,1400000,1,60000,2,2,,2,,2,,2,,2,,,1,106000,1,1,34800,2,2,,,2,,,2,,,1,500000,1,50000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,,,,,,,,,1,1,1,1,0,12,1,,2,,,,,,,,2,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,47,1,04,1,4722,1400000,05,1578.9231946,7810
5429455,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,48,,1,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,34800,2,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,1,,5,4,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,0,240,4,,2,,,,,,,,3,11,20,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,98,47,1,04,1,4759,908000,05,1372.919943,
5429455,1,2,1,60,05,1,5,1,2,2,4,1,,,1,1,2,1,2,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,0,1,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,2,40,1,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,33,14,1,04,1,1410,1000000,05,1372.919943,
5429456,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,60,,1,,2,3000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3000000,2,,2,,1,1200000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,13,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,02,74,1,04,1,7410,3000000,05,1261.6035997,
5429457,1,1,1,60,05,1,5,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,,3,,12,2,,,,,2,3,2,48,,.,48,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,12,7,4,,2,,,,,,,,9,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,21,14,1,04,4,1410,300000,05,1126.1124225,
5429457,1,2,1,60,05,1,5,1,2,2,12,1,,,1,1,2,1,24,,6,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,7,7,,1,,1,2,1,2,1,1,,,,,,,,,1,1,1,0,6,1,,2,,,,,,,,1,4,60,,2,,,,1,1,1,1,2,2,2,1,1,2,2,,2,9,1,2,1,2,1,1,3,,39,14,1,04,1,1410,908526,05,1126.1124225,
5429458,1,1,1,60,05,1,5,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,,3,,12,2,,,,,3,4,2,9,2,,9,,,1,5,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,47,1,04,4,4799,600000,05,1137.7498869,
5429458,1,2,1,60,05,1,5,1,2,2,12,1,,,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1300000,1,,3,,7,2,,,,,1,2,1,48,,.,48,,,9,7,,1,,1,1,2,1,1,1,,,,,,,,,1,1,1,5,5,1,,2,,,,,,,,5,2,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,59,86,1,04,4,8610,1300000,05,1137.7498869,
5429459,1,4,1,60,05,1,5,1,2,1,,2,4,ATLAS SEGURIDAD,1,1,2,1,288,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,24,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,35,1,04,1,3512,908526,05,1164.712474,8010
5429460,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,372,,1,,2,1200000,2,,,1,600000,2,,1,300000,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,31,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,8,7,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,97,14,1,04,1,1410,1800000,05,1115.6009174,
5429460,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,7,,1,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,48,,.,48,,,2,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,5,48,1,,2,,,,,,,,7,1,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,03,86,1,04,1,8691,1100000,05,1115.6009174,
5429460,1,4,1,60,05,1,5,1,2,2,12,2,1,,1,1,2,1,8,,2,,1,908526,2,,,1,240000,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,450000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,1,11,1,,2,,,,,,,,1,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,93,27,1,04,1,2750,1148526,05,1115.6009174,7810
5429461,1,2,1,60,05,1,5,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1200000,1,,3,,12,2,,,,,3,2,2,60,,.,60,,,1,4,,1,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,5,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,98,49,1,04,4,4921,1200000,05,1344.1922332,
5429463,1,1,1,60,05,1,5,2,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,3,1,1,66,,.,66,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,1,,2,,,,,,,,1,2,120,,2,,,,1,1,2,1,1,2,2,2,1,2,2,,2,1,2,2,2,2,2,2,8,,97,52,1,04,4,5224,600000,05,1244.553086,
5429463,1,2,1,60,05,1,5,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,,3,,12,2,,,,,3,3,1,30,2,,30,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,84,240,3,,2,,,,,,,,10,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,53,56,1,04,4,5619,300000,05,1244.553086,
5429464,1,1,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,120,,1,,2,935000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,920000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,7,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,0,86,1,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,9,,84,45,1,04,1,4530,935000,05,1350.7709735,
5429464,1,2,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,300,,3,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,30,1,1,,,,,,,,,1,1,1,0,12,4,,2,,,,,,,,3,1,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,92,1,04,1,9200,908526,05,1350.7709735,
5429464,1,3,1,60,05,1,5,1,2,1,,1,,,1,1,2,1,1,,1,,2,1500000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1400000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,48,,.,48,,,7,1,,1,,1,2,1,1,1,1,,,,,,,,,1,1,1,1,12,1,,2,,,,,,,,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,52,1,04,1,5229,1500000,05,1350.7709735,
5429467,1,2,1,60,05,1,5,1,2,2,6,1,,,2,1,2,1,30,,1,,2,908526,2,,,2,,2,,2,,9,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,4,1,1,,,,,,,,,1,1,1,4,36,1,,2,,,,,,,,8,1,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,70,1,04,1,7020,908526,05,1103.7862904,
