DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5437551,1,2,1,80,68,1,1,3,,2,,,4,,3,,2,,,,,3,1,04,4,68,490.99543991
5437552,1,2,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,68,557.53508442
5437553,1,1,1,80,68,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,68,375.84904236
5437553,1,2,1,80,68,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,68,375.84904236
5437553,1,4,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,68,375.84904236
5437554,1,1,1,80,68,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,3,,2,,,,,3,1,04,3,68,490.99543991
5437554,1,2,1,80,68,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,68,490.99543991
5437556,1,1,1,80,68,1,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,68,490.99543991
5437556,1,2,1,80,68,1,1,6,,2,,,8,,3,,2,,,,,3,1,04,4,68,490.99543991
5437557,1,1,1,80,68,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,68,490.99543991
5437557,1,2,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,68,490.99543991
5437559,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,369.2443702
5437582,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,602.63078862
5437582,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,602.63078862
5437582,1,5,1,80,,1,2,,,,1,2,12,POR CAUSA DE LA PANDEMIA,2,,2,,1,50,300000,2,1,04,,44,602.63078862
5437583,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,44,1342.855681
5437584,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1089.5615827
5437584,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1089.5615827
5437589,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,2,,250000,2,1,04,3,44,1320.1394043
5437590,1,4,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,1089.5615827
5437593,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,820.32037057
5437594,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,2,,300000,2,1,04,1.3,44,1553.5949901
5437594,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1553.5949901
5437594,1,6,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.4,44,1553.5949901
5437596,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1751.0897761
5437596,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1751.0897761
5437597,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,44,1682.2261609
5437598,1,1,1,80,,1,1,2,,2,,,9,,2,,2,,,,,2,1,04,3,44,1089.5615827
5437598,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1089.5615827
5437598,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1089.5615827
5437600,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1509.1183327
5437600,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1509.1183327
5437602,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1643.5100785
5437602,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1643.5100785
5437602,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1643.5100785
5437603,1,3,1,80,,1,2,,,,2,,,.,2,,2,,1,24,250000,2,1,04,,44,1570.5740134
5437603,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1570.5740134
5437604,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1284.1259126
5437605,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.2,44,1768.0687995
5437605,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1768.0687995
5437618,1,3,1,80,,1,2,,,,1,3,1,,2,,2,,1,40,600000,2,1,04,,44,672.83019238
5437619,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,2105.7685983
5437621,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1133.8103746
5437621,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1133.8103746
5437623,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1523.1668999
5437623,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,44,1523.1668999
5437624,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,44,1165.2703744
5437625,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1136.7408308
5437626,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,997.90567718
5437664,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2222.9870325
5437664,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2222.9870325
5437664,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2222.9870325
5437664,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,2222.9870325
5437666,1,2,1,80,,1,2,,,,2,,,.,2,,2,,1,50,500000,2,1,04,,27,1053.245778
5437666,1,3,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,4,27,1053.245778
5437666,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1053.245778
5437666,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1053.245778
5437666,1,7,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1053.245778
5437668,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,27,1269.1519112
5437669,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1317.6280482
5437669,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1317.6280482
5437670,1,3,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,27,1684.8982418
5437670,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1684.8982418
5437671,1,2,1,80,,1,2,,,,1,3,2,,2,,2,,,,,2,1,04,,27,1503.3296361
5437672,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,27,1415.857217
5437673,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2222.9870325
5437673,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2222.9870325
5437675,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,27,1954.0988233
5437676,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2628.881316
5437676,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2628.881316
5437676,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,2628.881316
5437677,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,27,1787.508996
5437678,1,1,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,2,27,2205.9746666
5437678,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2205.9746666
5437678,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2205.9746666
5437679,1,1,1,80,,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,27,1415.857217
5437680,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1740.5346976
5437681,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1383.5537004
5437681,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1383.5537004
5437682,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.2,27,1264.0905637
5437682,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1264.0905637
5437682,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1264.0905637
5437682,1,6,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1264.0905637
5437685,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2247.8222337
5437685,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2247.8222337
5437686,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2242.1542487
5437686,1,5,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,2242.1542487
5437689,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1285.3245316
5437689,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1285.3245316
5437689,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1285.3245316
5437691,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,2,,500000,2,1,04,2,27,1276.6524461
5437691,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1276.6524461
5437694,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1981.3409923
5437694,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1981.3409923
5437695,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,27,1415.857217
5437697,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,2444.9013668
5437698,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,2,27,1766.275028
5437699,1,1,1,80,,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,27,1532.9692682
5437700,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1095.8384911
5437700,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1095.8384911
5437700,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1095.8384911
5437700,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1095.8384911
5437700,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1095.8384911
5437707,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1723.5223317
5437708,1,1,1,80,,1,1,8,,2,,,1,,2,,2,,1,40,900000,2,1,04,4,27,1968.1724724
5437708,1,2,1,80,,1,1,9,DESPLAZAMIENTO FORZADO POR LA VIOLENCIA,2,,,9,,2,,2,,2,,500000,2,1,04,2,27,1968.1724724
5437708,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1968.1724724
5437709,1,3,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,4,27,1677.8974796
5437710,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1412.2882033
5437710,1,3,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,3,27,1412.2882033
5437712,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1740.5346976
5437712,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1740.5346976
5437713,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,27,2202.9705661
5437714,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1404.7876684
5437715,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,1421.5806575
5437715,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,,,,2,1,04,1.4,27,1421.5806575
5437715,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1421.5806575
5437718,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,27,2628.881316
5437718,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,2628.881316
5437721,1,2,1,80,,1,1,8,,2,,,1,,2,,2,,1,40,500000,2,1,04,1.4,27,1282.3204311
5437721,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1282.3204311
5437722,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,27,1511.7353003
5437722,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1511.7353003
5437723,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,27,1532.9692682
5437733,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1272.1560118
5437733,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1272.1560118
5437863,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,27,1423.3577518
5437863,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1423.3577518
5437867,1,1,1,80,,1,2,,,,2,,,.,2,,2,,1,40,500000,2,1,04,,27,1744.7562996
5437868,1,1,1,80,,1,1,6,,2,,,1,,2,,2,,1,40,600000,2,1,04,2,27,1293.3899797
5437868,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1293.3899797
5437869,1,1,1,80,,1,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,27,1423.3577518
5437870,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1733.3743787
5437870,1,3,1,80,,1,2,,,,2,,,.,2,,2,,1,40,900000,2,1,04,,27,1733.3743787
5437870,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1733.3743787
5437870,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1733.3743787
5437871,1,1,1,80,,1,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,27,1394.623249
5437871,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,27,1394.623249
5437875,1,2,1,80,,1,1,3,,2,,,1,,2,,2,,1,40,900000,2,1,04,2,27,1495.8845568
5437877,1,2,1,80,,1,1,6,,2,,,1,,2,,2,,1,40,900000,2,1,04,2,27,1485.7201375
5437878,1,2,1,80,,1,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,27,1020.335624
5437878,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,27,1020.335624
5437879,1,1,1,80,,1,1,6,,2,,,1,,2,,2,,1,40,900000,2,1,04,2,27,1495.8845568
5437881,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1924.1976044
5437882,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,44,1350.3396291
5437884,1,1,1,80,,1,1,6,,2,,,9,,2,,2,,,,,2,1,04,3,50,674.7838554
5437886,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,50,632.6739519
5437886,1,2,1,80,,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,50,632.6739519
5437887,1,2,1,80,,1,1,9,POR LA PANDEMIA DEL COVID 19,2,,,9,,2,,2,,,,,2,1,04,1.4,50,547.32828435
5437887,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,547.32828435
5437887,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,50,547.32828435
5437887,1,5,1,80,,1,1,9,POR TRASLADO DE DEPARTAMENTO,2,,,9,,2,,2,,,,1000000,2,1,04,2,50,547.32828435
5437889,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,50,637.66833334
5437890,1,2,1,80,,1,1,6,,2,,,9,,2,,2,,,,,2,1,04,3,50,637.66833334
5437891,1,2,1,80,,1,1,3,,1,,1,1,,2,,2,,,,1000000,2,1,04,3,50,610.33244001
5437922,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,3153.8837768
5437927,1,1,1,80,,1,1,9,PANDEMIA COVID 19,2,,,9,,2,,2,,1,24,500000,2,1,04,2,52,4581.370659
5437927,1,6,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,4581.370659
5437928,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,3122.6004843
5437933,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,2796.4999147
5437935,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,2497.7196891
5437935,1,6,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,52,2497.7196891
5437936,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,1,40,908000,2,1,04,4,52,2825.7712612
5437942,1,5,1,80,,1,1,7,,2,,,1,,2,,2,,1,40,300000,2,1,04,2,52,3305.960988
5437942,1,6,1,80,,1,1,8,,2,,,2,,2,,2,,,,,2,1,04,1.2,52,3305.960988
5437943,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,52,3356.3764341
5437943,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,3356.3764341
5437943,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,3356.3764341
5437944,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,3254.960264
5437944,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,3254.960264
5437947,1,1,1,80,,1,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,52,3193.1499206
5437947,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,4,52,3193.1499206
5437947,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,3193.1499206
5437952,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,3878.2920641
5437955,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,3366.3712315
5438000,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,1,40,800000,2,1,04,3,52,2222.8480298
5438000,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,2222.8480298
5438004,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,52,2478.6597042
5438004,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,2478.6597042
5438006,1,2,1,80,,1,1,9,PANDEMIA COVID 19,2,,,4,,2,,2,,2,,250000,2,1,04,2,52,1910.5570421
5438006,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,1910.5570421
5438006,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,1910.5570421
5438009,1,3,1,80,,1,2,,,,2,,,.,,,1,20000,,,,,1,04,,52,1808.621207
5438010,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,1824.8080092
5438013,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,1808.621207
5438014,1,2,1,80,,1,1,1,,1,,3,1,,1,,2,,,,,2,1,04,4,52,1808.621207
5438014,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,1808.621207
5438016,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,52,2081.3504923
5438016,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,52,2081.3504923
5438017,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,52,1891.3009519
5438017,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,52,1891.3009519
5438081,1,1,1,80,,1,2,,,,1,4,1,,2,,2,,1,35,908600,2,1,04,,73,816.54670441
5438083,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,937.94607024
5438084,1,1,1,80,,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,2,73,816.54670441
5438084,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438084,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438085,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,816.54670441
5438085,1,2,1,80,,1,1,7,,2,,,12,COVID,2,,2,,,,,2,1,04,2,73,816.54670441
5438087,1,2,1,80,,1,1,8,,2,,,12,COVID,2,,2,,,,,2,1,04,1.3,73,816.54670441
5438090,1,4,1,80,,1,1,4,,2,,,4,,2,,2,,2,,1000000,2,1,04,4,73,1803.8314235
5438095,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1764.7679674
5438095,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1764.7679674
5438096,1,1,1,80,,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438099,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,2,,908600,2,1,04,1.3,73,1969.3569325
5438102,1,2,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,816.54670441
5438102,1,3,1,80,,1,1,6,,2,,,9,,2,,2,,1,48,908600,2,1,04,3,73,816.54670441
5438105,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1001.955032
5438106,1,2,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,1175.4722644
5438108,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,945.66055413
5438108,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,945.66055413
5438112,1,2,1,80,,1,1,6,,2,,,11,,2,,2,,,,,2,1,04,1.2,73,1001.955032
5438112,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1001.955032
5438115,1,2,1,80,,1,1,8,,2,,,9,,2,,2,,,,,2,1,04,2,73,816.54670441
5438116,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,73,1001.955032
5438116,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1001.955032
5438117,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,1,6,1200000,2,1,04,4,73,1169.3748797
5438118,1,4,1,80,,1,1,3,,2,,,9,,1,,2,,2,,1200000,2,1,04,3,73,2685.2791169
5438120,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,2,,908600,2,1,04,4,73,1889.8180168
5438121,1,2,1,80,,1,1,9,COVID,2,,,12,COVID,2,,2,,,,,2,1,04,2,73,816.54670441
5438122,1,2,1,80,,1,1,4,,1,,4,1,,2,,2,,1,32,908600,2,1,04,4,73,816.54670441
5438122,1,4,1,80,,1,2,,,,2,,,.,2,,2,,1,26,908600,2,1,04,,73,816.54670441
5438122,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438123,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2588.2716975
5438124,1,2,1,80,,1,1,8,,2,,,12,COVID,1,,2,,1,50,1000000,2,1,04,1.4,73,816.54670441
5438125,1,2,1,80,,1,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,73,1591.6249967
5438125,1,3,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,1591.6249967
5438126,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438129,1,1,1,80,,1,1,7,,2,,,8,,3,,2,,,,,3,1,04,4,73,977.00952632
5438133,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438136,1,2,1,80,,1,2,,,,1,3,2,,2,,2,,1,32,908600,2,1,04,,73,984.72401022
5438137,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,2724.342573
5438138,1,2,1,80,,1,1,7,,2,,,8,,1,,2,,2,,5000,2,1,04,4,73,1266.3822991
5438139,1,2,1,80,,1,1,7,,2,,,11,,2,,2,,,,,2,1,04,4,73,2212.1568609
5438139,1,4,1,80,,1,1,7,,2,,,9,,2,,2,,1,24,600000,2,1,04,2,73,2212.1568609
5438139,1,7,1,80,,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,73,2212.1568609
5438140,1,2,1,80,,1,1,4,,2,,,4,,1,2,2,,,,,1,1,04,4,73,1169.3748797
5438141,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2860.4134485
5438141,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2860.4134485
5438142,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2027.5781353
5438143,1,1,1,80,,1,1,4,,2,,,4,,3,,2,,1,48,38000000,3,1,04,4,73,977.00952632
5438144,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,2,,1000000,2,1,04,3,73,3266.1868176
5438145,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,977.00952632
5438146,1,1,1,80,,1,1,4,,2,,,4,,1,,2,,,,,2,1,04,3,73,816.54670441
5438147,1,1,1,80,,1,1,4,,1,,2,4,,2,,2,,,,,2,1,04,3,73,816.54670441
5438147,1,2,1,80,,1,1,2,,1,,1,2,,2,,2,,1,48,908600,2,1,04,2,73,816.54670441
5438148,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,983.10691108
5438149,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438149,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438150,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438150,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438151,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,3,73,1854.0609029
5438151,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1854.0609029
5438151,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1854.0609029
5438151,1,6,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1854.0609029
5438152,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,1089.8359639
5438152,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1089.8359639
5438156,1,1,1,80,,1,1,8,,2,,,8,,2,,2,,,,,2,1,04,4,73,1169.3748797
5438158,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438158,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438159,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,73,816.54670441
5438159,1,2,1,80,,1,1,9,COVID,2,,,8,,2,,2,,2,,700000,2,1,04,2,73,816.54670441
5438160,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,816.54670441
5438160,1,2,1,80,,1,1,6,,2,,,11,,2,,2,,,,,2,1,04,4,73,816.54670441
