PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P4005;P4010;P4020;P4030S1;P4030S1A1;P4030S2;P4030S3;P4030S4;P4030S4A1;P4030S5;P70;P5000;P5010;P5020;P5030;P5040;P5050;P5070;P5080;P5090;P5090S1;P5100;P5110;P5130;P5140;P5222S1;P5222S2;P5222S3;P5222S4;P5222S5;P5222S6;P5222S7;P5222S8;P5222S8A1;P5222S9;P5222S10;P5222S11;P6008
20250834;08;2025;8335065;1;1;01;20;1;344.59906691;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;;;;1;5
20250834;08;2025;8335066;1;1;01;20;1;427.10570305;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;350000;;;1;;;;;;;;;;1;4
20250834;08;2025;8335067;1;1;01;20;1;468.30072694;20;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;2;;950000;210000000;500000;;;1;;;;;;;;;;1;1
20250834;08;2025;8335068;1;1;01;20;1;412.64517957;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;180000000;400000;;;1;;;;;;;;;;1;2
20250834;08;2025;8335069;1;1;01;20;1;228.98021597;20;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1;5
20250834;08;2025;8335070;1;1;01;20;1;239.82282747;20;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;;;;;;;;;1;;;2
20250834;08;2025;8335071;1;1;01;20;1;412.64517957;20;2;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;300000;;1;;;;;;;;;;;2
20250834;08;2025;8335072;1;1;01;20;1;346.23294746;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;500000;;;;;;;;;;;;1;3
20250834;08;2025;8335073;1;1;01;20;1;356.74358077;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;2;;300000;170000000;500000;;;;;;;;;;;;;1;3
20250834;08;2025;8335074;1;1;01;20;1;491.85880313;20;1;1;4;1;1;1;1;1;3;1;2;2;1;1;2;1;1;1;3;4;;;;500000;;;1;;;;;;;;;;;3
20250834;08;2025;8335074;2;2;01;20;1;491.85880313;20;1;1;4;1;1;1;1;1;3;1;2;2;1;1;2;1;1;1;3;4;;;;400000;;;;;;;;;;;;;1;3
20250834;08;2025;8335075;1;1;01;20;1;270.73873423;20;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;1;1;;;185000000;700000;;;1;;;;;;;;;;;4
20250834;08;2025;8335076;1;1;01;20;1;424.35867519;20;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;190000000;700000;;;1;;;;;;;;;;;6
20250834;08;2025;8335077;1;1;01;20;1;441.45278841;20;2;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;400000;;;;;;;;;;;;1;6
20250834;08;2025;8335078;1;1;01;20;1;299.72625178;20;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;1;4
20250834;08;2025;8335079;1;1;01;20;1;156.73737793;20;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;500000;;;;;;;;;;;;1;4
20250834;08;2025;8335080;1;1;01;20;1;253.6028552;20;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;450000;;1;;;;;;;;;;1;1
20250834;08;2025;8335081;1;1;01;20;1;177.53099093;20;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;2
20250834;08;2025;8335082;1;1;01;20;1;137.70421466;20;2;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;1;;;;;;;;;;1;4
20250834;08;2025;8335083;1;1;01;20;1;197.10583471;20;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;600000;;;1;;;;;;;;;;1;4
20250834;08;2025;8335084;1;1;01;20;1;192.27281621;20;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;3;;;;;700000;;1;;;;;;;;;;1;5
20250834;08;2025;8335085;1;1;01;20;1;223.08274301;20;1;1;2;1;2;1;1;1;3;1;1;5;4;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;;;;1;7
20250834;08;2025;8335086;1;1;01;20;1;169.04094228;20;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;600000;;1;;;;;;;;;;1;5
20250834;08;2025;8335087;1;1;01;20;1;153.81789006;20;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;3;3;3;;;;;800000;;1;;;;;;;;;;1;5
20250834;08;2025;8335088;1;1;01;20;1;248.51599719;20;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;;4
20250834;08;2025;8335089;1;1;01;20;1;220.60590545;20;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;650000;;;;;;;;;;;;;1;3
20250834;08;2025;8335090;1;1;01;20;1;204.05146984;20;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;150000000;500000;;;1;;;;;;;;;;;2
20250834;08;2025;8335091;1;1;01;20;1;163.95019968;20;2;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;;;;1;4
20250834;08;2025;8335092;1;1;01;20;1;199.88683908;20;1;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;2;;700000;140000000;600000;;;1;;;;;;;;;;1;1
20250834;08;2025;8335093;1;1;01;20;1;259.13029098;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;500000;;;;;;;;;;;;1;5
20250834;08;2025;8335094;1;1;01;20;1;182.99233133;20;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;230000000;150000;;;;;;;;;;;1;;;2
20250834;08;2025;8335095;1;1;01;20;1;174.63454188;20;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;800000;;1;;;;;;;;;;;3
20250834;08;2025;8335096;1;1;01;20;1;127.07952716;20;1;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;6;;;;1100000;;;1;;;;;;;;;;;3
20250834;08;2025;8335097;1;1;01;20;1;185.72926418;20;2;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;4;;;;350000;;;;;;;;;;;1;;;1
20250834;08;2025;8335098;1;1;01;20;1;232.50459351;20;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;;5
20250834;08;2025;8335099;1;1;01;20;1;204.03881651;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;3
20250834;08;2025;8335100;1;1;01;20;1;229.43640863;20;2;1;4;1;3;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;;;;1;1
20250834;08;2025;8335101;1;1;01;20;1;224.08268579;20;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;180000000;800000;;;1;;;;;;;;;;1;5
20250834;08;2025;8335103;1;1;01;20;1;357.48681419;20;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;190000000;800000;;;1;;;;;;;;;;;2
20250834;08;2025;8335105;1;1;01;20;1;343.55550467;20;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;140000000;700000;;;1;;;;;;;;;;1;1
20250834;08;2025;8335107;1;1;01;20;1;264.80504755;20;2;1;2;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;350000;;;;;;;;;;;;;1;2
20250834;08;2025;8335108;1;1;01;20;1;204.298824;20;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;1;;;200000000;500000;;;1;;;;;;;;;;1;4
20250834;08;2025;8335109;1;1;01;20;1;287.81047058;20;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;350000;;;;;;;;;;1;;;4
20250834;08;2025;8335110;1;1;01;20;1;235.24152636;20;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;350000;;;;;;;;;;;;;1;4
20250834;08;2025;8335111;1;1;01;20;1;222.6752151;20;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;220000000;500000;;1;1;;;;;;;;;;1;2
20250834;08;2025;8335112;1;1;01;20;1;294.36045693;20;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;500000;;;;;;;;;;;;1;1
20250834;08;2025;8335113;1;1;01;20;1;243.6684295;20;1;1;4;1;3;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;900000;;1;;;;;;;;;;1;3
20250834;08;2025;8335114;1;1;01;20;1;259.37697002;20;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;350000;;1;;;;;;;;;;1;2
20250834;08;2025;8335115;1;1;01;20;1;111.61823443;20;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;1500000;;1;;;;;;;;;;1;4
20250834;08;2025;8335116;1;1;01;20;1;173.85838836;20;1;1;4;1;4;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;3000000;220000000;1200000;;;1;;;;;;;;;;;3
20250834;08;2025;8335117;1;1;01;20;1;214.43624166;20;1;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;240000000;1200000;;;1;;;;;;;;;;;2
20250834;08;2025;8335118;1;1;01;20;1;214.43624166;20;2;1;4;1;4;1;1;1;3;1;1;3;1;1;1;1;1;3;3;6;;;;900000;;;;;;;;;;;;;1;2
20250834;08;2025;8335119;1;1;01;20;1;117.81858646;20;2;1;4;1;4;1;1;1;3;1;1;6;2;1;1;1;1;3;3;6;;;;1200000;;;1;;;;;;;;;;;2
20250834;08;2025;8335120;1;1;01;20;1;258.22418348;20;2;1;4;1;4;1;1;1;3;1;1;2;1;1;1;1;1;3;3;6;;;;500000;;;1;;;;;;;;;;1;2
20250834;08;2025;8335121;1;1;01;20;1;182.17903208;20;2;1;4;1;4;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;250000000;800000;;;1;;;;;;;;;;;2
20250834;08;2025;8335124;1;1;01;20;1;129.87328503;20;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;200000000;600000;;;;;;;;;;;;;1;2
20250834;08;2025;8335125;1;1;01;20;1;298.90519288;20;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;;2
20250834;08;2025;8335126;1;1;01;20;1;283.26573463;20;2;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;1;3
20250834;08;2025;8335127;1;1;01;20;1;215.70944401;20;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;3;3;1;;;80000000;400000;;;1;;;;;;;;;;;1
20250834;08;2025;8335128;1;1;01;20;1;218.66408519;20;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;500000;;1;;;;;;;;;;1;3
20250834;08;2025;8335129;1;1;01;20;1;200.40720863;20;1;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;1000000;;;1;;;;;;;;;;;4
20250834;08;2025;8335131;1;1;01;20;1;111.61823443;20;2;1;4;1;4;1;1;1;3;1;1;4;3;1;1;1;1;3;3;6;;;;1000000;;;1;;;;;;;;;;;5
20250834;08;2025;8335133;1;1;01;20;1;363.12775802;20;2;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;3;3;3;;;;;600000;1;;;;;;;;;;;1;2
20250834;08;2025;8335135;1;1;01;23;1;725.68669163;23;1;1;2;1;0;2;2;1;3;1;1;2;1;2;1;1;1;3;4;5;;;;200000;;;;;;;;;;;;;1;1
20250833;08;2025;8335136;1;1;01;23;1;166.81612423;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;400000;150000000;500000;;;1;;1;;;;;;;;1;4
20250833;08;2025;8335137;1;1;01;23;1;380.19962265;23;1;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;1000000;;;;;;;;;;;;;1;4
20250834;08;2025;8335138;1;1;01;23;1;298.5080552;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;150000000;700000;;;1;;;;;;;;;;;2
20250834;08;2025;8335139;1;1;01;23;1;164.02094693;23;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;500000;;;;;;;;;;;;;1;5
20250834;08;2025;8335140;1;1;01;23;1;172.98349373;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;1;3
20250834;08;2025;8335141;1;1;01;23;1;114.70591445;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;850000;;1;;;;;;;;;;;5
20250834;08;2025;8335142;1;1;01;23;1;187.70058728;23;1;1;2;1;1;1;1;1;3;1;1;4;3;2;1;1;1;1;3;3;;;;;380000;;;;;;;;;;;;1;4
20250834;08;2025;8335143;1;1;01;23;1;442.31548092;23;1;1;2;1;1;2;1;1;3;1;1;3;2;2;1;1;1;4;4;4;;;;400000;;;;;;;;;;;;;1;4
20250834;08;2025;8335144;1;1;01;23;1;439.81011614;23;1;1;4;1;1;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;170000000;700000;;;;;;;;;;;;;1;1
20250834;08;2025;8335145;1;1;01;23;1;188.05531701;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;180000000;620000;;;;;;;;;;;1;;;2
20250834;08;2025;8335146;1;1;01;23;1;326.10369981;23;1;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;3;3;1;;;90000000;650000;;;1;;;;1;;;;;;1;3
20250834;08;2025;8335147;1;1;01;23;1;460.97082558;23;2;1;2;1;1;1;1;1;3;1;1;2;1;1;2;1;10;3;3;3;;;;;350000;;;;;;;;;;;;1;3
20250834;08;2025;8335148;1;1;01;23;1;271.07193044;23;1;1;4;1;4;1;1;1;3;1;1;3;2;1;1;1;1;1;3;4;;;;1500000;;;1;;;;;;;;;;;3
20250834;08;2025;8335149;1;1;01;23;1;325.26413556;23;1;1;2;1;1;1;1;1;3;1;1;3;2;2;1;1;1;3;3;1;;;75000000;400000;;;1;;;;;1;;;;;1;3
20250834;08;2025;8335151;1;1;01;23;1;584.47213438;23;1;5;2;1;0;2;1;1;3;1;1;2;1;1;1;1;1;1;1;4;;;;200000;;;;;;;;;;;;;1;2
20250834;08;2025;8335152;1;1;01;23;1;257.03494838;23;1;1;4;1;2;1;1;1;3;1;1;4;3;1;1;1;1;3;3;4;;;;700000;;;;;;;;;;;;;1;3
20250834;08;2025;8335153;1;1;01;23;1;476.7259525;23;1;1;2;1;1;1;1;1;3;1;1;3;2;2;1;1;1;1;3;4;;;;350000;;;;;;;;;;;;;1;2
20250834;08;2025;8335156;1;1;01;23;1;306.44439662;23;1;1;2;1;1;1;1;1;1;1;1;4;3;1;1;1;1;1;3;5;;;;200000;;;;;;;;;;;;;1;4
20250834;08;2025;8335157;1;1;01;23;1;328.35886073;23;1;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;3;;;;;300000;;;;;;;;;;1;;;2
20250834;08;2025;8335159;1;1;01;23;1;381.09864744;23;2;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;3;3;4;;;;350000;;;;;;;;;;;1;;;1
20250834;08;2025;8335160;1;1;01;23;1;293.19875002;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;100000000;600000;;;;;;;;;;;;;1;3
20250834;08;2025;8335161;1;1;01;23;1;104.55794436;23;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;450000;;1;;;;;;;;;;;5
20250834;08;2025;8335162;1;1;01;23;1;302.51038292;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;22000000;700000;;;1;;;;;;;;;;;2
20250834;08;2025;8335163;1;1;01;23;1;340.29278923;23;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;110000000;500000;;;;;;;;;;;;;1;3
20250834;08;2025;8335164;1;1;01;23;1;434.21418862;23;2;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;10;3;3;4;;;;300000;;;1;;;;;;;;;;1;2
20250834;08;2025;8335166;1;1;01;23;1;428.61289855;23;1;1;4;1;1;1;1;1;3;1;1;4;1;1;1;1;1;3;3;5;;;;500000;;;1;;;;;;;;;;;2
20250834;08;2025;8335167;1;1;01;23;1;137.8786502;23;1;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;800000;;;;;;;;;;;;1;4
20250834;08;2025;8335168;1;1;01;23;1;447.29531262;23;2;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;350000;;;;;;;;;;;;1;4
20250834;08;2025;8335169;1;1;01;23;1;76.988007136;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;3;;;;;550000;;1;;;;;;;;;;1;5
20250834;08;2025;8335170;1;1;01;23;1;248.21344411;23;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;5;;;;450000;;;;;;;;;;;1;;;4
20250834;08;2025;8335171;1;1;01;23;1;438.50432464;23;2;1;4;1;1;1;1;1;3;1;1;4;3;1;1;1;1;1;3;3;;;;;650000;;;;;;;;;;;;1;3
20250834;08;2025;8335172;1;1;01;23;1;261.85567544;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;500000;;1;;;;;;;;;;1;4
20250834;08;2025;8335173;1;1;01;23;1;171.22543698;23;2;1;2;1;1;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;;3
20250834;08;2025;8335174;1;1;01;23;1;262.28857974;23;2;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;450000;;;;;;;;;;;;1;4
20250834;08;2025;8335175;1;1;01;23;1;338.00691734;23;1;1;2;1;1;1;1;1;3;1;1;4;3;1;1;1;10;1;3;5;;;;500000;;;;;;;;;;;;;1;4
20250834;08;2025;8335176;1;1;01;23;1;584.47213438;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;450000;;1;;;;;;;;;;;2
20250834;08;2025;8335177;1;1;01;23;1;414.75578122;23;2;1;4;1;2;1;1;1;3;1;1;2;1;1;1;1;1;1;3;4;;;;400000;;;1;;;;;;;;;;;1
20250834;08;2025;8335178;1;1;01;23;1;328.42136848;23;2;1;4;1;2;1;1;1;3;1;1;3;2;1;1;1;1;3;3;3;;;;;600000;;1;;;;;;;;;;1;3
20250834;08;2025;8335179;1;1;01;23;1;300.99125738;23;1;1;2;1;0;2;2;1;3;1;1;3;2;2;1;1;1;3;4;5;;;;200000;;;1;;;;;;;;;;1;4
20250834;08;2025;8335180;1;1;01;23;1;825.88258404;23;1;1;2;1;0;2;2;1;3;1;2;2;1;2;2;1;1;6;;5;;;;100000;;;;;;;;;;;1;;;1
20250834;08;2025;8335180;2;2;01;23;1;825.88258404;23;1;1;2;1;0;2;2;1;3;1;2;1;1;2;2;1;1;3;4;3;;;;;150000;;;;;;;;;;1;;;4
20250834;08;2025;8335181;1;1;01;23;1;469.75091061;23;1;5;2;1;0;2;2;1;3;1;1;1;1;3;1;1;1;2;4;5;;;;300000;;;;;;;;;;;;;1;5
20250834;08;2025;8335182;1;1;01;23;1;379.23494891;23;1;5;1;1;0;2;2;1;3;1;1;2;1;2;1;1;1;1;4;5;;;;150000;;;;;;;;;;;1;;;2
20250834;08;2025;8335183;1;1;01;23;1;206.47064601;23;1;5;1;1;0;2;2;1;3;1;1;3;2;2;1;1;1;3;4;5;;;;200000;;;;;;;;;;;;;1;5
20250834;08;2025;8335184;1;1;01;23;1;492.53829109;23;1;8;1;1;0;2;2;1;3;1;1;2;1;2;1;1;1;4;4;5;;;;150000;;;;;;;;;;;1;;;2
20250834;08;2025;8335185;1;1;01;23;1;509.06981012;23;1;8;2;1;0;2;2;1;3;1;1;2;1;3;1;1;1;4;1;5;;;;200000;;;;;;;;;;;1;;;2
20250834;08;2025;8335186;1;1;01;23;1;725.68669163;23;1;5;1;1;0;2;2;1;3;1;1;1;1;3;1;1;1;6;;3;;;;;150000;;;;;;;;;;1;;;1
20250834;08;2025;8335187;1;1;01;23;1;372.26263404;23;1;5;1;1;0;2;2;1;3;1;1;2;1;3;1;1;1;4;1;5;;;;150000;;;;;;;;;;;;;1;5
20250834;08;2025;8335188;1;1;01;23;1;375.2672694;23;1;1;2;1;1;1;1;1;3;1;1;3;1;1;1;1;1;3;3;1;;;150000000;600000;;;1;;;;;;;;;;1;2
20250834;08;2025;8335189;1;1;01;23;1;343.24291472;23;1;1;4;1;1;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;400000;150000000;800000;;;1;;;;;;;;;;;3
20250834;08;2025;8335190;1;1;01;23;1;445.86402698;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;1;;;160000000;600000;;;1;;;;;;;;;;1;3
20250834;08;2025;8335192;1;1;01;23;1;230.21141883;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;2;;400000;150000000;700000;;;1;;;;;;;;;;;3
20250834;08;2025;8335193;1;1;01;23;1;435.62836084;23;1;1;2;1;1;1;1;1;3;1;2;2;1;1;2;1;1;3;3;3;;;;;300000;;1;;;;;;;;;;1;3
20250834;08;2025;8335193;2;2;01;23;1;435.62836084;23;1;1;2;1;1;1;1;1;3;1;2;2;1;1;2;1;1;3;3;3;;;;;300000;;;;;;;;;;;;1;2
20250834;08;2025;8335195;1;1;01;23;1;450.94283454;23;1;1;4;1;1;1;1;1;3;1;1;3;2;1;1;1;1;3;3;4;;;;700000;;;1;;;;1;1;;;;;1;2
20250834;08;2025;8335196;1;1;01;23;1;489.84331262;23;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;3;3;1;;;160000000;600000;;;1;;;;1;1;;;;;1;2
20250834;08;2025;8335197;1;1;01;23;1;346.45331586;23;1;1;4;1;2;1;1;1;3;1;1;3;1;1;1;1;1;1;3;1;;;200000000;1200000;;;1;;;;;;;;;;;1
20250834;08;2025;8335198;1;1;01;23;1;443.28446198;23;1;1;4;1;1;1;1;1;3;1;1;3;1;1;1;1;1;1;3;3;;;;;600000;;1;;;;1;;;;;;1;2
20250834;08;2025;8335199;1;1;01;23;1;245.64460932;23;1;1;2;1;1;1;1;1;3;1;1;3;2;1;1;1;1;1;3;1;;;120000000;600000;;;;;;;;;;;;;1;5
20250834;08;2025;8335200;1;1;01;23;1;278.97501521;23;1;1;4;1;2;1;1;1;3;1;1;4;2;1;1;1;1;1;3;2;;1300000;160000000;700000;;;1;;1;;;;;;;;1;4
20250834;08;2025;8335201;1;1;01;23;1;236.41837972;23;1;1;4;1;4;1;1;1;3;1;1;5;1;1;1;1;1;1;3;1;;;300000000;1200000;;;1;;;;;;;;;;;2
20250834;08;2025;8335204;1;1;01;;1;1551.9975136;25;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;700000;;1;;;;;;;;;;1;2
20250834;08;2025;8335205;1;1;01;;1;1689.5873509;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;500000;180000000;700000;;;1;;1;;;;;;;;;4
20250834;08;2025;8335206;1;1;01;;1;1429.2042281;25;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;600000;;1;;;;;;;;;;;2
20250834;08;2025;8335207;1;1;01;;1;2476.6456915;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;780000;130000000;750000;;;1;;1;;;;;;;;1;4
20250834;08;2025;8335208;1;1;01;;1;1919.0308868;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;1200000;150000000;1200000;;;1;;1;;;;;;;;1;5
20250834;08;2025;8335209;1;1;01;;1;1735.270035;25;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;2;;530000;140000000;800000;;;1;;1;;;;;;;;1;2
20250834;08;2025;8335210;1;1;01;;1;2756.299983;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;450000;120000000;600000;;;1;;1;;;;;;;;1;3
20250834;08;2025;8335211;1;1;01;;1;1493.8314743;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;160000000;800000;;;1;;;;1;1;;;;;;3
20250834;08;2025;8335213;1;1;01;;1;2618.8681891;25;2;1;4;1;3;1;1;1;3;1;1;4;2;1;1;1;1;1;3;3;;;;;520000;;1;;;;;1;;;;;;3
20250834;08;2025;8335214;1;1;01;;1;664.1436019;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;800000;;;1;;;;1;1;;;;;;3
20250834;08;2025;8335215;1;1;01;;1;1439.9874115;25;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;1;;;120000000;700000;;;1;;;;;;;;;;;1
20250834;08;2025;8335216;1;1;01;;1;926.6418809;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;200000000;700000;;;1;;;;;;;;;;1;3
20250834;08;2025;8335217;1;1;01;;1;1209.7826023;25;2;1;4;1;3;1;1;1;3;1;1;4;1;1;1;1;1;1;3;3;;;;;1200000;;1;;;;1;;;;;;1;2
20250834;08;2025;8335218;1;1;01;;1;765.68284041;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;2;;1200000;170000000;900000;;;1;;1;;;1;;;;;;4
20250834;08;2025;8335219;1;1;01;;1;1201.7859191;25;2;1;3;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;150000000;750000;;;1;;;;;;;;;;1;4
20250834;08;2025;8335221;1;1;01;;1;1964.3347415;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;1;;;130000000;700000;;;1;;;;;;;;;;1;5
20250834;08;2025;8335222;1;1;01;;1;1209.7826023;25;2;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;140000000;900000;;;1;;;;;;;;;;;2
20250834;08;2025;8335223;1;1;01;;1;664.1436019;25;2;1;4;1;3;1;1;1;3;1;1;5;3;1;1;1;1;1;3;1;;;180000000;800000;;;1;;;;;1;;;;;1;4
20250834;08;2025;8335224;1;1;01;;1;1722.5825193;25;2;1;4;1;3;1;1;1;3;1;1;4;3;1;1;1;1;1;3;4;;;;700000;;;1;;;;;1;;;;;;4
