PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250832;08;2025;8317510;1;2;1;60;11;1;3012.5226297;11;1;6110;1;2;1;;1;;1;;1;2;1;1;168;1;;1;1;1;1;1;2;;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;55;;;55;;;10;7;;1;;1;2;1;18;1;1;1;0;1;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;11;;40;1;;1;;61;6110;3341
20250832;08;2025;8317511;1;1;1;60;11;1;2914.4286648;11;1;8551;1;2;1;;1;;1;;1;1;1;1;468;2;;1;1;1;1;5;2;3400000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;1;1500000;1;1500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;43;1;1;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;5;;120;2;;1;3400000;85;8551;2320
20250832;08;2025;8317512;1;1;1;60;11;1;2236.9457348;11;1;4754;2;;;;;;;;;;;;156;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;13000000;1;0;7000000;3500000;530000;0;;;;;;;;;;;;;;;;;;1;1;2025;1;1;2200000;1;;3;;6;2;12;55;;;55;;;1;7;;1;;1;2;2;11;2;2;1;6;60;1;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;10;2;;1;2200000;47;4754;1420
20250832;08;2025;8317514;1;2;1;60;11;1;4349.0926628;11;1;6820;1;2;2;12;2;4;1;8010;1;2;1;1;48;1;;1;1;1;1;1;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;5;7;;1;;1;1;1;4;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;8;;1;1600000;68;6820;5414
20250832;08;2025;8317514;1;3;1;60;11;1;4349.0926628;11;1;4290;1;2;2;12;1;;1;;1;2;1;1;6;1;;1;1;1;1;3;2;1700000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;44;;;44;;;10;9;;1;;1;1;1;1;1;1;1;2;2;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;90;8;;1;1700000;42;4290;9313
20250832;08;2025;8317516;1;1;1;60;11;1;4810.5702329;11;1;4659;1;2;1;;1;;1;;1;2;1;1;120;1;;1;1;1;1;3;2;1400000;2;;1;300000;2;1;300000;2;;1;250000;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1200000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;10;7;;1;;1;1;1;10;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;20;5;;1;1700000;46;4659;7233
20250832;08;2025;8317517;1;1;1;60;11;1;5411.891512;11;1;6910;2;;;;;;;;;;;;136;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;0;;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;0;1;;3;;1;1;12;40;;;32;2;;1;7;;1;;1;1;2;10;2;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;30;3;;1;0;69;6910;2611
20250832;08;2025;8317518;1;1;1;60;11;1;5108.9237656;11;1;8412;1;2;1;;1;;1;;1;1;1;1;96;2;;2;1;1;1;2;1;5500000;1;150000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5500000;1;5500000;1;2750000;1;2000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;1;1;14;1;1;1;8;60;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;8;;1;5500000;84;8412;2611
20250832;08;2025;8317518;1;2;1;60;11;1;5108.9237656;11;1;9602;2;;;;;;;;;;;;360;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;14000000;1;1400000;2000000;8000000;1500000;0;;;;;;;;;;;;;;;;;;1;1;2025;1;1;1000000;1;;3;;3;2;12;60;;;60;;;1;7;;1;;1;1;1;27;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;10;8;;1;1000000;96;9602;5141
20250832;08;2025;8317518;1;5;1;60;11;1;5108.9237656;11;1;8413;1;2;2;12;1;;1;;2;2;2;2;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;1000000;1;;2;;1;2;12;12;2;;12;;;10;6;;1;;1;1;1;2;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;13;;30;8;;1;1000000;84;8413;3359
20250832;08;2025;8317520;1;1;1;60;11;1;4680.3286765;11;1;8412;1;2;2;48;1;;1;;1;1;1;1;72;2;;1;1;1;1;1;2;4076872;9;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4076872;1;2300000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;15;1;1;1;0;18;2;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;5;2;;1;4076872;84;8412;2642
20250832;08;2025;8317522;1;1;1;60;11;1;4177.6586603;11;1;3110;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;10000000;1;0;5000000;800000;180000;60000;;;;;;;;;;;;;;;;;;1;1;2025;1;1;4000000;1;;3;;3;2;12;60;;;60;;;1;7;;3;;2;;;;2;2;1;0;240;4;;10;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;8;;60;2;;1;4000000;31;3110;7522
20250832;08;2025;8317522;1;2;1;60;11;1;4177.6586603;11;1;6820;1;2;1;;1;;1;;1;2;1;1;60;1;;1;1;2;1;1;2;2400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;65000;2;2;;;2;;;2;;;1;2300000;2;;1;1200000;1;1000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;5;7;;1;;1;1;1;15;1;1;1;60;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;60;8;;1;2400000;68;6820;5151
20250832;08;2025;8317523;1;1;1;60;11;1;4680.3286765;11;1;8414;1;2;1;;1;;1;;1;1;1;1;160;2;;1;1;1;1;4;1;6000000;1;60000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6000000;1;3000000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;1;;1;;1;2;1;22;1;1;1;0;60;2;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;10;BUSCANDO TRABAJO;1;6000000;84;8414;1112
20250832;08;2025;8317524;1;1;1;60;11;1;3487.9807424;11;1;9499;1;2;2;6;1;;1;;1;2;2;2;37;1;;1;1;1;1;5;1;5000000;9;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;7;;1;;3;;;;1;1;1;0;300;2;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;40;2;;1;5000000;94;9499;2421
20250832;08;2025;8317524;1;2;1;60;11;1;3487.9807424;11;1;6910;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;6000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;6000000;1;;3;;3;2;12;20;2;;16;2;;1;1;;1;;2;;;;2;1;1;0;24;2;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;6000000;69;6910;2611
20250832;08;2025;8317524;1;3;1;60;11;1;3487.9807424;11;1;8424;1;2;1;;1;;1;;1;1;1;1;12;2;;1;1;1;1;5;1;6800000;9;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6800000;1;3000000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;32;2;;10;7;;1;;1;1;1;14;1;1;1;0;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;3;;1;6800000;84;8424;3355
20250832;08;2025;8317527;1;1;1;60;13;1;455.83170835;13;1;8121;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;1;50000;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;300000;1;;3;;1;2;10;40;;;40;;;1;2;;2;;2;;;;2;2;1;60;36;3;;1;;1;25;5221;5619;4;150000;1;1;2;;;;1;1;1;2;1;2;1;2;2;2;;2;1;1;1;1;2;2;1;3;;5;3;;1;450000;81;8121;9111
20250832;08;2025;8317528;1;2;1;60;13;1;416.40047819;13;1;3110;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2200000;12;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;2200000;1;;3;;9;2;12;46;;;46;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;35;2;;1;2200000;31;3110;7522
20250832;08;2025;8317529;1;1;1;60;13;1;442.43786464;13;1;9700;1;1;;;1;;1;;2;2;2;2;12;3;;2;2;2;2;1;2;610000;2;;2;;;2;;2;;2;;2;;1;50000;2;1;100000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;120;8;;1;610000;97;9700;9111
20250832;08;2025;8317530;1;1;1;60;13;1;504.56645334;13;1;4111;1;2;1;;1;;1;;1;2;1;1;96;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;104000;2;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;9;;1;;2;;;;2;1;1;1;60;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;20;1;;1;1423500;41;4111;9313
20250832;08;2025;8317531;1;1;1;60;13;1;545.25405034;13;1;9603;1;2;1;;1;;1;;1;2;1;1;86;1;;1;1;1;1;2;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;5;;1;;1;2;1;0;1;1;1;0;120;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;1;;1;1423500;96;9603;5163
20250832;08;2025;8317531;1;2;1;60;13;1;545.25405034;13;1;9700;1;1;;;1;;1;;2;2;1;2;84;3;;2;2;2;2;1;2;400000;2;;2;;;1;120000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;16;1;;16;;;2;2;;1;;2;;;;1;2;2;;;;;;;2;;;;;;;;1;32;2;1;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;2;1;2;;60;3;;1;520000;97;9700;9111
20250832;08;2025;8317532;1;2;1;60;13;1;330.74368396;13;1;1410;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;3;2;12;30;2;;30;;;1;1;;2;;2;;;;2;2;1;2;120;4;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;5;;1;500000;14;1410;7531
20250832;08;2025;8317532;1;3;1;60;13;1;330.74368396;13;1;8691;1;2;1;;1;;1;;1;2;1;1;96;1;;1;1;1;1;2;1;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;8;1;1;2;;;;;;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;1;1;1;2;1;1;5;;50;1;;1;1423500;86;8691;4226
20250832;08;2025;8317534;1;1;1;60;13;1;458.04052601;13;1;1081;1;2;1;;1;;1;;1;2;1;1;27;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;5;7;;1;;1;1;1;2;1;1;1;0;18;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;13;;15;2;;1;1423500;10;1081;7512
20250832;08;2025;8317535;1;1;1;60;13;1;340.26947993;13;1;5619;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;3;;10;2;12;8;2;;8;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;200000;56;5619;5246
20250832;08;2025;8317535;1;2;1;60;13;1;340.26947993;13;1;3811;2;;;;;;;;;;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;250000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;250000;1;;3;;1;1;12;60;;;60;;;1;6;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;;;2;;;;1;1;1;1;1;2;1;1;1;2;;1;1;2;2;2;2;2;1;3;;5;8;;1;250000;38;3811;9612
20250832;08;2025;8317535;1;3;1;60;13;1;340.26947993;13;1;4921;2;;;;;;;;;;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;1;1;12;40;;;40;;;1;4;;2;;2;;;;2;2;1;0;24;7;;3;;2;;;;;;;;2;;;;1;1;1;2;1;2;1;1;1;2;;1;1;2;2;2;2;2;1;3;;5;8;;1;500000;49;4921;8321
20250832;08;2025;8317535;1;5;1;60;13;1;340.26947993;13;1;9700;1;1;;;1;;2;;2;2;2;2;7;3;;2;2;2;2;1;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;2;;2;;2;;;;2;2;1;0;108;3;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;8;;1;600000;97;9700;9111
20250832;08;2025;8317538;1;1;1;60;13;1;455.83170835;13;1;1410;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;500000;1;;3;;5;2;12;30;2;;30;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;3;;1;500000;14;1410;7531
20250832;08;2025;8317539;1;1;1;60;13;1;350.67436221;13;1;9700;1;1;;;1;;1;;2;2;2;2;2;3;;2;2;2;2;1;2;600000;2;;2;;;1;150000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;26;2;;26;;;1;2;;2;;2;;;;2;2;1;8;12;1;;3;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;2;;1;1;2;2;2;2;2;1;3;;20;3;;1;750000;97;9700;9111
20250832;08;2025;8317539;1;2;1;60;13;1;350.67436221;13;1;9312;1;1;;;1;;1;;2;2;2;2;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1800000;1;;3;;1;1;12;48;;;48;;;7;7;;2;;2;;;;2;2;1;0;60;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;5;;60;3;;1;1800000;93;9312;9621
20250832;08;2025;8317540;1;1;1;60;13;1;531.30022022;13;1;5630;1;1;;;1;;2;;2;2;2;2;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;4;;;920000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;920000;1;;3;;1;2;12;40;;;40;;;2;3;;2;;2;;;;2;2;1;0;24;1;;5;;2;;;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;;1;1;2;2;2;2;2;1;11;;5;3;;1;920000;56;5630;5211
20250832;08;2025;8317541;1;1;1;60;13;1;465.1771351;13;1;9602;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;3;2;12;60;;;60;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;20;6;;1;1500000;96;9602;5141
20250832;08;2025;8317542;1;1;1;60;13;1;495.4332787;13;1;4921;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;1;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;1;2;1;1;2;2;1;2;1;2;;2;1;2;2;2;2;2;2;14;;;3;;1;1500000;49;4921;8321
20250832;08;2025;8317542;1;2;1;60;13;1;495.4332787;13;1;4792;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;4;4;5;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;100000;1;;3;;4;2;12;20;2;;20;;;1;1;;2;;2;;;;2;2;2;;;;;;;1;8;5142;9602;4;60000;1;1;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;3;;1;160000;47;4792;3322
20250832;08;2025;8317542;1;5;1;60;13;1;495.4332787;13;1;5619;1;1;;;1;;1;;2;2;2;2;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1400000;1;2;;1;450000;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;1400000;1;;3;;1;1;12;42;;;42;;;5;7;;2;;2;;;;2;2;1;0;2;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;30;3;;1;1400000;56;5619;9412
20250832;08;2025;8317543;1;2;1;60;13;1;382.91957148;13;1;1410;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;750000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;750000;1;;3;;9;2;12;40;;;40;;;1;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;14;;;5;;1;750000;14;1410;7531
20250832;08;2025;8317543;1;3;1;60;13;1;382.91957148;13;1;4921;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;3;;1;2;12;40;;;40;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;3;5;;1;1200000;49;4921;8321
20250832;08;2025;8317544;1;1;1;60;13;1;527.08957797;13;1;4711;1;1;;;1;;1;;2;2;2;2;6;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;1200000;;1;2;;1;450000;1;400000;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;1200000;1;;3;;1;1;12;60;;;60;;;3;7;;2;;2;;;;2;2;1;0;10;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;2;14;;;5;;1;1200000;47;4711;5223
20250832;08;2025;8317545;1;1;1;60;13;1;399.34034435;13;1;4921;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1500000;1;;3;;1;1;12;60;;;60;;;1;4;;2;;2;;;;2;2;1;3;12;1;;7;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;1;1;2;;1;1;2;2;2;2;1;1;11;;3;5;;1;1500000;49;4921;8321
20250832;08;2025;8317545;1;2;1;60;13;1;399.34034435;13;1;8121;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;3;;1;2;12;30;1;;30;;;2;2;;2;;2;;;;2;2;1;0;20;3;;3;;2;;;;;;;;1;20;1;1;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;45;3;;1;600000;81;8121;9111
