DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,MES,RAMA4D_D_R4,DPTO,fex_c_2011
5406049,1,1,1,70,41,1,52,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908500,2,,47,45,45,1,2,03,4781,41,164.2936579
5406062,1,2,1,70,41,1,60,40,1,,1,,,,,,,,.,,,,,,,,.,,,,1500000,,,,02,,1,2,03,.,41,173.83557504
5406065,1,2,1,70,41,1,12,48,1,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,49,95,98,1,1,03,4921,41,217.19641677
5406065,1,4,1,70,41,1,20,48,1,,2,20,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,11,97,97,1,2,03,1104,41,217.19641677
5406065,1,8,1,70,41,1,52,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908000,2,,49,98,98,1,2,03,4921,41,217.19641677
5406073,1,2,1,70,41,1,10,45,1,,2,15,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,86,32,32,1,1,03,8621,41,144.36414879
5406077,1,3,1,70,41,1,10,45,2,,2,15,2,,9,2,8,,,,,,,,,,,1,2,,1600000,2,,84,12,12,1,1,03,8424,41,253.26859194
5406078,1,4,1,70,41,1,20,45,1,,2,25,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,06,02,02,1,2,03,0610,41,154.39951745
5406084,1,2,1,70,41,1,12,40,2,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,58,,1,1,03,.,41,212.37253209
5406106,1,1,1,70,41,1,76,48,1,,2,76,2,,9,2,8,,,,,,,,,,,1,2,,3000000,2,,84,58,58,1,2,03,8412,41,208.01815692
5406106,1,2,1,70,41,1,104,48,1,,2,104,1,,9,2,1,,,,,,,,,,,1,2,,1600000,2,,86,07,07,1,2,03,8621,41,208.01815692
5406106,1,3,1,70,41,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,19,,1,2,03,.,41,208.01815692
5406109,1,3,1,70,41,1,4,48,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,35,32,39,1,1,03,3520,41,181.06276644
5406117,1,1,1,70,41,1,48,40,4,,2,36,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,81,55,55,1,2,03,8121,41,200.65011002
5406117,1,3,1,70,41,1,10,50,4,,2,10,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,25,87,87,1,1,03,2592,41,200.65011002
5406125,1,1,1,70,41,1,3,45,1,,2,5,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,41,95,95,1,1,03,4111,41,207.48131606
5406128,1,2,1,70,41,1,50,40,1,,2,50,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,2,03,4771,41,178.54673068
5406128,1,5,1,70,41,1,28,40,1,,2,28,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,81,45,55,1,2,03,8121,41,178.54673068
5406136,1,3,1,70,41,1,6,45,1,,2,6,1,,4,2,2,,,,,,,,,,,1,2,,2000000,2,,69,12,12,1,1,03,6910,41,120.75377642
5406137,1,3,1,70,41,1,50,40,1,,2,50,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,47,05,05,1,2,03,4759,41,151.88348169
5406137,1,4,1,70,41,1,50,40,1,,2,50,1,,5,2,4,,,,,,,,,,,1,2,,1500000,2,,86,13,13,1,2,03,8621,41,151.88348169
5406151,1,1,1,70,41,1,15,45,1,,2,3,1,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,86,32,32,1,2,03,8621,41,182.90110585
5406176,1,2,1,70,44,1,12,48,1,,2,16,1,,9,2,1,,,,,,,,,,,1,2,,980900,1,1,88,13,13,1,1,03,8890,44,80.258845229
5406178,1,4,1,70,44,1,12,48,1,,2,12,1,,9,2,4,,,,,,,,,,,1,2,,3000000,2,,70,06,06,1,1,03,7010,44,80.643420614
5406178,1,5,1,70,44,1,48,48,1,,2,20,1,,7,2,1,,,,,,,,,,,1,2,,1500000,2,,42,05,05,1,2,03,4210,44,80.643420614
5406179,1,1,1,70,44,1,28,48,1,,2,28,1,,9,2,2,,,,,,,,,,,1,2,,1300000,2,,36,03,34,1,2,03,3600,44,85.680951805
5406179,1,2,1,70,44,1,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,950900,1,1,85,13,13,1,1,03,8512,44,85.680951805
5406180,1,2,1,70,44,1,24,48,3,,2,96,3,,1,2,4,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,03,9700,44,71.827926902
5406181,1,1,1,70,50,1,52,48,1,,2,52,3,,1,2,1,,,,,,,,,,,1,2,,900000,2,,97,55,54,1,2,03,9700,50,245.91895169
5406181,1,2,1,70,50,1,104,40,1,,2,104,1,,4,2,4,,,,,,,,,,,1,2,,900000,2,,56,02,53,1,2,03,5611,50,245.91895169
5406185,1,2,1,70,50,1,52,24,1,,2,2,4,,1,2,1,,,,,,,,,,,1,1,25000,1200000,2,,53,05,97,1,2,03,5320,50,369.43327474
5406187,1,1,1,70,50,1,24,48,1,,2,44,1,,9,2,1,,,,,,,,,,,1,2,,900000,2,,06,58,84,1,2,03,0610,50,324.1087923
5406187,1,2,1,70,50,1,24,48,1,,2,44,1,,4,2,1,,,,,,,,,,,1,2,,900000,2,,45,39,45,1,2,03,4511,50,324.1087923
5406194,1,1,1,70,50,1,60,48,1,,2,24,1,,6,2,8,,,,,,,,,,,1,2,,931000,2,,41,95,95,1,2,03,4111,50,316.64770829
5406195,1,1,1,70,50,1,52,48,1,,2,23,4,,1,2,1,,,,,,,,,,,1,2,,1000000,2,,53,51,97,1,2,03,5320,50,182.32053991
5406200,1,1,1,70,50,1,52,48,1,,2,52,4,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,84,40,34,1,2,03,8412,50,350.01234494
5406205,1,2,1,70,50,1,3,48,3,,2,3,3,,1,2,4,,,,,,,,,,,1,1,500000,906000,2,,97,55,55,1,1,03,9700,50,185.45140144
5406205,1,4,1,70,50,1,52,48,1,,2,52,1,,4,2,4,,,,,,,,,,,1,2,,906000,2,,47,45,45,1,2,03,4761,50,185.45140144
5406212,1,3,1,70,50,1,10,48,1,,2,56,1,,4,2,4,,,,,,,,,,,1,2,,906000,2,,36,33,33,1,1,03,3600,50,265.19117529
5406212,1,6,1,70,50,1,4,48,1,,2,3,1,,7,2,4,,,,,,,,,,,1,1,470000,906000,2,,28,83,97,1,1,03,2824,50,265.19117529
5406215,1,1,1,70,50,1,52,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,49,98,98,1,2,03,4921,50,283.28307164
5406222,1,2,1,70,50,1,100,48,1,,2,150,3,,1,2,2,,,,,,,,,,,1,2,,906000,2,,97,45,55,1,2,03,9700,50,316.64770829
5406222,1,3,1,70,50,1,12,48,1,,2,55,1,,3,2,2,,,,,,,,,,,1,2,,906000,2,,47,97,97,1,1,03,4711,50,316.64770829
5406230,1,1,1,70,50,1,2,48,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,3000000,1300000,2,,46,42,42,1,1,03,4651,50,331.22387186
5406235,1,1,1,70,50,1,16,48,8,,2,5,4,,1,2,1,,,,,,,,,,,1,1,700000,900000,2,,01,62,62,1,2,03,0161,50,285.86444195
5406239,1,2,1,70,50,1,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,906000,,,,99,,1,1,03,.,50,338.87175853
5406245,1,2,1,70,50,1,4,48,1,,2,4,2,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,84,58,58,1,1,03,8423,50,251.33539182
5406255,1,1,1,70,50,1,144,48,1,,2,144,1,,6,2,1,,,,,,,,,,,1,2,,1500000,2,,71,02,02,1,2,03,7110,50,356.274068
5406262,1,1,1,70,50,1,30,48,1,,2,35,4,,4,2,1,,,,,,,,,,,1,2,,2000000,2,,69,12,12,1,2,03,6910,50,300.99009674
5406269,1,1,1,70,50,1,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,906000,906000,2,,68,58,39,1,1,03,6820,50,180.60663521
5406276,1,1,1,70,50,1,10,48,1,,2,10,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,03,4111,50,279.25756479
5406278,1,3,1,70,50,1,72,48,1,,1,,,,,,,,.,,,,,,,,.,,,,2000000,,,,02,,1,2,03,.,50,235.63806313
5406280,1,1,1,70,50,1,12,48,1,,2,12,2,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,58,58,1,1,03,8422,50,373.95029988
5406283,1,1,1,70,50,1,10,48,4,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,906000,2,,96,57,57,1,1,03,9602,50,248.20453029
5406286,1,1,1,70,50,1,36,48,1,,2,36,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,91,33,33,1,2,03,9103,50,328.27981299
5406295,1,1,1,70,50,1,8,48,4,,2,156,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,88,54,54,1,1,03,8890,50,368.80081802
5406307,1,2,1,70,50,1,80,48,1,,2,104,1,,9,2,2,,,,,,,,,,,1,2,,2000000,2,,84,21,39,1,2,03,8412,50,363.35835434
5406328,1,3,1,70,50,1,4,48,1,,2,10,1,,2,2,4,,,,,,,,,,,1,2,,931000,2,,75,03,03,1,1,03,7500,50,306.36681973
5406328,1,4,1,70,50,1,6,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,33,,1,1,03,.,50,306.36681973
5406333,1,2,1,70,52,1,17,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,95,,1,2,03,.,52,305.21215316
5406333,1,3,1,70,52,1,5,40,1,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,45,,1,1,03,.,52,305.21215316
5406335,1,3,1,70,52,1,24,40,1,,2,24,1,,4,2,8,,,,,,,,,,,1,2,,500000,2,,41,95,95,1,2,03,4111,52,253.7180044
5406335,1,4,1,70,52,1,25,25,1,,2,52,1,,2,2,8,,,,,,,,,,,1,2,,500000,2,,96,16,16,1,2,03,9609,52,253.7180044
5406340,1,4,1,70,52,1,12,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,05,,1,1,03,.,52,106.43194298
5406340,1,5,1,70,52,1,12,40,1,,2,96,1,,7,2,3,,,,1,,,,,,,,2,,2000000,1,2,74,05,05,1,1,03,7490,52,106.43194298
5406341,1,4,1,70,52,1,52,40,1,,2,24,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,68,44,44,1,2,03,6820,52,122.92450918
5406341,1,5,1,70,52,1,24,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,600000,2,,68,45,32,1,2,03,6820,52,122.92450918
5406342,1,2,1,70,52,1,24,48,1,,2,40,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,47,45,45,1,2,03,4771,52,188.8673927
5406343,1,2,1,70,52,1,36,48,1,,2,36,1,,6,2,1,,,,,,,,,,,1,2,,100000,2,,59,32,45,1,2,03,5914,52,170.77081646
5406345,1,4,1,70,52,1,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,1200000,2,,47,13,45,1,2,03,4772,52,106.43194298
5406363,1,2,1,70,52,1,4,40,1,,2,24,4,,9,2,7,,,,,,,,,,,1,2,,1000000,2,,88,19,19,1,1,03,8890,52,302.97956701
5406373,1,1,1,70,52,1,16,48,1,,2,48,5,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,56,59,53,1,2,03,5613,52,302.67249244
5406379,1,2,1,70,52,1,10,40,1,,2,12,3,,1,2,1,,,,,,,,,,,1,1,200000,800000,2,,97,45,55,1,1,03,9700,52,233.49924614
5406379,1,3,1,70,52,1,4,25,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,500000,2,,11,45,45,1,1,03,1104,52,233.49924614
5406383,1,3,1,70,52,1,34,48,1,,2,52,2,,9,2,5,,,,,,,,,,,1,2,,3000000,2,,35,02,02,1,2,03,3512,52,106.43194298
5406383,1,4,1,70,52,1,104,40,1,,2,30,4,,9,2,4,,,,,,,,,,,1,2,,2800000,2,,84,11,32,1,2,03,8412,52,106.43194298
5406387,1,3,1,70,52,1,4,30,1,,1,,,,,,,,.,,,,,,,,.,,,,400000,,,,13,,1,1,03,.,52,295.71933606
5406391,1,2,1,70,52,1,8,48,3,,2,8,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,1,03,9700,52,112.6240146
5406391,1,4,1,70,52,1,24,48,1,,2,12,1,,8,2,1,,,,,,,,,,,1,2,,1000000,2,,86,59,59,1,2,03,8621,52,112.6240146
5406391,1,6,1,70,52,1,16,48,3,,2,20,3,,1,2,1,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,03,9700,52,112.6240146
5406398,1,2,1,70,52,1,24,25,1,,2,24,1,,3,2,1,,,,,,,,,,,1,2,,500000,2,,47,45,45,1,2,03,4711,52,356.1653447
5406404,1,2,1,70,52,1,30,20,4,,2,30,4,,1,2,8,,,,,,,,,,,1,2,,300000,2,,81,55,55,1,2,03,8121,52,127.57933556
5406411,1,1,1,70,52,1,4,20,1,,2,4,3,,1,2,8,,,,,,,,,,,1,1,100000,400000,2,,97,45,54,1,1,03,9700,52,215.40354669
5406412,1,3,1,70,52,1,12,48,1,,2,12,1,,5,2,7,,,,,,,,,,,1,2,,1000000,2,,41,95,95,1,1,03,4111,52,113.12461751
5406414,1,2,1,70,52,1,24,48,1,,2,24,1,,9,2,7,,,,,,,,,,,1,2,,1000000,2,,47,97,97,1,2,03,4729,52,374.81886184
5406416,1,2,1,70,52,1,17,24,1,,2,17,1,,4,2,8,,,,,,,,,,,1,2,,400000,2,,47,45,45,1,2,03,4771,52,271.86952205
5406438,1,1,1,70,52,1,20,25,1,,2,20,1,,8,2,2,,,,,,,,,,,1,2,,900000,2,,56,53,53,1,2,03,5611,52,149.2034235
5406445,1,1,1,70,54,1,8,54,1,,2,9,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,47,58,97,1,1,03,4711,54,465.7077003
5406446,1,2,1,70,54,1,2,48,4,,2,2,4,,1,2,8,,,,,,,,,,,1,1,500000,1000000,2,,41,95,95,1,1,03,4111,54,455.90871632
5406448,1,1,1,70,54,1,8,48,1,,2,8,1,,4,2,4,,,,,,,,,,,1,2,,1014980,2,,05,71,71,1,1,03,0510,54,514.50432118
5406451,1,1,1,70,54,1,12,48,3,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,54,45,1,1,03,4792,54,439.74224005
5406465,1,6,1,70,54,1,99,48,1,,2,99,1,,3,2,7,,,,,,,,,,,1,2,,908526,2,,47,97,97,1,2,03,4741,54,470.98997706
5406468,1,2,1,70,54,1,12,48,4,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,1014980,2,,56,53,53,1,1,03,5611,54,369.36958439
5406472,1,1,1,70,54,1,8,24,4,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,400000,2,,81,55,55,1,1,03,8121,54,408.24674675
5406473,1,1,1,70,54,1,4,48,1,,2,24,1,,2,2,3,,,,,,,,,,,1,2,,1014980,2,,47,53,45,1,1,03,4771,54,504.70533719
5406485,1,4,1,70,54,1,3,60,4,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,1014000,2,,15,80,80,1,1,03,1522,54,370.21286652
5406487,1,3,1,70,54,1,8,48,3,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,54,53,1,1,03,5619,54,443.83153028
5406494,1,3,1,70,54,1,8,15,4,,2,64,4,,1,2,1,,,,,,,,,,,1,2,,300000,2,,85,13,13,1,1,03,8553,54,457.97574529
5406499,1,2,1,70,54,1,52,48,2,,2,104,1,,9,2,1,,,1,,,,,,,,,2,,3000000,1,1,35,08,08,1,2,03,3512,54,334.19599792
5406503,1,2,1,70,54,1,4,48,4,,2,999,4,,1,2,2,,,,,,,,,,,1,2,,1014980,2,,25,95,83,1,1,03,2511,54,453.63051426
5406504,1,2,1,70,54,1,16,48,1,,2,102,1,,4,2,2,,,,,,,,,,,1,2,,908526,2,,49,39,32,1,2,03,4923,54,429.94325607
5406507,1,3,1,70,54,1,12,48,4,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,53,,1,1,03,.,54,482.5767428
5406518,1,4,1,70,54,1,12,60,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,49,98,98,1,1,03,4923,54,573.60502009
5406519,1,1,1,70,54,1,2,50,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,800000,1000000,2,,41,95,95,1,1,03,4111,54,469.82370145
5406520,1,1,1,70,54,1,12,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,10,45,45,1,1,03,1081,54,423.41710303
5406520,1,2,1,70,54,1,20,48,1,,2,20,1,,6,2,8,,,,,,,,,,,1,2,,908000,2,,41,97,97,1,2,03,4111,54,423.41710303
5406528,1,2,1,70,54,1,4,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1014980,,,,58,,1,1,03,.,54,401.87925447
5406530,1,2,1,70,54,1,4,48,1,,2,6,4,,1,2,7,,,,,,,,,,,1,2,,908526,2,,47,33,41,1,1,03,4772,54,350.1332443
5406534,1,2,1,70,54,1,12,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,720000,2,,47,55,45,1,1,03,4781,54,427.76233405
5406534,1,5,1,70,54,1,6,48,4,,2,16,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,52,98,97,1,1,03,5224,54,427.76233405
5406538,1,1,1,70,54,1,12,48,1,,2,36,1,,1,2,1,,,,,,,,,,,1,2,,720000,2,,68,39,58,1,1,03,6820,54,526.60436547
5406538,2,2,2,70,54,1,24,48,3,,2,98,3,,1,2,1,,,,,,,,,,,1,2,,800000,2,,97,54,54,1,2,03,9700,54,526.60436547
5406539,1,1,1,70,54,1,4,48,3,,2,16,3,,1,2,1,,,,,,,,,,,1,2,,900000,2,,97,54,54,1,1,03,9700,54,413.52435544
5406539,1,2,1,70,54,1,52,48,8,,1,,,,,,,,.,,,,,,,,.,,,,800000,,,,62,,1,2,03,.,54,413.52435544
5406540,1,1,1,70,54,1,4,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,150000,908000,2,,13,79,79,1,1,03,1313,54,406.22973512
5406540,1,4,1,70,54,1,1,48,4,,2,1,4,,1,2,1,,,,,,,,,,,1,1,700000,908000,2,,41,95,95,1,1,03,4111,54,406.22973512
5406545,1,2,1,70,54,1,2,24,3,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,1014980,2,,96,54,56,1,1,03,9601,54,340.20231048
5406559,1,2,1,70,54,1,8,24,1,,2,8,4,,1,2,2,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,03,4729,54,428.09713909
5406560,1,1,1,70,54,1,4,50,4,,2,20,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,49,98,98,1,1,03,4923,54,326.28732535
5406566,1,3,1,70,63,1,16,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,2,03,.,63,127.24444936
5406574,1,4,1,70,63,1,1,54,1,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,600000,2,,56,59,53,1,1,03,5611,63,90.36890667
5406581,1,5,1,70,63,1,8,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,908000,908000,2,,10,97,97,1,1,03,1040,63,175.64993364
5406582,1,2,1,70,63,1,104,16,4,,2,104,4,,1,2,2,,,,,,,,,,,1,2,,480000,2,,56,97,39,1,2,03,5621,63,141.90693579
5406583,1,2,1,70,63,1,12,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,56,03,53,1,1,03,5611,63,119.63167585
5406591,1,2,1,70,63,1,3,40,4,,2,3,4,,1,2,1,,,,,1,,,,,,,1,150000,500000,3,,14,79,79,1,1,03,1410,63,130.91256061
5406596,1,2,1,70,63,1,20,48,1,,2,20,1,,2,2,1,,,,,,,,,,,1,2,,600000,2,,55,53,39,1,2,03,5511,63,221.03395387
5406598,1,5,1,70,63,1,2,24,1,,2,10,1,,4,2,8,,,,,,,,,,,1,2,,450000,2,,56,53,53,1,1,03,5619,63,286.86159001
5406602,1,1,1,70,63,1,52,40,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,200000,2,,25,93,93,1,2,03,2511,63,152.14207427
5406611,1,6,1,70,63,1,20,54,4,,2,32,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,96,57,57,1,2,03,9602,63,78.509227617
5406613,1,2,1,70,63,1,24,48,1,,2,24,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,80,58,58,1,2,03,8010,63,157.82301324
5406615,1,1,1,70,63,1,24,48,1,,2,72,2,,9,2,1,,,,,,,,,,,1,2,,908000,3,,84,58,58,1,2,03,8423,63,106.48085109
5406617,1,1,1,70,63,1,12,48,1,,2,12,5,,4,2,1,,,,1,,,,,,,,2,,2500000,1,1,56,13,51,1,1,03,5611,63,200.03632185
5406620,1,1,1,70,63,1,8,48,4,,2,48,4,,1,2,2,,,,,,,,,,,1,2,,1200000,2,,46,13,41,1,1,03,4631,63,309.43584071
5406623,1,1,1,70,66,1,24,64,1,,2,80,1,,1,2,1,,,,,,,,,,,1,2,,800000,2,,64,53,33,1,2,03,6499,66,354.37258312
5406633,1,2,1,70,66,1,4,48,1,,2,4,1,,9,2,1,,,,,,,,,,,1,1,1200000,1200000,2,,80,58,58,1,1,03,8010,66,382.60571243
5406650,1,6,1,70,66,1,51,48,1,,2,510,1,,8,2,2,,,,,,,,,,,1,2,,908000,2,,86,45,32,1,2,03,8621,66,752.92941838
5406684,1,2,1,70,66,1,24,48,1,,2,24,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,03,4111,66,377.00396412
5406688,1,1,1,70,66,1,36,48,3,,2,51,3,,1,2,1,,,,,,,,,,,1,2,,400000,2,,97,54,54,1,2,03,9700,66,339.3950767
5406690,1,1,1,70,66,1,96,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,13,,1,2,03,.,66,517.14341806
5406692,1,1,1,70,66,1,48,48,1,,2,384,1,,3,2,1,,,,,,,,,,,1,2,,908500,2,,10,62,77,1,2,03,1081,66,344.74381275
5406703,1,1,1,70,66,1,52,48,1,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,1500000,2,,45,03,03,1,2,03,4520,66,625.2142786
5406711,1,2,1,70,66,1,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908000,,,,45,,1,1,03,.,66,520.65688841
5406724,1,2,1,70,66,1,51,48,2,,2,51,1,,3,2,1,,,1,,,,,,,,,2,,3300000,1,1,93,18,18,1,2,03,9319,66,534.30258509
5406754,1,2,1,70,68,1,12,48,1,,2,12,1,,3,2,1,,,,,,,,,,,1,2,,906528,2,,56,45,53,1,1,03,5611,68,561.92003083
5406757,1,4,1,70,68,1,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,97,,1,1,03,.,68,428.02995443
5406758,1,3,1,70,68,1,52,24,4,,2,52,1,,1,2,1,,,,,,,,,,,1,2,,908600,2,,56,55,53,1,2,03,5619,68,607.99480417
5406762,1,2,1,70,68,1,52,48,1,,2,98,1,,3,2,5,,,,,,,,,,,1,2,,1000000,2,,31,16,45,1,2,03,3110,68,642.17348725
5406766,1,2,1,70,68,1,20,48,1,,2,156,1,,2,2,1,,,,,,,,,,,1,2,,1014000,2,,15,95,80,1,2,03,1521,68,732.42338483
5406768,1,2,1,70,68,1,32,48,2,,2,32,2,,9,2,2,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,03,8530,68,536.28581574
5406768,1,3,1,70,68,1,68,48,2,,2,156,1,,3,2,2,,,,,,,,,,,1,2,,1000000,2,,69,12,12,1,2,03,6910,68,536.28581574
5406774,1,5,1,70,68,1,52,48,1,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,97,95,1,2,03,4111,68,621.09692409
5406781,1,1,1,70,68,1,8,49,1,,2,8,1,,9,2,7,,,,,,,,,,,1,2,,900000,2,,01,12,12,1,1,03,0145,68,732.80545152
5406782,1,2,1,70,68,1,8,48,1,,2,36,1,,2,2,2,,,,,1,,,,,,,2,,1800000,2,,68,11,32,1,1,03,6820,68,634.20792302
5406783,1,2,1,70,68,1,10,48,1,,2,12,1,,3,2,4,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,1,03,5611,68,491.86695946
5406790,1,2,1,70,68,1,52,48,1,,2,4,1,,3,2,7,,,,,,,,,,,1,1,800000,908526,2,,56,53,53,1,2,03,5611,68,592.69540119
5406790,1,3,1,70,68,1,52,48,1,,2,52,1,,5,2,8,,,,,,,,,,,1,2,,908526,2,,68,95,55,1,2,03,6820,68,592.69540119
5406795,1,3,1,70,68,1,11,48,1,,2,11,1,,3,2,2,,,,,,,,,,,1,2,,1200000,2,,15,80,80,1,1,03,1522,68,450.73650432
5406797,1,2,1,70,68,1,24,48,8,,2,104,4,,2,2,1,,,,,,,,,,,1,2,,908526,2,,41,62,95,1,2,03,4111,68,620.51802033
5406798,1,1,1,70,68,1,53,48,1,,2,53,1,,6,2,1,,,,,,,,,,,1,2,,1014000,2,,49,98,98,1,2,03,4923,68,555.52027115
5406799,1,2,1,70,68,1,52,48,1,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,03,4792,68,534.65582901
5406800,4,2,4,70,68,1,28,48,3,,2,52,1,,2,2,1,,,,,,,,,,,1,2,,1014000,2,,47,54,45,1,2,03,4761,68,817.67078193
5406802,1,2,1,70,68,1,13,48,1,,2,106,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,33,45,1,1,03,4771,68,403.94449256
5406802,2,1,2,70,68,1,56,48,1,,2,4,1,,6,2,2,,,,,,,,,,,1,1,500000,908526,2,,46,54,37,1,2,03,4631,68,403.94449256
5406803,1,2,1,70,68,1,32,48,1,,2,60,4,,1,2,8,,,,,,,,,,,1,2,,908600,2,,74,95,59,1,2,03,7490,68,546.89169055
5406804,1,1,1,70,68,1,24,48,4,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,900000,2,,32,94,94,1,2,03,3290,68,622.53007375
5406804,1,2,1,70,68,1,8,48,1,,2,8,1,,3,2,8,,,,,,,,,,,1,2,,900000,2,,25,83,83,1,1,03,2511,68,622.53007375
5406805,1,1,1,70,68,1,12,48,1,,2,12,4,,1,2,8,,,,,,,,,,,1,2,,908600,2,,56,97,53,1,1,03,5619,68,576.45530042
5406809,1,1,1,70,68,1,13,48,1,,2,105,2,,9,2,1,,,,,,,,,,,1,2,,908600,2,,84,37,58,1,1,03,8423,68,568.54255791
5406814,1,1,1,70,68,1,53,48,3,,2,52,4,,9,2,9,LE DESCUENTAN DE LA PENSION,,,,,,,,,,1,2,,2000000,3,,86,98,97,1,2,03,8610,68,661.64847546
5406814,1,3,1,70,68,1,212,48,1,,2,12,1,,3,2,4,,,,,,,,,,,1,2,,3000000,2,,69,02,32,1,2,03,6910,68,661.64847546
5406816,1,2,1,70,68,1,10,72,1,,2,10,4,,9,2,7,,,,,,,,,,,1,2,,1014000,2,,94,45,39,1,1,03,9499,68,501.86659985
5406816,1,3,1,70,68,1,10,48,1,,2,10,1,,9,2,2,,,,,,,,,,,1,2,,1014000,2,,91,39,39,1,1,03,9101,68,501.86659985
