DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5407743,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,48,,2,,2,1400000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1350000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,15,1,1,,,,,,,,,1,1,1,12,24,1,,2,,,,,,,,1,11,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,80,1,03,1,8010,1400000,13,504.08075364,
5407743,1,2,1,60,13,1,13,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,12,2,,,,,2,1,2,40,,.,40,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,79,14,1,03,4,1410,200000,13,504.08075364,
5407745,1,2,1,60,13,1,13,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,10,2,,,,,3,1,2,48,,.,48,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,4,,2,,,,,,,,3,12,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,03,4,4781,1000000,13,532.01712349,
5407747,1,1,1,60,13,1,13,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,900000,1,,3,,10,2,,,,,2,1,1,44,,.,44,,,1,2,,7,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,12,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,7,,95,41,1,03,4,4111,900000,13,433.32563065,
5407749,1,1,1,60,13,1,13,1,1,,,1,,,1,2,2,2,120,,1,,2,700000,2,,,1,216000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,2,,,,,,,,8,11,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,03,3,9700,916000,13,360.01351427,
5407749,1,2,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,18,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,35645,2,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,6,12,1,,2,,,,,,,,1,11,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,1,,33,47,1,03,1,4711,908526,13,360.01351427,
5407749,1,3,1,60,13,1,13,1,2,1,,2,1,,1,1,2,1,9,,1,,2,1800000,2,,,2,,2,,1,360000,2,,1,98,2,2,,,2,,,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,0,72,1,,2,,,,,,,,8,7,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,03,06,1,03,1,0610,1800000,13,360.01351427,7810
5407750,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,1,1,420,,5,,2,3200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,3100000,1,3100000,1,1550000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,3,,,,,.,,,,,,,,,1,1,1,1,36,1,,2,,,,,,,,1,5,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,10,DE LA PENSION,19,85,1,03,2,8530,3200000,13,271.32567702,
5407750,1,2,1,60,13,1,13,2,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,1,1500000,1,,3,,12,1,1,1,0,0,3,6,2,40,,.,40,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,1,48,4,,2,,,,,,,,1,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,03,5,4723,1500000,13,271.32567702,
5407753,1,1,1,60,13,1,13,1,2,2,12,2,1,,1,1,2,1,24,,3,,1,1180000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1140000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,24,9,1,,2,,,,,,,,1,12,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,38,86,1,03,1,8610,1180000,13,405.63184882,7810
5407753,1,2,1,60,13,1,13,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,7,2,,,,,3,1,2,40,,.,40,,,1,1,,1,,2,,,,1,,,,,,,,,1,2,2,1,2,6,1,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,2,1,3,,41,47,1,03,4,4761,300000,13,405.63184882,
5407754,1,2,1,60,13,1,13,2,,,,,,,,,,,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,400000,1,,3,,12,2,,,,,2,3,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,75,15,1,03,4,1513,400000,13,333.06318222,
5407755,1,1,1,60,13,1,13,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,1,1,0,1,0,3,1,2,56,,.,56,,,2,1,,10,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,7,,87,45,1,03,4,4520,500000,13,439.7048403,
5407755,1,2,1,60,13,1,13,2,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,8,1,1,0,1,0,3,1,2,48,,.,48,,,2,1,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,53,56,1,03,4,5619,200000,13,439.7048403,
5407755,1,3,1,60,13,1,13,2,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,200000,1,,3,,8,1,1,0,1,0,3,1,2,48,,.,48,,,2,1,,5,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,41,56,1,03,4,5619,200000,13,439.7048403,
5407755,1,4,1,60,13,1,13,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,1,1,0,1,0,3,1,2,56,,.,56,,,2,1,,7,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,9,,87,45,1,03,4,4520,500000,13,439.7048403,
5407756,1,1,1,60,13,1,13,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,1000000,1,,3,,12,1,1,0,1,0,3,6,2,50,,.,50,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,03,4,4711,1000000,13,427.46776884,
5407756,1,2,1,60,13,1,13,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,1000000,1,,3,,12,1,1,0,1,0,3,6,2,50,,.,50,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,1,,2,,,,,,,,10,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,41,47,1,03,4,4711,1000000,13,427.46776884,
5407757,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,60,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,35000,2,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,7,,1,,1,2,1,5,1,1,,,,,,,,,1,1,1,1,24,1,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,03,1,4723,908526,13,434.07466683,
5407759,1,1,1,60,13,1,13,2,,,,,,,,,,,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,9,2,,,,,2,9,2,25,2,,25,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,79,14,1,03,4,1410,300000,13,414.64388021,
5407760,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,120,,2,,2,1500000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,37500,2,2,,,2,,,2,,,1,1430000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,9,7,,1,,1,2,1,12,1,1,,,,,,,,,1,1,1,1,12,1,,2,,,,,,,,1,5,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,21,35,1,03,1,3520,1500000,13,520.97786947,
5407760,1,2,1,60,13,1,13,1,1,,,1,,,1,2,1,2,6,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,3,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,5,24,1,,2,,,,,,,,2,3,20,,1,15,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,1,1,3,,77,56,1,03,1,5619,600000,13,520.97786947,
5407761,1,1,1,60,13,1,13,1,2,1,,2,1,,1,1,2,1,36,,3,,2,800000,2,,,2,,2,,1,250000,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,32,1,,32,,,8,7,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,36,4,,2,,,,,,,,8,7,45,,1,14,2,1,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,1,2,2,1,1,1,,55,20,1,03,1,2013,800000,13,411.03018182,8121
5407761,1,2,1,60,13,1,13,1,2,2,12,1,,,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,908000,1,,3,,4,2,,,,,1,1,1,48,,.,48,,,8,7,,1,,1,1,2,3,1,,1,,,,,,,,1,2,1,8,12,1,,2,,,,,,,,2,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,59,86,1,03,4,8621,908000,13,411.03018182,
5407762,1,1,1,60,13,1,13,1,2,2,11,2,4,SEPECOL SEGURIDAD PRIVADA,1,1,2,1,48,,2,,2,908000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,30000,2,2,,,2,,,2,,,1,908000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,4,1,1,,,,,,,,,1,1,1,0,120,4,,2,,,,,,,,8,2,17,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,85,1,03,1,8530,908000,13,346.42242801,8010
5407763,1,2,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,84,,2,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,30000,2,2,,,2,,,2,,,1,1300000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,1,1,7,1,1,,,,,,,,,1,1,1,6,12,4,,2,,,,,,,,3,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,97,77,1,03,1,7730,1300000,13,427.92729765,
5407765,1,3,1,60,13,1,13,1,2,1,,2,1,,1,1,2,1,48,,3,,2,1000000,2,,,2,,2,,1,98,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,3,7,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,97,22,1,03,1,2229,1000000,13,436.94491545,7810
5407766,1,5,1,60,13,1,13,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,8,2,,,,,2,10,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,3,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,1,1,3,,95,41,1,03,4,4111,800000,13,215.2183453,
5407767,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,96,,2,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,1150000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,1,24,36,1,,2,,,,,,,,1,2,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,45,47,1,03,1,4773,1200000,13,520.97786947,
5407768,1,1,1,60,13,1,13,1,2,2,12,2,4,URIEL ANAYA,1,2,2,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,1200000,1,,3,,8,2,,,,,1,1,1,48,,.,48,,,9,7,,1,,1,2,2,10,1,1,,,,,,,,,1,2,1,0,24,1,,2,,,,,,,,7,12,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,95,47,1,03,4,4754,1200000,13,433.32563065,4330
5407769,1,1,1,60,13,1,13,1,1,,,1,,,2,2,2,2,7,,1,,2,750000,2,,,1,280000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,7,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,24,1,,2,,,,,,,,2,5,26,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,53,56,1,03,1,5619,1030000,13,520.76092868,
5407769,1,2,1,60,13,1,13,1,2,2,11,1,,,1,1,2,1,18,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,908000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,1,1,1,1,1,,,,,,,,,1,2,1,0,24,4,,2,,,,,,,,8,5,35,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,03,27,1,03,1,2750,908526,13,520.76092868,
5407770,1,1,1,60,13,1,13,1,1,,,1,,,1,1,2,1,36,,1,,2,500000,2,,,1,200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,5,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,54,97,1,03,3,9700,700000,13,416.42851482,
5407770,1,2,1,60,13,1,13,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,800000,1,,3,,12,2,,,,,1,1,2,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,83,25,1,03,4,2511,800000,13,416.42851482,
5407771,1,1,1,60,13,1,13,1,2,1,,2,1,,1,1,2,1,12,,3,,2,908526,2,,,2,,2,,1,100000,2,,2,,,1,106454,2,1,36000,2,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,2,1,6,1,1,,,,,,,,,1,1,1,0,24,1,,2,,,,,,,,3,7,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,90,20,1,03,1,2013,908526,13,591.73299246,7810
5407771,1,2,1,60,13,1,13,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,3,100000,1,,3,,4,2,,,,,3,1,2,24,2,,24,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,12,1,,2,,,,,,,,3,14,,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,5,,45,47,1,03,4,4792,100000,13,591.73299246,
5407772,1,4,1,60,13,1,13,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,170000,1,,3,,12,2,,,,,3,1,2,20,1,,20,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,13,3,5,,1,20,2,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,1,3,,38,61,1,03,4,6190,170000,13,574.86478564,
5407773,1,1,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,60,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,877802,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,12,120,1,,2,,,,,,,,1,5,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,55,55,1,03,1,5511,908526,13,327.22906827,
5407773,1,3,1,60,13,1,13,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,12,2,,,,,3,1,2,48,,.,48,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,24,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,57,96,1,03,4,9602,500000,13,327.22906827,
5407773,1,4,1,60,13,1,13,1,2,2,12,2,1,,1,1,2,1,1,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,18,6,1,,2,,,,,,,,1,2,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,39,52,1,03,1,5229,908526,13,327.22906827,7810
5407773,1,5,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,20,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,877802,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,39,47,1,03,1,4754,908526,13,327.22906827,
5407774,1,1,1,60,13,1,13,2,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,,1,,3,,7,2,,,,,3,1,2,24,1,,0,6,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,5,24,1,,2,,,,,,,,2,14,,1,1,20,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,5,,85,95,1,03,4,9521,,13,498.68242064,
5407774,1,2,1,60,13,1,13,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,500000,1,,3,,10,2,,,,,3,4,2,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,79,14,1,03,4,1410,500000,13,498.68242064,
5407776,1,1,1,60,13,1,13,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,600000,1,,3,,12,2,,,,,2,1,2,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,95,41,1,03,4,4111,600000,13,416.67110284,
5407776,1,2,1,60,13,1,13,1,1,,,1,,,1,2,2,2,3,,1,,2,400000,2,,,1,1200000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,12,48,3,,2,,,,,,,,1,2,20,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,54,97,1,03,3,9700,1600000,13,416.67110284,
5407777,1,1,1,60,13,1,13,1,1,,,1,,,2,2,2,2,7,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,3,,2,,,,,,,,8,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,55,94,1,03,1,9491,908526,13,333.06318222,
5407777,1,2,1,60,13,1,13,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,150000,1,,3,,12,2,,,,,2,1,2,30,1,,0,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,1,3,10,1,1,20,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,1,3,,93,43,1,03,4,4330,150000,13,333.06318222,
5407778,1,4,1,60,13,1,13,2,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,800000,1,,3,,8,2,,,,,2,1,2,40,,.,40,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,95,43,1,03,4,4330,800000,13,488.95578232,
5407780,1,1,1,60,13,1,13,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,9,2,,,,,2,1,2,24,1,,24,,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,12,20,,1,20,1,1,2,,,,,,,,,,,,,,1,2,2,2,2,1,3,,57,96,1,03,4,9602,300000,13,509.72167466,
5407780,1,2,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,84,,2,,1,1100000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,64000,2,2,,,2,,,2,,,1,1040000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,8,7,,1,,1,2,1,14,1,1,,,,,,,,,1,1,1,4,48,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,39,49,1,03,1,4923,1100000,13,509.72167466,
5407783,1,2,1,60,13,1,13,1,2,1,,1,,,1,1,2,1,108,,2,,2,1600000,2,,,2,,2,,2,,2,,2,,,1,120000,2,1,71290,2,2,,,2,,,2,,,1,1550000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,13,1,1,,,,,,,,,1,1,1,5,12,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,32,52,1,03,1,5229,1600000,13,371.58812545,
5407784,1,1,1,60,13,1,13,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1000000,1,,3,,12,2,,,,,3,3,2,40,,.,40,,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,18,93,1,03,4,9319,1000000,13,343.89434362,
