DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7250,P7260,P7280,P7280S1,P7310,P7320,P7350,P7350S1,P7360,P9460,P7390,P7390S1,P7420,P7420S1,P7420S2,P7420S3,P7420S4,P7420S5,P7420S6,P7420S7,P7420S7A1,P7420S8,P7422,P7422S1,P1806,P1519,P1883,RAMA2D_D_R4,OFICIO1,OFICIO2,DSI,DSCY,RAMA4D_D_R4,MES,DPTO,fex_c_2011
5402478,1,1,1,70,05,4,48,1,,2,4,1,,6,2,3,,,,,,,,,,,1,1,600000,908526,2,,41,95,95,1,1,4111,03,05,926.96520059
5402478,1,4,1,70,05,2,48,1,,2,2,1,,5,2,3,,,,,,,,,,,1,1,400000,800000,2,,41,95,95,1,1,4111,03,05,926.96520059
5402481,1,2,1,70,05,32,48,1,,2,60,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,56,39,53,1,2,5619,03,05,1098.6612628
5402482,1,2,1,70,05,20,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,62,,1,2,.,03,05,1302.6383434
5402492,1,1,1,70,05,3,48,4,,2,3,4,,1,2,1,,,,,,,,,,,1,1,80000,908526,2,,95,95,95,1,1,9524,03,05,1314.6337491
5402492,1,2,1,70,05,125,48,1,,2,150,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,14,79,79,1,2,1410,03,05,1314.6337491
5402496,1,2,1,70,05,6,70,1,,2,6,5,,3,2,4,,,,,,,,,,,1,2,,2000000,2,,56,53,53,1,1,5611,03,05,1153.0626319
5402498,1,2,1,70,05,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,33,,1,1,.,03,05,1128.1542214
5402503,1,1,1,70,05,20,48,1,,2,208,1,,9,2,2,,,,,,,,,,,1,2,,908526,2,,46,45,45,1,2,4649,03,05,1699.3119993
5402509,1,3,1,70,05,5,48,1,,2,208,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,96,45,57,1,1,9602,03,05,983.66240987
5402511,1,5,1,70,05,10,24,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,53,,1,1,.,03,05,1196.4189963
5402518,1,3,1,70,05,12,48,2,,2,9,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,86,59,59,1,1,8699,03,05,1003.0028297
5402526,1,3,1,70,05,32,32,1,,2,32,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,82,33,32,1,2,8299,03,05,1480.9874221
5402534,1,1,1,70,05,2,40,3,,2,52,1,,2,2,2,,,,,,,,,,,1,2,,906000,2,,55,55,55,1,1,5511,03,05,1113.1433841
5402539,1,3,1,70,05,52,52,1,,2,52,1,,4,2,2,,,,,,,,,,,1,2,,1200000,2,,79,59,59,1,2,7912,03,05,1035.6007287
5402541,1,2,1,70,05,12,48,1,,2,12,1,,3,2,4,,,,,,,,,,,1,2,,800000,2,,56,77,45,1,1,5619,03,05,1171.8743357
5402543,1,2,1,70,05,8,50,1,,2,1,3,,1,2,2,,,,,,,,,,,1,2,,908000,2,,97,53,59,1,1,9700,03,05,774.34294004
5402543,1,3,1,70,05,3,4,4,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,908000,2,,85,13,13,1,1,8530,03,05,774.34294004
5402543,1,4,1,70,05,8,48,1,,2,32,1,,7,2,2,,,,,,,,,,,1,2,,908000,2,,90,39,17,1,1,9007,03,05,774.34294004
5402556,1,1,1,70,05,8,40,3,,2,416,1,,4,2,1,,,,,,,,,1,RECIBE PENSION DE ESPOSO FALLECIDO,,2,,600000,2,,88,54,59,1,1,8890,03,05,1104.6995781
5402565,1,1,1,70,05,8,60,4,,2,8,4,,3,2,1,,,,,,,,,,,1,2,,908000,2,,41,95,95,1,1,4111,03,05,1153.0626319
5402566,1,1,1,70,05,16,48,1,,2,4,4,,2,2,3,,,,,,,,,,,1,2,,908526,2,,47,53,45,1,2,4781,03,05,608.06158301
5402566,1,5,1,70,05,48,48,1,,2,4,4,,2,2,3,,,,,,,,,,,1,2,,908526,2,,47,53,45,1,2,4781,03,05,608.06158301
5402572,1,1,1,70,05,1,48,4,,2,2,4,,4,2,1,,,,,,,,,,,1,1,500000,1000000,2,,45,87,87,1,1,4520,03,05,1231.1340033
5402574,1,1,1,70,05,8,60,4,,2,2,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,33,87,87,1,1,3311,03,05,1342.5575912
5402577,1,1,1,70,05,20,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,47,77,45,1,2,4781,03,05,1073.2241363
5402577,1,2,1,70,05,20,48,1,,2,20,4,,1,2,1,,,,,,,,,,,1,2,,700000,2,,47,95,45,1,2,4781,03,05,1073.2241363
5402577,1,3,1,70,05,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,47,95,45,1,1,4781,03,05,1073.2241363
5402578,1,2,1,70,05,60,48,1,,2,70,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,2,4111,03,05,1461.6470023
5402580,1,1,1,70,05,12,48,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,55,54,54,1,1,5511,03,05,1108.8138016
5402580,1,2,1,70,05,52,48,1,,2,52,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,96,39,77,1,2,9601,03,05,1108.8138016
5402583,1,5,1,70,05,1,48,1,,2,4,4,,1,2,2,,,,,,,,,,,1,2,,1800000,2,,47,58,45,1,1,4722,03,05,1318.6441798
5402584,1,3,1,70,05,40,48,1,,2,40,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,27,53,03,1,2,2750,03,05,1235.0552106
5402586,1,2,1,70,05,12,48,1,,2,52,1,,6,2,1,,,,,,,,1,,,,2,,908000,2,,47,45,45,1,1,4771,03,05,997.39021363
5402586,1,3,1,70,05,12,48,1,,2,12,1,,7,2,1,,,,,,,,1,,,,1,250000,908000,2,,43,85,85,1,1,4321,03,05,997.39021363
5402588,1,3,1,70,05,52,48,1,,2,52,4,,1,2,1,,,1,,,,,,,,,2,,1000000,1,2,47,45,45,1,2,4792,03,05,1369.5638342
5402589,1,2,1,70,05,60,48,1,,2,200,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5611,03,05,1243.9073918
5402591,1,2,1,70,05,48,48,3,,2,44,3,,2,2,2,,,,,,,,,,,1,2,,1200000,2,,97,54,54,1,2,9700,03,05,1453.8415629
5402591,1,3,1,70,05,36,48,1,,2,36,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,41,02,02,1,2,4112,03,05,1453.8415629
5402591,1,5,1,70,05,32,48,1,,2,32,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4761,03,05,1453.8415629
5402598,1,2,1,70,05,40,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,45,99,99,1,2,4520,03,05,1461.6470023
5402599,1,2,1,70,05,13,48,1,,2,38,3,,1,2,2,,,1,,,,,,,,,2,,908526,1,4,97,55,54,1,1,9700,03,05,1113.1433841
5402602,1,1,1,70,05,104,48,4,,2,104,1,,6,2,1,,,,,,,,,,,1,2,,908526,2,,41,16,95,1,2,4111,03,05,1226.8044208
5402611,1,2,1,70,05,12,48,1,,2,52,1,,8,2,1,,,,,,,,,,,1,2,,908526,2,,56,45,53,1,1,5611,03,05,1584.1437955
5402614,1,3,1,70,05,1,48,1,,2,260,1,,8,2,4,,,,,,,,,,,1,2,,908526,2,,32,97,90,1,1,3290,03,05,1226.8044208
5402616,1,3,1,70,05,5,48,1,,2,8,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4771,03,05,1203.9644787
5402624,1,3,1,70,05,5,48,1,,2,5,4,,1,2,1,,,1,,,,,,,,,1,2000000,2000000,1,2,86,19,19,1,1,8692,03,05,1367.3263855
5402626,1,2,1,70,05,12,48,1,,2,52,1,,5,2,8,,,,,,,,,,,1,2,,908526,2,,32,55,94,1,1,3210,03,05,948.07274459
5402630,1,2,1,70,05,52,48,1,,2,52,1,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,85,13,13,1,2,8530,03,05,930.215456
5402632,1,1,1,70,05,24,48,1,,2,156,4,,1,2,2,,,,,,,,,,,1,2,,908526,2,,49,98,98,1,2,4921,03,05,1186.885173
5402634,1,1,1,70,05,36,48,1,,2,36,4,,5,2,4,,,,,,,,,,,1,2,,1800000,2,,85,19,19,1,2,8530,03,05,1211.7935835
5402641,1,2,1,70,05,6,48,1,,2,6,1,,2,2,7,,,,,,,,,,,1,2,,908000,2,,10,77,77,1,1,1081,03,05,1207.464001
5402656,1,2,1,70,13,75,48,1,,2,75,1,,9,2,4,,,,,,,,,,,1,2,,1200000,2,,47,02,30,1,2,4711,03,13,363.39537219
5402656,1,3,1,70,13,8,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1200000,,,,02,,1,1,.,03,13,363.39537219
5402658,1,1,1,70,13,2,48,1,,2,2,1,,9,2,1,,,,,,,,,,,1,1,908526,908526,2,,86,55,55,1,1,8610,03,13,438.74961088
5402671,1,4,1,70,13,12,48,1,,2,12,1,,9,2,4,,,,,,,,,,,1,2,,1300000,2,,86,59,59,1,1,8621,03,13,141.18246552
5402691,1,2,1,70,13,8,48,1,,2,10,1,,6,2,1,,,,,,,,,,,1,2,,700000,2,,55,55,55,1,1,5511,03,13,364.37624884
5402708,1,2,1,70,13,36,48,1,,2,36,1,,4,2,1,,,,,,,,,,,1,2,,1000000,2,,47,97,97,1,2,4711,03,13,450.51225385
5402712,1,3,1,70,13,48,40,1,,2,48,1,,6,2,1,,,,,,,,,,,1,2,,2000000,2,,85,08,13,1,2,8530,03,13,409.24554721
5402717,1,2,1,70,13,96,40,1,,2,96,1,,3,2,1,,,,,,,,,,,1,2,,1000000,2,,86,39,03,1,2,8621,03,13,207.16810569
5402732,1,1,1,70,13,72,40,1,,2,72,1,,9,2,4,,,,,,,,,,,1,2,,1500000,2,,84,21,21,1,2,8430,03,13,682.04819001
5402768,1,1,1,70,17,2,48,2,,2,2,4,,9,2,1,,,1,,1,,,,,,,1,1300000,2000000,1,1,84,39,39,1,1,8412,03,17,111.07373281
5402770,1,1,1,70,17,20,40,1,,2,50,1,,4,2,8,,,1,,,,,1,,,,2,,908526,1,2,86,59,59,1,2,8621,03,17,230.83690968
5402776,1,2,1,70,17,4,48,1,,2,4,1,,9,2,1,,,1,,,,,,,,,2,,1800000,2,,86,19,19,1,1,8692,03,17,182.5482937
5402789,1,2,1,70,17,6,48,1,,2,6,1,,4,2,3,,,1,,,,,,,,,2,,908526,2,,43,58,95,1,1,4390,03,17,308.77230268
5402791,1,4,1,70,17,4,48,1,,2,6,1,,4,2,7,,,,,1,,,,,,,2,,908526,2,,49,39,33,1,1,4921,03,17,141.97336443
5402796,1,2,1,70,17,8,48,1,,2,8,1,,4,2,3,,,,,,,,,,,1,2,,908526,2,,45,84,84,1,1,4520,03,17,398.18325036
5402806,1,3,1,70,17,8,48,1,,2,8,7,,3,2,2,,,,,,,,,,,1,2,,908526,2,,56,97,97,1,1,5611,03,17,208.04459225
5402809,1,4,1,70,17,18,48,1,,2,18,1,,9,2,2,,,,,,,,1,,,,2,,908526,2,,78,19,39,1,2,7810,03,17,111.07373281
5402809,1,6,1,70,17,144,48,1,,2,144,1,,7,2,2,,,,,,,,,,,1,2,,908526,2,,81,55,55,1,2,8121,03,17,111.07373281
5402810,1,4,1,70,17,12,48,1,,2,32,1,,4,2,6,,,,,,,,,,,1,2,,908526,2,,64,44,44,1,1,6499,03,17,320.66704099
5402814,1,3,1,70,17,4,48,1,,2,4,1,,7,2,4,,,,1,1,,,,,,,2,,908526,1,2,86,07,07,1,1,8621,03,17,111.07373281
5402814,1,4,1,70,17,4,48,1,,2,4,1,,6,2,4,,,,1,1,,,,,,,2,,908526,1,2,79,59,59,1,1,7912,03,17,111.07373281
5402817,1,1,1,70,17,4,48,1,,2,4,1,,9,2,2,,,,,,,,,,,1,1,908526,908526,2,,61,38,38,1,1,6190,03,17,429.6307528
5402840,1,1,1,70,17,2,48,1,,2,2,1,,5,2,7,,,,,,,,,,,1,1,1240000,900000,2,,86,95,38,1,1,8699,03,17,370.89913486
5402842,1,2,1,70,17,12,48,1,,2,8,1,,3,2,8,,,,,,,,,,,1,2,,900000,2,,47,45,45,1,1,4771,03,17,241.41457105
5402849,1,4,1,70,17,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,95,,1,1,.,03,17,141.97336443
5402854,1,6,1,70,17,10,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,45,,1,1,.,03,17,124.11533749
5402864,1,1,1,70,17,4,48,1,,2,48,1,,4,2,4,,,,,,,,,,,1,2,,908526,2,,56,55,99,1,1,5611,03,17,247.81242814
5402864,1,2,1,70,17,4,48,1,,2,36,1,,2,2,2,,,,,,,,,,,1,2,,908526,2,,56,95,53,1,1,5619,03,17,247.81242814
5402864,1,3,1,70,17,36,48,1,,2,42,1,,8,2,2,,,,,,,,,,,1,2,,908526,2,,82,38,38,1,2,8220,03,17,247.81242814
5402872,1,4,1,70,17,8,48,1,,2,8,1,,9,2,1,,,,,,,,,,,1,2,,1200000,2,,64,33,33,1,1,6412,03,17,159.89514532
5402885,1,1,1,70,17,16,48,1,,2,16,4,,9,2,1,,,,,,,,,,,1,2,,1500000,2,,84,19,19,1,2,8412,03,17,231.99341571
5402887,1,3,1,70,17,32,48,1,,2,36,1,,5,2,1,,,,,,,,,,,1,2,,1800000,2,,74,09,09,1,2,7490,03,17,111.07373281
5402887,1,4,1,70,17,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1400000,,,,13,,1,1,.,03,17,111.07373281
5402892,1,2,1,70,17,38,48,1,,2,250,1,,8,2,1,,,1,,1,,,,,,,2,,908526,1,1,61,95,85,1,2,6110,03,17,262.17950212
5402894,1,1,1,70,17,48,48,1,,2,48,1,,9,2,4,,,,,,,,,,,1,1,600000,908526,2,,24,33,83,1,2,2431,03,17,185.69476724
5402894,1,2,1,70,17,48,48,1,,2,48,4,,3,2,1,,,,,,,,,,,1,2,,908526,2,,96,57,57,1,2,9602,03,17,185.69476724
5402898,1,2,1,70,17,48,48,1,,2,48,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,41,95,95,1,2,4111,03,17,218.76142267
5402898,1,3,1,70,17,36,48,8,,2,36,8,,3,2,1,,,,,,,,,,,1,2,,908526,2,,01,62,62,1,2,0123,03,17,218.76142267
5402902,1,1,1,70,17,86,40,1,,2,86,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,53,32,32,1,2,5320,03,17,366.39816551
5402903,1,3,1,70,17,8,48,8,,2,8,8,,3,2,1,,,,,,,,,,,1,2,,908526,2,,01,62,62,1,1,0123,03,17,322.2022855
5402904,1,1,1,70,17,24,48,1,,2,24,1,,5,2,1,,,,,,,,1,,,,2,,908526,2,,81,54,54,1,2,8121,03,17,221.90789621
5402904,1,2,1,70,17,60,48,1,,2,60,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,25,55,87,1,2,2592,03,17,221.90789621
5402907,1,1,1,70,17,4,48,1,,2,48,1,,9,2,6,,,1,,,,,,,,,2,,908526,2,,82,38,38,1,1,8220,03,17,253.49005806
5402909,1,1,1,70,17,8,48,1,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,908526,2,,47,95,41,1,1,4721,03,17,354.70266429
5402912,1,6,1,70,17,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,908526,,,,58,,1,2,.,03,17,293.8715072
5402920,1,3,1,70,17,48,48,1,,2,48,1,,5,2,6,,,,,,,,,,,1,2,,908526,2,,70,16,98,1,2,7020,03,17,218.76142267
5402930,1,2,1,70,17,12,48,1,,1,,,,,,,,.,,,,,,,,.,,,,4000000,,,,12,,1,1,.,03,17,167.77298635
5402936,1,3,1,70,17,48,48,1,,2,48,1,,9,2,1,,,,,,,,,,,1,2,,908526,2,,22,90,90,1,2,2229,03,17,159.89514532
5402937,1,4,1,70,17,16,48,1,,2,16,1,,4,2,1,,,,,,,,,,,1,2,,908526,2,,85,13,13,1,2,8512,03,17,173.61928022
5403316,1,3,1,70,23,4,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,41,95,95,1,1,4111,03,23,411.72727429
5403316,1,4,1,70,23,8,48,1,,2,10,1,,6,2,1,,,,,,,,,,,1,2,,1000000,2,,64,32,32,1,1,6499,03,23,411.72727429
5403336,1,1,1,70,23,52,40,4,,2,52,5,,2,2,1,,,,,,,,,,,1,2,,900000,2,,56,51,51,1,2,5619,03,23,174.00430402
5403336,1,2,1,70,23,8,40,1,,1,,,,,,,,.,,,,,,,,.,,,,650000,,,,33,,1,1,.,03,23,174.00430402
5403341,1,4,1,70,23,48,48,1,,2,96,1,,5,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4799,03,23,92.355630269
5403341,1,5,1,70,23,48,48,3,,2,48,3,,1,2,7,,,,,,,,,,,1,2,,500000,2,,97,54,54,1,2,9700,03,23,92.355630269
5403617,1,3,1,70,50,1,48,1,,2,52,1,,2,2,4,,,,,,,,,,,1,2,,900000,2,,69,33,33,1,1,6920,03,50,316.64770829
5403626,1,2,1,70,50,104,48,1,,2,36,1,,2,2,1,,,,,,,,,,,1,2,,1000000,2,,49,98,98,1,2,4923,03,50,353.14320647
5403626,1,3,1,70,50,52,48,1,,2,62,4,,9,2,1,,,,,,,,,,,1,2,,1000000,2,,84,05,05,1,2,8414,03,50,353.14320647
5403627,1,2,1,70,50,48,48,1,,1,,,,,,,,.,,,,,,,,.,,,,931000,,,,45,,1,2,.,03,50,350.01234494
5403628,1,2,1,70,50,4,48,1,,2,3,1,,9,2,1,,,,,,,,,,,1,1,1195000,906000,2,,46,59,59,1,1,4645,03,50,363.35835434
5403634,1,3,1,70,50,2,48,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,02,,1,1,.,03,50,235.63806313
5403635,1,1,1,70,50,32,48,1,,2,102,1,,3,2,8,,,,,,,,,,,1,2,,1000000,2,,47,34,33,1,2,4719,03,50,314.93380359
5403643,1,2,1,70,52,34,48,1,,2,17,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,45,97,44,1,2,4512,03,52,106.43194298
5403643,1,3,1,70,52,26,40,4,,2,40,4,,1,2,1,,,,,,,,,,,1,2,,500000,2,,81,55,55,1,2,8121,03,52,106.43194298
5403644,1,2,1,70,52,4,40,1,,2,4,4,,1,2,1,,,,,,,,,,,1,1,400000,908000,2,,49,97,98,1,1,4921,03,52,155.21768702
5403654,1,1,1,70,52,32,48,1,,2,52,1,,4,2,6,,,,,,,,,,,1,2,,908526,2,,56,53,53,1,2,5611,03,52,137.12198756
5403658,1,5,1,70,52,26,48,1,,2,17,1,,5,2,8,,,,,,,,,,,1,1,300000,1200000,2,,61,45,44,1,2,6190,03,52,181.86643393
5403666,1,1,1,70,54,12,48,4,,1,,,,,,,,.,,,,,,,,.,,,,850000,,,,53,,1,1,.,03,54,422.16173188
5403668,1,1,1,70,54,12,48,4,,2,8,4,,1,2,8,,,,,,,,,,,1,2,,500000,2,,41,95,95,1,1,4112,03,54,469.82370145
5403672,1,1,1,70,54,2,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,1,1200000,1200000,2,,14,97,97,1,1,1410,03,54,409.61120948
5403673,1,1,1,70,54,48,48,4,,2,48,4,,1,2,4,,,,,,,,,,,1,2,,1014980,2,,46,97,97,1,2,4631,03,54,429.46160182
5403674,1,1,1,70,54,8,48,4,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,1014980,2,,81,55,55,1,1,8121,03,54,294.03675348
5403682,1,1,1,70,54,12,48,1,,2,12,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,68,62,62,1,1,6820,03,54,419.66261784
5403684,1,2,1,70,54,7,48,1,,2,12,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,43,39,93,1,1,4330,03,54,393.44473322
5403685,1,1,1,70,54,24,50,4,,2,104,4,,1,2,1,,,,,,,,,,,1,2,,800000,2,,43,95,93,1,2,4330,03,54,419.530668
5403686,1,1,1,70,54,52,48,4,,2,52,4,,1,2,1,,,,,,,,,,,1,2,,908000,2,,49,98,98,1,2,4921,03,54,419.530668
5403688,1,4,1,70,54,4,48,4,,2,52,4,,1,2,8,,,,,,,,,,,1,2,,908000,2,,53,41,97,1,1,5320,03,54,421.35007406
5403695,1,2,1,70,66,1,24,1,,2,2,1,,6,2,3,,,,,1,,,,,,,1,1200000,908526,2,,64,45,33,1,1,6412,03,66,752.92941838
5403700,1,2,1,70,66,1,48,4,,2,144,4,,1,2,4,,,,,,,,,,,1,2,,908526,2,,81,57,55,1,1,8121,03,66,469.90576027
5403703,1,3,1,70,66,12,48,1,,2,144,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,46,13,97,1,1,4631,03,66,188.23235459
5403709,1,1,1,70,66,12,48,4,,2,12,4,,1,2,1,,,1,,,,,,,,,2,,908526,1,2,49,98,98,1,1,4921,03,66,344.74381275
5403714,1,4,1,70,66,20,48,1,,2,20,1,,3,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,2,4769,03,66,712.84319365
5403724,1,2,1,70,68,52,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,900000,2,,46,95,99,1,2,4665,03,68,746.05050568
5403724,1,3,1,70,68,40,48,1,,2,40,1,,4,2,8,,,,,,,,,,,1,2,,900000,2,,16,77,95,1,2,1690,03,68,746.05050568
5403724,1,5,1,70,68,16,48,1,,2,40,1,,5,2,1,,,,,,,,,,,1,2,,900000,2,,85,77,58,1,2,8530,03,68,746.05050568
5403727,1,1,1,70,68,8,48,4,,2,4,1,,3,2,8,,,,,,,,,,,1,1,2000000,1200000,2,,41,95,95,1,1,4111,03,68,590.02819921
5403730,1,3,1,70,68,28,48,1,,1,,,,,,,,.,,,,,,,,.,,,,900000,,,,84,,1,2,.,03,68,501.86659985
5403738,1,2,1,70,68,69,48,4,,2,4,4,,1,2,1,,,,,,,,,,,1,2,,200000,2,,95,95,95,1,2,9524,03,68,649.1252593
5403742,1,3,1,70,68,52,48,1,,2,52,4,,1,2,2,,,,,,,,,,,1,2,,908000,2,,96,45,57,1,2,9602,03,68,482.13307384
5403751,1,1,1,70,68,200,48,1,,2,200,1,,9,2,3,,,,,,1,,,,,,2,,4000000,2,,06,02,02,1,2,0610,03,68,634.58998972
5403756,1,1,1,70,73,8,48,1,,2,52,1,,3,2,1,,,,,,,,,,,1,2,,908000,2,,45,32,84,1,1,4520,03,73,332.05451977
5403761,1,1,1,70,73,40,40,1,,2,40,4,,2,2,1,,,,,,,,,,,1,2,,800000,2,,56,53,53,1,2,5611,03,73,280.31550184
5403761,1,3,1,70,73,12,40,1,,2,12,1,,2,2,1,,,,,,,,,,,1,2,,800000,2,,10,33,33,1,1,1081,03,73,280.31550184
5403763,1,1,1,70,73,1,48,1,,2,1,1,,5,2,1,,,1,,,,,,,,,1,1200000,1000000,2,,43,85,85,1,1,4321,03,73,402.45570972
5403778,1,3,1,70,73,40,48,1,,2,40,1,,2,2,2,,,,,,,,,,,1,2,,900000,2,,47,03,45,1,2,4771,03,73,225.63927428
5403783,1,1,1,70,73,26,48,1,,2,104,1,,3,2,2,,,,,,,,,,,1,2,,800000,2,,10,77,77,1,2,1081,03,73,400.93410062
5403784,1,1,1,70,73,26,48,1,,2,52,1,,9,2,2,,,,,,,,,,,1,2,,1200000,2,,61,34,34,1,2,6110,03,73,334.78423011
5403789,1,1,1,70,73,12,48,1,,2,12,1,,3,2,2,,,,,,,,,,,1,2,,910000,2,,56,45,53,1,1,5611,03,73,403.7858178
5403790,1,2,1,70,73,8,48,1,,2,10,1,,3,2,3,,,,,,,,,,,1,2,,908000,2,,18,37,37,1,1,1811,03,73,230.32073891
5403794,1,2,1,70,73,12,46,1,,2,62,1,,8,2,2,,,,,,,,,,,1,2,,800000,2,,86,55,55,1,1,8610,03,73,378.92693307
5403803,1,2,1,70,73,32,48,1,,2,52,1,,9,2,4,,,,,,,,,,,1,2,,900000,2,,80,97,97,1,2,8010,03,73,247.77168404
5403805,1,2,1,70,73,8,48,1,,2,8,1,,2,2,1,,,,,,,,,,,1,2,,908526,2,,47,45,45,1,1,4771,03,73,288.4304031
5403810,1,1,1,70,73,78,48,1,,2,78,2,,9,2,8,,,,,,,,,,,1,2,,908000,2,,81,93,93,1,2,8130,03,73,382.21941595
5403812,1,1,1,70,73,26,48,1,,2,26,1,,8,2,1,,,1,,,,,,,,,2,,1800000,1,2,86,19,19,1,2,8621,03,73,294.5777288
5403812,1,2,1,70,73,26,48,1,,2,26,1,,6,2,2,,,,,,,,,,,1,2,,1500000,2,,47,07,07,1,2,4773,03,73,294.5777288
5403816,1,1,1,70,73,8,60,5,,2,8,4,,1,2,1,,,,,,,,,,,1,2,,1200000,2,,41,95,95,1,1,4111,03,73,382.21941595
5403819,1,2,1,70,73,20,46,1,,2,20,1,,9,2,1,,,,,,,,,,,1,2,,2000000,2,,06,02,02,1,2,0610,03,73,251.44913434
5403819,1,3,1,70,73,12,24,1,,1,,,,,,,,.,,,,,,,,.,,,,1000000,,,,33,,1,1,.,03,73,251.44913434
5403820,1,2,1,70,73,8,46,1,,2,8,1,,4,2,1,,,,,,,,,,,1,2,,910000,2,,56,53,53,1,1,5611,03,73,360.27538156
5403820,1,3,1,70,73,52,48,1,,1,,,,,,,,.,,,,,,,,.,,,,910000,,,,53,,1,2,.,03,73,360.27538156
5403825,1,4,1,70,73,60,48,1,,2,60,1,,7,2,1,,,,,,,,,,,1,2,,908000,2,,47,19,45,1,2,4773,03,73,297.87021169
5403828,1,1,1,70,73,52,48,5,,2,52,5,,4,2,1,,,,,,,,,,,1,2,,1500000,2,,45,21,21,1,2,4520,03,73,319.81424608
5403828,1,4,1,70,73,55,25,1,,2,54,5,,3,2,7,,,,,,,,,,,1,2,,3000000,2,,45,21,21,1,2,4520,03,73,319.81424608
5403840,1,2,1,70,73,60,50,1,,2,104,1,,5,2,2,,,,,,,,,,,1,2,,900000,2,,65,44,44,1,2,6511,03,73,288.17056817
5403840,1,3,1,70,73,52,25,1,,2,54,4,,9,2,1,,,,,,,,,,,1,2,,900000,2,,84,40,93,1,2,8412,03,73,288.17056817
5403844,1,1,1,70,73,12,48,1,,2,12,1,,5,2,1,,,,,,,,,,,1,2,,910000,2,,56,53,53,1,1,5611,03,73,262.93092525
5403845,1,2,1,70,73,8,40,1,,2,8,4,,9,2,3,,,,,,,,,,,1,2,,910000,2,,84,33,33,1,1,8412,03,73,352.66844608
5403850,1,4,1,70,73,12,40,1,,1,,,,,,,,.,,,,,,,,.,,,,910000,,,,45,,1,1,.,03,73,297.99221852
5403851,1,3,1,70,73,20,48,1,,2,20,1,,6,2,4,,,,,,,,,,,1,2,,900000,2,,47,97,97,1,2,4711,03,73,219.56144276
5403861,1,1,1,70,73,4,48,1,,2,40,1,,3,2,8,,,,,,,,,,,1,2,,1000000,2,,25,83,83,1,1,2511,03,73,261.47881033
5403863,1,2,1,70,73,52,48,1,,2,52,1,,6,2,1,,,,,,,,,,,1,2,,600000,2,,56,45,53,1,2,5611,03,73,463.85036192
5403886,1,2,1,70,73,52,48,1,,2,104,1,,4,2,1,,,,,,,,,,,1,2,,908000,2,,85,32,32,1,2,8530,03,73,256.66471835
5403889,1,1,1,70,73,36,48,1,,2,36,1,,5,2,2,,,,,,,,,,,1,2,,1200000,2,,47,42,39,1,2,4711,03,73,313.21782826
5403902,1,1,1,70,73,52,48,1,,2,52,1,,8,2,4,,,,,,,,,,,1,2,,1800000,2,,58,45,45,1,2,5811,03,73,219.56144276
