DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,P6430,RAMA4D_R4,INGLABO,MES,DPTO,fex_c_2011,RAMA4DP8_R4
5406834,1,2,1,60,68,68,1,1,,,1,,,1,2,2,2,6,,2,,2,960000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,48,,.,48,,,4,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,3,2,40,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,53,56,1,1,5611,960000,03,68,437.49145017,
5406835,1,2,1,60,68,68,1,1,,,1,,,1,2,2,2,18,,1,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,1,,2,,,,,,,,1,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,97,47,1,1,4711,,03,68,483.95421695,
5406835,1,3,1,60,68,68,1,1,,,1,,,1,2,2,2,1,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,9,,,,,,,,,48,,.,48,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,1,1,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,95,41,1,1,4111,800000,03,68,483.95421695,
5406835,1,4,1,60,68,68,1,1,,,1,,,1,2,2,2,0,,1,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,40,,.,40,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,1,4711,300000,03,68,483.95421695,
5406836,1,1,1,60,68,68,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,300000,1,,3,,7,2,,,,,3,10,2,48,,.,16,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,10,6,4,,2,,,,,,,,1,2,40,1,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,93,43,1,4,4330,300000,03,68,613.56624827,
5406836,1,2,1,60,68,68,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,30000,1,,1,,7,2,,,,,3,10,2,24,2,,6,6,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,99,3,3,,2,,,,,,,,9,2,60,1,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,2,,54,81,1,4,8121,30000,03,68,613.56624827,
5406836,1,4,1,60,68,68,1,1,,,1,,,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,960000,1,,1,,6,2,,,,,2,1,1,40,,.,40,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,8,6,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,93,43,1,4,4330,960000,03,68,613.56624827,
5406838,1,1,1,60,68,68,1,1,,,1,,,1,2,2,2,2,,1,,2,840000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,4,,2,,,,,,,,3,2,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,95,41,1,1,4111,840000,03,68,634.20792302,
5406839,1,1,1,60,68,68,2,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,1900000,1,,3,,12,2,,,,,3,3,2,49,,.,49,,,1,6,,3,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,45,47,1,4,4789,1900000,03,68,590.02819921,
5406840,1,1,1,60,68,68,2,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,,3,,12,2,,,,,2,1,2,30,1,,30,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,9,2,30,,1,20,1,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,55,81,1,4,8121,500000,03,68,549.61958207,
5406840,1,2,1,60,68,68,1,2,2,12,1,,,1,1,2,1,12,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,877803,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,2,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,1,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,44,64,1,1,6412,908526,03,68,549.61958207,
5406840,1,3,1,60,68,68,1,1,,,1,,,1,2,1,2,12,,1,,2,1000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,3,2,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,84,45,1,1,4520,1000000,03,68,549.61958207,
5406841,1,2,1,60,68,68,1,1,,,1,,,1,2,2,2,12,,1,,2,908526,1,100000,2,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,1,100000,1,5,,,,,,,,,,,,12,,,,,,,,,48,,.,48,,,8,1,,2,,2,,,,1,,,,,,,,,1,1,2,1,6,4,1,,2,,,,,,,,9,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,32,41,1,1,4111,908526,03,68,511.45755124,
5406845,1,1,1,60,68,68,1,2,1,,1,,,1,1,2,1,78,,2,,2,3200000,1,200000,1,2,,2,,2,,2,,2,,,2,,,1,33000,2,2,,,2,,,2,,,1,3000000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,18,1,1,,,,,,,,,1,1,1,0,36,1,,2,,,,,,,,12,2,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,07,86,1,1,8610,3200000,03,68,437.49145017,
5406846,1,1,1,60,68,68,1,1,,,1,,,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,3,500000,1,,3,,12,2,,,,,1,1,2,49,,.,49,,,1,7,,3,,1,2,2,3,1,,1,,,,,,,,2,2,1,98,36,1,,2,,,,,,,,1,3,10,,2,,,,1,1,1,1,2,1,2,1,1,1,2,,2,1,1,2,1,2,2,1,3,,80,15,1,4,1521,500000,03,68,430.53967812,
5406847,1,1,1,60,68,68,1,2,1,,1,,,1,1,2,1,1,,2,,2,2500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,1,1,48,1,,2,,,,,,,,7,2,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,40,47,1,1,4711,2500000,03,68,688.24366102,
5406849,1,1,1,60,68,68,1,1,,,1,,,1,2,2,2,180,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,48,,.,48,,,1,2,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,1,68,10,4,,150000,1,1,,2,60,,2,,,,1,1,2,1,1,2,2,2,1,2,2,,1,1,2,2,2,2,1,2,2,,55,97,1,3,9700,1058526,03,68,678.56399745,
5406849,1,2,1,60,68,68,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,,1,,5,2,,,,,3,10,1,48,,.,48,,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,15,,1,10,2,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,2,1,5,,61,81,1,4,8130,200000,03,68,678.56399745,
5406849,1,6,1,60,68,68,1,1,,,1,,,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,,1,,3,2,,,,,3,10,1,48,,.,0,6,,1,9,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,60,1,1,40,2,1,1,1,2,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,2,,95,41,1,4,4112,800000,03,68,678.56399745,
5406850,1,1,1,60,68,68,1,2,1,,1,,,1,1,2,1,96,,2,,2,1300000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,1269000,2,,2,,1,800000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,25,1,1,,,,,,,,,1,1,1,0,148,1,,2,,,,,,,,1,11,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,39,42,1,1,4210,1300000,03,68,649.1252593,
5406850,1,2,1,60,68,68,1,2,1,,1,,,1,1,2,1,17,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,106454,1,2,,,2,,,2,,,2,,,1,1167000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,4,18,1,,2,,,,,,,,1,2,45,,2,,,,1,1,1,1,2,2,1,2,2,2,2,,1,1,2,2,1,2,1,1,3,,39,70,1,1,7020,1200000,03,68,649.1252593,
5406851,1,1,1,60,68,68,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,,3,,6,2,,,,,3,1,2,60,,.,60,,,1,4,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,2,3,5,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,2,1,2,1,1,2,,98,49,1,4,4921,600000,03,68,635.16889348,
5406851,1,2,1,60,68,68,1,2,2,6,1,,,1,1,2,1,3,,1,,2,908600,2,,,2,,2,,2,,2,,2,,,1,106500,2,1,66000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,48,,.,48,,,2,7,,1,,1,1,1,1,1,1,,,,,,,,,1,1,1,7,12,1,,2,,,,,,,,1,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,59,96,1,1,9609,908600,03,68,635.16889348,
5406854,1,1,1,60,68,68,1,2,1,,1,,,1,1,2,1,3,,2,,2,1014000,2,,,2,,2,,2,,2,,2,,,1,106000,1,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,6,7,,1,,1,1,1,15,1,1,,,,,,,,,1,1,1,0,48,1,,2,,,,,,,,3,2,45,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,8,,44,45,1,1,4511,1014000,03,68,495.70737297,
5406854,1,3,1,60,68,68,1,2,1,,1,,,1,1,2,1,4,,4,,1,1800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,48,,.,48,,,9,1,,1,,1,1,1,0,1,1,,,,,,,,,1,1,1,8,18,1,,2,,,,,,,,5,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,1,YA NO TIENE EL TRABAJO,1,1,2,1,2,2,2,1,3,,38,82,1,1,8220,1800000,03,68,495.70737297,
5406861,1,2,1,60,68,25,1,2,1,,1,,,1,1,2,1,5,,2,,2,980000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,33000,2,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,48,,.,49,,,7,9,,1,,1,2,1,10,1,1,,,,,,,,,1,1,1,7,9,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,8,,95,42,1,1,4290,980000,03,68,576.50812214,
5407022,1,1,1,60,76,76,1,2,1,,1,,,1,1,1,1,4,,5,,2,7200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,7200000,1,98,2,,1,98,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,24,1,1,,,,,,,,,1,1,1,2,120,2,,2,,,,,,,,8,13,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,21,84,1,2,8424,7200000,03,76,921.78716857,
5407022,1,2,1,60,76,76,1,2,1,,1,,,1,1,1,1,224,,5,,2,10300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,10300000,1,10300000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,2,1,21,1,1,,,,,,,,,1,1,2,,,,,2,,,,,,,,,8,120,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,12,84,1,2,8424,10300000,03,76,921.78716857,
5407024,1,1,1,60,76,76,1,2,1,,1,,,1,1,2,1,24,,1,,2,2800000,2,,,2,,2,,2,,2,,2,,,2,,,1,68000,2,2,,,2,,,2,,,1,2800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,5,,1,,1,1,1,20,1,,,,,,,,,1,1,1,1,0,12,1,,2,,,,,,,,8,8,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,45,47,1,1,4799,2800000,03,76,1205.1078899,
5407024,1,2,1,60,76,76,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1500000,1,,3,,12,2,,,,,3,8,1,48,,.,48,,,1,4,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,2,3,2,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,2,1,2,1,2,1,1,3,,98,49,1,4,4921,1500000,03,76,1205.1078899,
5407024,1,5,1,60,76,76,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,,1,,1,,3,2,,,,,2,11,2,20,2,,20,,,1,2,,1,,3,,,,,.,,,,,,,,,2,2,1,9,120,4,,2,,,,,,,,13,5,60,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,10,DE LA PENSION,62,81,1,4,8130,,03,76,1205.1078899,
5407024,1,7,1,60,76,76,1,2,2,12,1,,,1,1,2,1,120,,1,,2,1058000,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,37000,2,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,45,,,9,7,,1,,1,1,1,20,1,,,,,,,,,1,1,1,1,0,60,1,,1,76,10,4,,3000000,1,5,2,8,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,97,43,1,1,4321,4058000,03,76,1205.1078899,
5407025,1,2,1,60,76,76,1,1,,,1,,,1,2,2,2,0,,7,LE OFRECIERON EL TRABAJO,2,45000,2,,,1,14000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,8,1,,8,,,1,2,,11,,2,,,,1,,,,,,,,,1,2,2,1,11,4,3,,2,,,,,,,,13,2,60,,1,32,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,1,2,1,2,2,1,8,,54,97,1,3,9700,59000,03,76,1010.8890289,
5407026,1,1,1,60,76,76,1,1,,,1,,,1,2,2,2,24,,1,,2,1000000,2,,,2,,2,,2,,9,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,70,,.,70,,,5,7,,11,,2,,,,1,,,,,,,,,1,1,2,1,0,1,1,,2,,,,,,,,1,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,87,25,1,1,2511,1000000,03,76,1390.6317486,
5407026,1,2,1,60,76,76,1,1,,,1,,,1,2,2,2,3,,1,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,4,,,,,,,,,84,,.,84,,,1,2,,11,,2,,,,1,,,,,,,,,1,1,2,1,8,4,4,,2,,,,,,,,2,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,59,97,1,3,9700,908526,03,76,1390.6317486,
5407026,2,1,2,60,76,76,1,1,,,1,,,2,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,350000,1,,1,,7,2,,,,,2,11,1,4,1,,4,,,1,2,,10,,2,,,,1,,,,,,,,,1,2,2,1,5,18,1,,2,,,,,,,,13,2,30,,1,44,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,1,1,3,,55,81,1,4,8121,350000,03,76,1390.6317486,
5407028,1,1,1,60,76,76,1,2,2,12,1,,,1,2,2,2,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,2000000,1,,3,,12,2,,,,,1,1,2,40,,.,40,,,4,7,,1,,2,,,,1,,,1,,,,,,,1,1,1,0,60,4,,2,,,,,,,,3,8,30,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,2,,84,45,1,4,4520,2000000,03,76,1027.0154249,
5407030,1,5,1,60,76,76,1,1,,,1,,,1,2,2,2,2,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,48,,.,48,,,4,7,,1,,2,,,,1,,,,,,,,,1,1,2,1,3,1,1,,2,,,,,,,,1,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,97,47,1,1,4721,800000,03,76,1515.7277762,
5407031,1,1,1,60,76,76,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,3000000,1,,3,,10,1,1,1,0,0,3,3,2,72,,.,72,,,2,7,,3,,2,,,,1,,,,,,,,,1,2,2,1,2,168,5,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,85,95,1,5,9512,3000000,03,76,1570.9513932,
5407031,1,2,1,60,76,76,1,2,1,,1,,,1,1,2,1,108,,2,,1,1500000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,120000,2,2,,,2,,,2,,,1,1500000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,20,1,1,,,,,,,,,1,1,1,12,36,1,,2,,,,,,,,13,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,33,49,1,1,4923,1500000,03,76,1570.9513932,
5407035,1,2,1,60,76,76,1,2,1,,1,,,1,1,2,1,24,,6,,1,908526,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,3,1,1,,,,,,,,,1,1,1,6,12,1,,2,,,,,,,,7,5,90,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,33,64,1,1,6412,908526,03,76,1036.1231671,
5407035,1,3,1,60,76,76,1,1,,,1,,,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,900000,1,,3,,6,2,,,,,1,1,1,48,,.,48,,,7,1,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,1,1,2,1,1,3,,39,82,1,4,8299,900000,03,76,1036.1231671,
5407038,1,2,1,60,76,76,1,2,1,,1,,,1,1,2,1,72,,1,,2,1600000,2,,,2,,2,,2,,2,,2,,,1,106000,2,2,,,2,,,2,,,2,,,1,1600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,11,1,1,,,,,,,,,1,1,1,0,60,1,,2,,,,,,,,8,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,,40,47,1,1,4711,1600000,03,76,1067.400439,
5407039,1,1,1,60,76,76,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,100000,1,,3,,12,2,,,,,3,10,2,40,,.,10,6,,1,1,,11,,2,,,,1,,,,,,,,,1,2,2,1,4,18,1,,2,,,,,,,,2,14,,1,1,30,2,1,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,2,2,2,1,8,,16,96,1,4,9609,100000,03,76,1143.0037102,
5407040,1,2,1,60,76,76,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,120000,1,,2,,1,2,,,,,1,1,2,35,1,,35,,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,11,15,4,,2,,,,,,,,2,5,45,,1,25,1,1,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,1,2,2,1,3,,58,80,1,4,8010,120000,03,76,815.01118402,
5407040,1,3,1,60,76,76,1,2,2,10,2,1,,2,1,2,1,9,,4,,1,908526,1,98,2,2,,2,,2,,2,,2,,,1,106554,2,2,,,2,,,2,,,2,,,1,98,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,52,,.,52,,,9,7,,1,,1,1,1,6,1,1,,,,,,,,,1,1,1,2,6,1,,2,,,,,,,,1,11,20,,1,18,1,1,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,97,11,1,1,1104,908526,03,76,815.01118402,7810
5407040,1,4,1,60,76,76,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,0,1,,1,,12,2,,,,,2,5,2,25,2,,0,1,,1,2,,3,,2,,,,1,,,,,,,,,1,2,2,1,72,96,1,,2,,,,,,,,5,3,10,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,55,81,1,4,8121,0,03,76,815.01118402,
5407041,1,1,1,60,76,76,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3,700000,1,,3,,12,2,,,,,3,1,1,42,,.,42,,,1,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,3,3,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,5,,45,92,1,4,9200,700000,03,76,1340.7302652,
5407041,2,1,2,60,76,76,1,1,,,1,,,1,1,2,1,5,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,600000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,24,1,,24,,,3,7,,1,,1,2,3,7,1,1,,,,,,,,,1,1,1,6,90,1,,2,,,,,,,,1,3,5,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,1,2,2,2,2,1,8,,55,85,1,1,8541,600000,03,76,1340.7302652,
5407041,2,2,2,60,76,76,1,2,2,3,1,,,1,1,2,1,2,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,24,1,,24,,,3,7,,1,,1,2,3,0,1,1,,,,,,,,,1,1,1,10,8,1,,2,,,,,,,,1,3,5,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,2,2,2,1,3,,32,85,1,1,8541,600000,03,76,1340.7302652,
5407042,1,1,1,60,76,76,1,1,,,1,,,2,2,2,2,60,,1,,2,830000,2,,,1,31200,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,1,300000,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,70,,.,70,,,4,7,,1,,1,2,1,8,1,1,,,,,,,,,1,2,1,99,18,1,,2,,,,,,,,9,3,5,,2,,,,1,1,1,1,1,2,2,2,1,1,2,,2,1,1,2,2,2,1,1,3,,45,10,1,1,1081,861200,03,76,1197.0842391,
