DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5403460,1,3,1,80,47,1,1,2,,2,,,2,,2,,2,,2,,908526,2,1,03,2,47,228.49843144
5403460,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,228.49843144
5403460,1,5,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,228.49843144
5403462,1,1,1,80,47,1,1,9,PANDEMIA DE COVID 19,2,,,8,,2,,2,,,,,2,1,03,1.4,47,154.84918921
5403462,1,2,1,80,47,1,1,8,,2,,,8,,2,,2,,,,,2,1,03,2,47,154.84918921
5403463,1,2,1,80,47,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,2,47,201.96472443
5403463,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,201.96472443
5403463,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,201.96472443
5403466,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,158.98820641
5403467,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,47,215.87606862
5403467,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,215.87606862
5403467,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,215.87606862
5403468,1,1,1,80,47,1,1,8,,2,,,8,,2,,2,,1,40,400000,2,1,03,4,47,185.2033444
5403469,1,1,1,80,47,1,1,1,,2,,,8,,2,,2,,,,,2,1,03,3,47,183.98818858
5403469,1,2,1,80,47,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,03,2,47,183.98818858
5403469,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,183.98818858
5403470,1,2,1,80,47,1,1,7,,2,,,4,,2,,2,,,,,2,1,03,4,47,261.45499213
5403470,1,3,1,80,47,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,2,47,261.45499213
5403470,1,4,1,80,47,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,47,261.45499213
5403470,1,5,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,261.45499213
5403471,1,1,1,80,47,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,4,47,98.993838224
5403471,1,2,1,80,47,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,47,98.993838224
5403472,1,1,1,80,47,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,3,47,173.94727038
5403472,1,2,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,173.94727038
5403473,1,4,1,80,47,1,1,5,,2,,,4,,3,,2,,,,,3,1,03,4,47,108.41409334
5403474,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,03,1.4,47,242.44505463
5403474,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,242.44505463
5403474,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,242.44505463
5403475,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,169.74428863
5403475,1,6,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,169.74428863
5403476,1,1,1,80,47,1,1,3,,2,,,9,,2,,2,,2,,1500000,2,1,03,3,47,232.40413643
5403476,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,232.40413643
5403477,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,162.78480685
5403479,1,2,1,80,47,1,1,7,,2,,,1,,2,,2,,1,20,1000000,2,1,03,1.4,47,204.6199946
5403483,1,1,1,80,47,1,1,8,,2,,,1,,2,,2,,1,48,908526,2,1,03,1.4,47,218.45751323
5403483,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,218.45751323
5403483,1,4,1,80,47,1,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,47,218.45751323
5403484,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,189.31851386
5403488,1,1,1,80,47,1,1,8,,2,,,1,,2,,2,,1,48,500000,2,1,03,1.4,47,260.51389434
5403488,1,3,1,80,47,1,1,8,,2,,,1,,2,,2,,1,40,500000,2,1,03,1.4,47,260.51389434
5403488,1,4,1,80,47,1,1,8,,2,,,5,,2,,2,,1,48,400000,2,1,03,1.4,47,260.51389434
5403488,1,5,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,260.51389434
5403488,1,6,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,260.51389434
5403488,1,7,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,260.51389434
5403488,1,8,1,80,47,1,1,8,,2,,,1,,2,,2,,1,48,500000,2,1,03,1.4,47,260.51389434
5403488,1,13,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,260.51389434
5403490,1,2,1,80,47,1,1,3,,2,,,1,,2,,2,,,,,2,1,03,4,47,138.3564004
5403490,1,3,1,80,47,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.1,47,138.3564004
5403492,1,2,1,80,47,1,1,6,,2,,,4,,2,,2,,,,,2,1,03,3,47,149.93104344
5403492,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,149.93104344
5403496,1,1,1,80,47,1,1,9,POR PANDEMIA DE COVID 19,2,,,8,,2,,2,,,,,2,1,03,1.4,47,167.99250471
5403496,1,3,1,80,47,1,1,3,,2,,,9,,2,,2,,2,,1500000,2,1,03,2,47,167.99250471
5403497,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,205.76132486
5403500,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,143.68672567
5403503,1,2,1,80,47,1,1,6,,1,,1,9,,2,,2,,,,,2,1,03,1.3,47,286.29870588
5403505,1,1,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,03,2,47,295.5363164
5403505,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,295.5363164
5403505,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,295.5363164
5403505,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,295.5363164
5403508,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,182.86664325
5403508,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,182.86664325
5403509,1,3,1,80,47,1,1,9,QUEBRO,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,03,1.2,47,394.79175029
5403509,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,394.79175029
5403510,1,1,1,80,47,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,47,173.94727038
5403510,1,2,1,80,47,1,1,1,,2,,,8,,2,,2,,,,,2,1,03,4,47,173.94727038
5403511,1,1,1,80,47,1,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,47,157.45448158
5403512,1,1,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,181.38289622
5403512,1,2,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.2,47,181.38289622
5403515,1,1,1,80,47,1,1,9,POR PANDEMIA DE COVID 19,2,,,1,,2,,2,,,,,2,1,03,1.4,47,194.52621172
5403516,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,181.88288802
5403519,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,152.19391904
5403519,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,152.19391904
5403521,1,1,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,128.3154822
5403522,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,157.45448158
5403522,1,2,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,157.45448158
5403523,1,2,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,355.88822327
5403523,1,8,1,80,47,1,1,7,,2,,,2,,2,,2,,2,,98,2,1,03,2,47,355.88822327
5403525,1,2,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.4,47,172.82572505
5403526,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,2,47,186.66324369
5403526,1,2,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,03,3,47,186.66324369
5403526,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,186.66324369
5403526,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,186.66324369
5403526,1,5,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,186.66324369
5403527,1,2,1,80,47,1,1,8,,2,,,1,,2,,2,,1,40,908526,2,1,03,1.4,47,218.56661779
5403533,1,1,1,80,47,1,1,7,,2,,,4,,2,,2,,,,,2,1,03,1.4,47,146.13004882
5403533,1,2,1,80,47,1,1,7,,2,,,1,,2,,2,,,,,2,1,03,2,47,146.13004882
5403533,1,5,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,146.13004882
5403533,1,6,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,146.13004882
5403533,1,7,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,146.13004882
5403534,1,2,1,80,47,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,03,2,47,331.14814726
5403540,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,213.93596246
5403540,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,213.93596246
5403540,1,5,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,213.93596246
5403545,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,2,,908500,2,1,03,4,47,302.02346601
5403545,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,302.02346601
5403546,1,1,1,80,47,1,1,6,,2,,,1,,2,,2,,,,,2,1,03,4,47,128.3154822
5403549,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,242.44505463
5403549,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,242.44505463
5403553,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,173.94727038
5403553,1,2,1,80,47,1,1,8,,2,,,1,,2,,2,,,,,2,1,03,2,47,173.94727038
5403554,1,1,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,225.66271372
5403554,1,2,1,80,47,1,1,9,POR LA PANDEMIA DEL COVID 19,2,,,2,,2,,2,,2,,600000,2,1,03,1.4,47,225.66271372
5403555,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,2,47,177.99814391
5403555,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,47,177.99814391
5403555,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,177.99814391
5403556,1,2,1,80,47,1,1,7,,2,,,1,,2,,2,,1,48,1000000,2,1,03,1.4,47,208.41659503
5403556,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,1,30,908526,2,1,03,,47,208.41659503
5403557,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,204.6199946
5403558,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,147.41356337
5403561,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,172.82572505
5403561,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,172.82572505
5403565,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,47,224.52138346
5403566,1,1,1,80,47,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,3,47,128.3154822
5403567,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,110.67696893
5403569,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,3,47,169.02912462
5403569,1,2,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,03,3,47,169.02912462
5403569,1,3,1,80,47,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,2,47,169.02912462
5403569,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,169.02912462
5403570,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,147.41356337
5403572,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,234.95030204
5403576,1,1,1,80,47,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,47,127.51217451
5403576,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,127.51217451
5403576,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,127.51217451
5403578,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,47,124.90688214
5403578,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,124.90688214
5403578,1,4,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,03,4,47,124.90688214
5403579,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,206.47648888
5403579,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,47,206.47648888
5403579,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,206.47648888
5403579,1,5,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,206.47648888
5403580,1,2,1,80,47,1,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,03,2,47,172.82572505
5403580,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,172.82572505
5403581,1,1,1,80,47,1,1,8,,2,,,6,,2,,2,,1,48,908526,2,1,03,1.4,47,246.24165507
5403581,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,246.24165507
5403581,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,246.24165507
5403582,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,137.21067594
5403585,1,2,1,80,47,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,4,47,187.78478902
5403585,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,187.78478902
5403587,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,157.45448158
5403590,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,195.24426261
5403590,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,195.24426261
5403591,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,122.25161197
5403591,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,03,,47,122.25161197
5403591,1,5,1,80,47,1,1,7,,2,,,12,POR PANDEMIA COVID 19,2,,2,,,,,2,1,03,4,47,122.25161197
5403592,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,47,193.44321294
5403592,1,5,1,80,47,1,1,3,,2,,,9,,2,,2,,2,,500000,2,1,03,3,47,193.44321294
5403594,1,1,1,80,47,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,2,47,172.8995506
5403594,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,1,48,1000000,2,1,03,1.4,47,172.8995506
5403597,1,2,1,80,47,1,1,8,,2,,,9,,2,,2,,1,48,908500,2,1,03,3,47,202.46182936
5403599,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,220.80407539
5403601,1,1,1,80,47,1,1,4,,2,,,10,,3,,2,,,,,3,1,03,4,47,181.88288802
5403601,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,181.88288802
5403602,1,1,1,80,47,1,1,3,,2,,,11,,2,,2,,,,,2,1,03,3,47,147.41356337
5403605,1,1,1,80,47,1,1,5,,2,,,8,,3,,2,,,,,3,1,03,4,47,173.94727038
5403606,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,147.41356337
5403607,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,47,173.94727038
5403607,1,2,1,80,47,1,1,4,,2,,,10,,3,,2,,,,,3,1,03,4,47,173.94727038
5403614,1,2,1,80,47,1,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,47,138.3564004
5403614,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,47,138.3564004
5403618,1,1,1,80,50,1,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,50,210.84041034
5403619,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,148.07266526
5403619,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,148.07266526
5403619,1,3,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,148.07266526
5403622,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,50,285.86444195
5403623,1,1,1,80,50,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,2,50,278.74936239
5403623,1,3,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,278.74936239
5403624,1,2,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,331.41067452
5403625,1,1,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,50,200.55952178
5403625,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,200.55952178
5403629,1,1,1,80,50,1,1,8,,2,,,4,,2,,2,,,,,2,1,03,4,50,356.20832731
5403629,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,356.20832731
5403630,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,302.37626035
5403631,1,1,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,50,248.20453029
5403632,1,2,1,80,50,1,1,3,,2,,,9,,1,,2,,,,,2,1,03,2,50,370.81943835
5403634,1,2,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,235.63806313
5403637,1,1,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,50,219.34799486
5403637,1,2,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,219.34799486
5403637,1,3,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,219.34799486
5403638,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,50,357.47342895
5403641,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,110.58583357
5403641,1,4,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,110.58583357
5403642,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,1,24,400000,2,1,03,3,52,204.6806711
5403642,1,6,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,204.6806711
5403644,1,1,1,80,52,1,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,52,155.21768702
5403647,1,1,1,80,52,1,1,8,,2,,,12,PANDEMIA,3,,2,,1,20,400000,3,1,03,1.4,52,209.14196915
5403647,1,2,1,80,52,1,1,8,,2,,,4,,2,,2,,,,,2,1,03,1.4,52,209.14196915
5403648,1,1,1,80,52,1,1,1,,2,,,1,,1,,2,,1,40,908000,2,1,03,1.4,52,235.0319967
5403648,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,235.0319967
5403651,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,229.51921287
5403655,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,139.66164828
5403655,1,3,1,80,52,1,1,4,,2,,,4,,1,4,2,,,,,1,1,03,3,52,139.66164828
5403657,1,1,1,80,52,1,1,7,,2,,,1,,1,2,2,,,,,1,1,03,2,52,127.57933556
5403658,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,52,181.86643393
5403658,1,2,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,181.86643393
5403658,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,181.86643393
5403659,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,137.12198756
5403660,1,1,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,127.57933556
5403660,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,127.57933556
5403663,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,3,52,137.12198756
5403667,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.2,54,510.38832003
5403667,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,510.38832003
5403669,1,1,1,80,54,1,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,54,455.90871632
5403670,1,1,1,80,54,1,1,8,,2,,,8,,2,,2,,,,,2,1,03,2,54,334.39885311
5403671,1,2,1,80,54,1,1,4,,2,,,1,,2,,2,,,,,2,1,03,3,54,340.20231048
5403674,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,294.03675348
5403675,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,405.61568287
5403676,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,396.29880129
5403676,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,396.29880129
5403677,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.4,54,396.29880129
5403677,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,396.29880129
5403677,1,3,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,396.29880129
5403678,1,2,1,80,54,1,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,54,439.74224005
5403678,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,439.74224005
5403680,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,2,,400000,2,1,03,1.4,54,409.86363385
5403681,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,334.39885311
5403682,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,54,419.66261784
5403687,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,379.16856837
5403688,1,2,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,421.35007406
5403690,1,3,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,63,135.12727129
5403690,1,4,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,63,135.12727129
5403693,1,1,1,80,66,1,1,9,QUERIA DESCANSAR,2,,,11,,3,,2,,,,,3,1,03,4,66,297.22959565
5403693,1,2,1,80,66,1,1,9,QUERIA DESCANSAR,2,,,11,,2,,2,,,,,2,1,03,3,66,297.22959565
5403693,1,3,1,80,66,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,297.22959565
5403696,1,2,1,80,66,1,1,9,NO DESEA TRABAJAR,2,,,11,,1,,2,,,,,2,1,03,4,66,256.32025192
5403697,1,1,1,80,66,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,320.71707673
5403697,1,2,1,80,66,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,3,66,320.71707673
5403699,1,1,1,80,66,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,66,344.74381275
5403701,1,1,1,80,66,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,66,320.71707673
5403701,1,2,1,80,66,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,66,320.71707673
5403702,1,1,1,80,66,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,1.4,66,367.35164669
5403703,1,2,1,80,66,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,188.23235459
5403708,1,2,1,80,66,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,66,517.68267299
5403708,1,4,1,80,66,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,517.68267299
5403709,1,2,1,80,66,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,66,344.74381275
5403712,1,1,1,80,66,1,1,7,,2,,,8,,2,,2,,,,,2,1,03,4,66,344.20455782
5403718,1,1,1,80,66,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,66,422.39154317
5403724,1,4,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,746.05050568
5403725,1,2,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,635.74779724
5403726,2,2,2,80,68,1,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,03,4,68,379.64871505
5403733,1,2,1,80,68,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,478.62190531
5403734,1,1,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,550.5277308
5403735,1,2,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,642.17348725
5403735,1,3,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,642.17348725
5403739,1,1,1,80,68,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,68,563.43301366
5403739,1,2,1,80,68,1,1,5,,2,,,10,,2,,2,,,,,3,1,03,4,68,563.43301366
5403740,1,1,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,68,550.9097975
5403741,1,2,1,80,68,1,1,5,,2,,,10,,2,,2,,1,48,900000,2,1,03,4,68,563.43301366
5403742,1,1,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,68,482.13307384
5403742,1,2,1,80,68,1,1,3,,2,,,8,,2,,2,,1,24,900000,2,1,03,4,68,482.13307384
5403743,1,2,1,80,68,1,1,4,,2,,,3,,2,,2,,,,,2,1,03,3,68,524.31461195
5403744,1,1,1,80,68,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,68,563.43301366
5403744,1,2,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,563.43301366
5403747,1,2,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,542.99705499
5403748,1,1,1,80,68,1,1,6,,2,,,9,,2,,2,,,,,2,1,03,4,68,510.74031282
5403749,1,1,1,80,68,1,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,03,4,68,528.9250856
5403749,1,2,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,68,528.9250856
5403749,1,4,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,528.9250856
5403750,1,2,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,759.86393727
5403752,1,1,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,68,634.58998972
