DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5398344,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5398344,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398345,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,3,15,1302.3581531
5398346,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5398346,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5398347,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,665.21370892
5398348,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,15,665.21370892
5398348,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398348,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5398349,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,665.21370892
5398349,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398350,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,2727.3762066
5398352,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398352,1,2,1,80,2,1,8,,2,,,1,,2,,1,200000,,,,2,1,03,1.1,15,665.21370892
5398353,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,15,2727.3762066
5398353,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5398353,1,4,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.4,15,2727.3762066
5398354,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,1.3,15,665.21370892
5398354,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,48,500000,2,1,03,1.4,15,665.21370892
5398354,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5398354,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5398355,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5398355,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398355,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5398355,1,6,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,1,50,700000,2,1,03,1.4,15,665.21370892
5398356,1,1,1,80,2,2,,,,1,4,4,,2,,2,,,,,2,1,03,,15,665.21370892
5398357,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398357,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5398357,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5398358,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399036,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,03,3,15,2727.3762066
5399037,1,2,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,03,3,15,665.21370892
5399037,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399038,1,1,1,80,2,1,4,,2,,,4,,2,,2,,1,25,500000,2,1,03,3,15,2727.3762066
5399038,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,2727.3762066
5399039,1,2,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,03,3,15,665.21370892
5399040,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399041,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,1947.288157
5399042,1,2,1,80,2,1,8,,2,,,9,,2,,2,,1,40,1200000,2,1,03,2,15,665.21370892
5399042,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399043,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,2727.3762066
5399043,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399044,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,40,908600,2,1,03,,15,665.21370892
5399044,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399045,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399046,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399046,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,2727.3762066
5399047,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5399048,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399049,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399050,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399050,1,3,1,80,2,1,4,,2,,,4,,2,,2,,1,30,700000,2,1,03,2,15,665.21370892
5399051,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,665.21370892
5399051,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399051,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399051,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399053,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5399053,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399055,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399057,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5399057,1,4,1,80,2,1,6,,2,,,11,,2,,2,,,,,2,1,03,2,15,665.21370892
5399058,1,1,1,80,2,1,9,POR LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399059,1,1,1,80,2,1,4,,2,,,4,,3,,2,,,,,3,1,03,3,15,665.21370892
5399059,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,665.21370892
5399059,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399060,1,1,1,80,2,1,5,,2,,,8,,3,,2,,,,,3,1,03,4,15,665.21370892
5399060,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399063,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399063,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399063,1,4,1,80,2,1,8,,2,,,9,,2,,2,,2,,908526,2,1,03,1.3,15,665.21370892
5399064,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399065,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399065,1,5,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,665.21370892
5399066,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,15,2727.3762066
5399066,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2727.3762066
5399067,1,1,1,80,2,1,7,,1,,2,1,,2,,2,,1,40,908526,2,1,03,2,15,2709.7196498
5399067,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2709.7196498
5399067,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2709.7196498
5399071,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399072,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,15,2338.116927
5399072,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,2338.116927
5399073,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399073,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399074,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5399074,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399075,1,2,1,80,2,1,4,,2,,,12,PERDIDA DE VISION,2,,2,,,,,2,1,03,4,15,1738.5160157
5399075,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,1738.5160157
5399075,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,1738.5160157
5399075,1,5,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,03,4,15,1738.5160157
5399077,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,2727.3762066
5399077,1,7,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,2727.3762066
5399078,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,1,,2,,2,,,,,2,1,03,1.4,15,665.21370892
5399081,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399082,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,15,665.21370892
5399082,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399083,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,665.21370892
5399085,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,908600,2,1,03,3,15,2727.3762066
5399090,1,1,1,80,2,1,9,MIEDO AL CONTAGIO POR COVID 19,2,,,1,,2,,2,,1,40,908526,2,1,03,1.3,15,665.21370892
5399090,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399090,1,3,1,80,2,2,,,,2,,,.,2,,2,,1,40,908526,2,1,03,,15,665.21370892
5399090,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399091,1,2,1,80,2,1,9,AISLAMIENTO PREVENTIVO POR COVID 19,2,,,1,,2,,2,,1,40,908526,2,1,03,2,15,1308.4701303
5399091,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,1308.4701303
5399092,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399093,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399094,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399095,1,1,1,80,2,1,4,,2,,,8,,2,,2,,1,40,908526,2,1,03,1.2,15,665.21370892
5399095,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399098,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399098,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399099,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399100,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399100,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399100,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399101,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399102,1,1,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399102,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399103,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,15,665.21370892
5399103,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,15,665.21370892
5399104,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,15,665.21370892
5399104,1,2,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,03,4,15,665.21370892
5399105,1,2,1,80,2,1,9,PANDEMIA COVID 19,2,,,12,PANDEMIA COVID 19,2,,2,,,,,2,1,03,1.4,15,1597.1790886
5399105,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,15,1597.1790886
5402337,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,889.26741651
5402337,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,889.26741651
5402337,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,889.26741651
5402339,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,1931.6422482
5402339,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1931.6422482
5402339,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1931.6422482
5402339,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1931.6422482
5402341,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,954.6483164
5402342,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,1598.6435974
5402342,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1598.6435974
5402342,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1598.6435974
5402343,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,3194.9470594
5402343,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,3194.9470594
5402343,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,3194.9470594
5402344,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1002.2051718
5402344,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1002.2051718
5402345,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1782.5653251
5402346,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,832.01224862
5402346,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,832.01224862
5402346,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,832.01224862
5402347,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1325.4273481
5402348,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,715.10768109
5402349,1,1,1,80,2,1,9,POR LA EDAD,2,,,4,,2,,2,,,,,2,1,03,4,68,715.10768109
5402351,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,1716.9745888
5402354,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,2931.9414925
5402355,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,715.10768109
5402357,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,2931.9414925
5402358,1,1,1,80,2,1,4,,1,,4,4,,2,,2,,2,,400000,2,1,03,4,68,715.10768109
5402358,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,68,715.10768109
5402358,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,500000,2,1,03,1.2,68,715.10768109
5402360,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,68,715.10768109
5404108,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,480.35260294
5404108,1,4,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,480.35260294
5404109,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,443.40516244
5404110,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,70,1599.0734365
5404110,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1599.0734365
5404111,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1471.4842925
5404112,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,508.76173098
5404113,1,2,1,80,2,1,7,,2,,,1,,2,,2,,2,,300000,2,1,03,1.4,70,1095.3113532
5404114,1,2,1,80,2,1,7,,2,,,1,,2,,2,,1,40,908526,2,1,03,4,70,534.10625592
5404114,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,534.10625592
5404116,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,829.72351485
5404116,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,829.72351485
5404117,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,4,70,994.48832589
5404117,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,994.48832589
5404117,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,994.48832589
5404117,1,6,1,80,2,2,,,,2,,,.,2,,2,,2,,400000,2,1,03,,70,994.48832589
5404118,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.4,70,877.83906753
5404118,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,877.83906753
5404118,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,877.83906753
5404118,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,877.83906753
5404119,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,70,734.77051821
5404120,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1580.4032614
5404120,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1580.4032614
5404121,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,625.95802593
5404121,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,625.95802593
5404122,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,03,,70,443.40516244
5404122,1,3,1,80,2,2,,,,2,,,.,2,,2,,2,,908526,2,1,03,,70,443.40516244
5404122,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,20,450000,2,1,03,,70,443.40516244
5404124,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,508.76173098
5404126,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1435.0763211
5404126,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,70,1435.0763211
5404127,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,443.40516244
5404127,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,70,443.40516244
5404127,1,4,1,80,2,1,3,,2,,,9,,2,,2,,2,,350000,2,1,03,2,70,443.40516244
5404128,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1025.4475194
5404128,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1025.4475194
5404128,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1025.4475194
5404128,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1025.4475194
5404129,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,1482.3856617
5404129,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,70,1482.3856617
5404130,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,700000,2,1,03,,70,687.96969778
5404130,1,4,1,80,2,2,,,,2,,,.,2,,2,,1,20,400000,2,1,03,,70,687.96969778
5404132,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,1.3,70,662.62517285
5404132,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,662.62517285
5404153,1,2,1,80,2,1,6,,2,,,9,,2,,2,,2,,99,2,1,03,4,76,4593.5032244
5404154,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,76,3156.2506547
5404154,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,76,3156.2506547
5404162,1,1,1,80,2,1,4,,1,,4,1,,2,,2,,2,,99,2,1,03,4,76,2143.6112432
5404162,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,2143.6112432
5404531,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1209.6647325
5404533,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1145.5586342
5404533,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1145.5586342
5404535,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1039.8207819
5404535,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1039.8207819
5404536,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,48,908526,2,1,03,4,23,1039.8207819
5404537,1,2,1,80,2,1,8,,2,,,9,,2,,2,,2,,300000,2,1,03,2,23,3089.9269092
5404538,3,5,3,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1473.9988141
5404538,3,6,3,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1473.9988141
5404539,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1974.1664455
5404539,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1974.1664455
5404539,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1974.1664455
5404539,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1974.1664455
5404540,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1039.8207819
5404541,1,1,1,80,2,1,4,,2,,,4,,2,,2,,2,,200000,2,1,03,2,23,2682.5018502
5404541,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2682.5018502
5404541,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2682.5018502
5404542,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1398.2170908
5404542,1,3,1,80,2,1,4,,2,,,4,,2,,2,,2,,800000,2,1,03,2,23,1398.2170908
5404545,1,1,1,80,2,1,7,,2,,,12,NO TIENE RECURSOS PARA INSTALAR UN NEGOCIO,2,,2,,1,60,600000,2,1,03,1.2,23,3706.1728057
5404545,1,3,1,80,2,1,2,,2,,,2,,,,2,,2,,200000,,1,03,2,23,3706.1728057
5404546,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1620.5310355
5404547,1,1,1,80,2,1,9,PERDIO LA VISTA,2,,,12,PERDIO LA VISTA,2,,2,,2,,350000,2,1,03,3,23,2376.250119
5404547,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,2376.250119
5404547,1,3,1,80,2,1,6,,2,,,9,,2,,2,,2,,300000,2,1,03,2,23,2376.250119
5404548,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,600000,2,1,03,2,23,2101.4606547
5404548,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2101.4606547
5404548,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2101.4606547
5404549,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,1866.9677321
5404550,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1628.4334421
5404551,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2803.0861736
5404551,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2803.0861736
5404552,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,23,3118.9327411
5404554,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,23,1039.8207819
5404554,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1039.8207819
5404557,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,1637.1085744
5404559,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1981.3531864
5404559,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1981.3531864
5404560,1,2,1,80,2,1,1,,2,,,8,,2,,2,,1,30,400000,2,1,03,2,23,1039.8207819
5404560,1,3,1,80,2,1,6,,2,,,6,,2,,2,,1,40,200000,2,1,03,4,23,1039.8207819
5404563,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1295.6521422
5404564,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2544.8289713
5404564,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2544.8289713
5404564,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2544.8289713
5404565,1,3,1,80,2,1,8,,2,,,9,,2,,2,,2,,200000,2,1,03,3,23,2290.013013
5404566,1,1,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,23,1538.820197
5404566,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.3,23,1538.820197
5404568,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,1252.5221438
5404569,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2184.0068204
5404569,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2184.0068204
5404571,1,2,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,23,1295.6521422
5404571,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,1295.6521422
5404572,1,1,1,80,2,1,7,,2,,,1,,2,,2,,1,48,908526,2,1,03,2,23,1228.7578641
5404572,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1228.7578641
5404573,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,23,3808.7377543
5404573,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,3808.7377543
5404573,1,7,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,3808.7377543
5404574,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,23,2774.6881291
5404574,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,2774.6881291
5404575,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,23,1228.7578641
5404575,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,23,1228.7578641
5404576,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,2246.4356205
5404576,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,2246.4356205
5404576,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,2246.4356205
5404577,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,547.91112695
5404580,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,547.91112695
5404580,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,50,547.91112695
