PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260207;02;2026;8512290;1;1;1;60;05;1;1149.2963219;05;1;6412;1;2;2;6;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;2850000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;1;2;;;2;;;2;;;1;780000;2;1;2600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;15;1;1;1;24;96;1;;13;CAMBIO DE PAIS;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;8;;1;2850000;64;6412;3322;15
20260207;02;2026;8512290;1;2;1;60;05;1;1149.2963219;05;1;8414;1;2;2;6;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;1;;6200000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;6200000;1;;3;;1;;1;12;35;1;;35;;;10;7;;1;;1;1;2;5;1;2;1;0;12;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;8;;1;6200000;84;8414;2144;30
20260207;02;2026;8512290;1;3;1;60;05;1;1149.2963219;05;1;1081;1;2;1;;1;;1;;1;2;1;1;1;;1;1;2;1;1;;2;2000000;2;;2;;;1;50000;2;;2;;2;;2;;;1;249095;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;35;2;;35;;;3;7;;1;;1;1;1;0;1;1;1;0;12;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;3;;1;2050000;10;1081;5246;3
20260207;02;2026;8512291;1;3;1;60;05;1;1077.8393891;05;1;4330;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;1;;2;12;40;;;40;;;1;2;;5;;2;;;;2;2;1;0;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;30;3;;1;800000;43;4330;7123;192
20260207;02;2026;8512291;1;5;1;60;05;1;1077.8393891;05;1;2100;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;46;;;46;;;4;7;;1;;1;1;1;20;1;1;1;12;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;30;3;;1;1750000;21;2100;9321;5
20260207;02;2026;8512291;1;6;1;60;05;1;1077.8393891;05;1;145;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;2;1;;2;800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;4;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;800000;01;0145;9213;1
20260207;02;2026;8512293;1;1;1;60;05;1;1092.7539475;05;1;2720;1;2;1;;2;4;1;7810;1;2;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;1;200000;2;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;5;;1;;1;2;1;8;1;1;1;0;72;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;45;1;;1;1750000;27;2720;9334;5
20260207;02;2026;8512294;1;1;1;60;05;1;1322.1277007;05;1;4791;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;4;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;1;;;;;;;;2000000;1;;3;;4;;2;12;40;;;40;;;3;1;;2;;2;;;;2;2;1;36;18;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2000000;47;4791;5244;60
20260207;02;2026;8512296;1;1;1;60;05;1;1322.1277007;05;1;9329;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;1400000;1;1400000;1;700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;43;;;43;;;10;7;;1;;1;2;1;23;1;1;1;0;4;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;60;8;;1;2000000;93;9329;5414;96
20260207;02;2026;8512297;1;1;1;60;05;1;1552.2337231;05;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;2200000;1;;3;;8;;2;12;70;;;14;1;;1;1;;2;;2;;;;2;2;1;0;2;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;;3;;1;2200000;96;9602;5142;160
20260207;02;2026;8512298;1;2;1;60;05;1;964.01491876;05;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;500000;1;0;300000;0;0;0;;;;;;;;;;;;;;;;;;;;2;;;2;;1;2;200000;1;;3;;11;RESPONSABILIDADES FAMILIARES;2;12;20;2;;20;;;1;6;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;3;3;;1;200000;56;5619;5212;60
20260207;02;2026;8512299;1;1;1;60;05;1;1552.2337231;05;1;6492;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;5;7;;1;;1;2;1;7;1;1;1;3;15;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;2;;1;2500000;64;6492;4311;72
20260207;02;2026;8512300;1;1;1;60;05;1;1207.1682026;05;1;3600;1;2;1;;2;1;1;7820;1;2;1;1;1;;1;1;1;1;1;;2;3200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;8;7;;1;;1;1;1;18;1;1;1;0;96;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;2;11;;9;8;;1;3200000;36;3600;2411;72
20260207;02;2026;8512301;1;1;1;60;05;1;1035.4329847;05;1;6910;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;2500000;1;0;0;1200000;0;0;;;;;;;;;;;;;;;;;;;;2;;;2;;1;2;1300000;1;;3;;3;;2;12;30;2;;30;;;1;7;;1;;3;;;;2;2;1;0;300;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;10;DE LA PENSION;1;1300000;69;6910;2611;264
20260207;02;2026;8512303;1;1;1;60;05;1;704.43337273;05;1;4111;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;800000;1;;3;;3;;2;12;44;;;44;;;2;9;;3;;1;4;2;20;1;1;1;24;48;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;1;2;2;5;;40;3;;1;800000;41;4111;7112;240
20260207;02;2026;8512303;1;2;1;60;05;1;704.43337273;05;1;8544;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1423000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;6;;1;;1;1;1;3;1;1;1;36;48;3;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;1750000;85;8544;9112;42
20260207;02;2026;8512304;1;2;1;60;05;1;1441.0482956;05;1;8553;1;2;2;6;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2250000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;128000;2;2;;;2;;;2;;;1;1980000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;6;7;;1;;1;1;1;8;1;1;1;0;50;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;60;3;;1;2250000;85;8553;4120;30
20260207;02;2026;8512305;1;1;1;60;05;1;1209.4217328;05;1;6910;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;1;;1700000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;1700000;1;;3;;3;;2;12;40;;;40;;;1;5;;1;;3;;;;2;2;1;6;252;2;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;10;DE LA PENSION;1;1700000;69;6910;2611;36
20260207;02;2026;8512312;1;3;1;60;05;1;849.03047689;05;1;4664;1;2;2;12;1;;1;;2;2;1;1;1;;1;1;1;1;1;;1;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;5;7;;1;;1;1;1;7;1;1;1;12;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;45;8;;1;1600000;46;4664;4311;24
20260207;02;2026;8512313;1;1;1;60;05;1;1010.4589857;05;1;4711;1;2;1;;1;;1;;2;2;1;1;1;;1;1;1;1;1;;2;2250000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;1;65000;2;2;;;2;;;1;250000;2;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;60;;;60;;;10;7;;1;;1;1;1;24;1;1;1;1;120;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;8;;1;2250000;47;4711;5223;8
20260207;02;2026;8512314;1;1;1;60;05;1;1896.9786041;05;1;4724;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;1;1;;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1100000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;37;2;;37;;;3;7;;2;;2;;;;2;2;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;;35;3;;1;700000;47;4724;4321;12
20260207;02;2026;8512315;1;1;1;60;05;1;1099.5612671;05;1;8544;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;1;5500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;5000000;1;5000000;1;5000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;15;1;1;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;15;8;;1;5500000;85;8544;2310;24
20260207;02;2026;8512316;1;1;1;60;05;1;1266.0526521;05;1;6910;1;2;2;12;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;3;3;1;;3800000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;3800000;1;;3;;4;;2;12;40;;;40;;;5;7;;1;;3;;;;1;2;1;84;96;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;90;10;DE LA PENSION;1;3800000;69;6910;4110;360
20260207;02;2026;8512316;1;2;1;60;05;1;1266.0526521;05;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;4;;1;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;2;;;1;2500000;1;2500000;1;1250000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;35;3;ES EL TIEMPO ESTIPULADO;35;;;10;7;;1;;1;2;1;20;1;1;1;0;156;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;40;5;;1;2500000;85;8530;2330;26
20260207;02;2026;8512317;1;1;1;60;05;1;1405.0273856;05;1;5320;1;2;2;6;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;200000;2;;2;;;2;;2;;2;;2;;2;;;1;90000;1;2;;;2;;;2;;;2;;;1;180000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;11;;1;1;1;1;1;1;1;3;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;60;5;;1;200000;53;5320;4225;12
20260207;02;2026;8512317;1;2;1;60;05;1;1405.0273856;05;1;5320;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;160000;1;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;8;1;1;1;12;62;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;1;1;2;1;1;11;;60;5;;1;2000000;53;5320;3119;49
20260207;02;2026;8512318;1;1;1;60;05;1;3477.643572;05;1;6201;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;4000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;4000000;1;;3;;3;;2;12;50;;;50;;;1;2;;1;;1;2;2;20;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;;30;2;;1;4000000;62;6201;2512;240
20260207;02;2026;8512318;1;2;1;60;05;1;3477.643572;05;1;6512;1;2;1;;1;;1;;2;2;1;2;1;;1;1;1;1;1;;2;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;2500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;10;1;1;1;2;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;3;;1;5000000;65;6512;3321;124
20260206;02;2026;8512319;1;1;1;60;08;1;506.16385042;08;1;3600;1;2;2;12;2;1;1;7820;1;2;1;1;1;;1;1;1;1;1;;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;1;2;;;2;;;2;;;2;;;1;1400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;6;;1;;1;2;1;20;1;1;1;36;120;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;2;;1;1800000;36;3600;9613;72
20260206;02;2026;8512319;1;2;1;60;08;1;506.16385042;08;1;2100;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;1;1;29;1;1;1;24;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;2;;1;2000000;21;2100;3116;120
20260206;02;2026;8512319;1;4;1;60;08;1;506.16385042;08;1;6120;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2300000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;1;50000;2;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;40;;;40;;;10;7;;1;;1;1;1;0;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;2300000;61;6120;4222;1
20260206;02;2026;8512319;1;5;1;60;08;1;506.16385042;08;1;8220;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;1;50000;2;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;1;1;4;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;2;;1;2500000;82;8220;4222;24
20260207;02;2026;8512320;1;1;1;60;08;1;967.37052495;08;1;5611;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;53000;2;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;1;1;1;1;5;12;4;;3;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;11;;15;3;;1;1423500;56;5611;9112;12
20260207;02;2026;8512321;1;1;1;60;08;1;721.45432371;08;1;4711;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;1000000;1;;3;;3;;2;12;98;;;98;;;2;1;;2;;2;;;;2;2;1;0;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;5;;1;1000000;47;4711;5223;180
20260207;02;2026;8512321;1;2;1;60;08;1;721.45432371;08;1;4711;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;80;;;80;;;2;1;;11;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;;47;4711;5223;12
20260207;02;2026;8512322;1;1;1;60;08;1;822.64649562;08;1;4719;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;150000;1;;3;;3;;2;12;12;2;;12;;;1;1;;2;;2;;;;2;2;1;0;36;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;150000;47;4719;9334;144
20260207;02;2026;8512322;1;2;1;60;08;1;822.64649562;08;1;4752;1;1;;;1;;2;;2;2;2;2;1;;1;1;2;1;1;;2;700000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;72;;;72;;;3;7;;2;;2;;;;2;2;1;36;200;4;;13;SE LE VENCIERON LOS DOCUMENTOS SEGURO SOAT DEL CARRO Y NO LOS HA RENOVADO;2;;;;;;;;2;;;;1;1;1;1;1;2;2;1;2;2;;2;1;2;2;1;2;2;1;2;;70;5;;1;700000;47;4752;5223;144
20260207;02;2026;8512322;1;3;1;60;08;1;822.64649562;08;1;4111;1;1;;;1;;2;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;2;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1000000;1;;1;;1;;2;7;48;;;48;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;1;2;2;1;2;;60;5;;1;1000000;41;4111;9313;1
20260207;02;2026;8512323;1;1;1;60;08;1;852.69200905;08;1;4724;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;0;;;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;;;;;;;;0;1;;1;;3;;1;11;10;2;;15;;;1;1;;2;;2;;;;2;2;1;48;12;3;;13;EL JEFE DE HOGAR PERSONA CON LA TRABAJABA QUEDO INCAPACITADO;2;;;;;;;;1;35;1;1;1;1;1;2;1;2;2;1;2;2;;1;1;1;1;2;2;1;1;14;;;3;;1;0;47;4724;5223;84
20260207;02;2026;8512323;1;2;1;60;08;1;852.69200905;08;1;2310;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;1;1;;2;1600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;48;;;48;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;1;1;8;;45;3;;1;1600000;23;2310;5230;3
20260207;02;2026;8512324;1;1;1;60;08;1;697.11553904;08;1;4761;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;;3;;3;;2;12;40;;;40;;;1;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;5;;1;600000;47;4761;5221;6
