PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260208;02;2026;8521224;1;3;1;70;70;1;306.80377029;70;;1;10;1;;;;40;2000000;2;;;;;;;2;;2;;2634;;;
20260208;02;2026;8521224;1;4;1;70;70;1;306.80377029;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521226;1;4;1;70;70;1;241.56357251;70;1;;;;;;;;;1;36;0;6;1;2;2;2;;2;;.;5223;47;4711
20260208;02;2026;8521226;1;5;1;70;70;1;241.56357251;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521227;1;2;1;70;70;1;265.4504268;70;1;;;;;;;;;1;24;0;3;4;1;2;2;;2;;.;9111;81;8121
20260208;02;2026;8521231;1;2;1;70;70;1;167.62610651;70;1;;;;;;;;;1;540;2;8;4;10;2;2;;2;;.;4311;84;8412
20260208;02;2026;8521232;1;2;1;70;70;1;255.51542046;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521233;1;1;1;70;70;1;74.732078872;70;1;;;;;;;;;1;168;0;5;2;10;2;3;;2;;.;5321;86;8610
20260208;02;2026;8521233;1;2;1;70;70;1;74.732078872;70;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;7522;31;3110
20260208;02;2026;8521234;1;1;1;70;70;1;146.82433993;70;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521234;1;3;1;70;70;1;146.82433993;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521236;1;1;1;70;70;1;130.43489609;70;;1;10;1;;;;48;1300000;1;24;0;1;1;10;2;2;;2;;5321;5321;86;8610
20260207;02;2026;8521238;1;1;1;70;73;1;551.08889583;73;1;;;;;;;;;1;12;2;4;1;4;2;2;;2;;.;3322;45;4530
20260207;02;2026;8521238;1;2;1;70;73;1;551.08889583;73;;1;12;1;;;;44;3000000;1;3;1;8;4;10;2;2;;2;;2310;2310;85;8544
20260207;02;2026;8521239;1;1;1;70;73;1;327.16695279;73;;1;8;1;;;;44;1200000;1;2;2;8;1;8;2;2;;2;;5223;5223;47;4719
20260207;02;2026;8521239;1;2;1;70;73;1;327.16695279;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521241;1;1;1;70;73;1;336.17731093;73;1;;;;;;;;;1;180;2;5;2;10;2;3;;2;;.;4110;84;8412
20260208;02;2026;8521241;1;2;1;70;73;1;336.17731093;73;1;;;;;;;;;1;180;2;5;1;2;2;3;;2;;.;5223;47;4772
20260208;02;2026;8521242;1;1;1;70;73;1;303.67224675;73;1;;;;;;;;;1;310;2;5;2;10;2;3;;2;;.;5412;84;8423
20260208;02;2026;8521243;1;2;1;70;73;1;381.31470622;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521244;1;1;1;70;73;1;321.90447327;73;1;;;;;;;;;1;24;0;3;1;3;2;2;;2;;.;9211;93;9329
20260208;02;2026;8521244;1;2;1;70;73;1;321.90447327;73;;1;52;1;;;;48;1750000;2;;;;;;;2;;2;;1420;;;
20260208;02;2026;8521245;1;1;1;70;73;1;252.50293456;73;1;;;;;;;;;1;156;0;4;4;1;2;2;;2;;.;5221;47;4721
20260208;02;2026;8521249;1;3;1;70;73;1;334.91420635;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521252;1;1;1;70;73;1;206.87577719;73;1;;;;;;;;;1;240;1;3;6;4;2;2;;2;;.;5120;56;5611
20260208;02;2026;8521253;1;1;1;70;73;1;246.32077845;73;1;;;;;;;;;1;240;5;5;2;10;2;3;;2;;.;5412;84;8423
20260208;02;2026;8521253;1;2;1;70;73;1;246.32077845;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521254;1;2;1;70;73;1;405.4496384;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521255;1;1;1;70;73;1;246.32077845;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521255;1;2;1;70;73;1;246.32077845;73;1;;;;;;;;;1;250;5;4;5;2;2;2;;2;;.;7132;45;4520
20260208;02;2026;8521256;1;1;1;70;73;1;246.32077845;73;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;1120;13;1311
20260208;02;2026;8521256;1;2;1;70;73;1;246.32077845;73;1;;;;;;;;;1;72;0;3;1;5;2;2;;2;;.;1412;56;5611
20260208;02;2026;8521257;1;2;1;70;73;1;219.11689373;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521257;1;3;1;70;73;1;219.11689373;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521258;1;1;1;70;73;1;322.94770312;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521258;1;2;1;70;73;1;322.94770312;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521259;1;1;1;70;73;1;314.47448615;73;1;;;;;;;;;1;36;1;3;1;9;2;2;;2;;.;5414;80;8010
20260208;02;2026;8521260;1;1;1;70;73;1;320.60399112;73;1;;;;;;;;;1;240;1;3;1;5;2;2;;2;;.;8153;14;1410
20260208;02;2026;8521261;1;1;1;70;73;1;216.76228504;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521262;1;1;1;70;73;1;334.03947143;73;1;;;;;;;;;1;240;5;4;7;3;2;2;;2;;.;8341;01;0112
20260208;02;2026;8521263;1;3;1;70;73;1;339.63413362;73;1;;;;;;;;;1;8;0;2;1;4;2;2;;2;;.;5131;56;5611
20260208;02;2026;8521263;1;4;1;70;73;1;339.63413362;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521264;1;1;1;70;73;1;320.60399112;73;1;;;;;;;;;1;4;5;8;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521266;1;1;1;70;73;1;270.9528563;73;1;;;;;;;;;1;300;0;5;1;10;2;3;;2;;.;7212;29;2910
20260208;02;2026;8521266;1;2;1;70;73;1;270.9528563;73;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;9111;81;8121
20260208;02;2026;8521267;1;1;1;70;73;1;454.08465915;73;;1;12;1;;;;44;1750000;1;48;0;1;1;4;2;2;;2;;8332;8332;49;4923
20260208;02;2026;8521267;1;3;1;70;73;1;454.08465915;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521268;1;1;1;70;73;1;257.51737599;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521268;1;2;1;70;73;1;257.51737599;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521269;1;2;1;70;73;1;410.87591523;73;;1;10;1;;;;44;1750000;1;36;0;6;1;7;2;2;;2;;4110;8153;14;1410
20260208;02;2026;8521270;1;1;1;70;73;1;342.12952835;73;1;;;;;;;;;1;24;5;3;4;1;2;2;;2;;.;8321;49;4921
20260208;02;2026;8521272;1;1;1;70;73;1;320.60399112;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521273;1;2;1;70;;1;1562.8864229;76;;1;12;1;;;;44;1000000;1;12;0;7;4;1;2;2;;2;;5329;5212;56;5619
20260208;02;2026;8521273;1;4;1;70;;1;1562.8864229;76;;1;20;1;;;;48;900000;1;4;0;8;4;1;2;2;;2;;5120;5120;55;5511
20260208;02;2026;8521273;1;5;1;70;;1;1562.8864229;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521275;1;1;1;70;;1;405.84564311;76;;1;8;4;;;;30;1000000;1;5;2;8;4;1;2;2;;2;;5223;9112;81;8121
20260208;02;2026;8521275;1;4;1;70;;1;405.84564311;76;1;;;;;1;;40;2000000;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521276;1;1;1;70;;1;284.09195018;76;1;;;;;;;;;1;24;2;8;1;10;2;2;;2;;.;9211;01;0121
20260208;02;2026;8521276;1;2;1;70;;1;284.09195018;76;1;;;;;;;;;1;15;2;8;4;1;2;2;;2;;.;3123;41;4111
20260208;02;2026;8521276;1;3;1;70;;1;284.09195018;76;;1;8;1;;;;48;3000000;1;1;3;8;1;4;2;2;;2;;3153;3153;50;5021
20260208;02;2026;8521277;1;2;1;70;;1;284.09195018;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521278;1;3;1;70;;1;1298.706058;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521279;1;1;1;70;;1;907.27893797;76;1;;;;;;;;;1;408;0;5;2;10;2;3;;2;;.;4321;52;5224
20260208;02;2026;8521279;1;2;1;70;;1;907.27893797;76;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;5120;56;5619
20260208;02;2026;8521280;1;2;1;70;;1;358.44907684;76;;1;8;1;;;;48;1750000;1;1;1;8;1;10;2;2;;2;;4110;5223;47;4771
20260208;02;2026;8521281;1;1;1;70;;1;324.67651449;76;1;;;;;;;;;1;24;2;5;1;10;2;3;;2;;.;9112;38;3811
20260208;02;2026;8521281;1;2;1;70;;1;324.67651449;76;;1;36;1;;;;48;2000000;1;8;2;8;4;10;2;2;;2;;5230;4110;84;8413
20260208;02;2026;8521281;1;3;1;70;;1;324.67651449;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521281;1;4;1;70;;1;324.67651449;76;1;;;;;;;;;1;400;2;4;4;1;2;2;;2;;.;6111;01;0113
20260206;02;2026;8521283;1;2;1;70;76;1;145.35253831;76;1;;;;;;;;;1;14;0;3;3;1;2;2;;2;;.;5311;97;9700
20260206;02;2026;8521283;1;3;1;70;76;1;145.35253831;76;;1;6;1;;;;42;1750909;1;2;0;4;1;9;2;2;;2;;8142;7224;25;2511
20260206;02;2026;8521283;1;4;1;70;76;1;145.35253831;76;;1;24;1;;;;42;1750909;2;;;;;;;2;;2;;8160;;;
20260208;02;2026;8521284;1;1;1;70;76;1;1099.7426913;76;;1;2;1;;;;72;1750909;1;1;2;1;1;7;2;1;1;1;2000000;9112;9112;85;8523
20260208;02;2026;8521284;1;2;1;70;76;1;1099.7426913;76;1;;;;;;;;;1;4;0;3;4;2;2;2;;2;;.;5142;96;9602
20260208;02;2026;8521285;1;1;1;70;76;1;113.69798552;76;1;;;;;;;;;1;72;0;3;4;2;2;2;;2;;.;9211;01;0123
20260208;02;2026;8521285;1;5;1;70;76;1;113.69798552;76;;1;4;3;;;;48;1750905;1;2;0;6;3;1;2;2;;2;;9111;9111;97;9700
20260208;02;2026;8521287;1;5;1;70;76;1;2282.9043356;76;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;9111;81;8121
20260208;02;2026;8521289;1;2;1;70;76;1;1815.734813;76;1;;;;;1;;40;1200000;1;0;3;8;3;1;2;2;;1;300000;.;5311;97;9700
20260208;02;2026;8521291;1;1;1;70;76;1;1217.9613594;76;;1;4;1;;;;48;1780000;1;19;0;8;4;1;2;2;;2;;5414;9520;47;4781
20260208;02;2026;8521292;1;1;1;70;76;1;1069.3929264;76;1;;;;;;;;;1;180;0;5;4;1;2;3;;2;;.;3257;70;7020
20260208;02;2026;8521292;1;2;1;70;76;1;1069.3929264;76;1;;;;;;;;;1;480;0;3;1;9;2;2;;2;;.;4225;27;2790
20260208;02;2026;8521293;1;1;1;70;76;1;1326.4637677;76;;1;4;1;;;;48;1750000;1;5;0;3;1;3;2;2;;2;;9613;5223;47;4721
20260208;02;2026;8521294;1;1;1;70;76;1;943.03217267;76;1;;;;;;;;;1;1;0;8;1;2;2;2;;1;400000;.;9313;41;4111
20260208;02;2026;8521294;1;2;1;70;76;1;943.03217267;76;1;;;;;;;;;1;120;0;5;1;10;2;3;;2;;.;9112;55;5511
20260208;02;2026;8521294;2;1;2;70;76;1;943.03217267;76;1;;;;;;;;;1;350;0;7;1;4;2;2;;2;;.;5223;10;1081
20260208;02;2026;8521294;2;3;2;70;76;1;943.03217267;76;1;;;;;;;;;1;72;0;4;1;2;2;2;;2;;.;4110;46;4649
20260208;02;2026;8521295;1;1;1;70;76;1;1529.8484227;76;1;;;;;;;;;1;366;0;3;1;10;2;2;;2;;.;5112;49;4921
20260208;02;2026;8521295;1;3;1;70;76;1;1529.8484227;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521296;1;1;1;70;76;1;1329.4653441;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521298;1;1;1;70;76;1;750.95732257;76;1;;;;;;;;;1;33;0;4;4;1;2;2;;2;;.;9111;81;8121
20260208;02;2026;8521298;2;3;2;70;76;1;750.95732257;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521298;3;1;3;70;76;1;750.95732257;76;1;;;;;;;;;1;132;0;5;1;10;2;3;;2;;.;1221;46;4631
20260208;02;2026;8521299;1;2;1;70;76;1;1141.2135097;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521299;1;3;1;70;76;1;1141.2135097;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521300;1;1;1;70;76;1;1245.6512935;76;1;;;;;;;;;1;72;0;4;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521301;1;3;1;70;76;1;1073.7243439;76;;1;24;1;;;;24;1750000;2;;;;;;;2;;2;;3512;;;
20260208;02;2026;8521303;1;2;1;70;76;1;1105.8877271;76;;1;24;1;;;;46;1750000;1;2;0;8;1;4;2;2;;2;;9613;5223;47;4771
20260208;02;2026;8521304;1;2;1;70;76;1;1712.2831022;76;1;;;;;;;;;1;180;1;3;1;6;2;2;;2;;.;2330;85;8530
20260208;02;2026;8521306;1;1;1;70;76;1;797.36592757;76;1;;;;;;;;;1;360;0;5;4;2;2;3;;2;;.;1420;47;4719
20260208;02;2026;8521306;1;2;1;70;76;1;797.36592757;76;1;;;;;;;;;1;204;0;7;6;2;2;2;;2;;.;5223;47;4719
20260208;02;2026;8521308;1;1;1;70;76;1;604.83994365;76;;1;2;1;;;;44;3000000;1;0;3;6;1;6;2;2;;1;3500000;3341;4226;82;8299
20260208;02;2026;8521309;1;2;1;70;76;1;792.5002181;76;1;;;;;;;;;1;5;0;4;1;2;2;2;;2;;.;7412;95;9522
20260208;02;2026;8521309;1;3;1;70;76;1;792.5002181;76;;1;4;1;;;;48;1750000;1;0;3;2;1;6;2;2;;1;1200000;5223;5223;10;1081
20260208;02;2026;8521310;1;1;1;70;76;1;201.637608;76;1;;;;;;;;;1;468;0;7;1;10;2;3;;2;;.;8142;21;2100
20260208;02;2026;8521310;1;2;1;70;76;1;201.637608;76;1;;;;;;;;;1;109;0;6;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521311;1;1;1;70;76;1;191.86535057;76;;1;20;1;;;;44;2000000;1;5;0;6;1;10;1;1;1;2;;5329;5329;86;8621
20260208;02;2026;8521311;1;4;1;70;76;1;191.86535057;76;1;;;;;;;;;1;324;0;5;1;6;2;3;;2;;.;5414;47;4711
20260208;02;2026;8521312;1;1;1;70;76;1;126.54948654;76;1;;;;;;;;;1;4;0;4;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521317;1;3;1;70;76;1;1141.8030638;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521319;1;1;1;70;76;1;937.93667757;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521320;1;1;1;70;76;1;856.58156598;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521321;1;1;1;70;76;1;809.89731961;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521324;1;1;1;70;76;1;746.51208796;76;;1;12;1;;;;48;2000000;1;12;0;8;1;5;2;2;;2;;5321;4110;96;9603
20260208;02;2026;8521325;1;1;1;70;76;1;972.48599053;76;1;;;;;;;;;1;180;0;4;1;10;2;2;;2;;.;5120;56;5611
20260208;02;2026;8521326;1;1;1;70;76;1;1043.617101;76;1;;;;;;;;;1;12;0;5;1;10;2;3;;2;;.;5411;84;8423
20260208;02;2026;8521329;1;2;1;70;76;1;720.92019278;76;1;;;;;;;;;1;360;0;4;1;3;2;2;;2;;.;9112;68;6820
20260208;02;2026;8521330;1;5;1;70;76;1;1262.6923201;76;1;;;;;;;;;1;122;0;3;4;1;2;3;;2;;.;5141;96;9602
20260208;02;2026;8521331;1;1;1;70;76;1;1645.3582632;76;1;;;;;;;;;1;200;0;4;1;2;2;2;;2;;.;9313;41;4111
20260208;02;2026;8521331;1;2;1;70;76;1;1645.3582632;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521334;1;1;1;70;76;1;607.97993709;76;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521335;1;2;1;70;76;1;928.55807444;76;1;;;;;;;;;1;18;2;2;1;3;2;2;;2;;.;2411;46;4669
20260208;02;2026;8521336;1;1;1;70;76;1;782.83999063;76;1;;;;;;;;;1;160;2;3;1;4;2;2;;2;;.;3142;01;0121
20260208;02;2026;8521337;1;2;1;70;76;1;1683.8274078;76;1;;;;;1;;40;1000000;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521339;1;1;1;70;76;1;751.00311021;76;;1;1;1;;;;48;1300000;1;0;2;8;1;2;2;2;;1;1300000;9313;9313;41;4111
20260208;02;2026;8521341;1;3;1;70;76;1;1089.8759491;76;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521343;1;1;1;70;81;1;225.15663473;81;1;;;;;;;;;1;180;0;8;3;1;2;2;;2;;.;9111;97;9700
20260208;02;2026;8521343;1;2;1;70;81;1;225.15663473;81;1;;;;;2;5;;2000000;1;3;0;4;1;3;2;2;;2;;.;7212;25;2511
20260208;02;2026;8521346;1;1;1;70;81;1;183.05898384;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521349;1;1;1;70;81;1;183.05898384;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521350;1;1;1;70;81;1;526.18827207;81;;1;8;1;;;;40;2000000;1;2;0;6;4;6;2;2;;2;;2263;2263;42;4210
20260208;02;2026;8521351;1;1;1;70;81;1;204.68784975;81;;1;8;1;;;;40;4000000;1;2;0;8;4;10;2;2;;2;;2411;2411;84;8412
20260208;02;2026;8521351;1;2;1;70;81;1;204.68784975;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521352;1;1;1;70;81;1;204.68784975;81;1;;;;;;;;;1;14;0;5;2;10;2;3;;2;;.;4110;86;8621
20260208;02;2026;8521352;1;2;1;70;81;1;204.68784975;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521353;1;1;1;70;81;1;166.41725804;81;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260207;02;2026;8521357;2;2;2;70;85;1;709.64052983;85;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260207;02;2026;8521357;2;3;2;70;85;1;709.64052983;85;;1;4;1;;;;40;1000000;1;1;2;6;1;3;2;2;;1;1400000;9313;9122;45;4520
20260208;02;2026;8521359;1;2;1;70;85;1;471.95205605;85;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;8324;49;4921
20260208;02;2026;8521365;1;3;1;70;85;1;526.02834197;85;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521365;1;4;1;70;85;1;526.02834197;85;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521371;1;2;1;70;86;1;60.564725665;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521372;1;1;1;70;86;1;127.13050157;86;1;;;;;;;;;1;12;0;4;4;2;2;2;;2;;.;3512;95;9511
20260208;02;2026;8521372;1;2;1;70;86;1;127.13050157;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521373;1;1;1;70;86;1;95.514075551;86;1;;;;;;;;;1;24;0;4;4;2;2;2;;2;;.;9313;41;4112
20260208;02;2026;8521373;1;2;1;70;86;1;95.514075551;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521373;1;3;1;70;86;1;95.514075551;86;;1;8;4;;;;44;1500000;1;2;0;8;4;10;2;2;;2;;3512;3512;86;8610
20260208;02;2026;8521375;1;2;1;70;86;1;147.99809748;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521376;1;2;1;70;86;1;143.09819553;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521377;1;2;1;70;86;1;137.12661908;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521378;1;2;1;70;86;1;60.959242634;86;1;;;;;;;;;1;76;5;8;4;1;2;2;;2;;.;7533;95;9529
20260208;02;2026;8521378;1;3;1;70;86;1;60.959242634;86;;1;4;4;;;;50;750000;1;5;5;8;4;4;2;2;;2;;2652;2652;90;9007
20260208;02;2026;8521378;1;4;1;70;86;1;60.959242634;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521379;1;1;1;70;86;1;119.91034596;86;;1;3;1;;;;50;1700000;1;5;5;8;4;5;2;2;;2;;2341;2341;85;8511
20260208;02;2026;8521379;1;4;1;70;86;1;119.91034596;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521380;1;2;1;70;86;1;143.09819553;86;;1;3;4;;;;50;1700000;1;5;5;8;4;3;2;2;;2;;9313;9313;41;4112
20260208;02;2026;8521381;1;2;1;70;86;1;127.52501853;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521381;1;3;1;70;86;1;127.52501853;86;;1;7;4;;;;50;1500000;1;5;5;8;4;3;2;2;;2;;9313;9313;41;4111
20260208;02;2026;8521381;1;4;1;70;86;1;127.52501853;86;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521383;1;2;1;70;88;1;56.502569159;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521383;2;3;2;70;88;1;56.502569159;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521387;1;2;1;70;88;1;58.704370579;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521387;1;3;1;70;88;1;58.704370579;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521389;1;1;1;70;88;1;75.798700611;88;;1;4;1;;;;40;2000000;1;1;2;8;1;8;2;2;;1;1423500;9112;9112;81;8121
20260208;02;2026;8521389;1;2;1;70;88;1;75.798700611;88;;1;6;4;;;;40;2500000;1;2;0;8;4;8;2;2;;2;;3422;3422;84;8412
20260208;02;2026;8521389;1;4;1;70;88;1;75.798700611;88;1;;;;;;4;;2000000;1;1;2;8;1;4;2;2;;2;;.;5223;47;4719
20260208;02;2026;8521391;1;1;1;70;88;1;56.91250151;88;;1;3;4;;;;40;2500000;1;1;1;8;4;9;2;2;;2;;9613;9613;84;8412
20260208;02;2026;8521391;1;4;1;70;88;1;56.91250151;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521395;1;2;1;70;88;1;72.801889934;88;1;;;;;;;;;1;12;5;3;1;8;2;2;;2;;.;3341;55;5511
20260208;02;2026;8521395;1;5;1;70;88;1;72.801889934;88;1;;;;;;;;;1;360;5;5;1;6;2;3;;2;;.;2330;85;8530
20260208;02;2026;8521397;1;2;1;70;88;1;54.996581498;88;1;;;;;;;;;1;36;5;3;4;1;2;2;;2;;.;5223;47;4771
20260208;02;2026;8521398;1;2;1;70;88;1;58.704370579;88;;1;3;4;;;;48;1500000;1;1;2;8;4;2;2;2;;2;;9313;9313;41;4111
20260208;02;2026;8521400;1;1;1;70;88;1;51.738637736;88;1;;;;;;;;;1;240;5;3;4;10;2;3;;2;;.;3359;84;8412
20260208;02;2026;8521400;1;4;1;70;88;1;51.738637736;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521401;1;1;1;70;88;1;60.496239648;88;1;;;;;;;;;1;72;5;4;1;6;2;2;;2;;.;9112;55;5511
20260208;02;2026;8521405;1;2;1;70;88;1;68.26510248;88;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521406;1;1;1;70;88;1;80.377535124;88;1;;;;;;;;;1;300;0;5;2;8;2;3;;2;;.;9112;84;8412
20260208;02;2026;8521409;1;1;1;70;88;1;49.520368652;88;1;;;;;;;;;1;2;1;4;1;2;2;2;;2;;.;9112;55;5511
20260207;02;2026;8521410;1;2;1;70;91;1;105.39065156;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260207;02;2026;8521411;1;2;1;70;91;1;107.75246585;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521412;1;2;1;70;91;1;247.5767238;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521412;1;3;1;70;91;1;247.5767238;91;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260207;02;2026;8521413;1;2;1;70;94;1;43.600357336;94;1;;;;;;;;;1;1;0;2;4;1;2;2;;2;;.;9622;96;9609
20260208;02;2026;8521414;1;2;1;70;94;1;60.065308164;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521416;1;3;1;70;94;1;72.001590064;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521418;1;2;1;70;94;1;65.665612973;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521418;1;3;1;70;94;1;65.665612973;94;;1;6;1;;;;50;2000000;2;;;;;;;2;;2;;7115;;;
20260208;02;2026;8521418;1;5;1;70;94;1;65.665612973;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521418;1;6;1;70;94;1;65.665612973;94;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521425;1;1;1;70;95;1;82.783058619;95;1;;;;;;;;;1;192;3;4;4;10;2;2;;2;;.;8350;84;8413
20260208;02;2026;8521427;1;1;1;70;97;1;39.10050241;97;1;;;;;;;;;1;24;5;8;4;1;2;2;;2;;.;3230;86;8699
20260208;02;2026;8521427;1;2;1;70;97;1;39.10050241;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521427;1;5;1;70;97;1;39.10050241;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260208;02;2026;8521428;1;2;1;70;97;1;24.601015411;97;;1;3;1;;;;40;1200000;1;2;3;6;1;5;2;2;;2;;4321;4321;47;4711
20260208;02;2026;8521429;1;1;1;70;97;1;22.701834399;97;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
