PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260311;03;2026;8546965;1;1;1;60;66;1;224.91105601;66;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;250000;1;;1;;3;;2;12;15;2;;15;;;1;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;20;3;;1;250000;96;9602;5141;288
20260311;03;2026;8546966;1;1;1;60;66;1;510.71418472;66;1;4752;1;2;1;;1;;1;;1;1;1;1;1;;1;1;2;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;245000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;1;2;1;3;1;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;5;;1;2000000;47;4752;5223;7
20260311;03;2026;8546968;1;1;1;60;66;1;766.40938814;66;1;8544;1;2;2;4;1;;1;;2;2;2;2;1;;1;1;1;1;2;;2;5000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;44;;;44;;;10;7;;1;;1;2;1;20;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;40;5;;1;5000000;85;8544;2310;48
20260311;03;2026;8546968;1;2;1;60;66;1;766.40938814;66;1;1690;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;2875000;2;;2;;;2;;2;;2;;2;;2;;;1;245000;1;1;62000;1;2;;;2;;;2;;;1;1337100;1;1337100;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;10;1;1;1;0;18;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;2;;1;2875000;16;1690;1211;36
20260311;03;2026;8546969;1;1;1;60;66;1;1919.990339;66;1;7310;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2000000;1;;3;;8;;2;12;44;;;44;;;1;8;;1;;1;1;2;20;1;1;1;6;90;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;8;;1;2000000;73;7310;3521;36
20260311;03;2026;8546969;1;2;1;60;66;1;1919.990339;66;1;5611;1;2;1;;1;;1;;1;1;1;1;1;;1;1;2;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;874000;2;;1;874000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;6;7;;1;;1;2;1;10;1;1;2;;;;;;;2;;;;;;;;2;;;;1;1;1;1;2;2;1;1;2;2;;1;1;1;2;2;2;1;1;2;;35;3;;1;2000000;56;5611;1412;40
20260311;03;2026;8546971;1;1;1;60;66;1;106.87453329;66;1;5611;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;1;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;4;7;;2;;2;;;;2;2;1;3;56;1;;13;CAMBIO DE CIUDAD;2;;;;;;;;2;;;;1;2;1;1;2;2;1;2;2;2;;2;1;2;2;2;2;1;1;3;;5;2;;1;1200000;56;5611;3434;12
20260311;03;2026;8546972;1;1;1;60;66;1;113.75019167;66;1;8010;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;1750000;2;;1;300000;2;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;850000;2;;2;;2;;2;;1;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;1;;1;1;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;30;2;;1;1750000;80;8010;5414;12
20260311;03;2026;8546972;1;2;1;60;66;1;113.75019167;66;1;8010;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;1750000;2;;1;250000;2;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;1;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;60;;;60;;;10;7;;1;;1;1;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;5;;30;2;;1;1750000;80;8010;5414;8
20260311;03;2026;8546975;1;1;1;60;66;1;207.74022919;66;1;5613;1;2;2;2;1;;1;;1;2;1;1;1;;1;1;2;1;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;67000;2;2;;;2;;;2;;;1;711750;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;44;;;44;;;4;7;;1;;1;2;1;0;1;1;1;0;6;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;1750000;56;5613;2411;1
20260311;03;2026;8546975;1;2;1;60;66;1;207.74022919;66;1;6312;1;1;;;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;4;;;900000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;;;;;;;;800000;1;;3;;3;;2;12;60;;;60;;;10;4;;2;;2;;;;2;2;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;11;;30;3;;1;800000;63;6312;9621;36
20260311;03;2026;8546975;1;4;1;60;66;1;207.74022919;66;1;5611;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;1;1;;2;1500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;54;;;54;;;4;7;;5;;2;;;;2;2;1;1;11;1;;3;;2;;;;;;;;2;;;;1;2;1;1;2;2;2;2;2;2;;2;2;1;1;2;2;1;2;2;;20;3;;1;1500000;56;5611;5230;6
20260311;03;2026;8546978;1;1;1;60;66;1;225.61203181;66;1;1020;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;100000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;70000;1;;3;;5;;2;12;15;2;;15;;;1;1;;2;;2;;;;2;2;1;25;120;1;;11;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;1;14;;;3;;1;70000;10;1020;7514;180
20260311;03;2026;8546978;1;3;1;60;66;1;225.61203181;66;1;1410;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1745000;2;;2;;;2;;2;;2;;2;;2;;;1;245000;2;1;200000;2;2;;;2;;;1;180000;2;1;1420000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;60;3;;1;1745000;14;1410;8153;48
20260311;03;2026;8546979;1;1;1;60;66;1;211.46425576;66;1;4111;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2300000;1;;3;;1;;2;12;48;;;48;;;1;2;;4;;2;;;;2;2;1;2;24;4;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;20;2;;1;2300000;41;4111;3123;240
20260311;03;2026;8546980;1;1;1;60;66;1;1273.8944336;66;1;6202;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;10000000;1;400000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4800000;2;;1;4800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;1;;1;;1;1;1;10;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;10000000;62;6202;2511;48
20260311;03;2026;8546980;1;2;1;60;66;1;1273.8944336;66;1;1410;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;1;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;1125500;2;;1;1125500;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;7;;1;;1;1;1;3;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;35;3;;1;2500000;14;1410;2163;24
20260311;03;2026;8546984;1;1;1;60;66;1;510.71418472;66;1;5320;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;874000;2;;1;874000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;7;;1;;1;2;1;20;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;8;;1;2000000;53;5320;3341;90
20260311;03;2026;8546984;1;2;1;60;66;1;510.71418472;66;1;1104;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;1;4000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;1875500;2;;1;1875500;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;15;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;8;;1;4000000;11;1104;2141;42
20260311;03;2026;8546988;1;1;1;60;66;1;202.65879708;66;1;9491;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;2100000;1;;3;;4;;2;12;30;2;;30;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;2100000;94;9491;2636;342
20260311;03;2026;8546989;1;1;1;60;66;1;163.01485936;66;1;145;1;2;1;;1;;1;;1;1;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;5;1;0;1;1;1;1;7;;;;;;;;;;;2;;;;;;;;227840000;12;96000000;0;14400000;24000000;0;0;72000000;18000000;0;2;;1;4000000;;;;;1;1;2025;1;1;;;2000000;1;;3;;6;;2;12;48;;;48;;;4;8;;1;;1;2;1;22;1;1;1;1;24;1;;10;;1;12;3334;6820;3;0;1;1;2;;;;2;;;;;;;;;;;;;2;1;1;2;1;1;8;;120;2;;1;2000000;01;0145;1120;240
20260311;03;2026;8546989;1;2;1;60;66;1;163.01485936;66;1;145;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;4;1;;3;;2;;;;2;2;1;15;15;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;1800000;01;0145;4311;120
20260311;03;2026;8546990;1;1;1;60;66;1;220.00431954;66;1;8610;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;2;9200000;1;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;4500000;1;9000000;1;4500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;1;;1;1;1;19;1;1;1;0;72;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;2;8;;10;3;;1;9200000;86;8610;2212;144
20260311;03;2026;8546993;1;2;1;60;66;1;668.76377433;66;1;8412;1;2;2;12;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;2750000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;;;;;;;2750000;1;;3;;3;;2;12;40;;;40;;;10;7;;1;;1;1;2;16;1;2;1;0;120;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;12;2;;1;2750000;84;8412;7212;192
20260311;03;2026;8546994;1;1;1;60;66;1;467.2064415;66;1;8610;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;1;3000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;1375500;1;3000000;1;1375500;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;20;1;1;1;9;46;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;2;;1;3000000;86;8610;5321;120
20260311;03;2026;8546994;1;2;1;60;66;1;467.2064415;66;1;1313;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;1;;1;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;1;2;;;2;;;2;;;2;;;1;875000;2;;1;875000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;8;7;;1;;1;1;1;15;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;8;;1;2000000;13;1313;4321;70
20260311;03;2026;8546995;1;1;1;60;66;1;817.14269555;66;1;113;1;1;;;1;;1;;2;2;2;2;7;;9;9;9;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;3;8;;2;;2;;;;2;2;1;0;120;7;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;3;;90;8;;1;1200000;01;0113;6111;144
20260311;03;2026;8546995;1;5;1;60;66;1;817.14269555;66;1;8010;1;2;1;;1;;1;;1;1;1;1;1;;1;1;1;1;2;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;248000;1;2;;;2;;;2;;;2;;;1;1400000;1;850000;1;750000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;1;1;5;1;1;1;0;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;8;;1;2000000;80;8010;5414;60
20260311;03;2026;8546997;1;1;1;60;66;1;283.48089917;66;1;4520;2;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;2;1;1;1;7;;;;;;;;;;;1;8000000;1;2500000;3000000;0;800000;0;;;;;;;;;;;;;;;;;;;;1;1;2025;1;1;;;3300000;1;;3;;3;;2;12;44;;;44;;;2;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;28;2;;1;3300000;45;4520;7125;216
20260311;03;2026;8546997;1;2;1;60;66;1;283.48089917;66;1;4771;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;4000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;2300000;1;;1;;4;;2;8;44;;;44;;;1;1;;1;;1;2;2;10;2;2;1;5;0;5;;2;;1;20;5221;4781;4;2500000;1;5;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;2;;1;4800000;47;4771;2163;36
20260311;03;2026;8546998;1;1;1;60;66;1;201.39452929;66;1;7111;1;2;2;12;1;;1;;2;2;2;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;20000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;2;2;;;;;;;;20000000;1;;3;;3;;1;12;40;;;40;;;7;1;;1;;1;1;2;10;1;2;1;0;36;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;14;;;2;;1;20000000;71;7111;1211;72
20260311;03;2026;8546999;1;2;1;60;66;1;191.57378301;66;1;4721;1;2;2;5;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;44;;;44;;;3;7;;1;;1;1;1;0;1;1;1;0;5;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;20;3;;1;2000000;47;4721;9321;3
20260311;03;2026;8546999;1;3;1;60;66;1;191.57378301;66;1;9700;1;2;1;;1;;1;;1;2;1;1;3;;2;2;2;2;1;;2;2000000;2;;2;;;1;300000;2;;2;;2;;2;;;1;249095;1;1;130000;2;2;;;2;;;2;;;1;1420000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;1;2;;1;;1;1;1;3;1;1;1;0;12;3;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;30;3;;1;2300000;97;9700;9111;24
20260311;03;2026;8547002;1;1;1;60;66;1;184.80362841;66;1;8220;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2700000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;600000;2;1;2700000;2;;1;860000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;21;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;11;;20;1;;1;2700000;82;8220;3123;64
20260311;03;2026;8547002;1;2;1;60;66;1;184.80362841;66;1;4711;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;3;;2;2600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;65000;2;2;;;2;;;2;;;1;2600000;2;;1;860000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;20;1;1;1;4;19;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;1;;1;2600000;47;4711;4321;12
20260311;03;2026;8547003;1;2;1;60;66;1;226.78471934;66;1;4111;1;1;;;1;;2;;2;2;2;2;1;;2;2;2;2;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;60;;;60;;;2;2;;2;;2;;;;2;2;1;10;24;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;2;2;2;;40;8;;1;1200000;41;4111;9313;7
20260311;03;2026;8547004;1;1;1;60;66;1;114.79852502;66;1;9529;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;300000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;300000;1;;1;;3;;2;12;30;2;;30;;;1;1;;3;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;2;14;;;8;;1;300000;95;9529;7531;12
20260311;03;2026;8547004;1;2;1;60;66;1;114.79852502;66;1;8559;1;2;2;12;1;;1;;1;2;1;1;1;;1;1;1;1;3;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;2;1;1;1;0;3;1;;12;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;8;;1;1750905;85;8559;5312;24
20260311;03;2026;8547005;1;1;1;60;66;1;565.17438014;66;1;5630;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;1350000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;4;7;;1;;2;;;;2;2;1;2;12;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;5;;1;1350000;56;5630;5132;8
20260311;03;2026;8547007;1;1;1;60;66;1;234.77447584;66;1;4711;1;2;2;12;1;;1;;1;2;1;2;1;;1;1;1;1;2;;1;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;650000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;7;7;;1;;1;2;1;8;1;1;1;2;72;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;8;;1;2000000;47;4711;5230;12
20260311;03;2026;8547008;1;1;1;60;66;1;197.31494364;66;1;5611;1;1;;;1;;1;;2;2;2;2;1;;2;2;2;2;1;;2;1300000;2;;2;;;1;80000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;42;;;42;;;4;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;5;2;;1;1380000;56;5611;9411;72
