PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20260311;03;2026;8542864;1;1;1;10;94;1;44.005222101;94;1;1;1;46;3;1980;1;2;;2;;1;;1;1;510_05;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260311;03;2026;8542864;1;2;1;10;94;1;44.005222101;94;1;2;2;40;5;1985;2;2;;1;8;1;;1;1;510_04;;3;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20260311;03;2026;8542864;1;3;1;10;94;1;44.005222101;94;1;3;1;21;8;2004;3;1;2;1;1;1;;1;1;510_05;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542864;1;4;1;10;94;1;44.005222101;94;1;4;1;17;1;2009;3;1;2;1;1;1;;1;1;510_05;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20260311;03;2026;8542864;1;5;1;10;94;1;44.005222101;94;1;5;1;15;6;2010;3;1;2;1;1;1;;1;1;510_05;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20260311;03;2026;8542864;1;6;1;10;94;1;44.005222101;94;1;6;1;11;4;2014;3;1;2;1;1;1;;1;1;510_05;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260311;03;2026;8542864;1;7;1;10;94;1;44.005222101;94;1;1;1;4;3;2022;3;1;2;1;1;1;;1;1;510_05;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;1;0;;;;;;
20260311;03;2026;8542864;1;8;1;10;94;1;44.005222101;94;1;8;1;84;8;1941;5;3;;3;;1;;1;1;510_05;;5;;;1;3;;;3;4;4;3;3;3;3;3;2;2;;1;0;;;;2;1;1
20260311;03;2026;8542866;1;1;1;10;94;1;76.378820063;94;1;1;1;25;11;2000;1;2;;2;;1;;1;1;510_05;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;2;;2;;2;1;1
20260311;03;2026;8542866;1;2;1;10;94;1;76.378820063;94;1;2;2;25;7;2000;2;2;;2;;1;;1;1;510_04;;1;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20260311;03;2026;8542866;1;3;1;10;94;1;76.378820063;94;1;3;1;7;3;2018;3;1;2;2;;1;;1;1;510_05;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260311;03;2026;8542866;1;4;1;10;94;1;76.378820063;94;1;4;2;14;5;2011;9;2;;2;;1;;1;1;510_04;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20260311;03;2026;8542867;1;1;1;10;94;1;33.947116998;94;1;1;2;27;5;1998;1;1;8;1;7;2;2;2;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1
20260311;03;2026;8542867;1;2;1;10;94;1;33.947116998;94;1;2;2;11;8;2014;3;1;1;2;;2;2;2;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20260311;03;2026;8542867;1;3;1;10;94;1;33.947116998;94;1;3;1;9;7;2016;3;1;1;2;;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20260311;03;2026;8542867;1;4;1;10;94;1;33.947116998;94;1;4;1;8;9;2017;3;1;1;2;;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;;;
20260311;03;2026;8542867;1;5;1;10;94;1;33.947116998;94;1;1;1;5;6;2020;3;1;1;2;;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;0;;;;;;
20260311;03;2026;8542867;1;6;1;10;94;1;33.947116998;94;1;1;1;0;5;2025;3;1;1;2;;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;2;1;2;;;;;;;;;;;
20260311;03;2026;8542867;1;7;1;10;94;1;33.947116998;94;1;7;1;66;9;1959;4;2;;2;;2;2;2;6;;;2;1;8;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20260311;03;2026;8542867;1;8;1;10;94;1;33.947116998;94;1;8;2;56;6;1969;4;2;;2;;2;2;2;1;580_01;;2;1;7;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260311;03;2026;8542867;1;9;1;10;94;1;33.947116998;94;1;9;1;24;10;2001;6;1;8;1;7;2;2;2;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542867;1;10;1;10;94;1;33.947116998;94;1;10;2;22;10;2003;3;1;8;1;7;2;2;2;1;580_01;;6;;;1;3;;;4;3;4;4;3;2;4;2;1;2;;3;2;;;;1;2;1
20260311;03;2026;8542867;1;11;1;10;94;1;33.947116998;94;1;11;2;12;11;2013;3;1;8;1;7;2;2;2;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260311;03;2026;8542868;1;1;1;10;94;1;59.719162514;94;1;1;1;48;;;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542868;1;2;1;10;94;1;59.719162514;94;1;2;2;39;9;1986;2;2;;2;;2;2;2;1;580_01;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260311;03;2026;8542868;1;3;1;10;94;1;59.719162514;94;1;3;1;15;10;2010;3;1;2;2;;2;2;2;1;580_01;;6;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260311;03;2026;8542868;1;4;1;10;94;1;59.719162514;94;1;4;1;13;2;2013;3;1;2;2;;2;2;2;1;580_01;;6;;;2;;;;4;4;4;4;4;3;4;4;1;1;1;4;0;;;;;;
20260311;03;2026;8542868;1;5;1;10;94;1;59.719162514;94;1;5;2;10;4;2015;3;1;2;1;1;2;2;2;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;
20260311;03;2026;8542868;1;6;1;10;94;1;59.719162514;94;1;6;1;8;;;3;1;2;1;1;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542868;1;7;1;10;94;1;59.719162514;94;1;2;2;6;1;2020;3;1;2;1;1;2;2;2;1;580_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542869;1;1;1;10;94;1;49.123626329;94;1;1;2;44;5;1981;1;2;;2;;2;2;2;1;510_05;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20260311;03;2026;8542869;1;2;1;10;94;1;49.123626329;94;1;2;1;43;7;1982;2;2;;2;;2;2;2;1;510_05;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260311;03;2026;8542869;1;3;1;10;94;1;49.123626329;94;1;3;2;19;7;2006;3;1;1;1;2;2;2;2;1;510_05;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542869;1;4;1;10;94;1;49.123626329;94;1;5;1;12;12;2013;3;2;;1;2;2;2;2;1;510_05;;6;;;1;3;;;4;3;4;4;4;2;4;3;2;2;;1;0;;;;;;
20260311;03;2026;8542869;1;5;1;10;94;1;49.123626329;94;1;5;2;24;12;2001;3;1;1;1;2;2;2;2;1;510_05;;2;1;6;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;1;2;1
20260311;03;2026;8542869;1;6;1;10;94;1;49.123626329;94;1;6;1;25;12;2000;7;2;;2;;2;2;2;1;510_05;;2;1;5;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260311;03;2026;8542870;1;1;1;10;94;1;64.759695458;94;1;1;2;35;9;1990;1;3;;1;5;1;;1;1;510_04;;6;;;1;1;3;210000;4;4;4;4;4;4;4;4;1;2;;3;1;;;;1;2;1
20260311;03;2026;8542870;1;2;1;10;94;1;64.759695458;94;1;2;2;15;5;2010;3;1;1;2;;1;;1;1;510_04;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20260311;03;2026;8542870;1;3;1;10;94;1;64.759695458;94;1;3;1;9;5;2016;3;1;1;2;;1;;1;1;510_05;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542870;1;4;1;10;94;1;64.759695458;94;1;4;2;8;9;2017;3;1;1;2;;1;;1;1;510_04;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542870;1;5;1;10;94;1;64.759695458;94;1;5;1;64;4;1961;4;3;;3;;1;;1;1;510_05;;5;;;1;3;;;3;3;3;3;3;3;3;3;2;2;;1;0;;;;2;1;1
20260311;03;2026;8542871;1;1;1;10;94;1;46.495821598;94;1;1;1;35;;;1;2;;2;;2;2;2;6;;;2;1;2;1;1;4;;4;4;4;4;4;4;4;4;1;2;;8;2;413;5;413;2;1;1
20260311;03;2026;8542871;1;2;1;10;94;1;46.495821598;94;1;2;2;33;7;1992;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;2;1
20260311;03;2026;8542871;1;3;1;10;94;1;46.495821598;94;1;3;1;10;5;2015;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;
20260311;03;2026;8542871;1;4;1;10;94;1;46.495821598;94;1;2;1;2;4;2023;3;1;2;1;1;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260311;03;2026;8542872;1;1;1;10;95;1;293.99351804;95;1;1;1;47;1;1979;1;3;;3;;1;;1;6;;;4;;;2;;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260311;03;2026;8542872;1;2;1;10;95;1;293.99351804;95;1;2;1;64;8;1961;13;3;;3;;1;;1;6;;;4;;;2;;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;2;1;1
20260311;03;2026;8542873;1;1;1;10;95;1;251.05084494;95;1;1;1;48;10;1977;1;3;;3;;1;;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260311;03;2026;8542873;1;2;1;10;95;1;251.05084494;95;1;3;2;42;2;1984;2;3;;3;;1;;2;1;310_03;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260311;03;2026;8542873;1;3;1;10;95;1;251.05084494;95;1;3;1;20;3;2005;3;1;2;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542873;1;4;1;10;95;1;251.05084494;95;1;4;2;12;4;2013;3;2;;1;1;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260311;03;2026;8542874;1;1;1;10;95;1;62.762711234;95;1;1;1;29;2;1997;1;2;;3;;2;2;2;6;;;2;1;2;1;1;3;218000;4;4;4;4;4;4;4;4;1;1;2;10;9;729;6;411;2;1;1
20260311;03;2026;8542874;1;2;1;10;95;1;62.762711234;95;1;2;2;26;3;1999;2;2;;2;;2;2;2;6;;;2;1;1;1;1;3;320000;4;4;4;4;4;4;4;4;1;2;;11;2;313;8;313;1;2;1
20260311;03;2026;8542876;1;1;1;10;95;1;86.298727947;95;1;1;2;52;8;1973;1;3;;2;;1;;1;6;;;3;2;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;2;1
20260311;03;2026;8542876;1;2;1;10;95;1;86.298727947;95;1;2;2;17;3;2009;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20260311;03;2026;8542876;1;3;1;10;95;1;86.298727947;95;1;3;1;31;12;1994;3;1;1;2;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;2;1;1
20260311;03;2026;8542877;1;1;1;10;95;1;62.762711234;95;1;1;2;32;11;1993;1;2;;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;4;413;6;413;1;2;1
20260311;03;2026;8542877;1;2;1;10;95;1;62.762711234;95;1;2;2;15;3;2011;3;1;1;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;4;0;;;;;;
20260311;03;2026;8542878;1;1;1;10;95;1;69.736345816;95;1;1;2;35;4;1990;1;2;;3;;2;2;1;5;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542878;1;2;1;10;95;1;69.736345816;95;1;2;1;14;8;2011;3;1;1;2;;1;;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20260311;03;2026;8542878;1;3;1;10;95;1;69.736345816;95;1;3;2;32;6;1993;13;3;;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542879;1;1;1;10;95;1;126.07415449;95;1;1;2;41;8;1984;1;2;;2;;1;;1;6;;;2;1;2;1;1;1;88000;4;4;4;4;4;4;4;4;1;2;;8;4;613;5;613;1;2;1
20260311;03;2026;8542879;1;2;1;10;95;1;126.07415449;95;1;2;1;54;2;1972;2;2;;3;;1;;1;6;;;2;1;1;1;1;1;200000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542879;1;3;1;10;95;1;126.07415449;95;1;3;1;13;7;2012;3;1;1;1;2;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260311;03;2026;8542880;1;1;1;10;95;1;345.19491179;95;1;1;2;45;1;1981;1;2;;2;;2;1;1;6;;;3;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542880;1;2;1;10;95;1;345.19491179;95;1;2;1;50;6;1975;2;3;;3;;1;;1;6;;;3;1;1;1;3;;;3;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1
20260311;03;2026;8542880;1;3;1;10;95;1;345.19491179;95;1;1;1;18;7;2007;3;1;1;1;2;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;8;0;841;2;;2;1;1
20260311;03;2026;8542880;1;4;1;10;95;1;345.19491179;95;1;1;2;5;8;2020;3;1;1;1;2;1;;1;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;
20260311;03;2026;8542881;1;1;1;10;95;1;69.736345816;95;1;1;2;25;12;2000;1;2;;3;;1;;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;119;5;119;1;2;1
20260311;03;2026;8542882;1;1;1;10;95;1;62.762711234;95;1;2;1;53;4;1972;1;3;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;3;4;4;4;4;4;1;2;;4;4;;;;2;1;1
20260311;03;2026;8542882;1;2;1;10;95;1;62.762711234;95;1;2;2;39;2;1987;2;3;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542882;1;3;1;10;95;1;62.762711234;95;1;3;2;18;8;2007;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542883;1;1;1;10;95;1;86.298727947;95;1;1;2;22;11;2003;1;2;;2;;1;;1;6;;;6;;;1;1;3;219000;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20260311;03;2026;8542884;1;1;1;10;97;1;11.843885852;97;1;1;1;59;10;1966;1;2;;3;;2;2;2;1;220_03;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;715;5;715;2;1;1
20260311;03;2026;8542884;1;2;1;10;97;1;11.843885852;97;1;2;2;31;10;1994;2;2;;2;;2;2;2;1;680_03;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;2;1
20260311;03;2026;8542884;1;3;1;10;97;1;11.843885852;97;1;2;2;11;11;2014;3;1;2;2;;2;2;2;1;680_03;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
20260311;03;2026;8542884;1;4;1;10;97;1;11.843885852;97;1;1;1;8;5;2017;3;1;2;1;1;2;2;2;1;680_01;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542885;1;1;1;10;97;1;11.843885852;97;1;1;1;31;3;1995;1;2;;3;;1;;1;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260311;03;2026;8542886;1;1;1;10;97;1;15.791847802;97;1;1;2;59;12;1966;1;3;;3;;2;2;2;1;260_02;;2;2;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20260311;03;2026;8542886;1;2;1;10;97;1;15.791847802;97;1;1;2;13;9;2012;3;1;1;2;;2;2;2;1;60_01;;6;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20260311;03;2026;8542887;1;1;1;10;97;1;17.765828778;97;1;1;2;22;11;2003;1;2;;2;;2;2;2;1;260_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542888;1;1;1;10;97;1;26.710574196;97;1;1;1;34;4;1991;1;3;;3;;2;2;2;1;600_01;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;1;1;10;1;213;5;11;2;1;1
20260311;03;2026;8542888;1;2;1;10;97;1;26.710574196;97;1;2;2;33;6;1992;2;2;;3;;2;2;2;1;700_03;;2;1;1;1;1;1;110000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542888;1;3;1;10;97;1;26.710574196;97;1;3;2;15;7;2010;3;1;2;1;1;2;2;2;1;600_07;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20260311;03;2026;8542888;1;4;1;10;97;1;26.710574196;97;1;2;1;13;6;2012;3;1;2;1;1;2;2;2;1;600_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20260311;03;2026;8542888;1;5;1;10;97;1;26.710574196;97;1;2;1;7;9;2018;3;1;2;1;1;2;2;2;1;600_01;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;
20260311;03;2026;8542889;1;1;1;10;97;1;15.791847802;97;1;1;2;58;2;1968;1;3;;3;;2;2;2;1;260_02;;4;;;1;1;1;70000;4;4;3;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20260311;03;2026;8542889;1;2;1;10;97;1;15.791847802;97;1;2;1;22;3;2004;3;1;1;2;;2;2;2;1;530_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260311;03;2026;8542890;1;1;1;10;97;1;15.791847802;97;1;1;2;69;7;1956;1;3;;3;;2;2;2;1;220_02;;4;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542890;1;2;1;10;97;1;15.791847802;97;1;2;2;42;6;1983;3;1;1;2;;2;2;2;1;220_03;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542890;1;3;1;10;97;1;15.791847802;97;1;3;2;16;8;2009;8;1;2;2;;2;2;2;1;220_02;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20260311;03;2026;8542890;1;4;1;10;97;1;15.791847802;97;1;2;1;13;2;2013;8;1;2;2;;2;2;2;1;220_03;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20260311;03;2026;8542891;1;1;1;10;97;1;81.68794728;97;1;1;1;52;11;1973;1;2;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;2;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260311;03;2026;8542891;1;2;1;10;97;1;81.68794728;97;1;2;2;41;10;1984;2;2;;3;;2;2;2;1;260_02;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260311;03;2026;8542891;1;3;1;10;97;1;81.68794728;97;1;2;1;17;10;2008;3;1;2;2;;2;2;2;1;260_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20260311;03;2026;8542891;1;4;1;10;97;1;81.68794728;97;1;1;2;10;2;2016;3;1;2;1;1;2;2;2;1;260_02;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;;;
20260311;03;2026;8542892;1;1;1;10;99;1;74.590882106;99;1;1;1;22;12;2003;1;2;;2;;2;2;2;6;;;6;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;3;3;1
20260311;03;2026;8542893;1;1;1;10;99;1;60.685552066;99;1;1;1;78;7;1947;1;3;;3;;1;;1;1;580_01;;2;1;2;1;3;;;4;4;4;3;3;4;4;4;1;2;;3;1;;;;2;1;1
20260311;03;2026;8542893;1;2;1;10;99;1;60.685552066;99;1;2;2;72;5;1953;2;3;;3;;1;;1;1;570_02;;2;1;1;1;3;;;4;4;4;3;3;4;4;4;2;2;;1;0;;;;1;2;1
20260311;03;2026;8542893;1;3;1;10;99;1;60.685552066;99;1;1;1;28;4;1997;3;1;2;1;1;1;;1;1;580_01;;6;;;1;3;;;3;1;4;3;3;2;2;2;2;2;;1;0;;;;2;1;1
20260311;03;2026;8542894;1;1;1;10;99;1;62.17400815;99;1;1;1;16;7;2009;1;2;;2;;1;;1;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;0;;1;;;;
20260311;03;2026;8542894;1;2;1;10;99;1;62.17400815;99;1;1;1;14;9;2011;6;2;;2;;1;;1;1;580_01;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20260311;03;2026;8542895;1;1;1;10;99;1;73.046171217;99;1;1;2;28;6;1997;1;2;;3;;2;2;2;1;570_01;;2;2;;1;1;1;248000;4;4;4;4;4;4;4;4;1;2;;12;4;413;9;413;1;2;1
20260311;03;2026;8542896;1;1;1;10;99;1;57.092324376;99;1;1;1;29;12;1996;1;2;;2;;2;2;2;6;;;2;1;2;1;1;3;218900;4;4;4;4;4;4;4;4;1;2;;10;10;613;7;613;2;1;1
20260311;03;2026;8542896;1;2;1;10;99;1;57.092324376;99;1;2;2;30;3;1996;2;2;;2;;2;2;2;6;;;2;1;1;1;1;3;218900;4;4;4;4;4;4;4;4;1;2;;10;10;1022;7;1022;1;2;1
20260311;03;2026;8542896;1;3;1;10;99;1;57.092324376;99;1;2;1;4;10;2021;3;1;2;1;1;2;2;2;6;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;
20260311;03;2026;8542897;1;1;1;10;99;1;73.046171217;99;1;1;2;47;12;1978;1;2;;3;;2;2;2;6;;;4;;;1;1;3;218900;4;4;4;4;4;4;4;4;1;2;;10;10;411;7;411;1;2;1
20260311;03;2026;8542898;1;1;1;10;99;1;67.732798099;99;1;1;1;22;6;2003;1;2;;2;;2;2;2;6;;;1;1;2;1;1;1;120000;4;4;4;4;4;3;4;4;1;2;;6;2;;3;;2;1;1
20260311;03;2026;8542898;1;2;1;10;99;1;67.732798099;99;1;2;2;19;11;2006;2;2;;2;;2;2;2;5;;;1;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;9;6;811;6;811;1;2;1
20260313;03;2026;8542899;1;1;1;10;;2;517.20358328;08;1;1;1;55;11;1970;1;2;;3;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;1;;;;2;1;1
20260313;03;2026;8542899;1;2;1;10;;2;517.20358328;08;1;2;2;47;10;1978;2;3;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20260313;03;2026;8542900;1;1;1;10;;2;813.94929791;08;1;1;1;37;5;1988;1;2;;3;;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20260313;03;2026;8542901;1;1;1;10;;2;813.94929791;08;1;1;1;53;10;1972;1;2;;3;;1;;1;6;;;6;;;1;1;1;70036;4;4;3;4;4;4;4;4;1;2;;3;3;;;;2;1;1
20260313;03;2026;8542902;1;1;1;10;;2;517.20358328;08;1;1;1;64;10;1961;1;2;;3;;1;;1;6;;;2;1;2;1;1;1;70036;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8542902;1;2;1;10;;2;517.20358328;08;1;2;2;52;11;1973;2;2;;3;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;1;2;1
20260313;03;2026;8542903;1;1;1;10;;2;916.68823491;08;1;1;2;19;1;2007;1;2;;2;;1;;1;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20260313;03;2026;8542903;1;2;1;10;;2;916.68823491;08;1;2;1;19;1;2007;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20260313;03;2026;8542903;1;3;1;10;;2;916.68823491;08;1;1;2;1;6;2024;3;1;1;1;2;2;2;2;6;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;;;
20260313;03;2026;8542904;1;1;1;10;;2;788.804432;08;1;1;1;42;4;1983;1;3;;2;;1;;1;6;;;2;1;2;1;1;1;70036;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20260313;03;2026;8542904;1;2;1;10;;2;788.804432;08;1;2;2;33;11;1992;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1
20260313;03;2026;8542904;1;3;1;10;;2;788.804432;08;1;2;1;11;4;2014;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20260313;03;2026;8542905;1;1;1;10;;2;832.99898829;08;1;1;1;47;3;1979;1;2;;2;;1;;1;6;;;2;1;2;1;1;1;70036;4;4;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1
20260313;03;2026;8542905;1;2;1;10;;2;832.99898829;08;1;2;2;47;11;1978;2;2;;2;;1;;1;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20260313;03;2026;8542905;1;3;1;10;;2;832.99898829;08;1;3;1;15;12;2010;3;1;2;1;1;1;;1;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
