PERIODO,DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7495,P7500S1,P7500S1A1,P7500S2,P7500S2A1,P7500S3,P7500S3A1,P7505,P7510S1,P7510S1A1,P7510S2,P7510S2A1,P7510S3,P7510S3A1,P750S1,P750S2,P750S3,P750S1A1,P750S2A1,P1661S1,P1661S2,P1661S3,P1661S4,P1661S1A1,P1661S2A1,P1661S3A1,P1661S4A1,P1661S4A2,P750S3A1,P7510S5,P7510S5A1,P7510S6,P7510S6A1,P7510S7,P7510S7A1,CLASE,AREA,MES,DPTO,P3367,P3368,P3369,P3370,P3370S1,P3371,P3371S1,P3371S2,P3371S3,P3371S4,P3372,P3372S1,FEX_C18,PER,REGIS
20220104,5022795,1,2,1,2,,,,,,,1,2,,2,,1,156000,,1,,,156000,1,,,,156000,,,,,,2,,2,,2,,1,17,1,17,2,,,2,,2,,,,,2,,226.16969342,2022,90
20220104,5022796,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,176.61739728,2022,90
20220104,5022797,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,351.87743292,2022,90
20220104,5022797,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,351.87743292,2022,90
20220104,5022797,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,351.87743292,2022,90
20220104,5022797,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,351.87743292,2022,90
20220104,5022797,1,6,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,17,2,,,2,,2,,,,,2,,351.87743292,2022,90
20220104,5022798,1,1,1,2,,,,,,,1,9,,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,17,1,17,2,,,2,,2,,,,,2,,191.63371667,2022,90
20220104,5022799,1,1,1,2,,,,,,,1,1,500000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,17,1,17,1,1000000,0,1,800000,2,,,,,2,,246.91886886,2022,90
20220103,5022800,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,76.527350276,2022,90
20220103,5022800,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,76.527350276,2022,90
20220103,5022801,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,280000,98,1,80000,2,,,,,2,,40.8208896,2022,90
20220103,5022801,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,40.8208896,2022,90
20220103,5022802,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,139.17184137,2022,90
20220103,5022802,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,139.17184137,2022,90
20220104,5022803,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,97.446563516,2022,90
20220104,5022804,1,1,1,2,,,,,,,1,2,,2,,1,50000000,,1,,,50000000,,,,1,,,,BECA DOCTORAL COLCIENCIAS,50000000,,2,,9,,2,,1,18,1,18,2,,,1,350000,2,,,,,2,,66.921681513,2022,90
20220104,5022804,1,2,1,2,,,,,,,1,1,2400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,1,300000,300000,2,,2,,,,,2,,66.921681513,2022,90
20220104,5022805,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,230000,230000,1,320000,2,,,,,2,,66.921681513,2022,90
20220104,5022805,1,2,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,9,,2,,1,18,1,18,2,,,2,,2,,,,,2,,66.921681513,2022,90
20220104,5022806,1,1,1,2,,,,,,,1,2,,2,,1,3600000,1,1,,1800000,1800000,1,,,,1800000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,151.13581735,2022,90
20220104,5022806,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,151.13581735,2022,90
20220104,5022806,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,151.13581735,2022,90
20220104,5022806,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,151.13581735,2022,90
20220104,5022807,1,1,1,1,2,,1,1000000,2,,1,2,,2,,1,1600000,,1,,,1600000,,,,1,,,,INGRESO SOLIDARIO,1600000,,2,,2,,2,,1,18,1,18,1,120000,120000,2,,2,,,,,2,,90.109270296,2022,90
20220104,5022807,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,90.109270296,2022,90
20220104,5022809,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,114.87717189,2022,90
20220104,5022809,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,1,1,,,720000,1200000,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,114.87717189,2022,90
20220104,5022810,1,1,1,2,,,,,,,1,1,3600000,2,,1,1520000,,1,,,1520000,,,1,,,,1520000,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,101.43650547,2022,90
20220104,5022811,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,65.685700132,2022,90
20220104,5022811,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,65.685700132,2022,90
20220104,5022812,1,1,1,2,,,,,,,1,1,1680000,2,,1,280000,,1,,,280000,1,,,,280000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,96.278637851,2022,90
20220104,5022813,1,1,1,2,,,,,,,1,1,3600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,95.544602063,2022,90
20220104,5022814,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,380000,0,1,75000,2,,,,,2,,113.75596325,2022,90
20220104,5022814,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,670000,0,2,,2,,,,,2,,113.75596325,2022,90
20220104,5022815,1,1,1,1,1,650000,1,1908536,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,800000,0,2,,2,,,,,2,,64.346669091,2022,90
20220104,5022815,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,64.346669091,2022,90
20220104,5022815,1,3,1,1,1,350000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,280000,0,2,,2,,,,,2,,64.346669091,2022,90
20220104,5022816,1,1,1,1,1,800000,2,,2,,1,2,,2,,2,,,,,,,,,,,,,,,,,1,200000,2,,1,4000000,1,18,1,18,2,,,2,,2,,,,,2,,104.66030531,2022,90
20220104,5022816,1,2,1,1,1,1000000,2,,2,,1,2,,2,,1,280000,,1,,,280000,1,,,,280000,,,,,,2,,2,,2,,1,18,1,18,1,800000,0,1,200000,2,,,,,2,,104.66030531,2022,90
20220104,5022816,1,3,1,2,,,,,,,1,2,,2,,1,1400000,,1,,,1400000,,1,,,,1400000,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,104.66030531,2022,90
20220104,5022817,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,98,0,2,,2,,,,,2,,97.379045249,2022,90
20220104,5022818,1,1,1,2,,,,,,,1,1,2400000,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,18,1,18,1,98,0,2,,2,,,,,2,,97.379045249,2022,90
20220104,5022819,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,380000,0,1,860000,2,,,,,2,,62.440638166,2022,90
20220104,5022819,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,62.440638166,2022,90
20220104,5022819,1,3,1,2,,,,,,,1,1,3600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,62.440638166,2022,90
20220104,5022820,1,1,1,1,2,,1,2500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,300000,0,2,,2,,,,,2,,48.058277491,2022,90
20220104,5022820,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,48.058277491,2022,90
20220104,5022821,1,1,1,2,,,,,,,1,1,3600000,2,,1,2240000,,1,,,2240000,,,1,,,,2240000,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,41.80059095,2022,90
20220104,5022821,1,2,1,2,,,,,,,1,2,,2,,1,2240000,,1,,,2240000,,,1,,,,2240000,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,41.80059095,2022,90
20220104,5022822,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,48.918836256,2022,90
20220104,5022824,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,131.62671915,2022,90
20220104,5022825,1,1,1,1,2,,1,1500000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,150000,0,2,,2,,,,,2,,104.27619095,2022,90
20220104,5022825,1,2,1,2,,,,,,,1,2,,2,,1,1200000,,1,,,1200000,1,,,,1200000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,104.27619095,2022,90
20220104,5022826,1,1,1,2,,,,,,,1,1,1300000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,86.791401599,2022,90
20220104,5022827,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,77.022910281,2022,90
20220104,5022828,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,170000,0,2,,2,,,,,2,,76.452751324,2022,90
20220104,5022829,1,1,1,2,,,,,,,1,2,,2,,1,228000,,1,,,228000,,,,1,,,,DEVOLUCION DEL IVA,228000,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,95.730976577,2022,90
20220104,5022829,1,2,1,2,,,,,,,1,2,,2,,1,1280000,,1,,,1280000,1,,,,1280000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,95.730976577,2022,90
20220104,5022830,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.29466258,2022,90
20220104,5022831,1,1,1,2,,,,,,,1,1,500000,2,,1,228000,,1,,,228000,,,,1,,,,DEVOLUCION DEL IVA,228000,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,94.445476383,2022,90
20220104,5022831,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,94.445476383,2022,90
20220104,5022832,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,93.862295514,2022,90
20220104,5022832,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,93.862295514,2022,90
20220104,5022833,1,1,1,2,,,,,,,1,2,,1,480000,2,,,,,,,,,,,,,,,,,1,8400000,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,128.80444775,2022,90
20220104,5022833,1,2,1,2,,,,,,,1,1,600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,128.80444775,2022,90
20220104,5022834,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,129.53848354,2022,90
20220104,5022834,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,326000,0,1,350000,2,,,,,2,,129.53848354,2022,90
20220104,5022835,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,108.489252,2022,90
20220104,5022836,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,40.932175318,2022,90
20220104,5022836,1,2,1,1,2,,2,,1,150000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,40.932175318,2022,90
20220104,5022836,1,4,1,1,2,,2,,1,100000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,40.932175318,2022,90
20220104,5022837,1,1,1,1,2,,1,3200000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.43074203,2022,90
20220104,5022837,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.43074203,2022,90
20220104,5022837,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.43074203,2022,90
20220104,5022837,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.43074203,2022,90
20220104,5022838,1,1,1,2,,,,,,,1,2,,2,,1,120000,,1,,,120000,1,,,,120000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,96.707757344,2022,90
20220104,5022838,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,96.707757344,2022,90
20220104,5022838,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,96.707757344,2022,90
20220104,5022840,1,1,1,2,,,,,,,1,1,4800000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,1,95000,0,2,,2,,,,,2,,57.985767465,2022,90
20220104,5022840,1,2,1,2,,,,,,,1,1,2400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,57.985767465,2022,90
20220104,5022840,1,3,1,2,,,,,,,1,1,2400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,57.985767465,2022,90
20220104,5022841,1,1,1,2,,,,,,,1,2,,2,,1,920000,,1,,,920000,,,1,,,,920000,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,122.53837286,2022,90
20220104,5022841,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.53837286,2022,90
20220104,5022841,1,3,1,2,,,,,,,1,2,,2,,1,320000,,1,,,320000,,,,1,,,,DEVOCION DEL IVA,320000,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,122.53837286,2022,90
20220104,5022841,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.53837286,2022,90
20220104,5022841,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,122.53837286,2022,90
20220104,5022842,1,1,1,2,,,,,,,1,1,9600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,149.32177993,2022,90
20220104,5022843,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,96.267207974,2022,90
20220104,5022844,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,0,0,2,,2,,,,,2,,62.805754052,2022,90
20220104,5022844,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,62.805754052,2022,90
20220104,5022845,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,66.1610348,2022,90
20220104,5022846,1,1,1,1,1,600000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,1,150000,0,1,60000,2,,,,,2,,48.069083962,2022,90
20220104,5022847,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,57.395512707,2022,90
20220104,5022847,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,57.395512707,2022,90
20220104,5022848,1,1,1,2,,,,,,,1,2,,2,,1,380000,,1,,,380000,,,,1,,,,DEVOLUCION DEL IVA,380000,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,56.710137061,2022,90
20220104,5022849,1,1,1,2,,,,,,,1,2,,2,,1,350000,,1,,,350000,1,,,,350000,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,49.837045588,2022,90
20220104,5022849,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.837045588,2022,90
20220104,5022849,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.837045588,2022,90
20220104,5022850,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.527775561,2022,90
20220104,5022850,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.527775561,2022,90
20220104,5022850,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,49.527775561,2022,90
20220104,5022850,1,4,1,2,,,,,,,1,1,3600000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,49.527775561,2022,90
20220104,5022851,1,1,1,2,,,,,,,1,1,1200000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,18,1,18,2,,,2,,2,,,,,2,,100.40856944,2022,90
20220104,5022851,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,100.40856944,2022,90
20220104,5022851,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,18,2,,,2,,2,,,,,2,,100.40856944,2022,90
20220104,5022852,1,1,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,1,47000,2,,1,18,1,18,2,,,2,,2,,,,,2,,125.47815284,2022,90
20220104,5022852,1,2,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,1,57000,2,,1,18,1,18,2,,,2,,2,,,,,2,,125.47815284,2022,90
20220104,5022853,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.60166033,2022,90
20220104,5022853,1,2,1,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,104.60166033,2022,90
20220104,5022854,1,1,1,1,1,300000,1,850000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,160000,0,2,,2,,,,,2,,128.66902727,2022,90
20220104,5022854,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,128.66902727,2022,90
20220104,5022854,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,128.66902727,2022,90
20220104,5022855,1,1,1,1,2,,1,1000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,0,0,2,,2,,,,,2,,72.389239376,2022,90
20220104,5022855,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,72.389239376,2022,90
20220104,5022855,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,72.389239376,2022,90
20220104,5022855,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,72.389239376,2022,90
20220104,5022857,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.41218697,2022,90
20220104,5022857,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.41218697,2022,90
20220104,5022857,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,112.41218697,2022,90
20220104,5022858,1,1,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,99.099398535,2022,90
20220104,5022859,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,0,2,,2,,,,,2,,157.60244492,2022,90
20220104,5022859,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,157.60244492,2022,90
20220104,5022860,1,1,1,2,,,,,,,1,1,6000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,126.31748903,2022,90
20220104,5022860,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.31748903,2022,90
20220104,5022861,1,1,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,1,96000000,2,,2,,1,19,1,19,1,98,0,1,98,2,,,,,2,,91.798350063,2022,90
20220104,5022861,1,2,1,1,1,1200000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,91.798350063,2022,90
20220104,5022862,1,1,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,1,98,0,2,,2,,,,,2,,148.73670071,2022,90
20220104,5022863,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.13088702,2022,90
20220104,5022863,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.13088702,2022,90
20220104,5022864,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,2,1,2,1,2,,1,1300000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,2,2,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,2,3,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022864,2,4,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.528041364,2022,90
20220104,5022865,1,1,1,1,2,,1,908526,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,0,2,,2,,,,,2,,88.241082908,2022,90
20220104,5022865,1,2,1,2,,,,,,,1,2,,2,,1,392000,,1,,,392000,,,1,1,,,240000,DEVOLUCION DEL IVA,152000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,88.241082908,2022,90
20220104,5022865,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.241082908,2022,90
20220104,5022865,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,88.241082908,2022,90
20220104,5022865,1,5,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,88.241082908,2022,90
20220104,5022866,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,113.01702486,2022,90
20220104,5022866,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,0,0,2,,2,,,,,2,,113.01702486,2022,90
20220104,5022866,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,113.01702486,2022,90
20220104,5022867,1,1,1,1,1,98,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,270000,0,1,100000,2,,,,,2,,148.73670071,2022,90
