PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250518;05;2025;8208135;1;2;1;70;05;1;1976.0514238;05;;1;8;1;;;;48;1623000;1;;2;0;8;1;4;2;2;;2;;9313;9313;41;4111
20250518;05;2025;8208137;1;2;1;70;05;1;1128.3924117;05;;1;3;1;;;;48;1623000;1;;0;3;1;1;7;2;2;;1;950000;7212;7212;77;7730
20250518;05;2025;8208137;1;3;1;70;05;1;1128.3924117;05;;1;4;1;;;;48;2000000;1;;1;0;1;1;3;2;2;;2;;5223;9411;56;5611
20250518;05;2025;8208137;1;4;1;70;05;1;1128.3924117;05;1;;;;;1;;48;1623000;1;;2;0;6;4;1;2;2;;2;;.;9311;07;0722
20250518;05;2025;8208137;1;5;1;70;05;1;1128.3924117;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208141;1;4;1;70;05;1;921.35485022;05;;1;4;1;;;;48;1400000;1;;1;0;8;1;2;2;2;;2;;4222;7411;43;4321
20250518;05;2025;8208145;1;1;1;70;05;1;2515.9366813;05;1;;;;;;;;;1;;300;0;5;1;10;2;3;;2;;.;1321;20;2023
20250518;05;2025;8208145;1;2;1;70;05;1;2515.9366813;05;1;;;;;;;;;1;;150;0;5;1;10;2;3;;2;;.;1420;17;1709
20250518;05;2025;8208146;1;2;1;70;05;1;2289.8995618;05;1;;;;;;;;;1;;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20250518;05;2025;8208146;1;3;1;70;05;1;2289.8995618;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208150;1;2;1;70;05;1;1069.7655457;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208153;1;1;1;70;05;1;1082.6813202;05;1;;;;;;;;;1;;96;0;7;1;3;2;2;;2;;.;8153;14;1410
20250518;05;2025;8208155;1;3;1;70;05;1;948.36209154;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208157;1;3;1;70;05;1;766.4190146;05;;1;17;1;;;;24;1500000;2;;;;;;;;2;;2;;2353;;;
20250518;05;2025;8208158;1;4;1;70;05;1;1206.9854687;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208159;1;2;1;70;05;1;1300.6903945;05;1;;;;;1;;24;800000;2;;;;;;;;2;;2;;.;.;;.
20250518;05;2025;8208160;1;2;1;70;05;1;1199.7534656;05;1;;;;;;;;;1;;2;0;4;1;3;2;2;;2;;.;9313;41;4111
20250518;05;2025;8208160;1;5;1;70;05;1;1199.7534656;05;;1;12;1;;;;24;1000000;1;;6;0;6;1;10;2;2;;2;;5223;9112;81;8121
