DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P3044;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P3047;P3048;P3049;P6765;P6765S1;P3053;P3054;P3055;P3056;P6760;P3061;P3063;P3064;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;CLASE;OCI;AREA;P6430;RAMA4D_R4;OFICIO_C8;RAMA2D_R4;INGLABO;MES;PERIODO;DPTO;FT;FEX_C18;P3363;P3364;P3364S1;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3051;P3051S1;P3052;P3052S1;P3365;P3365S1;P3054S1;P3055S1;P3057;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063S1;P3064S1;P3366;PER;REGIS
7022657;1;2;1;JUGOS NATURALES;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;2;;;2;;500000;1;;3;;10;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;2;1;2;2;2;1;2;2;2;2;1;1;2;2;2;2;1;3;20;9;1;1;47;4;5619;1420;56;500000;03;20220312;47;1;175.34108418;;;;;2;;;;;3;;;;;;;;;500000;0;98;0;98;0;;;;;;;;;;;;;;2022;60
7022662;1;1;1;ASEO Y LIMPIEZA;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;1;6;;1;2;2;;;;;;2;2;;;;;;500000;1;;3;;1;1;12;48;;;48;;;1;2;;2;;2;;;;2;2;1;1;70;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;20;8;1;1;47;4;8121;9111;81;500000;03;20220312;47;1;188.68919894;;;;;2;;;;;1;;;500000;500000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022663;1;2;1;CACTURA DE PESES EN MAR ABIERTO;2;;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;500000;1;;3;;3;2;12;48;;;48;;;1;6;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;2;15;3;1;1;47;4;0311;6223;03;500000;03;20220312;47;1;75.084751668;;;;;2;;;;;3;;;500000;500000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022663;1;3;1;COMERCIO DE FRITOS AL POR MENOR;2;;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;400000;1;;3;;3;2;12;48;;;48;;;1;6;;3;;2;;;;2;2;1;2;120;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;2;1;3;10;3;1;1;47;4;5619;5223;56;400000;03;20220312;47;1;75.084751668;;;;;2;;;;;3;;;400000;400000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022663;1;4;1;SERVICIOS FINANCIEROS;1;2;2;12;2;1;1;2;1;1;2;120;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117300;2;2;;;2;;;2;;;2;;;2;;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;10;1;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;1;1;47;1;6412;9112;64;1000000;03;20220312;47;1;75.084751668;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022664;1;2;1;COMERCIO AL POR MENOR DE QUESO;2;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1000000;1;;3;;3;2;12;48;;;48;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;1;1;47;4;4722;1420;47;1000000;03;20220312;47;1;52.044214375;;;;;2;;;;;3;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022665;1;2;1;SERVICIOS DE ASESORIAS JURICAS;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;;1;;3;;3;2;12;40;;;40;;;1;7;;1;;3;;;;2;2;1;0;120;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;15;3;1;1;47;4;6910;2611;69;;03;20220312;47;1;109.07906405;;;;;2;;;;;3;;;98;98;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022666;1;1;1;COMERCIO DE HIELO AL POR MENOR;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;150000;1;;3;;5;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;1;47;4;4724;1420;47;150000;03;20220312;47;1;87.715343327;;;;;2;;;;;3;;;150000;150000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022666;1;2;1;SERVICIOS DE TRAMITADOR DE DOCUMENTOS;2;;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;250000;1;;3;;5;2;12;40;;;40;;;1;1;;2;;2;;;;2;2;1;2;120;1;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;14;;3;1;1;47;4;9609;4414;96;250000;03;20220312;47;1;87.715343327;;;;;2;;;;;3;;;250000;250000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022670;1;2;1;ADMINISTRACION DE CONJUNTO;1;2;1;;2;1;1;2;1;1;2;72;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117300;2;2;;;2;;;2;;;2;;;2;;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;2;1;6;1;2;1;4;120;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;1;1;47;1;6820;5414;68;1000000;03;20220312;47;1;155.66378621;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022671;1;1;1;LIMPIEZA Y ASEO;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;3;6;;1;2;2;;;;;;2;2;;;;;;270000;1;;3;;10;2;12;60;;;60;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;2;1;1;2;2;2;1;2;2;2;1;2;2;2;2;1;1;3;60;3;1;1;47;4;8121;9111;81;270000;03;20220312;47;1;144.5973701;;;;;2;;;;;1;;;270000;270000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022671;1;2;1;CINSTRUCCION DE VIVIENDAS;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;370000;1;;3;;5;2;3;60;;;50;6;;1;9;;2;;2;;;;2;2;1;12;12;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;2;2;2;1;2;40;3;1;1;47;4;4111;9313;41;370000;03;20220312;47;1;144.5973701;;;;;2;;;;;2;;;370000;370000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
7022673;1;3;1;PERFUMES;2;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;300000;1;;3;;10;2;3;30;2;;20;6;;1;5;;11;;2;;;;2;2;2;;;;;;;2;;;;;;1;20;2;1;1;1;1;2;1;1;1;1;1;2;2;1;1;2;2;2;2;1;3;20;5;1;1;47;4;4773;5221;47;300000;03;20220312;47;1;324.8604714;;;;;2;;;;;2;;;300000;300000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
7022673;1;5;1;VIVERES Y ABARROTES;1;1;;;1;;2;2;2;2;2;2;;1;1;9;9;2;360000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;50;;;50;;;2;7;;10;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;1;3;15;5;1;1;47;1;4711;5223;47;360000;03;20220312;47;1;324.8604714;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022673;1;6;1;VIVIENDAS;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;1;1;12;40;;;40;;;1;2;;11;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;1;2;1;1;1;1;2;1;1;2;2;2;2;2;1;13;20;5;1;1;47;4;4111;7112;41;700000;03;20220312;47;1;324.8604714;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022674;1;1;1;CARGUE Y DESCARGUE DE MERCANCIA;1;2;1;;1;;1;2;2;2;2;28;;1;1;2;1;2;600000;2;;;2;;2;;2;;2;;2;;;1;100000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;60;;;60;;;10;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;2;1;1;47;1;5224;9333;52;600000;03;20220312;47;1;230.71564301;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022675;1;1;1;COMERCIO DE PESCADO AL POR MENOR;2;;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;500000;1;;3;;3;2;12;48;;;48;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;15;3;1;1;47;4;4723;7511;47;500000;03;20220312;47;1;137.23858359;;;;;2;;;;;3;;;500000;500000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022675;1;5;1;COMERCIO DE PESCADO AL POR MENOR;2;;;;;;;;;;;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;350000;1;;3;;5;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;3;120;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;3;20;3;1;1;47;4;4723;7511;47;350000;03;20220312;47;1;137.23858359;;;;;2;;;;;3;;;350000;350000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022676;1;1;1;ALQUILER DE HABITACION;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;1;6;;1;2;2;;;;;;2;2;;;;;;800000;1;;3;;1;1;9;48;;;48;;;1;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;8;1;1;47;4;5511;5120;55;800000;03;20220312;47;1;286.92341519;;;;;2;;;;;2;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022676;1;2;1;CASAS;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;1;1;11;48;;;48;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;13;15;8;1;1;47;4;4111;9313;41;600000;03;20220312;47;1;286.92341519;;;;;2;;;;;2;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022676;1;5;1;CASAS;2;;;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;1;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;6;1;9;48;;;48;;;1;9;;2;;2;;;;2;2;1;5;18;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;5;1;1;47;4;4111;3123;41;900000;03;20220312;47;1;286.92341519;;;;;2;;;;;2;;;900000;900000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022677;1;1;1;HOSPEDAJE Y ALOJAMIENTO;1;1;;;1;;1;2;2;2;2;24;;2;2;2;2;2;600000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;3;2;;10;;2;;;;2;2;1;2;6;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;30;8;1;1;47;3;9700;9111;97;600000;03;20220312;47;1;128.63742733;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022677;1;3;1;AGUA;1;2;1;;1;;1;1;1;1;2;36;;1;1;1;1;2;1300000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;600000;1;600000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;4;;2;;;;2;2;1;6;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;20;8;1;1;47;1;4799;7233;47;1300000;03;20220312;47;1;128.63742733;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022677;1;5;1;MANICURE Y PEDICURE;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;250000;1;;3;;1;2;12;48;;;20;6;;1;1;;11;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;8;1;1;47;4;9602;5141;96;250000;03;20220312;47;1;128.63742733;;;;;2;;;;;3;;;250000;250000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
7022679;1;1;1;COMIDAS;2;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;1;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;4;1;10;50;;;50;;;1;7;;11;;2;;;;2;2;1;1;24;4;;8;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;8;1;1;47;4;5611;5120;56;900000;03;20220312;47;1;177.71489469;;;;;2;;;;;3;;;900000;900000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022680;1;1;1;INSTALACION DE TUBERIAS;1;2;1;;1;;1;2;1;1;2;3;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;1;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;48;;;48;;;7;7;;1;;1;1;1;0;1;1;1;2;18;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;12;15;5;1;1;47;1;4322;7126;43;1000000;03;20220312;47;1;228.64090429;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;1;1;LIMPIEZA EN OTROS HOGARES;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;400000;1;;3;;1;2;12;30;2;;30;;;1;2;;2;;2;;;;2;2;1;0;14;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;25;3;1;1;47;4;8121;9111;81;400000;03;20220312;47;1;187.76913245;;;;;2;;;;;2;;;300000;300000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;2;1;YUCA;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;1;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;1;13;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;14;3;1;1;47;4;4781;5211;47;700000;03;20220312;47;1;187.76913245;;;;;2;;;;;3;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;3;1;AMENIZAR FIESTAS;2;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;400000;1;;3;;1;2;12;30;1;;30;;;1;2;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;1;20;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;2;20;3;1;1;47;4;9007;2652;90;400000;03;20220312;47;1;187.76913245;;;;;2;;;;;2;;;400000;400000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;4;1;PESCADO;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;1;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;15;3;1;1;47;4;4723;7511;47;600000;03;20220312;47;1;187.76913245;;;;;2;;;;;3;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;5;1;HOGAR;1;1;;;1;;1;2;2;2;2;6;;2;2;2;2;2;700000;2;;;1;200000;2;;2;;2;;2;;;1;100000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;1;2;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;2;1;1;2;1;2;1;2;2;30;3;1;1;47;3;9700;9111;97;900000;03;20220312;47;1;187.76913245;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022681;1;7;1;TRANSPORTES DE PASAJEROS;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;1;1;12;40;;;40;;;1;4;;2;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;1;47;4;4921;8321;49;700000;03;20220312;47;1;187.76913245;;;;;2;;;;;3;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022682;1;2;1;COMERCIO DE PRODUCTOS DE BELLEZA COLONIAS;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;5;;1;2;2;;;;;;2;2;;;;;;200000;1;;3;;1;2;12;30;1;;30;;;1;1;;2;;2;;;;2;2;1;0;4;1;;1;;2;;;;;;1;20;1;1;1;1;1;2;1;2;2;2;2;2;1;1;1;2;2;2;2;1;14;;3;1;1;47;4;4792;3322;47;200000;03;20220312;47;1;152.71309698;;;;;2;;;;;2;;;200000;200000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022682;1;3;1;COMERCIO DE MEDICINAS;1;2;1;;1;;1;1;2;1;2;12;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;1;31300;2;2;;;2;;;2;;;1;1000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;24;1;1;1;1;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;39;1;1;1;47;1;4773;5242;47;1000000;03;20220312;47;1;152.71309698;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022683;1;1;1;REPARAR LAVADORA;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;1;2;12;48;;;48;;;1;1;;10;;2;;;;2;2;1;0;24;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;14;;3;1;1;47;4;9522;7412;95;700000;03;20220312;47;1;181.69023003;;;;;2;;;;;3;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022684;1;3;1;EDUCACION PRESCOLAR BASICA PRIMARIA;1;1;;;1;;2;2;2;2;2;180;;1;1;1;1;2;700000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;2;1;2;1;1;12;10;3;1;1;47;1;8530;2341;85;700000;03;20220312;47;1;123.48507334;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022685;1;1;1;CARNES FRIAS Y LACTEOS;1;1;;;1;;1;2;2;2;2;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;1;2;2;;;;;;2;2;;;;;;720000;1;;3;;3;2;12;60;;;60;;;1;5;;5;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;1;1;47;4;4723;7511;47;720000;03;20220312;47;1;177.36378523;;;;;2;;;;;3;;;720000;720000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022685;1;5;1;JUGOS;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;500000;1;;3;;3;2;12;60;;;60;;;1;6;;5;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;15;3;1;1;47;4;5619;5223;56;500000;03;20220312;47;1;177.36378523;;;;;2;;;;;3;;;500000;500000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022685;1;7;1;MASAJES CORPORALES;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1000000;1;;3;;3;2;12;70;;;60;6;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;2;1;1;47;4;9609;5142;96;1000000;03;20220312;47;1;177.36378523;;;;;2;;;;;2;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;2;2022;60
7022687;1;1;1;TRANSPORTE;2;;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;1200000;1;;3;;1;2;12;48;;;48;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;5;8;1;1;47;4;4921;8321;49;1200000;03;20220312;47;1;227.44113755;;;;;2;;;;;3;;;1200000;1200000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022689;1;1;1;TRANSPORTE;2;;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;400000;1;;3;;10;2;12;50;;;50;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;10;5;1;1;47;4;4921;8321;49;400000;03;20220312;47;1;261.5420192;;;;;2;;;;;3;;;400000;400000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022689;1;2;1;MANICURISTA;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;160000;1;;3;;1;2;12;20;1;;20;;;1;2;;10;;2;;;;2;2;2;;;;;;;2;;;;;;1;30;1;1;2;;;;;;;;;;;;1;2;2;2;2;1;3;20;5;1;1;47;4;9602;5142;96;160000;03;20220312;47;1;261.5420192;;;;;2;;;;;3;;;160000;160000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
7022691;1;2;1;VIVIENDAS;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;1;1;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;1;10;2;1;2;;;;;;;;;;;;1;1;2;2;2;1;3;20;5;1;1;47;4;4111;7112;41;700000;03;20220312;47;1;252.97801961;;;;;2;;;;;3;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
